Date,Air_Temperature,Mean_Air_Temperature,Adjunct_Temperature_Barometer,Air_pressure_corrected,Air_pressure_mean,Time_Rain_Snow_Began,Time_Rain_Snow_Ended,Accumulated_Precipitation,Snow_Depth,Force_Pressure_Vapour,Relative_Humidity,Wind_Direction,Wind_Force,Cloud_Amount,Cloud_Type,Cloud_Direction,Cloud_Velocity,Upper_Cloud_Direction,Weather_Remarks
1864-03-29 14:00:00,3.89,,,1021,,,,,,4.57,57,45,5,0,,-999,-999,,
1864-03-29 21:00:00,-3.33,,,1020.32,,,,,,2.71,58,45,3,0,,,-999,-999,
1864-03-30 00:00:00,,-0.72,,,1014.9,in night,in night,,,,,,,,,,,,
1864-03-30 07:00:00,-3.89,,,1016.93,,,,,,3.28,64,45,3,8,Cl6,-999,-999,,
1864-03-30 14:00:00,2.78,,,1014.9,,,,,,4.54,61,45,3,8,Cl7,135,2,,
1864-03-30 21:00:00,-1.11,,,1012.87,,,,,,3.93,70,45,3,8,Cl7,,-999,-999,
1864-03-31 00:00:00,,-0.89,,,1008.67,-999,,0.89,,,,,,,,,,,
1864-03-31 07:00:00,-2.22,,,1010.23,,,,,,3.45,92,45,3,8,,,,,
1864-03-31 14:00:00,1.67,,,1008.13,,,,,,5.01,72,45,2,8,Cl6,45,2,,
1864-03-31 21:00:00,-0.56,,,1007.65,,,,,,5.01,85,45,5,8,Cl7,,-999,-999,
1864-04-01 00:00:00,,0,,,1012.87,early morning,,0.89,,,,,,,,,,,
1864-04-01 07:00:00,-1.11,,,1005.25,,,,,,4.74,83,45,5,8,Cl7,45,0,,
1864-04-01 14:00:00,2.78,,,1007.11,,,,,,6.16,83,45,3,8,Cl6,45,2,,
1864-04-01 21:00:00,-1.67,,,1012.87,,,,,,4.4,82,45,7,8,Cl6,,-999,-999,
1864-04-02 00:00:00,,-1.83,,,1015.48,,,,,,,,,,,,,,
1864-04-02 07:00:00,-4.44,,,1016.49,,,,,,2.74,58,45,3,0,,-999,-999,,
1864-04-02 14:00:00,3.33,,,1015.24,,,,,,4.81,62,45,3,0,,-999,-999,,
1864-04-02 21:00:00,-4.44,,,1015.48,,,,,,3.18,73,45,3,0,,,-999,-999,
1864-04-03 00:00:00,,-2.94,,,1017.75,,,,,,,,,,,,,,
1864-04-03 07:00:00,-6.11,,,1016.59,,,,,,2.51,55,45,3,1.6,Cl6,-999,-999,,
1864-04-03 14:00:00,3.33,,,1016.26,,,,,,4.33,56,45,5,0,,-999,-999,,
1864-04-03 21:00:00,-6.11,,,1020.42,,,,,,2.64,70,45,3,0,,,-999,-999,
1864-04-04 00:00:00,,-3.33,,,1021.03,,,,,,,,,,,,,,
1864-04-04 07:00:00,-8.89,,,1021.23,,,,,,2.47,68,45,2,1.6,Cl2,45,1,,
1864-04-04 14:00:00,2.22,,,1020.05,,,,,,4.81,66,0,2,6.4,Cl6,-999,-999,,
1864-04-04 21:00:00,-3.33,,,1021.84,,,,,,2.74,58,45,1,0,,,-999,-999,
1864-04-05 00:00:00,,-1.28,,,1022.38,,,,,,,,,,,,,,
1864-04-05 07:00:00,-7.22,,,1021.84,,,,,,1.9,40,45,1,0,,-999,-999,,
1864-04-05 14:00:00,3.89,,,1021.91,,,,,,4.13,52,225,2,0,,-999,-999,,
1864-04-05 21:00:00,-0.56,,,1023.37,,,,,,5.01,85,135,1,0,,,-999,-999,
1864-04-06 00:00:00,,2.06,,,1024.59,,,,,,,,,,,,,,
1864-04-06 07:00:00,-3.33,,,1025.23,,,,,,4.47,64,135,1,0,,-999,-999,,
1864-04-06 14:00:00,9.44,,,1024.11,,,,,,5.72,50,135,1,0,,-999,-999,,
1864-04-06 21:00:00,0,,,1024.45,,,,,,4.3,72,135,0,0,,,-999,-999,
1864-04-07 00:00:00,,2.78,,,1022.93,,,,,,,,,,,,,,
1864-04-07 07:00:00,-1.67,,,1024.21,,,,,,5.32,87,135,1,8,Cl6,135,1,,
1864-04-07 14:00:00,6.11,,,1022.69,,,,,,6.67,71,180,1,8,Cl6,-999,-999,,
1864-04-07 21:00:00,3.89,,,1021.84,,,,,,7.72,96,45,1,0,,,-999,-999,
1864-04-08 00:00:00,,2.61,,,1019.57,8:00 AM,6:00 PM,4.57,,,,,,,,,,,
1864-04-08 07:00:00,2.78,,,1019.44,,,,,,7.01,84,45,1,8,,-999,-999,,
1864-04-08 14:00:00,6.11,,,1018.96,,,,,,7.28,78,45,2,8,,-999,-999,,
1864-04-08 21:00:00,-1.11,,,1020.32,,,,,,5.66,100,45,3,8,,,-999,-999,
1864-04-09 00:00:00,,-1.11,,,1020.79,6pm,in night,2.03,12.7,,,,,,,,,,
1864-04-09 07:00:00,-2.78,,,1020.18,,,,,,3.59,67,45,7,8,Cl6,45,5,,
1864-04-09 14:00:00,2.78,,,1020.32,,,,,,4.54,61,45,5,0,,-999,-999,,
1864-04-09 21:00:00,-3.33,,,1021.84,,,,,,3.62,76,45,7,0,,,-999,-999,
1864-04-10 00:00:00,,-0.22,,,1020.79,,,,,,,,,,,,,,
1864-04-10 07:00:00,-4.44,,,1021.27,,,,,,2.64,50,45,5,4,Cl6,45,3,,
1864-04-10 14:00:00,5,,,1020.45,,,,,,5.08,58,45,2,4.8,Cl6,135,1,,
1864-04-10 21:00:00,-1.11,,,1020.66,,,,,,4.74,83,45,2,8,Cl6,,-999,-999,
1864-04-11 00:00:00,,1.11,,,1017.44,,,,,,,,,,,,,,
1864-04-11 07:00:00,-2.22,,,1017.68,,,,,,4.64,75,67.5,3,8,Cl6,45,2,,
1864-04-11 14:00:00,3.89,,,1017,,,,,,5.55,70,67.5,3,8,Cl6,45,3,,
1864-04-11 21:00:00,1.67,,,1017.95,,,,,,4.47,60,67.5,3,8,Cl6,,-999,-999,
1864-04-12 00:00:00,,-0.56,,,1018.05,early morning,,19.05,165.1,,,,,,,,,,
1864-04-12 07:00:00,-1.67,,,1018.05,,,,,,4.91,91,45,3,8,,-999,-999,,
1864-04-12 14:00:00,0.56,,,1017.14,,,,,,5.32,83,45,2,8,,-999,-999,,
1864-04-12 21:00:00,-0.56,,,1018.96,,,,,,5.01,85,45,3,8,,,-999,-999,
1864-04-13 00:00:00,,-0.56,,,1015.14,,5:00 PM,22.86,203.2,,,,,,,,,,
1864-04-13 07:00:00,-1.67,,,1016.8,,,,,,5.15,91,45,1,8,,-999,-999,,
1864-04-13 14:00:00,0.56,,,1015.24,,,,,,5.66,90,45,1,8,,-999,-999,,
1864-04-13 21:00:00,-0.56,,,1013.38,,,,,,5.42,91,45,2,8,,,-999,-999,
1864-04-14 00:00:00,,0.94,,,1006.33,7:00 PM,,,,,,,,,,,,,
1864-04-14 07:00:00,0,,,1008.16,,,,,,4.98,78,45,1,8,Cl7,-999,-999,,
1864-04-14 14:00:00,2.22,,,1006.1,,,,,,6.54,91,0,1,8,Cl6,-999,-999,,
1864-04-14 21:00:00,0.56,,,1004.74,,,,,,6.37,100,315,1,8,,,-999,-999,
1864-04-15 00:00:00,,2.56,,,1001.59,,7:00 AM,6.6,,,,,,,,,,,
1864-04-15 07:00:00,1.11,,,1002.27,,,,,,6.23,90,315,1,8,,-999,-999,,
1864-04-15 14:00:00,5,,,1001.02,,,,,,6.67,77,270,1,8,Cl6,315,1,,
1864-04-15 21:00:00,1.67,,,1001.86,,,,,,5.55,80,315,0,0,,,-999,-999,
1864-04-16 00:00:00,,3.17,,,998.07,,,,,,,,,,,,,,
1864-04-16 07:00:00,-1.11,,,999.26,,,,,,6.23,90,225,1,0,,-999,-999,,
1864-04-16 14:00:00,6.11,,,997.63,,,,,,7.28,78,225,0,3.2,Cl6,315,1,,
1864-04-16 21:00:00,2.22,,,997.29,,,,,,6.54,91,225,0,8,Cl6,,-999,-999,
1864-04-17 00:00:00,,2.78,,,995.84,1:00 PM,2:30 PM,0.76,,,,,,,,,,,
1864-04-17 07:00:00,1.11,,,994.24,,,,,,5.55,70,315,0,0,,-999,-999,,
1864-04-17 14:00:00,4.44,,,995.19,,,,,,7.01,84,225,0,8,,-999,-999,,
1864-04-17 21:00:00,2.78,,,998.04,,,,,,6.16,83,225,0,8,,,1,270,
1864-04-18 00:00:00,,2,,,1006.4,,,0.13,,,,,,,,,,,
1864-04-18 07:00:00,0.56,,,1001.49,,,,,,5.55,80,315,1,8,Cl6,-999,-999,,
1864-04-18 14:00:00,5.56,,,1004.5,,,,,,7.01,78,45,1,8,,45,1,,
1864-04-18 21:00:00,0,,,1013.21,,,,,,5.76,93,45,1,2.4,Cl6,,4,45,
1864-04-19 00:00:00,,-1.11,,,1017.71,,,,,,,,,,,,,,
1864-04-19 07:00:00,-1.67,,,1017.07,,,,,,4.4,70,45,1,4,Cl6,315,1,,
1864-04-19 14:00:00,2.78,,,1017.27,,,,,,5.59,75,225,1,4.8,Cl6,-999,-999,,
1864-04-19 21:00:00,1.11,,,1018.83,,,,,,5.96,90,45,1,4,Cl6,,1,45,
1864-04-20 00:00:00,,-0.56,,,1012.97,late in night,,,,,,,,,,,,,
1864-04-20 07:00:00,-1.67,,,1015.92,,,,,,3.93,58,45,2,4,Ch8,45,1,,
1864-04-20 14:00:00,1.67,,,1012.06,,,,,,5.01,72,45,3,8,Cl6,45,1,,
1864-04-20 21:00:00,-1.67,,,1010.26,,,,,,4.4,82,45,7,8,Cl6,,1,45,
1864-04-21 00:00:00,,1.67,,,1009.96,,early morning,1.27,12.7,,,,,,,,,,
1864-04-21 07:00:00,-1.67,,,1005.62,,,,,,5.01,50,0,3,8,,0,1,,
1864-04-21 14:00:00,6.11,,,1008.06,,,,,,6.13,65,45,2,8,Cl6,-999,-999,,
1864-04-21 21:00:00,0.56,,,1016.15,,,,,,4.98,78,45,0,0,,,-999,-999,
1864-04-22 00:00:00,,2.78,,,1022.59,,,,,,,,,,,,,,
1864-04-22 07:00:00,-2.22,,,1021,,,,,,5.32,68,45,1,0,,-999,-999,,
1864-04-22 14:00:00,8.33,,,1022.35,,,,,,7.25,67,225,1,0,,-999,-999,,
1864-04-22 21:00:00,2.22,,,1024.45,,,,,,5.93,82,225,0,0,,,-999,-999,
1864-04-23 00:00:00,,3.89,,,1019.07,4:00 PM,,,,,,,,,,,,,
1864-04-23 07:00:00,1.67,,,1023.71,,,,,,6.13,77,225,1,2.4,Cl6,,,,
1864-04-23 14:00:00,6.11,,,1020.32,,,,,,7.92,84,225,3,8,Cl7,225,2,,
1864-04-23 21:00:00,3.89,,,1013.21,,,,,,7.72,96,225,3,8,,,-999,-999,
1864-04-24 00:00:00,,6.5,,,1015.48,,6:00 AM,10.16,,,,,,,,,,,
1864-04-24 07:00:00,4.44,,,1012.73,,,,,,5.86,75,315,2,8,Cl6,-999,-999,,
1864-04-24 14:00:00,9.44,,,1013.28,,,,,,6.23,53,315,2,0,,-999,-999,,
1864-04-24 21:00:00,5.56,,,1017.07,,,,,,4.88,54,315,2,0,,,-999,-999,
1864-04-25 00:00:00,,5.33,,,1020.39,,,,,,,,,,,,,,
1864-04-25 07:00:00,1.11,,,1021.06,,,,,,4.88,54,315,2,0,,-999,-999,,
1864-04-25 14:00:00,11.67,,,1019.64,,,,,,6.87,51,225,1,0,,-999,-999,,
1864-04-25 21:00:00,3.33,,,1020.45,,,,,,5.86,75,225,1,0,,,-999,-999,
1864-04-26 00:00:00,,9.06,,,1013.65,4:00 PM,,,,,,,,,,,,,
1864-04-26 07:00:00,3.33,,,1017.88,,,,,,6.43,76,225,1,8,Cl6,-999,-999,,
1864-04-26 14:00:00,15.56,,,1012.53,,,,,,8.8,50,225,1,8,Cl6,180,1,,
1864-04-26 21:00:00,8.33,,,1011.24,,,,,,10.16,93,135,1,8,,,-999,-999,
1864-04-27 00:00:00,,5.72,,,1006.77,,12:00 PM,31.75,,,,,,,,,,,
1864-04-27 07:00:00,4.44,,,1007.01,,,,,,7.62,88,67.5,2,8,,67.5,1,,
1864-04-27 14:00:00,7.78,,,1006.2,,,,,,8.97,86,90,1,8,Cl7,90,1,,
1864-04-27 21:00:00,5,,,1007.11,,,,,,7.28,84,45,3,4,Cl6,,-999,-999,
1864-04-28 00:00:00,,5.56,,,1010.19,,,,,,,,,,,,,,
1864-04-28 07:00:00,0,,,1008.6,,,,,,6.54,91,45,3,8,Cl6,45,1,,
1864-04-28 14:00:00,12.78,,,1009.01,,,,,,8.16,56,45,3,4,Cl6,45,1,,
1864-04-28 21:00:00,3.89,,,1013,,,,,,6.74,84,45,5,4,Cl6,,1,45,
1864-04-29 00:00:00,,6.5,,,1014.7,,,,,,,,,,,,,,
1864-04-29 07:00:00,4.44,,,1014.9,,,,,,8.26,84,45,2,8,Cl6,45,3,,
1864-04-29 14:00:00,10.56,,,1014.29,,,,,,8.64,68,45,1,8,Cl6,45,1,,
1864-04-29 21:00:00,4.44,,,1014.9,,,,,,7.35,87,225,1,0,,,-999,-999,
1864-04-30 00:00:00,,7.22,,,1014.77,,,,,,,,,,,,,,
1864-04-30 07:00:00,3.89,,,1015.1,,,,,,7.96,92,45,1,8,Cl6,-999,-999,,
1864-04-30 14:00:00,11.67,,,1014.43,,,,,,9.38,70,180,1,0,,-999,-999,,
1864-04-30 21:00:00,6.11,,,1014.77,,,,,,8.47,88,225,1,8,Cl6,,-999,-999,
1864-05-01 00:00:00,,7.78,,,1012.87,,,0.13,,,,,,,,,,,
1864-05-01 07:00:00,4.44,,,1013.61,,,,,,9.72,93,135,2,8,Cl6,135,1,,
1864-05-01 14:00:00,12.22,,,1012.53,,,,,,9.04,64,135,2,0.8,-999,135,1,,
1864-05-01 21:00:00,6.67,,,1012.53,,,,,,8.26,84,135,2,8,,,-999,-999,
1864-05-02 00:00:00,,4.83,,,1011.65,8:00 AM,3:00 PM,3.81,,,,,,,,,,,
1864-05-02 07:00:00,4.44,,,1009.72,,,,,,8.47,96,90,1,8,,-999,-999,,
1864-05-02 14:00:00,6.11,,,1011.38,,,,,,8.64,92,90,1,8,,-999,-999,,
1864-05-02 21:00:00,3.89,,,1013.88,,,,,,7.38,92,45,1,3.2,Cl6,,-999,-999,
1864-05-03 00:00:00,,4.61,,,1012.53,3:00 PM,9:00 PM,5.59,,,,,,,,,,,
1864-05-03 07:00:00,1.67,,,1014.39,,,,,,7.65,92,45,2,8,Cl6,45,1,,
1864-05-03 14:00:00,7.78,,,1011.99,,,,,,8.97,86,45,2,8,Cl6,-999,-999,,
1864-05-03 21:00:00,4.44,,,1011.11,,,,,,7.65,92,45,2,8,,,-999,-999,
1864-05-04 00:00:00,,5.72,,,1011.21,2:30 PM,6:00 PM,2.92,,,,,,,,,,,
1864-05-04 07:00:00,3.89,,,1012.53,,,,,,7.99,96,135,2,8,Cl6,225,1,,
1864-05-04 14:00:00,8.89,,,1010.43,,,,,,8.91,80,180,1,8,Cl7,225,1,,
1864-05-04 21:00:00,4.44,,,1010.7,,,,,,7.65,92,225,1,8,Cl7,,-999,-999,
1864-05-05 00:00:00,,7.39,,,1014.7,,,,,,,,,,,,,,
1864-05-05 07:00:00,3.89,,,1013.95,,,,,,7.62,85,315,1,2.4,Cl6,315,2,,
1864-05-05 14:00:00,13.33,,,1013.95,,,,,,8.6,56,315,2,0,,-999,-999,,
1864-05-05 21:00:00,5,,,1016.15,,,,,,7.96,92,315,1,0,,,-999,-999,
1864-05-06 00:00:00,,8.5,,,1010.7,,,,,,,,,,,,,,
1864-05-06 07:00:00,5.56,,,1013.41,,,,,,8.91,80,225,2,0,,-999,-999,,
1864-05-06 14:00:00,11.67,,,1008.47,,,,,,10.16,74,225,3,0,,-999,-999,,
1864-05-06 21:00:00,8.33,,,1010.19,,,,,,9.31,86,315,1,8,Cl6,,1,315,
1864-05-07 00:00:00,,8.5,,,1013.51,early morning,7:00 AM,3.81,,,,,,,,,,,
1864-05-07 07:00:00,7.78,,,1011.72,,,,,,10.53,96,45,2,8,Cl6,45,2,,
1864-05-07 14:00:00,11.11,,,1014.05,,,,,,9.72,74,45,2,2.4,Cl6,45,1,,
1864-05-07 21:00:00,6.67,,,1014.8,,,,,,7.92,80,45,1,8,Cl6,,-999,-999,
1864-05-08 00:00:00,,5.72,,,1012.23,7:30 PM,,,,,,,,,,,,,
1864-05-08 07:00:00,4.44,,,1013.07,,,,,,7.62,85,112.5,1,8,Cl7,135,1,,
1864-05-08 14:00:00,7.22,,,1012.33,,,,,,7.89,78,180,1,8,Cl7,-999,-999,,
1864-05-08 21:00:00,5.56,,,1011.24,,,,,,8.3,92,135,1,8,,,-999,-999,
1864-05-09 00:00:00,,6.83,,,1009.08,,,,,,,,,,,,,,
1864-05-09 07:00:00,5,,,1007.82,,,,,,8.3,92,135,1,8,,-999,-999,,
1864-05-09 14:00:00,8.33,,,1006.1,,,,,,9.69,90,135,1,8,Cl7,-999,-999,,
1864-05-09 21:00:00,7.22,,,1013.28,,,,,,9.31,92,135,1,8,Cl7,,-999,-999,
1864-05-10 00:00:00,,8.33,,,1007.01,,,,,,,,,,,,,,
1864-05-10 07:00:00,6.67,,,1007.11,,,,,,10.46,93,135,1,8,Cl7,-999,-999,,
1864-05-10 14:00:00,11.11,,,1006.43,,,,,,12.22,93,135,1,8,,-999,-999,,
1864-05-10 21:00:00,7.22,,,1007.52,,,,,,9.31,92,135,1,8,Cl2,,-999,-999,
1864-05-11 00:00:00,,8.33,,,1008.91,8:00 AM,6:00 PM,2.54,,,,,,,,,,,
1864-05-11 07:00:00,8.33,,,1006.54,,,,,,11.31,93,135,1,8,,-999,-999,,
1864-05-11 14:00:00,10.56,,,1008.06,,,,,,12.22,96,135,1,8,,-999,-999,,
1864-05-11 21:00:00,6.11,,,1012.09,,,,,,8.64,92,0,3,8,Cl7,,-999,-999,
1864-05-12 00:00:00,,8.17,,,1015.58,,,,,,,,,,,,,,
1864-05-12 07:00:00,4.44,,,1014.39,,,,,,8.3,92,45,1,8,Cl7,-999,-999,,
1864-05-12 14:00:00,11.67,,,1014.6,,,,,,10.9,80,45,1,8,Cl7,-999,-999,,
1864-05-12 21:00:00,8.33,,,1017.61,,,,,,10.09,93,45,1,8,Cl6,,-999,-999,
1864-05-13 00:00:00,,8.89,,,1020.59,,,,,,,,,,,,,,
1864-05-13 07:00:00,5.56,,,1019.98,,,,,,8.97,92,45,1,8,Cl7,-999,-999,,
1864-05-13 14:00:00,13.33,,,1020.15,,,,,,11.51,75,225,1,0,,-999,-999,,
1864-05-13 21:00:00,7.78,,,1021.67,,,,,,9.72,93,180,1,0,,,-999,-999,
1864-05-14 00:00:00,,12.61,,,1023.71,,,,,,,,,,,,,,
1864-05-14 07:00:00,7.22,,,1024.04,,,,,,12.22,96,225,1,8,Cl6,-999,-999,,
1864-05-14 14:00:00,19.44,,,1023.03,,,,,,15.34,68,180,1,0,,-999,-999,,
1864-05-14 21:00:00,11.11,,,1024.04,,,,,,11.34,86,225,1,0,,,-999,-999,
1864-05-15 00:00:00,,14.61,,,1024.89,,,,,,,,,,,,,,
1864-05-15 07:00:00,10,,,1026.08,,,,,,13.34,85,225,1,8,Cl6,225,1,,
1864-05-15 14:00:00,21.11,,,1023.91,,,,,,18.32,73,225,1,6.4,Cl6,225,1,,
1864-05-15 21:00:00,12.78,,,1024.72,,,,,,13.65,93,225,1,6.4,Cl6,,1,225,
1864-05-16 00:00:00,,13.72,,,1019.2,,,,,,,,,,,,,,
1864-05-16 07:00:00,10.56,,,1022.35,,,,,,14.7,93,225,1,8,Cl6,225,1,,
1864-05-16 14:00:00,18.89,,,1018.86,,,,,,16.8,78,225,1,6.4,Cl6,225,1,,
1864-05-16 21:00:00,11.67,,,1016.36,,,,,,12.67,93,225,1,7.2,Cl2,,2,225,
1864-05-17 00:00:00,,13.72,,,1008.03,5:30 PM,7:00 PM,1.02,-999,,,,,,,,,,
1864-05-17 07:00:00,10,,,1011.85,,,,,,14.22,93,225,1,5.6,Cl6,225,1,,
1864-05-17 14:00:00,17.22,,,1006.1,,,,,,15,77,225,1,6.4,Cl6,225,1,,
1864-05-17 21:00:00,13.89,,,1006.43,,,,,,14.7,93,45,1,8,Cl6,,2,315,
