,StationName,ObservationDate,UTCDate,value,unit,field_key,fieldID,annotationID,transcriptionID,pageID
678,Fort Peel River,1865-04-17 21:00:00,1865-04-17 21:00:00,2,Sm,wind_force_9pm,110,234030,2105,2041
679,Fort Peel River,1865-04-18 21:00:00,1865-04-18 21:00:00,1,Sm,wind_force_9pm,110,234036,2105,2041
680,Fort Peel River,1865-04-19 21:00:00,1865-04-19 21:00:00,-888,Sm,wind_force_9pm,110,234043,2105,2041
681,Fort Peel River,1865-04-20 21:00:00,1865-04-20 21:00:00,2,Sm,wind_force_9pm,110,234049,2105,2041
682,Fort Peel River,1865-04-21 21:00:00,1865-04-21 21:00:00,1,Sm,wind_force_9pm,110,234055,2105,2041
683,Fort Peel River,1865-04-22 21:00:00,1865-04-22 21:00:00,1,Sm,wind_force_9pm,110,234061,2105,2041
684,Fort Peel River,1865-04-23 21:00:00,1865-04-23 21:00:00,1,Sm,wind_force_9pm,110,234067,2105,2041
685,Fort Peel River,1865-04-24 21:00:00,1865-04-24 21:00:00,2,Sm,wind_force_9pm,110,236148,2105,2041
686,Fort Peel River,1865-04-25 21:00:00,1865-04-25 21:00:00,1,Sm,wind_force_9pm,110,236161,2105,2041
687,Fort Peel River,1865-04-26 21:00:00,1865-04-26 21:00:00,1,Sm,wind_force_9pm,110,236171,2105,2041
688,Fort Peel River,1865-04-27 21:00:00,1865-04-27 21:00:00,1,Sm,wind_force_9pm,110,236185,2105,2041
689,Fort Peel River,1865-04-28 21:00:00,1865-04-28 21:00:00,1,Sm,wind_force_9pm,110,236197,2105,2041
690,Fort Peel River,1865-04-29 21:00:00,1865-04-29 21:00:00,1,Sm,wind_force_9pm,110,236211,2105,2041
691,Fort Peel River,1865-04-30 21:00:00,1865-04-30 21:00:00,1,Sm,wind_force_9pm,110,236224,2105,2041
692,Fort Peel River,1865-05-03 21:00:00,1865-05-03 21:00:00,0,Sm,wind_force_9pm,110,234615,2108,2040
693,Fort Peel River,1865-06-01 21:00:00,1865-06-01 21:00:00,0,Sm,wind_force_9pm,110,234913,2109,2043
694,Fort Peel River,1865-06-02 21:00:00,1865-06-02 21:00:00,1,Sm,wind_force_9pm,110,234912,2109,2043
695,Fort Peel River,1865-06-03 21:00:00,1865-06-03 21:00:00,1,Sm,wind_force_9pm,110,234911,2109,2043
696,Fort Peel River,1865-06-04 21:00:00,1865-06-04 21:00:00,1,Sm,wind_force_9pm,110,234910,2109,2043
697,Fort Peel River,1865-06-05 21:00:00,1865-06-05 21:00:00,2,Sm,wind_force_9pm,110,234909,2109,2043
698,Fort Peel River,1865-06-06 21:00:00,1865-06-06 21:00:00,2,Sm,wind_force_9pm,110,234908,2109,2043
699,Fort Peel River,1865-06-07 21:00:00,1865-06-07 21:00:00,1,Sm,wind_force_9pm,110,234907,2109,2043
700,Fort Peel River,1865-06-08 21:00:00,1865-06-08 21:00:00,1,Sm,wind_force_9pm,110,234906,2109,2043
701,Fort Peel River,1865-06-09 21:00:00,1865-06-09 21:00:00,1,Sm,wind_force_9pm,110,234905,2109,2043
702,Fort Peel River,1865-06-10 21:00:00,1865-06-10 21:00:00,1,Sm,wind_force_9pm,110,234904,2109,2043
703,Fort Peel River,1865-06-11 21:00:00,1865-06-11 21:00:00,2,Sm,wind_force_9pm,110,234903,2109,2043
704,Fort Peel River,1865-06-12 21:00:00,1865-06-12 21:00:00,1,Sm,wind_force_9pm,110,234902,2109,2043
705,Fort Peel River,1865-06-13 21:00:00,1865-06-13 21:00:00,1,Sm,wind_force_9pm,110,234901,2109,2043
706,Fort Peel River,1865-06-14 21:00:00,1865-06-14 21:00:00,1,Sm,wind_force_9pm,110,234900,2109,2043
707,Fort Peel River,1865-06-15 21:00:00,1865-06-15 21:00:00,1,Sm,wind_force_9pm,110,234899,2109,2043
708,Fort Peel River,1865-06-16 21:00:00,1865-06-16 21:00:00,1,Sm,wind_force_9pm,110,234898,2109,2043
709,Fort Peel River,1865-06-17 21:00:00,1865-06-17 21:00:00,1,Sm,wind_force_9pm,110,234894,2109,2043
710,Fort Peel River,1865-06-18 21:00:00,1865-06-18 21:00:00,1,Sm,wind_force_9pm,110,234891,2109,2043
711,Fort Peel River,1865-06-19 21:00:00,1865-06-19 21:00:00,1,Sm,wind_force_9pm,110,234888,2109,2043
712,Fort Peel River,1865-06-20 21:00:00,1865-06-20 21:00:00,1,Sm,wind_force_9pm,110,234886,2109,2043
713,Fort Peel River,1865-06-21 21:00:00,1865-06-21 21:00:00,1,Sm,wind_force_9pm,110,234883,2109,2043
714,Fort Peel River,1865-06-22 21:00:00,1865-06-22 21:00:00,1,Sm,wind_force_9pm,110,234881,2109,2043
715,Fort Peel River,1865-06-23 21:00:00,1865-06-23 21:00:00,3,Sm,wind_force_9pm,110,234879,2109,2043
716,Fort Peel River,1865-06-24 21:00:00,1865-06-24 21:00:00,1,Sm,wind_force_9pm,110,234867,2109,2043
717,Fort Peel River,1865-06-25 21:00:00,1865-06-25 21:00:00,1,Sm,wind_force_9pm,110,234864,2109,2043
718,Fort Peel River,1865-06-26 21:00:00,1865-06-26 21:00:00,1,Sm,wind_force_9pm,110,234859,2109,2043
719,Fort Peel River,1865-06-27 21:00:00,1865-06-27 21:00:00,0,Sm,wind_force_9pm,110,234842,2109,2043
720,Fort Peel River,1865-06-28 21:00:00,1865-06-28 21:00:00,2,Sm,wind_force_9pm,110,234841,2109,2043
721,Fort Peel River,1865-06-29 21:00:00,1865-06-29 21:00:00,2,Sm,wind_force_9pm,110,234839,2109,2043
722,Fort Peel River,1865-06-30 21:00:00,1865-06-30 21:00:00,1,Sm,wind_force_9pm,110,234837,2109,2043
723,Fort Peel River,1865-07-01 21:00:00,1865-07-01 21:00:00,1,Sm,wind_force_9pm,110,235109,2110,2046
724,Fort Peel River,1865-07-02 21:00:00,1865-07-02 21:00:00,1,Sm,wind_force_9pm,110,235108,2110,2046
725,Fort Peel River,1865-07-03 21:00:00,1865-07-03 21:00:00,1,Sm,wind_force_9pm,110,235107,2110,2046
726,Fort Peel River,1865-07-04 21:00:00,1865-07-04 21:00:00,3,Sm,wind_force_9pm,110,235106,2110,2046
727,Fort Peel River,1865-07-05 21:00:00,1865-07-05 21:00:00,2,Sm,wind_force_9pm,110,235105,2110,2046
728,Fort Peel River,1865-07-06 21:00:00,1865-07-06 21:00:00,1,Sm,wind_force_9pm,110,235104,2110,2046
729,Fort Peel River,1865-07-07 21:00:00,1865-07-07 21:00:00,2,Sm,wind_force_9pm,110,235103,2110,2046
730,Fort Peel River,1865-07-08 21:00:00,1865-07-08 21:00:00,2,Sm,wind_force_9pm,110,235101,2110,2046
731,Fort Peel River,1865-07-09 21:00:00,1865-07-09 21:00:00,4,Sm,wind_force_9pm,110,235100,2110,2046
732,Fort Peel River,1865-07-10 21:00:00,1865-07-10 21:00:00,1,Sm,wind_force_9pm,110,235098,2110,2046
733,Fort Peel River,1865-07-11 21:00:00,1865-07-11 21:00:00,1,Sm,wind_force_9pm,110,235097,2110,2046
734,Fort Peel River,1865-07-12 21:00:00,1865-07-12 21:00:00,1,Sm,wind_force_9pm,110,235096,2110,2046
735,Fort Peel River,1865-07-13 21:00:00,1865-07-13 21:00:00,1,Sm,wind_force_9pm,110,235095,2110,2046
736,Fort Peel River,1865-07-14 21:00:00,1865-07-14 21:00:00,2,Sm,wind_force_9pm,110,235094,2110,2046
737,Fort Peel River,1865-07-15 21:00:00,1865-07-15 21:00:00,1,Sm,wind_force_9pm,110,235089,2110,2046
738,Fort Peel River,1865-07-16 21:00:00,1865-07-16 21:00:00,1,Sm,wind_force_9pm,110,235087,2110,2046
739,Fort Peel River,1865-07-17 21:00:00,1865-07-17 21:00:00,2,Sm,wind_force_9pm,110,235085,2110,2046
740,Fort Peel River,1865-07-18 21:00:00,1865-07-18 21:00:00,1,Sm,wind_force_9pm,110,235083,2110,2046
741,Fort Peel River,1865-07-19 21:00:00,1865-07-19 21:00:00,1,Sm,wind_force_9pm,110,235081,2110,2046
742,Fort Peel River,1865-07-20 21:00:00,1865-07-20 21:00:00,1,Sm,wind_force_9pm,110,235079,2110,2046
743,Fort Peel River,1865-07-21 21:00:00,1865-07-21 21:00:00,2,Sm,wind_force_9pm,110,235077,2110,2046
744,Fort Peel River,1865-07-22 21:00:00,1865-07-22 21:00:00,1,Sm,wind_force_9pm,110,235070,2110,2046
745,Fort Peel River,1865-07-23 21:00:00,1865-07-23 21:00:00,1,Sm,wind_force_9pm,110,235069,2110,2046
746,Fort Peel River,1865-07-24 21:00:00,1865-07-24 21:00:00,1,Sm,wind_force_9pm,110,235067,2110,2046
747,Fort Peel River,1865-07-25 21:00:00,1865-07-25 21:00:00,1,Sm,wind_force_9pm,110,235065,2110,2046
748,Fort Peel River,1865-07-26 21:00:00,1865-07-26 21:00:00,2,Sm,wind_force_9pm,110,235063,2110,2046
749,Fort Peel River,1865-07-27 21:00:00,1865-07-27 21:00:00,1,Sm,wind_force_9pm,110,235061,2110,2046
750,Fort Peel River,1865-07-28 21:00:00,1865-07-28 21:00:00,1,Sm,wind_force_9pm,110,235060,2110,2046
751,Fort Peel River,1865-07-29 21:00:00,1865-07-29 21:00:00,1,Sm,wind_force_9pm,110,235059,2110,2046
752,Fort Peel River,1865-07-30 21:00:00,1865-07-30 21:00:00,1,Sm,wind_force_9pm,110,235058,2110,2046
753,Fort Peel River,1865-07-31 21:00:00,1865-07-31 21:00:00,1,Sm,wind_force_9pm,110,235057,2110,2046
754,Fort Peel River,1865-09-01 21:00:00,1865-09-01 21:00:00,2,Sm,wind_force_9pm,110,235396,2111,2045
755,Fort Peel River,1865-09-02 21:00:00,1865-09-02 21:00:00,1,Sm,wind_force_9pm,110,235397,2111,2045
756,Fort Peel River,1865-09-03 21:00:00,1865-09-03 21:00:00,1,Sm,wind_force_9pm,110,235398,2111,2045
757,Fort Peel River,1865-09-04 21:00:00,1865-09-04 21:00:00,3,Sm,wind_force_9pm,110,235399,2111,2045
758,Fort Peel River,1865-09-05 21:00:00,1865-09-05 21:00:00,2,Sm,wind_force_9pm,110,235400,2111,2045
759,Fort Peel River,1865-09-06 21:00:00,1865-09-06 21:00:00,1,Sm,wind_force_9pm,110,235401,2111,2045
760,Fort Peel River,1865-09-07 21:00:00,1865-09-07 21:00:00,1,Sm,wind_force_9pm,110,235402,2111,2045
761,Fort Peel River,1865-09-08 21:00:00,1865-09-08 21:00:00,1,Sm,wind_force_9pm,110,235403,2111,2045
762,Fort Peel River,1865-09-09 21:00:00,1865-09-09 21:00:00,1,Sm,wind_force_9pm,110,235404,2111,2045
763,Fort Peel River,1865-09-10 21:00:00,1865-09-10 21:00:00,2,Sm,wind_force_9pm,110,235405,2111,2045
764,Fort Peel River,1865-09-11 21:00:00,1865-09-11 21:00:00,4,Sm,wind_force_9pm,110,235406,2111,2045
765,Fort Peel River,1865-09-12 21:00:00,1865-09-12 21:00:00,1,Sm,wind_force_9pm,110,235407,2111,2045
766,Fort Peel River,1865-09-13 21:00:00,1865-09-13 21:00:00,1,Sm,wind_force_9pm,110,235408,2111,2045
767,Fort Peel River,1865-09-14 21:00:00,1865-09-14 21:00:00,1,Sm,wind_force_9pm,110,235409,2111,2045
768,Fort Peel River,1865-09-15 21:00:00,1865-09-15 21:00:00,1,Sm,wind_force_9pm,110,235410,2111,2045
769,Fort Peel River,1865-09-16 21:00:00,1865-09-16 21:00:00,1,Sm,wind_force_9pm,110,235411,2111,2045
770,Fort Peel River,1865-09-17 21:00:00,1865-09-17 21:00:00,2,Sm,wind_force_9pm,110,235412,2111,2045
771,Fort Peel River,1865-09-18 21:00:00,1865-09-18 21:00:00,1,Sm,wind_force_9pm,110,235413,2111,2045
772,Fort Peel River,1865-09-19 21:00:00,1865-09-19 21:00:00,1,Sm,wind_force_9pm,110,235414,2111,2045
773,Fort Peel River,1865-09-20 21:00:00,1865-09-20 21:00:00,1,Sm,wind_force_9pm,110,235415,2111,2045
774,Fort Peel River,1865-09-21 21:00:00,1865-09-21 21:00:00,0,Sm,wind_force_9pm,110,235416,2111,2045
775,Fort Peel River,1865-09-22 21:00:00,1865-09-22 21:00:00,1,Sm,wind_force_9pm,110,235417,2111,2045
776,Fort Peel River,1865-09-23 21:00:00,1865-09-23 21:00:00,1,Sm,wind_force_9pm,110,235418,2111,2045
777,Fort Peel River,1865-09-24 21:00:00,1865-09-24 21:00:00,2,Sm,wind_force_9pm,110,235419,2111,2045
778,Fort Peel River,1865-09-25 21:00:00,1865-09-25 21:00:00,1,Sm,wind_force_9pm,110,235420,2111,2045
779,Fort Peel River,1865-09-26 21:00:00,1865-09-26 21:00:00,1,Sm,wind_force_9pm,110,235421,2111,2045
780,Fort Peel River,1865-09-27 21:00:00,1865-09-27 21:00:00,2,Sm,wind_force_9pm,110,235422,2111,2045
781,Fort Peel River,1865-09-28 21:00:00,1865-09-28 21:00:00,2,Sm,wind_force_9pm,110,235423,2111,2045
782,Fort Peel River,1865-09-29 21:00:00,1865-09-29 21:00:00,2,Sm,wind_force_9pm,110,235424,2111,2045
783,Fort Peel River,1865-09-30 21:00:00,1865-09-30 21:00:00,1,Sm,wind_force_9pm,110,235425,2111,2045
784,Fort Peel River,1865-10-01 21:00:00,1865-10-01 21:00:00,1,Sm,wind_force_9pm,110,235344,2112,2049
785,Fort Peel River,1865-10-02 21:00:00,1865-10-02 21:00:00,1,Sm,wind_force_9pm,110,235341,2112,2049
786,Fort Peel River,1865-10-03 21:00:00,1865-10-03 21:00:00,1,Sm,wind_force_9pm,110,235339,2112,2049
787,Fort Peel River,1865-10-04 21:00:00,1865-10-04 21:00:00,1,Sm,wind_force_9pm,110,235337,2112,2049
788,Fort Peel River,1865-10-05 21:00:00,1865-10-05 21:00:00,1,Sm,wind_force_9pm,110,235334,2112,2049
789,Fort Peel River,1865-10-06 21:00:00,1865-10-06 21:00:00,1,Sm,wind_force_9pm,110,235332,2112,2049
790,Fort Peel River,1865-10-07 21:00:00,1865-10-07 21:00:00,1,Sm,wind_force_9pm,110,235330,2112,2049
791,Fort Peel River,1865-10-08 21:00:00,1865-10-08 21:00:00,2,Sm,wind_force_9pm,110,235327,2112,2049
792,Fort Peel River,1865-10-09 21:00:00,1865-10-09 21:00:00,1,Sm,wind_force_9pm,110,235324,2112,2049
793,Fort Peel River,1865-10-10 21:00:00,1865-10-10 21:00:00,1,Sm,wind_force_9pm,110,235322,2112,2049
794,Fort Peel River,1865-10-11 21:00:00,1865-10-11 21:00:00,1,Sm,wind_force_9pm,110,235319,2112,2049
795,Fort Peel River,1865-10-12 21:00:00,1865-10-12 21:00:00,1,Sm,wind_force_9pm,110,235317,2112,2049
796,Fort Peel River,1865-10-13 21:00:00,1865-10-13 21:00:00,1,Sm,wind_force_9pm,110,235316,2112,2049
797,Fort Peel River,1865-10-14 21:00:00,1865-10-14 21:00:00,1,Sm,wind_force_9pm,110,235314,2112,2049
798,Fort Peel River,1865-10-15 21:00:00,1865-10-15 21:00:00,1,Sm,wind_force_9pm,110,235313,2112,2049
799,Fort Peel River,1865-10-16 21:00:00,1865-10-16 21:00:00,2,Sm,wind_force_9pm,110,235312,2112,2049
800,Fort Peel River,1865-10-17 21:00:00,1865-10-17 21:00:00,2,Sm,wind_force_9pm,110,235310,2112,2049
801,Fort Peel River,1865-10-18 21:00:00,1865-10-18 21:00:00,2,Sm,wind_force_9pm,110,235309,2112,2049
802,Fort Peel River,1865-10-19 21:00:00,1865-10-19 21:00:00,2,Sm,wind_force_9pm,110,235308,2112,2049
803,Fort Peel River,1865-10-20 21:00:00,1865-10-20 21:00:00,2,Sm,wind_force_9pm,110,235304,2112,2049
804,Fort Peel River,1865-10-21 21:00:00,1865-10-21 21:00:00,1,Sm,wind_force_9pm,110,235303,2112,2049
805,Fort Peel River,1865-10-22 21:00:00,1865-10-22 21:00:00,1,Sm,wind_force_9pm,110,235301,2112,2049
806,Fort Peel River,1865-10-23 21:00:00,1865-10-23 21:00:00,1,Sm,wind_force_9pm,110,235297,2112,2049
807,Fort Peel River,1865-10-24 21:00:00,1865-10-24 21:00:00,1,Sm,wind_force_9pm,110,235295,2112,2049
808,Fort Peel River,1865-10-25 21:00:00,1865-10-25 21:00:00,1,Sm,wind_force_9pm,110,235294,2112,2049
809,Fort Peel River,1865-10-26 21:00:00,1865-10-26 21:00:00,2,Sm,wind_force_9pm,110,235293,2112,2049
810,Fort Peel River,1865-10-27 21:00:00,1865-10-27 21:00:00,1,Sm,wind_force_9pm,110,235290,2112,2049
811,Fort Peel River,1865-10-28 21:00:00,1865-10-28 21:00:00,1,Sm,wind_force_9pm,110,235287,2112,2049
812,Fort Peel River,1865-10-29 21:00:00,1865-10-29 21:00:00,1,Sm,wind_force_9pm,110,235285,2112,2049
813,Fort Peel River,1865-10-30 21:00:00,1865-10-30 21:00:00,1,Sm,wind_force_9pm,110,235283,2112,2049
814,Fort Peel River,1865-10-31 21:00:00,1865-10-31 21:00:00,1,Sm,wind_force_9pm,110,235281,2112,2049
815,Fort Peel River,1865-11-01 21:00:00,1865-11-01 21:00:00,2,Sm,wind_force_9pm,110,237052,2113,2052
816,Fort Peel River,1865-11-02 21:00:00,1865-11-02 21:00:00,1,Sm,wind_force_9pm,110,237053,2113,2052
817,Fort Peel River,1865-11-03 21:00:00,1865-11-03 21:00:00,3,Sm,wind_force_9pm,110,237054,2113,2052
818,Fort Peel River,1865-11-04 21:00:00,1865-11-04 21:00:00,3,Sm,wind_force_9pm,110,237055,2113,2052
819,Fort Peel River,1865-11-05 21:00:00,1865-11-05 21:00:00,1,Sm,wind_force_9pm,110,237057,2113,2052
820,Fort Peel River,1865-11-06 21:00:00,1865-11-06 21:00:00,3,Sm,wind_force_9pm,110,237059,2113,2052
821,Fort Peel River,1865-11-07 21:00:00,1865-11-07 21:00:00,1,Sm,wind_force_9pm,110,237060,2113,2052
822,Fort Peel River,1865-11-08 21:00:00,1865-11-08 21:00:00,1,Sm,wind_force_9pm,110,237061,2113,2052
823,Fort Peel River,1865-11-09 21:00:00,1865-11-09 21:00:00,1,Sm,wind_force_9pm,110,237063,2113,2052
824,Fort Peel River,1865-11-10 21:00:00,1865-11-10 21:00:00,1,Sm,wind_force_9pm,110,237065,2113,2052
825,Fort Peel River,1865-11-11 21:00:00,1865-11-11 21:00:00,1,Sm,wind_force_9pm,110,237067,2113,2052
826,Fort Peel River,1865-11-12 21:00:00,1865-11-12 21:00:00,4,Sm,wind_force_9pm,110,237068,2113,2052
827,Fort Peel River,1865-11-13 21:00:00,1865-11-13 21:00:00,2,Sm,wind_force_9pm,110,237069,2113,2052
828,Fort Peel River,1865-11-14 21:00:00,1865-11-14 21:00:00,2,Sm,wind_force_9pm,110,237072,2113,2052
829,Fort Peel River,1865-11-15 21:00:00,1865-11-15 21:00:00,1,Sm,wind_force_9pm,110,237076,2113,2052
830,Fort Peel River,1865-11-16 21:00:00,1865-11-16 21:00:00,1,Sm,wind_force_9pm,110,237077,2113,2052
831,Fort Peel River,1865-11-17 21:00:00,1865-11-17 21:00:00,1,Sm,wind_force_9pm,110,237078,2113,2052
832,Fort Peel River,1865-11-18 21:00:00,1865-11-18 21:00:00,2,Sm,wind_force_9pm,110,237079,2113,2052
833,Fort Peel River,1865-11-19 21:00:00,1865-11-19 21:00:00,3,Sm,wind_force_9pm,110,237080,2113,2052
834,Fort Peel River,1865-11-20 21:00:00,1865-11-20 21:00:00,1,Sm,wind_force_9pm,110,237081,2113,2052
835,Fort Peel River,1865-11-21 21:00:00,1865-11-21 21:00:00,1,Sm,wind_force_9pm,110,237082,2113,2052
836,Fort Peel River,1865-11-22 21:00:00,1865-11-22 21:00:00,1,Sm,wind_force_9pm,110,237083,2113,2052
837,Fort Peel River,1865-11-23 21:00:00,1865-11-23 21:00:00,1,Sm,wind_force_9pm,110,237084,2113,2052
838,Fort Peel River,1865-11-24 21:00:00,1865-11-24 21:00:00,1,Sm,wind_force_9pm,110,237086,2113,2052
839,Fort Peel River,1865-11-25 21:00:00,1865-11-25 21:00:00,1,Sm,wind_force_9pm,110,237089,2113,2052
840,Fort Peel River,1865-11-26 21:00:00,1865-11-26 21:00:00,1,Sm,wind_force_9pm,110,237092,2113,2052
841,Fort Peel River,1865-11-27 21:00:00,1865-11-27 21:00:00,3,Sm,wind_force_9pm,110,237095,2113,2052
842,Fort Peel River,1865-11-28 21:00:00,1865-11-28 21:00:00,1,Sm,wind_force_9pm,110,237096,2113,2052
843,Fort Peel River,1865-11-29 21:00:00,1865-11-29 21:00:00,2,Sm,wind_force_9pm,110,237097,2113,2052
844,Fort Peel River,1865-11-30 21:00:00,1865-11-30 21:00:00,1,Sm,wind_force_9pm,110,237100,2113,2052
845,Fort Peel River,1865-12-01 21:00:00,1865-12-01 21:00:00,1,Sm,wind_force_9pm,110,236244,2114,2051
846,Fort Peel River,1865-12-02 21:00:00,1865-12-02 21:00:00,2,Sm,wind_force_9pm,110,236245,2114,2051
847,Fort Peel River,1865-12-03 21:00:00,1865-12-03 21:00:00,1,Sm,wind_force_9pm,110,236246,2114,2051
848,Fort Peel River,1865-12-04 21:00:00,1865-12-04 21:00:00,1,Sm,wind_force_9pm,110,236247,2114,2051
849,Fort Peel River,1865-12-05 21:00:00,1865-12-05 21:00:00,1,Sm,wind_force_9pm,110,236248,2114,2051
850,Fort Peel River,1865-12-06 21:00:00,1865-12-06 21:00:00,1,Sm,wind_force_9pm,110,236249,2114,2051
851,Fort Peel River,1865-12-07 21:00:00,1865-12-07 21:00:00,2,Sm,wind_force_9pm,110,236250,2114,2051
852,Fort Peel River,1865-12-08 21:00:00,1865-12-08 21:00:00,2,Sm,wind_force_9pm,110,236251,2114,2051
853,Fort Peel River,1865-12-09 21:00:00,1865-12-09 21:00:00,2,Sm,wind_force_9pm,110,236252,2114,2051
854,Fort Peel River,1865-12-10 21:00:00,1865-12-10 21:00:00,2,Sm,wind_force_9pm,110,236253,2114,2051
855,Fort Peel River,1865-12-11 21:00:00,1865-12-11 21:00:00,3,Sm,wind_force_9pm,110,236254,2114,2051
856,Fort Peel River,1865-12-12 21:00:00,1865-12-12 21:00:00,2,Sm,wind_force_9pm,110,236255,2114,2051
857,Fort Peel River,1865-12-13 21:00:00,1865-12-13 21:00:00,2,Sm,wind_force_9pm,110,236256,2114,2051
858,Fort Peel River,1865-12-14 21:00:00,1865-12-14 21:00:00,2,Sm,wind_force_9pm,110,236257,2114,2051
859,Fort Peel River,1865-12-15 21:00:00,1865-12-15 21:00:00,1,Sm,wind_force_9pm,110,236258,2114,2051
860,Fort Peel River,1865-12-16 21:00:00,1865-12-16 21:00:00,1,Sm,wind_force_9pm,110,236259,2114,2051
861,Fort Peel River,1865-12-17 21:00:00,1865-12-17 21:00:00,1,Sm,wind_force_9pm,110,236260,2114,2051
862,Fort Peel River,1865-12-18 21:00:00,1865-12-18 21:00:00,1,Sm,wind_force_9pm,110,236261,2114,2051
863,Fort Peel River,1865-12-19 21:00:00,1865-12-19 21:00:00,1,Sm,wind_force_9pm,110,236262,2114,2051
864,Fort Peel River,1865-12-20 21:00:00,1865-12-20 21:00:00,3,Sm,wind_force_9pm,110,236263,2114,2051
865,Fort Peel River,1865-12-21 21:00:00,1865-12-21 21:00:00,1,Sm,wind_force_9pm,110,236264,2114,2051
866,Fort Peel River,1865-12-22 21:00:00,1865-12-22 21:00:00,1,Sm,wind_force_9pm,110,236265,2114,2051
867,Fort Peel River,1865-12-23 21:00:00,1865-12-23 21:00:00,1,Sm,wind_force_9pm,110,236266,2114,2051
868,Fort Peel River,1865-12-24 21:00:00,1865-12-24 21:00:00,1,Sm,wind_force_9pm,110,236267,2114,2051
869,Fort Peel River,1865-12-25 21:00:00,1865-12-25 21:00:00,1,Sm,wind_force_9pm,110,236268,2114,2051
870,Fort Peel River,1865-12-26 21:00:00,1865-12-26 21:00:00,1,Sm,wind_force_9pm,110,236269,2114,2051
871,Fort Peel River,1865-12-27 21:00:00,1865-12-27 21:00:00,1,Sm,wind_force_9pm,110,236270,2114,2051
872,Fort Peel River,1865-12-28 21:00:00,1865-12-28 21:00:00,1,Sm,wind_force_9pm,110,236271,2114,2051
873,Fort Peel River,1865-12-29 21:00:00,1865-12-29 21:00:00,1,Sm,wind_force_9pm,110,236272,2114,2051
874,Fort Peel River,1865-12-30 21:00:00,1865-12-30 21:00:00,1,Sm,wind_force_9pm,110,236273,2114,2051
875,Fort Peel River,1865-12-31 21:00:00,1865-12-31 21:00:00,1,Sm,wind_force_9pm,110,236274,2114,2051
876,Fort Peel River,1865-11-01 14:00:00,1865-11-01 14:00:00,2,Sm,wind_force_2pm,109,237052,2113,2052
877,Fort Peel River,1865-11-02 14:00:00,1865-11-02 14:00:00,1,Sm,wind_force_2pm,109,237053,2113,2052
878,Fort Peel River,1865-11-03 14:00:00,1865-11-03 14:00:00,1,Sm,wind_force_2pm,109,237054,2113,2052
879,Fort Peel River,1865-11-04 14:00:00,1865-11-04 14:00:00,2,Sm,wind_force_2pm,109,237055,2113,2052
880,Fort Peel River,1865-11-05 14:00:00,1865-11-05 14:00:00,1,Sm,wind_force_2pm,109,237057,2113,2052
881,Fort Peel River,1865-11-06 14:00:00,1865-11-06 14:00:00,2,Sm,wind_force_2pm,109,237059,2113,2052
882,Fort Peel River,1865-11-07 14:00:00,1865-11-07 14:00:00,1,Sm,wind_force_2pm,109,237060,2113,2052
883,Fort Peel River,1865-11-08 14:00:00,1865-11-08 14:00:00,1,Sm,wind_force_2pm,109,237061,2113,2052
884,Fort Peel River,1865-11-09 14:00:00,1865-11-09 14:00:00,1,Sm,wind_force_2pm,109,237063,2113,2052
885,Fort Peel River,1865-11-10 14:00:00,1865-11-10 14:00:00,2,Sm,wind_force_2pm,109,237065,2113,2052
886,Fort Peel River,1865-11-11 14:00:00,1865-11-11 14:00:00,3,Sm,wind_force_2pm,109,237067,2113,2052
887,Fort Peel River,1865-11-12 14:00:00,1865-11-12 14:00:00,4,Sm,wind_force_2pm,109,237068,2113,2052
888,Fort Peel River,1865-11-13 14:00:00,1865-11-13 14:00:00,3,Sm,wind_force_2pm,109,237069,2113,2052
889,Fort Peel River,1865-11-14 14:00:00,1865-11-14 14:00:00,1,Sm,wind_force_2pm,109,237072,2113,2052
890,Fort Peel River,1865-11-15 14:00:00,1865-11-15 14:00:00,1,Sm,wind_force_2pm,109,237076,2113,2052
891,Fort Peel River,1865-11-16 14:00:00,1865-11-16 14:00:00,1,Sm,wind_force_2pm,109,237077,2113,2052
892,Fort Peel River,1865-11-17 14:00:00,1865-11-17 14:00:00,1,Sm,wind_force_2pm,109,237078,2113,2052
893,Fort Peel River,1865-11-18 14:00:00,1865-11-18 14:00:00,1,Sm,wind_force_2pm,109,237079,2113,2052
894,Fort Peel River,1865-11-19 14:00:00,1865-11-19 14:00:00,1,Sm,wind_force_2pm,109,237080,2113,2052
895,Fort Peel River,1865-11-20 14:00:00,1865-11-20 14:00:00,4,Sm,wind_force_2pm,109,237081,2113,2052
896,Fort Peel River,1865-11-21 14:00:00,1865-11-21 14:00:00,1,Sm,wind_force_2pm,109,237082,2113,2052
897,Fort Peel River,1865-11-22 14:00:00,1865-11-22 14:00:00,2,Sm,wind_force_2pm,109,237083,2113,2052
898,Fort Peel River,1865-11-23 14:00:00,1865-11-23 14:00:00,1,Sm,wind_force_2pm,109,237084,2113,2052
899,Fort Peel River,1865-11-24 14:00:00,1865-11-24 14:00:00,1,Sm,wind_force_2pm,109,237086,2113,2052
900,Fort Peel River,1865-11-25 14:00:00,1865-11-25 14:00:00,1,Sm,wind_force_2pm,109,237089,2113,2052
901,Fort Peel River,1865-11-26 14:00:00,1865-11-26 14:00:00,1,Sm,wind_force_2pm,109,237092,2113,2052
902,Fort Peel River,1865-11-27 14:00:00,1865-11-27 14:00:00,4,Sm,wind_force_2pm,109,237095,2113,2052
