"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Kinogumissee","49.8","-84","276","America/Thunder_Bay","5","71832","6075543"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
1860-12-24 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,-10,NA,NA
1860-12-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-12-25,NA,NA,NA,NA,NA,NA,NA,NA,-8.89,NA
1860-12-25 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,-10,NA,NA
1860-12-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-12-25 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1860-12-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-12-25 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,-10,NA,NA
1860-12-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-12-26,NA,NA,NA,NA,NA,NA,NA,NA,-15.56,NA
1860-12-26 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,-20.56,NA,NA
1860-12-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-12-26 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1860-12-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1860-12-26 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA
1860-12-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-27 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,-18.89,NA,NA
1860-12-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-12-27 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,-23.89,NA,NA
1860-12-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-12-27 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA,NA
1860-12-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-12-28,NA,NA,NA,NA,NA,NA,NA,NA,-18.89,NA
1860-12-28 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,-28.89,NA,NA
1860-12-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1860-12-28 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,-7.78,NA,NA
1860-12-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-12-28 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA
1860-12-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1860-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-29 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,-10.56,NA,NA
1860-12-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1860-12-29 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1860-12-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1860-12-29 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1860-12-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1860-12-30,NA,NA,NA,NA,NA,NA,NA,NA,-8.89,NA
1860-12-30 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1860-12-30 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1860-12-30 14:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,-8.89,NA,NA
1860-12-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1860-12-30 21:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,-11.11,NA,NA
1860-12-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1860-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-31 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,-16.67,NA,NA
1860-12-31 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1860-12-31 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,-10,NA,NA
1860-12-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1860-12-31 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1860-12-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,-14.44,NA,NA
1860-12-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-01 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,-16.67,NA,NA
1861-01-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-01 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1861-01-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-01 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,-21.11,NA,NA
1861-01-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-02 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1861-01-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1861-01-02 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,-17.78,NA,NA
1861-01-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1861-01-02 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,-26.67,NA,NA
1861-01-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-03 07:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,-35.56,NA,NA
1861-01-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-03 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1861-01-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-03 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,-22.22,NA,NA
1861-01-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-04 07:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,-28.33,NA,NA
1861-01-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1861-01-04 14:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,-10.56,NA,NA
1861-01-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1861-01-04 21:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,-10.56,NA,NA
1861-01-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-05 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,-10.56,NA,NA
1861-01-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1861-01-05 14:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,-11.11,NA,NA
1861-01-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
1861-01-05 21:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1861-01-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1861-01-06 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,-13.33,NA,NA
1861-01-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-06 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1861-01-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-06 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,-18.89,NA,NA
1861-01-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-07 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,-21.11,NA,NA
1861-01-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-07 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,-18.33,NA,NA
1861-01-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1861-01-07 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,-22.78,NA,NA
1861-01-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-08 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,-33.33,NA,NA
1861-01-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-08 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,-17.78,NA,NA
1861-01-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-08 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,-31.11,NA,NA
1861-01-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-09 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,-22.22,NA,NA
1861-01-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-09 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA
1861-01-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-09 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,-13.89,NA,NA
1861-01-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1861-01-10 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,-31.67,NA,NA
1861-01-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1861-01-10 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,-26.11,NA,NA
1861-01-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1861-01-10 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,-38.33,NA,NA
1861-01-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1861-01-11,NA,NA,NA,NA,NA,NA,NA,NA,-35.37,NA
1861-01-11 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,-43.89,NA,NA
1861-01-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-11 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,-23.89,NA,NA
1861-01-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-11 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,-38.33,NA,NA
1861-01-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-12 07:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,-43.89,NA,NA
1861-01-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-12 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,-11.11,NA,NA
1861-01-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-12 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,-0.56,NA,NA
1861-01-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-13 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,-16.67,NA,NA
1861-01-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1861-01-13 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,-11.11,NA,NA
1861-01-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
1861-01-13 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,-8.33,NA,NA
1861-01-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
1861-01-14,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA
1861-01-14 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,-5,NA,NA
1861-01-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-14 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1861-01-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-14 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1861-01-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-15 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,-7.78,NA,NA
1861-01-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-15 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,-5.56,NA,NA
1861-01-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-15 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,-10,NA,NA
1861-01-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-16 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,-13.33,NA,NA
1861-01-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-16 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1861-01-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
1861-01-16 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,-22.78,NA,NA
1861-01-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,45
1861-01-17 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,-10.56,NA,NA
1861-01-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-17 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA
1861-01-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-17 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,-26.11,NA,NA
1861-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-18 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA
1861-01-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-01-18 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,-7.78,NA,NA
1861-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-18 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1861-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-19 07:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,-13.33,NA,NA
1861-01-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
1861-01-19 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,-10.56,NA,NA
1861-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1861-01-19 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,-21.67,NA,NA
