"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HarbourGrace","47.53","-52.57","6","America/Goose_Bay","3.5","71250",NA
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cd","cv","dd","hd","p","pr","ptb","pte","sd","ta","ta_mean","w","ww"
1873-02-10,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA
1873-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1873-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,NA,NA
1873-02-10 07:00:00,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 07:00:00,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 07:00:00,NA,NA,NA,NA,NA,986.46,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,NA,NA,NA
1873-02-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1873-02-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1873-02-10 14:00:00,4.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 14:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 14:00:00,NA,NA,NA,NA,NA,986.46,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
1873-02-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1873-02-10 21:00:00,4.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 21:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 21:00:00,NA,NA,NA,NA,NA,988.49,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.67,NA,NA,NA
1873-02-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-11,NA,NA,NA,NA,NA,NA,NA,"9:00 pm",NA,NA,NA,NA,NA,NA
1873-02-11,NA,NA,NA,NA,NA,NA,NA,NA,"empty",NA,NA,NA,NA,NA
1873-02-11,NA,NA,NA,NA,NA,NA,0.025,NA,NA,0.25,NA,NA,NA,NA
1873-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.22,NA,NA
1873-02-11 07:00:00,4.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 07:00:00,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 07:00:00,NA,NA,NA,NA,NA,994.92,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA,NA
1873-02-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1873-02-11 14:00:00,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 14:00:00,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 14:00:00,NA,NA,NA,NA,NA,994.92,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA
1873-02-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-11 21:00:00,4.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 21:00:00,NA,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 21:00:00,NA,NA,NA,NA,NA,997.97,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA
1873-02-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-12,NA,NA,NA,NA,NA,NA,NA,"5:00 pm",NA,NA,NA,NA,NA,NA
1873-02-12,NA,NA,NA,NA,NA,NA,NA,NA,"10:00 pm",NA,NA,NA,NA,NA
1873-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA s"
1873-02-12,NA,NA,NA,NA,NA,NA,0.254,NA,NA,2.54,NA,NA,NA,NA
1873-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.61,NA,NA
1873-02-12 07:00:00,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 07:00:00,NA,NA,NA,NA,NA,1003.73,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.33,NA,NA,NA
1873-02-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-12 14:00:00,3.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 14:00:00,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 14:00:00,NA,NA,NA,NA,NA,1003.73,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
1873-02-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-12 21:00:00,4.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 21:00:00,NA,NA,NA,NA,NA,1003.39,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA
1873-02-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1873-02-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1873-02-13,NA,NA,NA,NA,NA,NA,NA,"10:00 am",NA,NA,NA,NA,NA,NA
1873-02-13,NA,NA,NA,NA,NA,NA,NA,NA,"12:00 pm",NA,NA,NA,NA,NA
1873-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA s"
1873-02-13,NA,NA,NA,NA,NA,NA,0.178,NA,NA,1.78,NA,NA,NA,NA
1873-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.83,NA,NA
1873-02-13 07:00:00,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 07:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 07:00:00,NA,NA,NA,NA,NA,1000.68,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA
1873-02-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-13 14:00:00,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 14:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 14:00:00,NA,NA,NA,NA,NA,997.97,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA,NA
1873-02-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1873-02-13 21:00:00,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 21:00:00,NA,NA,NA,NA,NA,996.61,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA
1873-02-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1873-02-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1873-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.06,NA,NA
1873-02-14 07:00:00,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",HZ NA"
1873-02-14 07:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 07:00:00,NA,NA,NA,NA,NA,1003.73,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.89,NA,NA,NA
1873-02-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-14 14:00:00,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 14:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 14:00:00,NA,NA,NA,NA,NA,1005.08,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.56,NA,NA,NA
1873-02-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-14 21:00:00,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 21:00:00,NA,NA,NA,NA,NA,1006.77,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.78,NA,NA,NA
1873-02-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.94,NA,NA
1873-02-15 07:00:00,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1873-02-15 07:00:00,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 07:00:00,NA,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.11,NA,NA,NA
1873-02-15 14:00:00,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 14:00:00,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 14:00:00,NA,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA
1873-02-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-15 21:00:00,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 21:00:00,NA,NA,NA,NA,NA,1016.59,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.33,NA,NA,NA
1873-02-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.06,NA,NA
1873-02-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-16 07:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.11,NA,NA,NA
1873-02-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1873-02-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-16 14:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
1873-02-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-16 21:00:00,NA,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.11,NA,NA,NA
1873-02-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA
1873-02-17 07:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 07:00:00,NA,225,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 07:00:00,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 07:00:00,NA,NA,NA,NA,NA,1010.5,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.78,NA,NA,NA
1873-02-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1873-02-17 14:00:00,2.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 14:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 14:00:00,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-17 14:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 14:00:00,NA,NA,NA,NA,NA,1008.13,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33,NA,NA,NA
1873-02-17 21:00:00,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 21:00:00,NA,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 21:00:00,NA,NA,NA,NA,NA,1008.13,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA,NA
1873-02-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1873-02-18,NA,NA,NA,NA,NA,NA,NA,"6:30 am",NA,NA,NA,NA,NA,NA
1873-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow"
1873-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.61,NA,NA
1873-02-18 07:00:00,2.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 07:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 07:00:00,NA,NA,NA,NA,NA,1006.77,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.89,NA,NA,NA
1873-02-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1873-02-18 14:00:00,3.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 14:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 14:00:00,NA,NA,NA,NA,NA,1005.08,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA
1873-02-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
1873-02-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1873-02-18 21:00:00,3.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 21:00:00,NA,NA,NA,NA,NA,1004.74,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.56,NA,NA,NA
1873-02-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
1873-02-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1873-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA s"
1873-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.28,NA,NA
1873-02-19 07:00:00,-0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 07:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 07:00:00,NA,NA,NA,NA,NA,999.32,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.56,NA,NA,NA
1873-02-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
1873-02-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1873-02-19 14:00:00,-0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 14:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 14:00:00,NA,NA,NA,NA,NA,997.63,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA
1873-02-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
1873-02-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1873-02-19 21:00:00,-0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 21:00:00,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 21:00:00,NA,NA,NA,NA,NA,997.97,NA,NA,NA,NA,NA,NA,NA,NA
1873-02-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA
1873-02-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA
1873-02-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1873-02-20,NA,NA,NA,NA,NA,NA,NA,"6:00 am",NA,NA,NA,NA,NA,NA
1873-02-20,NA,NA,NA,NA,NA,NA,NA,NA,"5:00 pm",NA,NA,NA,NA,NA
1873-02-20,NA,NA,NA,NA,NA,NA,7.37,NA,NA,NA,NA,NA,NA,NA
1873-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1873-02-20,NA,NA,NA,NA,NA,NA,3.81,NA,NA,38.1,NA,NA,NA,NA
1873-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,NA,NA
1873-02-20 07:00:00,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
