"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"AbitibiPost","48.6","-79.3",NA,"America/Toronto","5","71734","7090050"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","dd","ptb","pte","ta","w"
1868-10-05 07:00:00,NA,NA,NA,7.22,NA
1868-10-05 07:00:00,NA,NA,NA,NA,2
1868-10-05 14:00:00,315,NA,NA,NA,NA
1868-10-05 14:00:00,NA,NA,NA,11.11,NA
1868-10-05 14:00:00,NA,NA,NA,NA,11
1868-10-05 21:00:00,315,NA,NA,NA,NA
1868-10-05 21:00:00,NA,NA,NA,2.22,NA
1868-10-05 21:00:00,NA,NA,NA,NA,11
1868-10-06 07:00:00,315,NA,NA,NA,NA
1868-10-06 07:00:00,NA,NA,NA,0.56,NA
1868-10-06 07:00:00,NA,NA,NA,NA,2
1868-10-06 14:00:00,315,NA,NA,NA,NA
1868-10-06 14:00:00,NA,NA,NA,4.44,NA
1868-10-06 14:00:00,NA,NA,NA,NA,2
1868-10-06 21:00:00,135,NA,NA,NA,NA
1868-10-06 21:00:00,NA,NA,NA,2.22,NA
1868-10-06 21:00:00,NA,NA,NA,NA,2
1868-10-07,NA,"4 am",NA,NA,NA
1868-10-07 07:00:00,180,NA,NA,NA,NA
1868-10-07 07:00:00,NA,NA,NA,4.44,NA
1868-10-07 07:00:00,NA,NA,NA,NA,2
1868-10-07 14:00:00,180,NA,NA,NA,NA
1868-10-07 14:00:00,NA,NA,NA,7.22,NA
1868-10-07 14:00:00,NA,NA,NA,NA,2
1868-10-07 21:00:00,315,NA,NA,NA,NA
1868-10-07 21:00:00,NA,NA,NA,2.22,NA
1868-10-07 21:00:00,NA,NA,NA,NA,11
1868-10-08,NA,NA,"6 pm",NA,NA
1868-10-08 07:00:00,315,NA,NA,NA,NA
1868-10-08 07:00:00,NA,NA,NA,-3.89,NA
1868-10-08 07:00:00,NA,NA,NA,NA,11
1868-10-08 14:00:00,315,NA,NA,NA,NA
1868-10-08 14:00:00,NA,NA,NA,-3.33,NA
1868-10-08 14:00:00,NA,NA,NA,NA,11
1868-10-08 21:00:00,225,NA,NA,NA,NA
1868-10-08 21:00:00,NA,NA,NA,-1.67,NA
1868-10-08 21:00:00,NA,NA,NA,NA,11
1868-10-09,NA,"2 pm",NA,NA,NA
1868-10-09 07:00:00,180,NA,NA,NA,NA
1868-10-09 07:00:00,NA,NA,NA,-1.11,NA
1868-10-09 07:00:00,NA,NA,NA,NA,2
1868-10-09 14:00:00,180,NA,NA,NA,NA
1868-10-09 14:00:00,NA,NA,NA,4.44,NA
1868-10-09 14:00:00,NA,NA,NA,NA,11
1868-10-09 21:00:00,180,NA,NA,NA,NA
1868-10-09 21:00:00,NA,NA,NA,-0.56,NA
1868-10-09 21:00:00,NA,NA,NA,NA,5
1868-10-10 07:00:00,180,NA,NA,NA,NA
1868-10-10 07:00:00,NA,NA,NA,4.44,NA
1868-10-10 07:00:00,NA,NA,NA,NA,5
1868-10-10 14:00:00,180,NA,NA,NA,NA
1868-10-10 14:00:00,NA,NA,NA,7.22,NA
1868-10-10 14:00:00,NA,NA,NA,NA,5
1868-10-10 21:00:00,180,NA,NA,NA,NA
1868-10-10 21:00:00,NA,NA,NA,6.67,NA
1868-10-10 21:00:00,NA,NA,NA,NA,11
1868-10-11,NA,NA,"2 pm",NA,NA
1868-10-11 07:00:00,180,NA,NA,NA,NA
1868-10-11 07:00:00,NA,NA,NA,7.22,NA
1868-10-11 07:00:00,NA,NA,NA,NA,5
1868-10-11 14:00:00,315,NA,NA,NA,NA
1868-10-11 14:00:00,NA,NA,NA,3.33,NA
1868-10-11 14:00:00,NA,NA,NA,NA,11
1868-10-11 21:00:00,315,NA,NA,NA,NA
1868-10-11 21:00:00,NA,NA,NA,3.33,NA
1868-10-11 21:00:00,NA,NA,NA,NA,11
1868-10-12 07:00:00,315,NA,NA,NA,NA
1868-10-12 07:00:00,NA,NA,NA,1.11,NA
1868-10-12 07:00:00,NA,NA,NA,NA,11
1868-10-12 14:00:00,315,NA,NA,NA,NA
1868-10-12 14:00:00,NA,NA,NA,1.11,NA
1868-10-12 14:00:00,NA,NA,NA,NA,11
1868-10-12 21:00:00,315,NA,NA,NA,NA
1868-10-12 21:00:00,NA,NA,NA,1.11,NA
1868-10-12 21:00:00,NA,NA,NA,NA,11
1868-10-13 07:00:00,270,NA,NA,NA,NA
1868-10-13 07:00:00,NA,NA,NA,1.67,NA
1868-10-13 07:00:00,NA,NA,NA,NA,5
1868-10-13 14:00:00,315,NA,NA,NA,NA
1868-10-13 14:00:00,NA,NA,NA,2.22,NA
1868-10-13 14:00:00,NA,NA,NA,NA,5
1868-10-13 21:00:00,270,NA,NA,NA,NA
1868-10-13 21:00:00,NA,NA,NA,1.11,NA
1868-10-13 21:00:00,NA,NA,NA,NA,2
1868-10-14 07:00:00,270,NA,NA,NA,NA
1868-10-14 07:00:00,NA,NA,NA,3.33,NA
1868-10-14 07:00:00,NA,NA,NA,NA,2
1868-10-14 14:00:00,225,NA,NA,NA,NA
1868-10-14 14:00:00,NA,NA,NA,10,NA
1868-10-14 14:00:00,NA,NA,NA,NA,5
1868-10-14 21:00:00,225,NA,NA,NA,NA
1868-10-14 21:00:00,NA,NA,NA,7.22,NA
1868-10-14 21:00:00,NA,NA,NA,NA,11
1868-10-15,NA,"5 am",NA,NA,NA
1868-10-15,NA,NA,"7 pm",NA,NA
1868-10-15 07:00:00,225,NA,NA,NA,NA
1868-10-15 07:00:00,NA,NA,NA,7.22,NA
1868-10-15 07:00:00,NA,NA,NA,NA,2
1868-10-15 14:00:00,315,NA,NA,NA,NA
1868-10-15 14:00:00,NA,NA,NA,1.11,NA
1868-10-15 14:00:00,NA,NA,NA,NA,11
1868-10-15 21:00:00,0,NA,NA,NA,NA
1868-10-15 21:00:00,NA,NA,NA,-1.67,NA
1868-10-15 21:00:00,NA,NA,NA,NA,11
1868-10-16 07:00:00,0,NA,NA,NA,NA
1868-10-16 07:00:00,NA,NA,NA,-3.89,NA
1868-10-16 07:00:00,NA,NA,NA,NA,5
1868-10-16 14:00:00,0,NA,NA,NA,NA
1868-10-16 14:00:00,NA,NA,NA,-2.22,NA
1868-10-16 14:00:00,NA,NA,NA,NA,5
1868-10-16 21:00:00,0,NA,NA,NA,NA
1868-10-16 21:00:00,NA,NA,NA,-5,NA
1868-10-16 21:00:00,NA,NA,NA,NA,5
1868-10-17 07:00:00,0,NA,NA,NA,NA
1868-10-17 07:00:00,NA,NA,NA,-3.89,NA
1868-10-17 07:00:00,NA,NA,NA,NA,5
1868-10-17 14:00:00,0,NA,NA,NA,NA
1868-10-17 14:00:00,NA,NA,NA,-3.89,NA
1868-10-17 14:00:00,NA,NA,NA,NA,11
1868-10-17 21:00:00,0,NA,NA,NA,NA
1868-10-17 21:00:00,NA,NA,NA,-3.89,NA
1868-10-17 21:00:00,NA,NA,NA,NA,2
1868-10-18 07:00:00,315,NA,NA,NA,NA
1868-10-18 07:00:00,NA,NA,NA,0,NA
1868-10-18 07:00:00,NA,NA,NA,NA,5
1868-10-18 14:00:00,270,NA,NA,NA,NA
1868-10-18 14:00:00,NA,NA,NA,3.33,NA
1868-10-18 14:00:00,NA,NA,NA,NA,2
1868-10-18 21:00:00,225,NA,NA,NA,NA
1868-10-18 21:00:00,NA,NA,NA,3.33,NA
1868-10-18 21:00:00,NA,NA,NA,NA,2
1868-10-19,NA,"12 pm",NA,NA,NA
1868-10-19,NA,NA,"2 pm",NA,NA
1868-10-19 07:00:00,225,NA,NA,NA,NA
1868-10-19 07:00:00,NA,NA,NA,1.67,NA
1868-10-19 07:00:00,NA,NA,NA,NA,2
1868-10-19 14:00:00,315,NA,NA,NA,NA
1868-10-19 14:00:00,NA,NA,NA,3.33,NA
1868-10-19 14:00:00,NA,NA,NA,NA,2
1868-10-19 21:00:00,315,NA,NA,NA,NA
1868-10-19 21:00:00,NA,NA,NA,-2.22,NA
1868-10-19 21:00:00,NA,NA,NA,NA,11
1868-10-20 07:00:00,0,NA,NA,NA,NA
1868-10-20 07:00:00,NA,NA,NA,-4.44,NA
1868-10-20 07:00:00,NA,NA,NA,NA,2
1868-10-20 14:00:00,315,NA,NA,NA,NA
1868-10-20 14:00:00,NA,NA,NA,-1.11,NA
1868-10-20 14:00:00,NA,NA,NA,NA,2
1868-10-20 21:00:00,45,NA,NA,NA,NA
1868-10-20 21:00:00,NA,NA,NA,-7.22,NA
1868-10-20 21:00:00,NA,NA,NA,NA,1
1868-10-21 07:00:00,0,NA,NA,NA,NA
1868-10-21 07:00:00,NA,NA,NA,-7.22,NA
1868-10-21 07:00:00,NA,NA,NA,NA,1
1868-10-21 14:00:00,315,NA,NA,NA,NA
1868-10-21 14:00:00,NA,NA,NA,-1.11,NA
1868-10-21 14:00:00,NA,NA,NA,NA,1
1868-10-21 21:00:00,0,NA,NA,NA,NA
1868-10-21 21:00:00,NA,NA,NA,-3.89,NA
1868-10-21 21:00:00,NA,NA,NA,NA,1
1868-10-22 07:00:00,0,NA,NA,NA,NA
1868-10-22 07:00:00,NA,NA,NA,-4.44,NA
1868-10-22 07:00:00,NA,NA,NA,NA,1
1868-10-22 14:00:00,0,NA,NA,NA,NA
1868-10-22 14:00:00,NA,NA,NA,-1.11,NA
1868-10-22 14:00:00,NA,NA,NA,NA,2
1868-10-22 21:00:00,0,NA,NA,NA,NA
1868-10-22 21:00:00,NA,NA,NA,-4.44,NA
1868-10-22 21:00:00,NA,NA,NA,NA,1
1868-10-23 07:00:00,225,NA,NA,NA,NA
1868-10-23 07:00:00,NA,NA,NA,-3.89,NA
1868-10-23 07:00:00,NA,NA,NA,NA,2
1868-10-23 14:00:00,225,NA,NA,NA,NA
1868-10-23 14:00:00,NA,NA,NA,1.67,NA
1868-10-23 14:00:00,NA,NA,NA,NA,5
1868-10-23 21:00:00,225,NA,NA,NA,NA
1868-10-23 21:00:00,NA,NA,NA,-5,NA
1868-10-23 21:00:00,NA,NA,NA,NA,11
1868-10-24 07:00:00,225,NA,NA,NA,NA
1868-10-24 07:00:00,NA,NA,NA,1.67,NA
1868-10-24 07:00:00,NA,NA,NA,NA,2
1868-10-24 14:00:00,225,NA,NA,NA,NA
1868-10-24 14:00:00,NA,NA,NA,3.33,NA
1868-10-24 14:00:00,NA,NA,NA,NA,5
1868-10-24 21:00:00,225,NA,NA,NA,NA
1868-10-24 21:00:00,NA,NA,NA,3.33,NA
1868-10-24 21:00:00,NA,NA,NA,NA,2
1868-10-25 07:00:00,225,NA,NA,NA,NA
1868-10-25 07:00:00,NA,NA,NA,2.78,NA
1868-10-25 07:00:00,NA,NA,NA,NA,1
1868-10-25 14:00:00,315,NA,NA,NA,NA
1868-10-25 14:00:00,NA,NA,NA,3.33,NA
1868-10-25 14:00:00,NA,NA,NA,NA,2
1868-10-25 21:00:00,315,NA,NA,NA,NA
1868-10-25 21:00:00,NA,NA,NA,0.56,NA
1868-10-25 21:00:00,NA,NA,NA,NA,2
1868-10-26 07:00:00,270,NA,NA,NA,NA
1868-10-26 07:00:00,NA,NA,NA,-2.78,NA
1868-10-26 07:00:00,NA,NA,NA,NA,1
1868-10-26 14:00:00,270,NA,NA,NA,NA
1868-10-26 14:00:00,NA,NA,NA,0,NA
1868-10-26 14:00:00,NA,NA,NA,NA,1
1868-10-26 21:00:00,180,NA,NA,NA,NA
1868-10-26 21:00:00,NA,NA,NA,1.67,NA
1868-10-26 21:00:00,NA,NA,NA,NA,5
1868-10-27,NA,"6 pm",NA,NA,NA
1868-10-27,NA,NA,"empty",NA,NA
1868-10-27 07:00:00,180,NA,NA,NA,NA
1868-10-27 07:00:00,NA,NA,NA,3.33,NA
1868-10-27 07:00:00,NA,NA,NA,NA,2
1868-10-27 14:00:00,180,NA,NA,NA,NA
1868-10-27 14:00:00,NA,NA,NA,8.89,NA
1868-10-27 14:00:00,NA,NA,NA,NA,16
1868-10-27 21:00:00,315,NA,NA,NA,NA
1868-10-27 21:00:00,NA,NA,NA,0,NA
1868-10-27 21:00:00,NA,NA,NA,NA,11
1868-10-28,NA,NA,"4 pm",NA,NA
1868-10-28 07:00:00,0,NA,NA,NA,NA
1868-10-28 07:00:00,NA,NA,NA,-5.56,NA
1868-10-28 07:00:00,NA,NA,NA,NA,11
1868-10-28 14:00:00,0,NA,NA,NA,NA
1868-10-28 14:00:00,NA,NA,NA,-4.44,NA
1868-10-28 14:00:00,NA,NA,NA,NA,11
1868-10-28 21:00:00,0,NA,NA,NA,NA
1868-10-28 21:00:00,NA,NA,NA,-6.67,NA
1868-10-28 21:00:00,NA,NA,NA,NA,5
1868-10-29 07:00:00,0,NA,NA,NA,NA
1868-10-29 07:00:00,NA,NA,NA,-8.89,NA
1868-10-29 07:00:00,NA,NA,NA,NA,1
1868-10-29 14:00:00,0,NA,NA,NA,NA
1868-10-29 14:00:00,NA,NA,NA,-1.11,NA
1868-10-29 14:00:00,NA,NA,NA,NA,2
1868-10-29 21:00:00,0,NA,NA,NA,NA
1868-10-29 21:00:00,NA,NA,NA,-3.89,NA
1868-10-29 21:00:00,NA,NA,NA,NA,2
1868-10-30,NA,"12 pm",NA,NA,NA
1868-10-30 07:00:00,135,NA,NA,NA,NA
1868-10-30 07:00:00,NA,NA,NA,-7.78,NA
1868-10-30 07:00:00,NA,NA,NA,NA,5
1868-10-30 14:00:00,135,NA,NA,NA,NA
1868-10-30 14:00:00,NA,NA,NA,1.67,NA
1868-10-30 14:00:00,NA,NA,NA,NA,5
1868-10-30 21:00:00,180,NA,NA,NA,NA
1868-10-30 21:00:00,NA,NA,NA,0,NA
1868-10-30 21:00:00,NA,NA,NA,NA,11
1868-10-31,NA,NA,"12 am",NA,NA
1868-10-31 07:00:00,180,NA,NA,NA,NA
1868-10-31 07:00:00,NA,NA,NA,1.67,NA
1868-10-31 07:00:00,NA,NA,NA,NA,5
1868-10-31 14:00:00,180,NA,NA,NA,NA
1868-10-31 14:00:00,NA,NA,NA,4.44,NA
1868-10-31 14:00:00,NA,NA,NA,NA,5
1868-10-31 21:00:00,315,NA,NA,NA,NA
1868-10-31 21:00:00,NA,NA,NA,0,NA
1868-10-31 21:00:00,NA,NA,NA,NA,11
1868-11-01,NA,"empty","empty",NA,NA
1868-11-01 07:00:00,315,NA,NA,NA,NA
1868-11-01 07:00:00,NA,NA,NA,-2.22,NA
1868-11-01 07:00:00,NA,NA,NA,NA,2
1868-11-01 14:00:00,315,NA,NA,NA,NA
1868-11-01 14:00:00,NA,NA,NA,-2.22,NA
1868-11-01 14:00:00,NA,NA,NA,NA,2
1868-11-01 21:00:00,315,NA,NA,NA,NA
1868-11-01 21:00:00,NA,NA,NA,-5,NA
1868-11-01 21:00:00,NA,NA,NA,NA,2
1868-11-02,NA,"empty","empty",NA,NA
1868-11-02 07:00:00,180,NA,NA,NA,NA
1868-11-02 07:00:00,NA,NA,NA,-8.33,NA
1868-11-02 07:00:00,NA,NA,NA,NA,1
1868-11-02 14:00:00,180,NA,NA,NA,NA
1868-11-02 14:00:00,NA,NA,NA,0,NA
1868-11-02 14:00:00,NA,NA,NA,NA,2
1868-11-02 21:00:00,180,NA,NA,NA,NA
1868-11-02 21:00:00,NA,NA,NA,-5,NA
1868-11-02 21:00:00,NA,NA,NA,NA,5
1868-11-03,NA,"empty","empty",NA,NA
1868-11-03 07:00:00,180,NA,NA,NA,NA
1868-11-03 07:00:00,NA,NA,NA,1.67,NA
1868-11-03 07:00:00,NA,NA,NA,NA,5
1868-11-03 14:00:00,180,NA,NA,NA,NA
1868-11-03 14:00:00,NA,NA,NA,6.11,NA
1868-11-03 14:00:00,NA,NA,NA,NA,5
1868-11-03 21:00:00,315,NA,NA,NA,NA
1868-11-03 21:00:00,NA,NA,NA,1.67,NA
1868-11-03 21:00:00,NA,NA,NA,NA,5
1868-11-04,NA,"empty","empty",NA,NA
1868-11-04 07:00:00,180,NA,NA,NA,NA
1868-11-04 07:00:00,NA,NA,NA,-4.44,NA
1868-11-04 07:00:00,NA,NA,NA,NA,1
1868-11-04 14:00:00,180,NA,NA,NA,NA
1868-11-04 14:00:00,NA,NA,NA,2.78,NA
1868-11-04 14:00:00,NA,NA,NA,NA,1
1868-11-04 21:00:00,225,NA,NA,NA,NA
1868-11-04 21:00:00,NA,NA,NA,-1.11,NA
1868-11-04 21:00:00,NA,NA,NA,NA,2
1868-11-05,NA,"empty","empty",NA,NA
1868-11-05 07:00:00,315,NA,NA,NA,NA
1868-11-05 07:00:00,NA,NA,NA,-0.56,NA
1868-11-05 07:00:00,NA,NA,NA,NA,2
1868-11-05 14:00:00,315,NA,NA,NA,NA
1868-11-05 14:00:00,NA,NA,NA,-1.67,NA
1868-11-05 14:00:00,NA,NA,NA,NA,5
1868-11-05 21:00:00,315,NA,NA,NA,NA
1868-11-05 21:00:00,NA,NA,NA,-6.67,NA
1868-11-05 21:00:00,NA,NA,NA,NA,11
1868-11-06,NA,"empty","empty",NA,NA
1868-11-06 07:00:00,315,NA,NA,NA,NA
1868-11-06 07:00:00,NA,NA,NA,-6.67,NA
1868-11-06 07:00:00,NA,NA,NA,NA,5
1868-11-06 14:00:00,315,NA,NA,NA,NA
1868-11-06 14:00:00,NA,NA,NA,-4.44,NA
1868-11-06 14:00:00,NA,NA,NA,NA,5
1868-11-06 21:00:00,315,NA,NA,NA,NA
1868-11-06 21:00:00,NA,NA,NA,-6.67,NA
1868-11-06 21:00:00,NA,NA,NA,NA,2
1868-11-07,NA,"empty","empty",NA,NA
1868-11-07 07:00:00,180,NA,NA,NA,NA
1868-11-07 07:00:00,NA,NA,NA,-6.67,NA
1868-11-07 07:00:00,NA,NA,NA,NA,2
1868-11-07 14:00:00,180,NA,NA,NA,NA
1868-11-07 14:00:00,NA,NA,NA,0,NA
1868-11-07 14:00:00,NA,NA,NA,NA,1
1868-11-07 21:00:00,180,NA,NA,NA,NA
1868-11-07 21:00:00,NA,NA,NA,-3.89,NA
1868-11-07 21:00:00,NA,NA,NA,NA,2
1868-11-08,NA,"empty","empty",NA,NA
1868-11-08 07:00:00,135,NA,NA,NA,NA
1868-11-08 07:00:00,NA,NA,NA,-5,NA
1868-11-08 07:00:00,NA,NA,NA,NA,1
1868-11-08 14:00:00,135,NA,NA,NA,NA
1868-11-08 14:00:00,NA,NA,NA,0.56,NA
1868-11-08 14:00:00,NA,NA,NA,NA,1
1868-11-08 21:00:00,135,NA,NA,NA,NA
1868-11-08 21:00:00,NA,NA,NA,-2.22,NA
1868-11-08 21:00:00,NA,NA,NA,NA,1
1868-11-09,NA,"empty","empty",NA,NA
1868-11-09 07:00:00,0,NA,NA,NA,NA
1868-11-09 07:00:00,NA,NA,NA,-5.56,NA
1868-11-09 07:00:00,NA,NA,NA,NA,2
1868-11-09 14:00:00,0,NA,NA,NA,NA
1868-11-09 14:00:00,NA,NA,NA,-1.11,NA
1868-11-09 14:00:00,NA,NA,NA,NA,2
1868-11-09 21:00:00,45,NA,NA,NA,NA
1868-11-09 21:00:00,NA,NA,NA,-6.67,NA
1868-11-09 21:00:00,NA,NA,NA,NA,5
1868-11-10,NA,"6 pm",NA,NA,NA
1868-11-10,NA,NA,"12 pm",NA,NA
1868-11-10 07:00:00,45,NA,NA,NA,NA
1868-11-10 07:00:00,NA,NA,NA,-5,NA
1868-11-10 07:00:00,NA,NA,NA,NA,5
1868-11-10 14:00:00,112.5,NA,NA,NA,NA
1868-11-10 14:00:00,NA,NA,NA,-1.11,NA
1868-11-10 14:00:00,NA,NA,NA,NA,5
1868-11-10 21:00:00,112.5,NA,NA,NA,NA
1868-11-10 21:00:00,NA,NA,NA,-2.78,NA
1868-11-10 21:00:00,NA,NA,NA,NA,5
1868-11-11,NA,"empty","empty",NA,NA
1868-11-11 07:00:00,315,NA,NA,NA,NA
1868-11-11 07:00:00,NA,NA,NA,-6.67,NA
1868-11-11 07:00:00,NA,NA,NA,NA,2
1868-11-11 14:00:00,315,NA,NA,NA,NA
1868-11-11 14:00:00,NA,NA,NA,0,NA
1868-11-11 14:00:00,NA,NA,NA,NA,5
1868-11-11 21:00:00,315,NA,NA,NA,NA
1868-11-11 21:00:00,NA,NA,NA,-6.11,NA
1868-11-11 21:00:00,NA,NA,NA,NA,2
1868-11-12,NA,"empty","empty",NA,NA
1868-11-12 07:00:00,315,NA,NA,NA,NA
1868-11-12 07:00:00,NA,NA,NA,-9.44,NA
1868-11-12 07:00:00,NA,NA,NA,NA,11
1868-11-12 14:00:00,180,NA,NA,NA,NA
1868-11-12 14:00:00,NA,NA,NA,-7.22,NA
1868-11-12 14:00:00,NA,NA,NA,NA,2
1868-11-12 21:00:00,180,NA,NA,NA,NA
1868-11-12 21:00:00,NA,NA,NA,-5,NA
1868-11-12 21:00:00,NA,NA,NA,NA,5
1868-11-13,NA,"empty","empty",NA,NA
1868-11-13 07:00:00,225,NA,NA,NA,NA
1868-11-13 07:00:00,NA,NA,NA,-1.11,NA
1868-11-13 07:00:00,NA,NA,NA,NA,2
1868-11-13 14:00:00,270,NA,NA,NA,NA
1868-11-13 14:00:00,NA,NA,NA,3.33,NA
1868-11-13 14:00:00,NA,NA,NA,NA,5
1868-11-13 21:00:00,315,NA,NA,NA,NA
1868-11-13 21:00:00,NA,NA,NA,-6.67,NA
1868-11-13 21:00:00,NA,NA,NA,NA,11
1868-11-14,NA,"empty","empty",NA,NA
1868-11-14 07:00:00,0,NA,NA,NA,NA
1868-11-14 07:00:00,NA,NA,NA,-15,NA
1868-11-14 07:00:00,NA,NA,NA,NA,2
1868-11-14 14:00:00,315,NA,NA,NA,NA
1868-11-14 14:00:00,NA,NA,NA,-9.44,NA
1868-11-14 14:00:00,NA,NA,NA,NA,2
1868-11-14 21:00:00,270,NA,NA,NA,NA
1868-11-14 21:00:00,NA,NA,NA,-9.44,NA
1868-11-14 21:00:00,NA,NA,NA,NA,2
1868-11-15,NA,"empty","empty",NA,NA
1868-11-15 07:00:00,0,NA,NA,NA,NA
1868-11-15 07:00:00,NA,NA,NA,-8.33,NA
1868-11-15 07:00:00,NA,NA,NA,NA,1
1868-11-15 14:00:00,0,NA,NA,NA,NA
1868-11-15 14:00:00,NA,NA,NA,-1.67,NA
1868-11-15 14:00:00,NA,NA,NA,NA,1
1868-11-15 21:00:00,315,NA,NA,NA,NA
1868-11-15 21:00:00,NA,NA,NA,-8.33,NA
1868-11-15 21:00:00,NA,NA,NA,NA,2
1868-11-16,NA,"empty","empty",NA,NA
1868-11-16 07:00:00,90,NA,NA,NA,NA
1868-11-16 07:00:00,NA,NA,NA,-13.89,NA
1868-11-16 07:00:00,NA,NA,NA,NA,2
1868-11-16 14:00:00,90,NA,NA,NA,NA
1868-11-16 14:00:00,NA,NA,NA,-1.11,NA
1868-11-16 14:00:00,NA,NA,NA,NA,2
1868-11-16 21:00:00,135,NA,NA,NA,NA
1868-11-16 21:00:00,NA,NA,NA,-7.22,NA
1868-11-16 21:00:00,NA,NA,NA,NA,5
1868-11-17,NA,"4 pm",NA,NA,NA
1868-11-17,NA,NA,"empty",NA,NA
1868-11-17 07:00:00,90,NA,NA,NA,NA
1868-11-17 07:00:00,NA,NA,NA,-6.67,NA
1868-11-17 07:00:00,NA,NA,NA,NA,5
1868-11-17 14:00:00,90,NA,NA,NA,NA
1868-11-17 14:00:00,NA,NA,NA,-0.56,NA
1868-11-17 14:00:00,NA,NA,NA,NA,11
1868-11-17 21:00:00,90,NA,NA,NA,NA
1868-11-17 21:00:00,NA,NA,NA,-3.89,NA
1868-11-17 21:00:00,NA,NA,NA,NA,11
1868-11-18,NA,"empty","empty",NA,NA
1868-11-18 07:00:00,135,NA,NA,NA,NA
1868-11-18 07:00:00,NA,NA,NA,-4.44,NA
1868-11-18 07:00:00,NA,NA,NA,NA,2
1868-11-18 14:00:00,135,NA,NA,NA,NA
1868-11-18 14:00:00,NA,NA,NA,0.56,NA
1868-11-18 14:00:00,NA,NA,NA,NA,2
1868-11-18 21:00:00,90,NA,NA,NA,NA
1868-11-18 21:00:00,NA,NA,NA,-2.22,NA
1868-11-18 21:00:00,NA,NA,NA,NA,2
1868-11-19,NA,"empty",NA,NA,NA
1868-11-19,NA,NA,"10 am",NA,NA
1868-11-19 07:00:00,90,NA,NA,NA,NA
1868-11-19 07:00:00,NA,NA,NA,-6.67,NA
1868-11-19 07:00:00,NA,NA,NA,NA,2
1868-11-19 14:00:00,45,NA,NA,NA,NA
1868-11-19 14:00:00,NA,NA,NA,-1.11,NA
1868-11-19 14:00:00,NA,NA,NA,NA,2
1868-11-19 21:00:00,0,NA,NA,NA,NA
1868-11-19 21:00:00,NA,NA,NA,-7.22,NA
1868-11-19 21:00:00,NA,NA,NA,NA,1
1868-11-20,NA,"empty","empty",NA,NA
1868-11-20 07:00:00,0,NA,NA,NA,NA
1868-11-20 07:00:00,NA,NA,NA,-6.67,NA
1868-11-20 07:00:00,NA,NA,NA,NA,2
1868-11-20 14:00:00,0,NA,NA,NA,NA
1868-11-20 14:00:00,NA,NA,NA,1.67,NA
1868-11-20 14:00:00,NA,NA,NA,NA,2
1868-11-20 21:00:00,315,NA,NA,NA,NA
1868-11-20 21:00:00,NA,NA,NA,-1.11,NA
1868-11-20 21:00:00,NA,NA,NA,NA,5
1868-11-21,NA,"empty","empty",NA,NA
1868-11-21 07:00:00,315,NA,NA,NA,NA
1868-11-21 07:00:00,NA,NA,NA,-7.22,NA
1868-11-21 07:00:00,NA,NA,NA,NA,2
1868-11-21 14:00:00,315,NA,NA,NA,NA
1868-11-21 14:00:00,NA,NA,NA,3.33,NA
1868-11-21 14:00:00,NA,NA,NA,NA,5
1868-11-21 21:00:00,315,NA,NA,NA,NA
1868-11-21 21:00:00,NA,NA,NA,-6.67,NA
1868-11-21 21:00:00,NA,NA,NA,NA,5
1868-11-22,NA,"empty","empty",NA,NA
1868-11-22 07:00:00,315,NA,NA,NA,NA
1868-11-22 07:00:00,NA,NA,NA,-6.67,NA
1868-11-22 07:00:00,NA,NA,NA,NA,2
1868-11-22 14:00:00,315,NA,NA,NA,NA
1868-11-22 14:00:00,NA,NA,NA,-3.89,NA
1868-11-22 14:00:00,NA,NA,NA,NA,2
1868-11-22 21:00:00,315,NA,NA,NA,NA
1868-11-22 21:00:00,NA,NA,NA,-5,NA
1868-11-22 21:00:00,NA,NA,NA,NA,2
1868-11-23,NA,"empty","empty",NA,NA
1868-11-23 07:00:00,180,NA,NA,NA,NA
1868-11-23 07:00:00,NA,NA,NA,-6.67,NA
1868-11-23 07:00:00,NA,NA,NA,NA,2
1868-11-23 14:00:00,180,NA,NA,NA,NA
1868-11-23 14:00:00,NA,NA,NA,1.67,NA
1868-11-23 14:00:00,NA,NA,NA,NA,5
1868-11-23 21:00:00,225,NA,NA,NA,NA
1868-11-23 21:00:00,NA,NA,NA,-1.11,NA
1868-11-23 21:00:00,NA,NA,NA,NA,2
1868-11-24,NA,"empty","empty",NA,NA
1868-11-24 07:00:00,225,NA,NA,NA,NA
1868-11-24 07:00:00,NA,NA,NA,-3.89,NA
1868-11-24 07:00:00,NA,NA,NA,NA,2
1868-11-24 14:00:00,225,NA,NA,NA,NA
1868-11-24 14:00:00,NA,NA,NA,2.78,NA
1868-11-24 14:00:00,NA,NA,NA,NA,2
