"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HalifaxCH","44.65","-63.6","53","America/Halifax","4","71327","8202220"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_range","air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Txs","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","p","pr","ta","ta_range","tb","tdb","Tn","Tx","Txs","w","ww"
1854-01-17 15:00:00,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-17 21:00:00,NA,NA,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA,NA
1854-01-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,-2.11,NA,NA,NA,NA,NA
1854-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-18 06:00:00,NA,NA,1012.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-18 09:00:00,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-18 09:00:00,NA,NA,NA,NA,NA,NA,-12,NA,NA,NA,NA,NA,NA
1854-01-18 09:00:00,NA,NA,NA,NA,NA,NA,NA,-11.11,NA,NA,NA,NA,NA
1854-01-18 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-18 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-18 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-01-18 14:00:00,NA,NA,NA,NA,NA,NA,-10.89,NA,NA,NA,NA,NA,NA
1854-01-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,-9.33,NA,NA,NA,NA,NA
1854-01-18 15:00:00,NA,NA,1032.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-18 15:00:00,NA,NA,NA,NA,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-18 21:00:00,NA,NA,NA,NA,NA,NA,-9.56,NA,NA,NA,NA,NA,NA
1854-01-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,-8.22,NA,NA,NA,NA,NA
1854-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-19 06:00:00,NA,NA,1019.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-19 09:00:00,NA,NA,NA,NA,-5.56,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-19 09:00:00,NA,NA,NA,NA,NA,NA,-15.56,NA,NA,NA,NA,NA,NA
1854-01-19 09:00:00,NA,NA,NA,NA,NA,NA,NA,-14.22,NA,NA,NA,NA,NA
1854-01-19 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-19 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-01-19 14:00:00,NA,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA,NA
1854-01-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,-2.11,NA,NA,NA,NA,NA
1854-01-19 15:00:00,NA,NA,1022.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-19 15:00:00,NA,NA,NA,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-19 21:00:00,NA,NA,NA,NA,NA,NA,2.89,NA,NA,NA,NA,NA,NA
1854-01-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA
1854-01-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1854-01-20 06:00:00,NA,NA,1015.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-20 09:00:00,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-20 09:00:00,NA,NA,NA,NA,NA,NA,-7.33,NA,NA,NA,NA,NA,NA
1854-01-20 09:00:00,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA
1854-01-20 12:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-20 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1854-01-20 14:00:00,NA,NA,NA,NA,NA,NA,-9.56,NA,NA,NA,NA,NA,NA
1854-01-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,-8.22,NA,NA,NA,NA,NA
1854-01-20 15:00:00,NA,NA,1012.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-20 15:00:00,NA,NA,NA,NA,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-20 21:00:00,NA,NA,NA,NA,NA,NA,-14.44,NA,NA,NA,NA,NA,NA
1854-01-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,-12.67,NA,NA,NA,NA,NA
1854-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-21 06:00:00,NA,NA,993.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-21 09:00:00,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-21 09:00:00,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA
1854-01-21 09:00:00,NA,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA
1854-01-21 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-21 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1854-01-21 14:00:00,NA,NA,NA,NA,NA,NA,2.89,NA,NA,NA,NA,NA,NA
1854-01-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA
1854-01-21 15:00:00,NA,NA,988.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-21 15:00:00,NA,NA,NA,NA,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-21 21:00:00,NA,NA,NA,NA,NA,NA,-15.56,NA,NA,NA,NA,NA,NA
1854-01-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,-14.83,NA,NA,NA,NA,NA
1854-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-22 06:00:00,NA,NA,993.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-22 09:00:00,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-22 09:00:00,NA,NA,NA,NA,NA,NA,-8.83,NA,NA,NA,NA,NA,NA
1854-01-22 09:00:00,NA,NA,NA,NA,NA,NA,NA,-7.78,NA,NA,NA,NA,NA
1854-01-22 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-22 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-22 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-01-22 14:00:00,NA,NA,NA,NA,NA,NA,-14.44,NA,NA,NA,NA,NA,NA
1854-01-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.67,NA,NA,NA,NA,NA
1854-01-22 15:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-22 15:00:00,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-22 21:00:00,NA,NA,NA,NA,NA,NA,-14.28,NA,NA,NA,NA,NA,NA
1854-01-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,-13.33,NA,NA,NA,NA,NA
1854-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-23 06:00:00,NA,NA,1019.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-23 09:00:00,NA,NA,NA,NA,-3.89,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-23 09:00:00,NA,NA,NA,NA,NA,NA,-19.33,NA,NA,NA,NA,NA,NA
1854-01-23 09:00:00,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA
1854-01-23 12:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-23 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",HZ NA"
1854-01-23 14:00:00,NA,NA,NA,NA,NA,NA,-15.56,NA,NA,NA,NA,NA,NA
1854-01-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,-14.83,NA,NA,NA,NA,NA
1854-01-23 15:00:00,NA,NA,1015.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-23 15:00:00,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-23 21:00:00,NA,NA,NA,NA,NA,NA,-15.56,NA,NA,NA,NA,NA,NA
1854-01-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,-14.44,NA,NA,NA,NA,NA
1854-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-24 06:00:00,NA,NA,1014.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-24 09:00:00,NA,NA,NA,NA,-7.78,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-24 09:00:00,NA,NA,NA,NA,NA,NA,-16.67,-16.67,NA,NA,NA,NA,NA
1854-01-24 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-24 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-01-24 14:00:00,NA,NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,NA,NA
1854-01-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA,NA
1854-01-24 15:00:00,NA,NA,1019.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-24 15:00:00,NA,NA,NA,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-24 21:00:00,NA,NA,NA,NA,NA,NA,-13.22,NA,NA,NA,NA,NA,NA
1854-01-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,-13.11,NA,NA,NA,NA,NA
1854-01-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-25 06:00:00,NA,NA,1012.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-25 09:00:00,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-25 09:00:00,NA,NA,NA,NA,NA,NA,-19.06,NA,NA,NA,NA,NA,NA
1854-01-25 09:00:00,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA
1854-01-25 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-25 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-01-25 14:00:00,NA,NA,NA,NA,NA,NA,-15.56,NA,NA,NA,NA,NA,NA
1854-01-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,-15.44,NA,NA,NA,NA,NA
1854-01-25 15:00:00,NA,NA,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-25 15:00:00,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-25 21:00:00,NA,NA,NA,NA,NA,NA,-17.22,NA,NA,NA,NA,NA,NA
1854-01-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,-17.11,NA,NA,NA,NA,NA
1854-01-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-26 06:00:00,NA,NA,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-26 09:00:00,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-26 09:00:00,NA,NA,NA,NA,NA,NA,-19,NA,NA,NA,NA,NA,NA
1854-01-26 09:00:00,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA
1854-01-26 12:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1854-01-26 14:00:00,NA,NA,NA,NA,NA,NA,-5.22,NA,NA,NA,NA,NA,NA
1854-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA
1854-01-26 15:00:00,NA,NA,1012.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-26 15:00:00,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-26 21:00:00,NA,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA,NA
1854-01-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA,NA,NA,NA
1854-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-27 06:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-27 09:00:00,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-27 09:00:00,NA,NA,NA,NA,NA,NA,-1.56,NA,NA,NA,NA,NA,NA
1854-01-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,-0.33,NA,NA,NA,NA,NA
1854-01-27 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-01-27 14:00:00,NA,NA,NA,NA,NA,NA,-3.83,NA,NA,NA,NA,NA,NA
1854-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,-2.78,NA,NA,NA,NA,NA
1854-01-27 15:00:00,NA,NA,999.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-27 15:00:00,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-27 21:00:00,NA,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA,NA
1854-01-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,-3.22,NA,NA,NA,NA,NA
1854-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-28 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-28 09:00:00,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-28 09:00:00,NA,NA,NA,NA,NA,NA,-13.33,NA,NA,NA,NA,NA,NA
1854-01-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,-13.11,NA,NA,NA,NA,NA
1854-01-28 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-01-28 14:00:00,NA,NA,NA,NA,NA,NA,-13.33,NA,NA,NA,NA,NA,NA
1854-01-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.56,NA,NA,NA,NA,NA
1854-01-28 15:00:00,NA,NA,1009.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-28 15:00:00,NA,NA,NA,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-28 21:00:00,NA,NA,NA,NA,NA,NA,-15.44,NA,NA,NA,NA,NA,NA
1854-01-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,-14.22,NA,NA,NA,NA,NA
1854-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-29 06:00:00,NA,NA,1021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-29 09:00:00,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-29 09:00:00,NA,NA,NA,NA,NA,NA,-22.44,NA,NA,NA,NA,NA,NA
1854-01-29 09:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA,NA,NA,NA,NA
1854-01-29 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-29 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-29 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-01-29 14:00:00,NA,NA,NA,NA,NA,NA,-17.78,NA,NA,NA,NA,NA,NA
1854-01-29 14:00:00,NA,NA,NA,NA,NA,NA,NA,-17.22,NA,NA,NA,NA,NA
1854-01-29 15:00:00,NA,NA,1029.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-29 15:00:00,NA,NA,NA,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-29 21:00:00,NA,NA,NA,NA,NA,NA,-17.17,NA,NA,NA,NA,NA,NA
1854-01-29 21:00:00,NA,NA,NA,NA,NA,NA,NA,-16.67,NA,NA,NA,NA,NA
1854-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-30 06:00:00,NA,NA,1032.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-30 09:00:00,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-30 09:00:00,NA,NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA,NA
1854-01-30 09:00:00,NA,NA,NA,NA,NA,NA,NA,-21.11,NA,NA,NA,NA,NA
1854-01-30 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-30 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-01-30 14:00:00,NA,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA,NA,NA
1854-01-30 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.06,NA,NA,NA,NA,NA
1854-01-30 15:00:00,NA,NA,1032.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-30 15:00:00,NA,NA,NA,NA,11.67,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-30 21:00:00,NA,NA,NA,NA,NA,NA,-14.22,NA,NA,NA,NA,NA,NA
1854-01-30 21:00:00,NA,NA,NA,NA,NA,NA,NA,-13.33,NA,NA,NA,NA,NA
1854-01-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-31 06:00:00,NA,NA,1015.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-31 09:00:00,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-31 09:00:00,NA,NA,NA,NA,NA,NA,-0.89,NA,NA,NA,NA,NA,NA
1854-01-31 09:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1854-01-31 12:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-31 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-31 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1854-01-31 14:00:00,NA,NA,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA,NA
1854-01-31 14:00:00,NA,NA,NA,NA,NA,NA,NA,5.61,NA,NA,NA,NA,NA
1854-01-31 15:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-31 15:00:00,NA,NA,NA,NA,10.56,NA,NA,NA,NA,NA,NA,NA,NA
1854-01-31 21:00:00,NA,NA,NA,NA,NA,NA,2.44,NA,NA,NA,NA,NA,NA
1854-01-31 21:00:00,NA,NA,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA
1854-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-01 06:00:00,NA,NA,989.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-01 09:00:00,NA,NA,NA,NA,12.78,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-01 09:00:00,NA,NA,NA,NA,NA,NA,0.61,NA,NA,NA,NA,NA,NA
1854-02-01 09:00:00,NA,NA,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1854-02-01 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-01 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-01 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-02-01 14:00:00,NA,NA,NA,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA
1854-02-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA
1854-02-01 15:00:00,NA,NA,990.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-01 15:00:00,NA,NA,NA,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-01 21:00:00,NA,NA,NA,NA,NA,NA,1.22,NA,NA,NA,NA,NA,NA
1854-02-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,2.22,NA,NA,NA,NA,NA
1854-02-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-02 06:00:00,NA,NA,992.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-02 09:00:00,NA,NA,NA,NA,12.22,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-02 09:00:00,NA,NA,NA,NA,NA,NA,5.89,NA,NA,NA,NA,NA,NA
1854-02-02 09:00:00,NA,NA,NA,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA
1854-02-02 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-02 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-02 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-02-02 14:00:00,NA,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA,NA
1854-02-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,5.11,NA,NA,NA,NA,NA
1854-02-02 15:00:00,NA,NA,996.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-02 15:00:00,NA,NA,NA,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-02 21:00:00,NA,NA,NA,NA,NA,NA,0.17,NA,NA,NA,NA,NA,NA
1854-02-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,1.33,NA,NA,NA,NA,NA
1854-02-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-03 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-03 09:00:00,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-03 09:00:00,NA,NA,NA,NA,NA,NA,-7.17,NA,NA,NA,NA,NA,NA
1854-02-03 09:00:00,NA,NA,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA
1854-02-03 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-03 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-03 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1854-02-03 14:00:00,NA,NA,NA,NA,NA,NA,-13.33,NA,NA,NA,NA,NA,NA
1854-02-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,-12.61,NA,NA,NA,NA,NA
1854-02-03 15:00:00,NA,NA,1003.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-03 15:00:00,NA,NA,NA,NA,18.33,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-03 21:00:00,NA,NA,NA,NA,NA,NA,-14.44,NA,NA,NA,NA,NA,NA
1854-02-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,-13.78,NA,NA,NA,NA,NA
1854-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1854-02-04 06:00:00,NA,NA,1000.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-04 09:00:00,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-04 09:00:00,NA,NA,NA,NA,NA,NA,-19.22,NA,NA,NA,NA,NA,NA
1854-02-04 09:00:00,NA,NA,NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA
1854-02-04 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-04 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1854-02-04 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1854-02-04 14:00:00,NA,NA,NA,NA,NA,NA,-16.67,-16.67,NA,NA,NA,NA,NA
