"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"FortSimpson","62","-121.4","90","America/Whitehorse","7","71365","2202102"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"c","cloud type","atmospheric material",NA,"cloudatlas","sub-daily","historical","original_observation","field method","c",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","c","cv","dd","hd","pr","ptb","pte","sd","ta","ta_mean","w"
1850-01-26 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 10:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 11:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 12:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 13:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 14:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 15:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 16:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 17:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 18:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 19:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 20:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 21:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 22:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 23:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-26 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 08:00:00,"Ch6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 09:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 10:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 11:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 12:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 13:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 14:00:00,"Ch6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 15:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 16:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 17:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 18:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 19:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 20:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 21:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 22:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 23:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-27 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 09:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 10:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 12:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 13:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 14:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 15:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 16:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 17:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 18:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 19:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 20:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 21:00:00,"Cl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850-01-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
