"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Amherstburg","42","-83","100","America/Toronto","5","71538","6130257"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","p","ta"
1843-07-04 09:00:00,NA,11.7
1843-07-04 10:00:00,NA,22.2
1843-07-04 15:00:00,NA,25.6
1843-07-04 19:00:00,NA,23.9
1843-07-04 23:00:00,NA,20.6
1843-07-05,NA,NA
1843-07-05 06:00:00,NA,16.7
1843-07-05 07:00:00,NA,NA
1843-07-05 09:00:00,NA,7.8
1843-07-05 13:00:00,NA,16.1
1843-07-05 16:00:00,NA,16.1
1843-07-05 23:00:00,NA,14.4
1843-07-06,NA,NA
1843-07-06 08:00:00,NA,11.1
1843-07-06 16:00:00,NA,23.3
1843-07-06 19:00:00,NA,20.6
1843-07-06 23:00:00,NA,19.4
1843-07-07,NA,NA
1843-07-07 08:00:00,NA,7.2
1843-07-07 09:00:00,NA,20
1843-07-07 15:00:00,NA,27.8
1843-07-07 16:00:00,NA,27.2
1843-07-07 18:00:00,NA,26.1
1843-07-07 23:00:00,NA,20.6
1843-07-08,NA,NA
1843-07-08 08:00:00,NA,8.9
1843-07-08 12:00:00,NA,29.4
1843-07-08 15:00:00,NA,29.4
1843-07-08 17:00:00,NA,29.4
1843-07-08 19:00:00,NA,27.2
1843-07-08 23:00:00,NA,21.7
1843-07-09,NA,NA
1843-07-09 08:00:00,NA,7.8
1843-07-09 14:00:00,NA,29.4
1843-07-09 22:00:00,NA,22.2
1843-07-10,NA,NA
1843-07-10 07:00:00,NA,20.6
1843-07-10 09:00:00,NA,3.3
1843-07-10 12:00:00,NA,27.2
1843-07-10 13:00:00,NA,26.7
1843-07-10 18:00:00,NA,22.2
1843-07-10 23:00:00,NA,14.4
1843-07-11,NA,NA
1843-07-11 07:00:00,NA,14.4
1843-07-11 08:00:00,NA,5
1843-07-11 13:00:00,NA,22.2
1843-07-11 18:00:00,NA,19.4
1843-07-11 23:00:00,NA,12.8
1843-07-12,NA,NA
1843-07-12 06:00:00,NA,12.8
1843-07-12 07:00:00,NA,13.3
1843-07-12 08:00:00,NA,5.6
1843-07-12 09:00:00,NA,19.4
1843-07-12 14:00:00,NA,25.6
1843-07-12 17:00:00,NA,24.4
1843-07-12 18:00:00,NA,23.3
1843-07-12 20:00:00,NA,20
1843-07-12 23:00:00,NA,15.6
1843-07-13,NA,NA
1843-07-13 06:00:00,NA,14.4
1843-07-13 08:00:00,NA,14.4
1843-07-13 09:00:00,NA,14.4
1843-07-13 12:00:00,NA,28.3
1843-07-13 17:00:00,NA,27.8
1843-07-13 19:00:00,NA,26.1
1843-07-14,NA,22.8
1843-07-14,NA,NA
1843-07-14 07:00:00,NA,21.1
1843-07-14 09:00:00,NA,12.2
1843-07-14 11:00:00,NA,25.6
1843-07-14 14:00:00,NA,30.6
1843-07-14 16:00:00,NA,30
1843-07-14 18:00:00,NA,29.4
1843-07-14 23:00:00,NA,23.9
1843-07-15,NA,NA
1843-07-15 07:00:00,NA,22.8
1843-07-15 08:00:00,NA,18.3
1843-07-15 18:00:00,NA,28.3
1843-07-15 20:00:00,NA,27.2
1843-07-15 23:00:00,NA,24.4
1843-07-16,NA,NA
1843-07-16 11:00:00,NA,30
1843-07-16 12:00:00,NA,NA
1843-07-16 13:00:00,NA,32.8
1843-07-16 14:00:00,NA,32.2
1843-07-16 15:00:00,NA,32.2
1843-07-16 17:00:00,NA,31.7
1843-07-16 19:00:00,NA,28.3
1843-07-16 20:00:00,NA,27.2
1843-07-16 22:00:00,NA,25.6
1843-07-17,NA,NA
1843-07-17 07:00:00,NA,24.4
1843-07-17 11:00:00,NA,28.9
1843-07-17 13:00:00,NA,27.2
1843-07-17 14:00:00,NA,22.8
1843-07-17 16:00:00,NA,21.1
1843-07-17 18:00:00,NA,21.1
1843-07-17 20:00:00,NA,21.1
1843-07-17 22:00:00,NA,21.1
1843-07-17 23:00:00,NA,21.1
1843-07-18,NA,NA
1843-07-18 08:00:00,NA,20
1843-07-18 09:00:00,NA,21.1
1843-07-18 13:00:00,NA,28.9
1843-07-18 14:00:00,NA,29.4
1843-07-18 16:00:00,NA,29.4
1843-07-18 18:00:00,NA,27.8
1843-07-18 23:00:00,NA,23.9
1843-07-19,NA,NA
1843-07-19 06:00:00,NA,17.8
1843-07-19 09:00:00,NA,10.6
1843-07-19 15:00:00,NA,22.2
1843-07-19 17:00:00,NA,21.7
1843-07-19 20:00:00,NA,17.2
1843-07-20,NA,11.7
1843-07-20,NA,NA
1843-07-20 06:00:00,NA,12.8
1843-07-20 15:00:00,NA,23.3
1843-07-20 18:00:00,NA,21.1
1843-07-20 23:00:00,NA,13.3
1843-07-21,NA,NA
1843-07-21 06:00:00,NA,12.8
1843-07-21 07:00:00,NA,13.9
1843-07-21 08:00:00,NA,23.9
1843-07-21 15:00:00,NA,25
1843-07-21 20:00:00,NA,19.4
1843-07-21 23:00:00,NA,15.6
1843-07-22,NA,NA
1843-07-22 06:00:00,NA,15.6
1843-07-22 07:00:00,NA,15.6
1843-07-22 09:00:00,NA,22.2
1843-07-22 11:00:00,NA,25
1843-07-22 14:00:00,NA,27.8
1843-07-22 18:00:00,NA,25.6
1843-07-22 23:00:00,NA,19.4
1843-07-23,NA,NA
1845-01-01,NA,NA
1845-01-01 15:00:00,NA,7.2
1845-01-01 22:00:00,NA,0
1845-01-02,NA,NA
1845-01-02 22:00:00,NA,7.8
1845-01-03,NA,NA
1845-01-03 11:00:00,NA,7.8
1845-01-03 15:00:00,NA,8.3
1845-01-03 16:00:00,NA,5
1845-01-03 22:00:00,NA,1.1
1845-01-04,NA,NA
1845-01-04 09:00:00,NA,6.1
1845-01-04 22:00:00,NA,3.3
1845-01-05,NA,NA
1845-01-05 10:00:00,NA,7.8
1845-01-05 13:00:00,NA,4.4
1845-01-05 22:00:00,NA,-1.7
1845-01-06,NA,NA
1845-01-06 10:00:00,NA,-1.7
1845-01-06 11:00:00,NA,-1.1
1845-01-07,NA,-5
1845-01-07,NA,NA
1845-01-07 11:00:00,NA,-0.6
1845-01-07 15:00:00,NA,-2.2
1845-01-08,NA,-2.8
1845-01-08,NA,NA
1845-01-08 09:00:00,NA,-1.1
1845-01-08 15:00:00,NA,0
1845-01-08 18:00:00,NA,0
1845-01-08 22:00:00,NA,0
1845-01-09,NA,NA
1845-01-09 09:00:00,NA,2.8
1845-01-09 14:00:00,NA,3.9
1845-01-09 22:00:00,NA,-2.2
1845-01-10,NA,NA
1845-01-10 09:00:00,NA,-3.3
1845-01-10 11:00:00,NA,-1.1
1845-01-10 16:00:00,NA,-2.2
1845-01-10 22:00:00,NA,-3.9
1845-01-11,NA,NA
1845-01-11 10:00:00,NA,-1.1
1845-01-11 14:00:00,NA,-2.2
1845-01-11 18:00:00,NA,-5.6
1845-01-11 22:00:00,NA,-3.3
1845-01-12,NA,NA
1845-01-12 13:00:00,NA,0.6
1845-01-12 22:00:00,NA,-2.2
1845-01-13,NA,NA
1845-01-13 13:00:00,NA,0.6
1845-01-13 14:00:00,NA,-0.6
1845-01-13 22:00:00,NA,-1.7
1845-01-14,NA,NA
1845-01-14 11:00:00,NA,1.7
1845-01-14 13:00:00,NA,0
1845-01-14 14:00:00,NA,-0.6
1845-01-14 22:00:00,NA,-0.6
1845-01-15,NA,NA
1845-01-15 08:00:00,NA,NA
1845-01-15 10:00:00,NA,NA
1845-01-15 11:00:00,NA,3.3
1845-01-15 12:00:00,NA,6.7
1845-01-15 22:00:00,NA,0.6
1845-01-16,NA,NA
1845-01-16 08:00:00,NA,NA
1845-01-16 14:00:00,NA,0.6
1845-01-16 23:00:00,NA,0
1845-01-17,NA,NA
1845-01-17 10:00:00,NA,1.1
1845-01-17 15:00:00,NA,-0.6
1845-01-17 20:00:00,NA,-3.3
1845-01-17 22:00:00,NA,-3.9
1845-01-18,NA,NA
1845-01-18 09:00:00,NA,-3.3
1845-01-18 15:00:00,NA,-3.3
1845-01-18 22:00:00,NA,-3.3
1845-01-19,NA,NA
1845-01-19 13:00:00,NA,0
1845-01-19 22:00:00,NA,0
1845-01-20,NA,NA
1845-01-20 09:00:00,NA,0
1845-01-20 22:00:00,NA,0.6
1845-01-21,NA,NA
1845-01-21 22:00:00,NA,-2.2
1845-01-22,NA,NA
1845-01-22 12:00:00,NA,1.7
1845-01-23,NA,1.7
1845-01-23,NA,NA
1845-01-23 14:00:00,NA,2.2
1845-01-23 23:00:00,NA,3.3
1845-01-24,NA,NA
1845-01-24 08:00:00,NA,4.4
1845-01-24 11:00:00,NA,3.9
1845-01-24 23:00:00,NA,0.6
1845-01-25,NA,NA
1845-01-25 10:00:00,NA,-2.2
1845-01-26,NA,-5
1845-01-27,NA,NA
1845-01-27 12:00:00,NA,6.7
1845-01-27 15:00:00,NA,7.2
1845-01-27 23:00:00,NA,5.6
1845-01-28,NA,NA
1845-01-28 11:00:00,NA,3.3
1845-01-28 15:00:00,NA,1.1
1845-01-28 23:00:00,NA,-1.7
1845-01-29,NA,NA
1845-01-29 11:00:00,NA,-2.2
1845-01-29 16:00:00,NA,-3.9
1845-01-29 23:00:00,NA,-5.6
1845-01-30,NA,NA
1845-01-30 08:00:00,NA,NA
1845-01-30 16:00:00,NA,-2.2
1845-01-30 17:00:00,NA,-3.3
1845-01-30 20:00:00,NA,-3.3
1845-01-30 23:00:00,NA,-4.4
1845-01-31,NA,NA
1845-01-31 08:00:00,NA,-7.8
1845-01-31 10:00:00,NA,-10
1845-01-31 11:00:00,NA,-8.9
1845-01-31 15:00:00,NA,-7.2
1845-01-31 16:00:00,NA,-8.3
1845-01-31 23:00:00,NA,-12.2
1845-02-01,NA,NA
1845-02-01 08:00:00,NA,7.2
1845-02-01 10:00:00,NA,-6.7
1845-02-01 11:00:00,NA,-6.7
1845-02-01 15:00:00,NA,7.8
1845-02-01 22:00:00,NA,4.4
1845-02-01 23:00:00,NA,-10
1845-02-02,NA,NA
1845-02-02 11:00:00,NA,-3.9
1845-02-02 12:00:00,NA,8.9
1845-02-02 22:00:00,NA,2.2
1845-02-03,NA,NA
1845-02-03 08:00:00,NA,1.1
1845-02-03 11:00:00,NA,-3.9
1845-02-03 12:00:00,NA,2.8
1845-02-03 13:00:00,NA,3.3
1845-02-03 15:00:00,NA,4.4
1845-02-03 18:00:00,NA,-2.2
1845-02-03 22:00:00,NA,0.6
1845-02-03 23:00:00,NA,-1.1
1845-02-04,NA,NA
1845-02-04 07:00:00,NA,-7.2
1845-02-04 10:00:00,NA,-7.2
1845-02-04 11:00:00,NA,7.2
1845-02-04 16:00:00,NA,4.4
1845-02-04 22:00:00,NA,2.2
1845-02-05,NA,NA
1845-02-05 07:00:00,NA,-11.7
1845-02-05 08:00:00,NA,2.2
1845-02-05 09:00:00,NA,-9.4
1845-02-05 11:00:00,NA,-9.4
1845-02-05 22:00:00,NA,4.4
1845-02-06,NA,NA
1845-02-06 07:00:00,NA,-13.3
1845-02-06 09:00:00,NA,-10.6
1845-02-06 10:00:00,NA,8.9
1845-02-06 13:00:00,NA,-6.1
1845-02-06 15:00:00,NA,10
1845-02-06 20:00:00,NA,9.4
1845-02-06 21:00:00,NA,-9.4
1845-02-06 23:00:00,NA,8.9
1845-02-07,NA,NA
1845-02-07 06:00:00,NA,-9.4
1845-02-07 07:00:00,NA,-9.4
1845-02-07 08:00:00,NA,-9.4
1845-02-07 09:00:00,NA,-8.3
1845-02-07 10:00:00,NA,12.8
1845-02-07 12:00:00,NA,10
1845-02-07 13:00:00,NA,14.4
1845-02-07 23:00:00,NA,11.7
1845-02-08,NA,NA
1845-02-08 07:00:00,NA,-7.8
1845-02-08 08:00:00,NA,-6.1
1845-02-08 09:00:00,NA,8.3
1845-02-08 14:00:00,NA,8.9
1845-02-08 15:00:00,NA,-3.9
1845-02-08 16:00:00,NA,-5.6
1845-02-08 20:00:00,NA,-5.6
1845-02-08 22:00:00,NA,-5.6
1845-02-08 23:00:00,NA,4.4
1845-02-09,NA,NA
1845-02-09 15:00:00,NA,0.6
1845-02-09 22:00:00,NA,-3.9
1845-02-09 23:00:00,NA,1.7
1845-02-10,NA,NA
1845-02-10 07:00:00,NA,-1.7
1845-02-10 09:00:00,NA,0
1845-02-10 14:00:00,NA,6.7
1845-02-10 17:00:00,NA,1.7
1845-02-10 22:00:00,NA,-0.6
1845-02-10 23:00:00,NA,6.7
1845-02-11,NA,NA
1845-02-11 09:00:00,NA,2.8
1845-02-11 13:00:00,NA,6.1
1845-02-11 16:00:00,NA,5.6
1845-02-11 22:00:00,NA,1.7
1845-02-11 23:00:00,NA,6.1
1845-02-12,NA,NA
1845-02-12 09:00:00,NA,4.4
1845-02-12 11:00:00,NA,1.7
1845-02-12 15:00:00,NA,-3.3
1845-02-12 16:00:00,NA,8.9
1845-02-12 23:00:00,NA,-1.1
1845-02-13,NA,NA
1845-02-13 11:00:00,NA,-5
1845-02-13 22:00:00,NA,1.1
1845-02-13 23:00:00,NA,-6.7
1845-02-14,NA,NA
1845-02-14 09:00:00,NA,-0.6
1845-02-14 16:00:00,NA,2.8
1845-02-14 17:00:00,NA,3.3
1845-02-14 18:00:00,NA,-1.1
1845-02-14 23:00:00,NA,9.4
1845-02-15,NA,NA
1845-02-15 07:00:00,NA,8.3
1845-02-15 09:00:00,NA,9.4
1845-02-15 10:00:00,NA,-6.1
1845-02-15 13:00:00,NA,5.6
1845-02-15 16:00:00,NA,-0.6
1845-02-15 21:00:00,NA,-3.9
1845-02-15 22:00:00,NA,-1.1
1845-02-15 23:00:00,NA,-5
1845-02-16,NA,NA
1845-02-16 11:00:00,NA,1.7
1845-02-16 14:00:00,NA,1.1
1845-02-16 15:00:00,NA,2.8
1845-02-16 22:00:00,NA,0.6
1845-02-17,NA,NA
1845-02-17 14:00:00,NA,5
1845-02-17 15:00:00,NA,5
1845-02-17 22:00:00,NA,0.6
1845-02-18,NA,NA
1845-02-18 10:00:00,NA,0.6
1845-02-18 12:00:00,NA,2.8
1845-02-18 14:00:00,NA,6.7
1845-02-18 16:00:00,NA,-3.3
1845-02-18 17:00:00,NA,-4.4
1845-02-18 22:00:00,NA,-0.6
1845-02-19,NA,NA
1845-02-19 08:00:00,NA,-5.6
1845-02-19 09:00:00,NA,7.8
1845-02-19 16:00:00,NA,-5
1845-02-19 17:00:00,NA,0
1845-02-19 20:00:00,NA,-6.1
1845-02-19 22:00:00,NA,12.2
1845-02-20,NA,NA
1845-02-20 08:00:00,NA,-2.8
1845-02-20 09:00:00,NA,-0.6
1845-02-20 12:00:00,NA,12.2
1845-02-20 13:00:00,NA,2.2
1845-02-20 22:00:00,NA,7.2
1845-02-21,NA,NA
1845-02-21 20:00:00,NA,-0.6
1845-02-21 22:00:00,NA,-2.2
1845-02-22,NA,NA
1845-02-22 08:00:00,NA,-0.6
1845-02-22 09:00:00,NA,0.6
1845-02-22 16:00:00,NA,5.6
1845-02-22 22:00:00,NA,3.9
1845-02-23,NA,NA
1845-02-23 13:00:00,NA,6.7
1845-02-23 17:00:00,NA,3.3
1845-02-23 22:00:00,NA,2.8
1845-02-24,NA,NA
1845-02-24 10:00:00,NA,4.4
1845-02-24 13:00:00,NA,6.7
1845-02-24 22:00:00,NA,5.6
1845-02-25,NA,NA
1845-02-25 09:00:00,NA,5
1845-02-25 13:00:00,NA,7.2
1845-02-25 22:00:00,NA,0
1845-02-25 23:00:00,NA,3.3
1845-02-26,NA,NA
1845-02-26 22:00:00,NA,9.4
1845-02-27,NA,NA
1845-02-27 11:00:00,NA,2.8
1845-02-27 14:00:00,NA,7.2
1845-02-27 15:00:00,NA,14.4
1845-02-27 17:00:00,NA,0
1845-02-27 22:00:00,NA,15
1845-02-28,NA,NA
1845-02-28 07:00:00,NA,12.2
1845-02-28 20:00:00,NA,3.9
1845-02-28 22:00:00,NA,12.2
1845-04-01,NA,NA
1845-04-01 09:00:00,NA,5
1845-04-01 11:00:00,NA,8.3
1845-04-01 13:00:00,NA,8.3
1845-04-01 15:00:00,NA,8.3
1845-04-01 22:00:00,NA,5.6
1845-04-02,NA,NA
1845-04-02 07:00:00,NA,8.3
1845-04-02 22:00:00,NA,6.1
1845-04-03,NA,NA
1845-04-03 07:00:00,NA,6.1
1845-04-03 12:00:00,NA,7.2
1845-04-03 15:00:00,NA,7.8
1845-04-03 22:00:00,NA,8.9
1845-04-04,NA,NA
1845-04-04 22:00:00,NA,3.3
1845-04-05,NA,NA
1845-04-05 09:00:00,NA,6.1
1845-04-05 17:00:00,NA,5
1845-04-05 22:00:00,NA,0
1845-04-06,NA,NA
1845-04-06 11:00:00,NA,5
1845-04-06 22:00:00,NA,2.2
1845-04-07,NA,NA
1845-04-07 22:00:00,NA,-3.3
1845-04-08,NA,NA
1845-04-08 07:00:00,NA,-5.6
1845-04-08 11:00:00,NA,-2.2
1845-04-08 19:00:00,NA,0
1845-04-08 22:00:00,NA,-1.1
1845-04-09,NA,NA
1845-04-09 09:00:00,NA,6.1
1845-04-09 13:00:00,NA,7.2
1845-04-09 22:00:00,NA,4.4
1845-04-10,NA,NA
1845-04-10 09:00:00,NA,20
1845-04-10 13:00:00,NA,15.6
1845-04-10 22:00:00,NA,5
1845-04-11,NA,NA
1845-04-11 07:00:00,NA,7.2
1845-04-11 09:00:00,NA,8.9
1845-04-11 22:00:00,NA,3.9
1845-04-12,NA,NA
1845-04-12 22:00:00,NA,8.9
1845-04-13,NA,NA
1845-04-13 13:00:00,NA,21.1
1845-04-13 22:00:00,NA,10
1845-04-14,NA,NA
1845-04-14 14:00:00,NA,15.6
1845-04-14 15:00:00,NA,15.6
1845-04-14 16:00:00,NA,15.6
1845-04-14 18:00:00,NA,12.8
1845-04-14 23:00:00,NA,5
1845-04-15,NA,NA
1845-04-15 10:00:00,NA,18.3
1845-04-15 22:00:00,NA,9.4
1845-04-16,NA,NA
1845-04-16 08:00:00,NA,12.8
1845-04-16 09:00:00,NA,13.3
1845-04-16 15:00:00,NA,17.2
1845-04-16 22:00:00,NA,8.9
1845-04-17,NA,NA
1845-04-17 12:00:00,NA,17.8
1845-04-17 14:00:00,NA,22.2
1845-04-17 22:00:00,NA,13.3
1845-04-18,NA,NA
1845-04-18 10:00:00,NA,18.9
1845-04-18 15:00:00,NA,20
1845-04-18 19:00:00,NA,13.9
1845-04-18 22:00:00,NA,14.4
1845-04-19,NA,NA
1845-04-19 08:00:00,NA,12.8
1845-04-19 11:00:00,NA,13.3
1845-04-19 22:00:00,NA,8.9
1845-04-20,NA,NA
1845-04-20 22:00:00,NA,7.8
1845-04-21,NA,NA
1845-04-21 19:00:00,NA,10.6
1845-04-21 22:00:00,NA,7.2
1845-04-22,NA,NA
1845-04-22 15:00:00,NA,17.8
1845-04-22 22:00:00,NA,17.8
1845-04-23,NA,NA
1845-04-23 23:00:00,NA,13.9
1845-04-24,NA,NA
1845-04-24 15:00:00,NA,20
1845-04-24 23:00:00,NA,12.2
1845-04-25,NA,NA
1845-04-25 09:00:00,NA,14.4
1845-04-25 23:00:00,NA,13.3
1845-04-26,NA,NA
1845-04-26 15:00:00,NA,20
1845-04-26 23:00:00,NA,14.4
1845-04-27,NA,NA
1845-04-27 22:00:00,NA,14.4
1845-04-28 09:00:00,NA,12.2
1845-04-28 23:00:00,NA,14.4
1845-04-29,NA,NA
1845-04-29 19:00:00,NA,16.1
1845-04-29 23:00:00,NA,13.9
1845-04-30 16:00:00,NA,20.6
1845-05-01,NA,NA
1845-05-01 11:00:00,NA,18.3
1845-05-01 20:00:00,NA,13.3
1845-05-01 22:00:00,NA,10
1845-05-02,NA,NA
1845-05-02 10:00:00,NA,14.4
1845-05-02 22:00:00,NA,11.1
1845-05-03,NA,NA
1845-05-03 10:00:00,NA,18.3
1845-05-03 23:00:00,NA,12.8
1845-05-04,NA,NA
1845-05-04 10:00:00,NA,15.6
1845-05-04 14:00:00,NA,18.3
1845-05-04 22:00:00,NA,7.8
1845-05-05,NA,NA
1845-05-05 07:00:00,NA,7.8
1845-05-05 08:00:00,NA,-15
1845-05-05 22:00:00,NA,8.3
1845-05-06,NA,NA
1845-05-06 13:00:00,NA,20
1845-05-06 23:00:00,NA,13.9
1845-05-07,NA,NA
1845-05-07 09:00:00,NA,7.2
1845-05-07 11:00:00,NA,7.2
1845-05-07 23:00:00,NA,-1.1
1845-05-08,NA,-6.1
1845-05-08,NA,NA
1845-05-08 06:00:00,NA,-2.2
1845-05-08 08:00:00,NA,7.2
1845-05-08 22:00:00,NA,12.8
1845-05-09,NA,NA
1845-05-09 22:00:00,NA,12.8
1845-05-10,NA,NA
1845-05-10 09:00:00,NA,21.7
1845-05-10 13:00:00,NA,23.9
1845-05-10 14:00:00,NA,25
1845-05-10 18:00:00,NA,25
1845-05-10 23:00:00,NA,13.9
1845-05-11,NA,NA
1845-05-11 11:00:00,NA,25
1845-05-11 13:00:00,NA,27.2
1845-05-11 22:00:00,NA,17.8
1845-05-12,NA,NA
1845-05-12 10:00:00,NA,23.9
1845-05-12 11:00:00,NA,23.9
1845-05-12 15:00:00,NA,28.3
1845-05-12 18:00:00,NA,25
1845-05-12 20:00:00,NA,22.8
1845-05-12 22:00:00,NA,19.4
1845-05-13,NA,NA
1845-05-13 10:00:00,NA,23.3
1845-05-13 11:00:00,NA,24.4
1845-05-13 14:00:00,NA,27.2
1845-05-13 23:00:00,NA,18.9
1845-05-14,NA,NA
1845-05-14 11:00:00,NA,22.2
1845-05-14 14:00:00,NA,23.9
1845-05-14 15:00:00,NA,25
1845-05-14 19:00:00,NA,18.3
1845-05-14 22:00:00,NA,13.3
1845-05-15,NA,NA
1845-05-15 07:00:00,NA,4.4
1845-05-15 09:00:00,NA,9.4
1845-05-15 10:00:00,NA,11.7
1845-05-15 13:00:00,NA,13.3
1845-05-15 19:00:00,NA,11.1
1845-05-15 20:00:00,NA,5
1845-05-15 23:00:00,NA,3.3
1845-05-16,NA,NA
1845-05-16 06:00:00,NA,2.2
1845-05-16 07:00:00,NA,5.6
1845-05-16 11:00:00,NA,14.4
1845-05-16 13:00:00,NA,15
1845-05-16 22:00:00,NA,6.1
1845-05-17,NA,NA
1845-05-17 22:00:00,NA,15.6
1845-05-18,NA,NA
1845-05-18 06:00:00,NA,12.8
1845-05-19,NA,NA
1845-05-19 06:00:00,NA,15
1845-05-19 12:00:00,NA,22.2
1845-05-19 22:00:00,NA,16.7
1845-05-20,NA,NA
1845-05-20 07:00:00,NA,10
1845-05-20 15:00:00,NA,18.9
1845-05-20 18:00:00,NA,16.7
1845-05-20 22:00:00,NA,8.9
1845-05-21,NA,NA
1845-05-21 07:00:00,NA,8.3
1845-05-21 19:00:00,NA,12.8
1845-05-21 22:00:00,NA,8.9
1845-05-22,NA,NA
1845-05-22 11:00:00,NA,14.4
1845-05-22 15:00:00,NA,11.7
1845-05-22 16:00:00,NA,10
1845-05-22 22:00:00,NA,8.9
1845-05-23,NA,NA
1845-05-23 07:00:00,NA,8.9
1845-05-23 12:00:00,NA,17.8
1845-05-23 22:00:00,NA,12.8
1845-05-24,NA,NA
1845-05-24 13:00:00,NA,14.4
1845-05-24 23:00:00,NA,5
1845-05-25,NA,NA
1845-05-25 13:00:00,NA,20
1845-05-25 23:00:00,NA,12.8
1845-05-26,NA,NA
1845-05-26 13:00:00,NA,20
1845-05-26 19:00:00,NA,21.7
1845-05-26 23:00:00,NA,16.7
1845-05-27,NA,NA
1845-05-27 19:00:00,NA,22.8
1845-05-27 23:00:00,NA,20
1845-05-28,NA,20
1845-05-28,NA,NA
1845-05-28 19:00:00,NA,17.2
1845-05-28 23:00:00,NA,7.2
1845-05-29,NA,NA
1845-05-29 13:00:00,NA,11.1
1845-05-29 18:00:00,NA,10
1845-05-29 19:00:00,NA,8.3
1845-05-29 20:00:00,NA,6.7
1845-05-29 22:00:00,NA,1.7
1845-05-29 23:00:00,NA,1.1
1845-05-30,NA,NA
1845-05-30 09:00:00,NA,13.9
1845-05-30 11:00:00,NA,15
1845-05-30 23:00:00,NA,7.8
1845-05-31,NA,NA
1845-05-31 14:00:00,NA,18.9
1845-05-31 23:00:00,NA,10.6
1845-06-01,NA,NA
1845-06-01 13:00:00,NA,25
1845-06-01 22:00:00,NA,30.6
1845-06-02,NA,NA
1845-06-02 08:00:00,NA,23.9
1845-06-02 11:00:00,NA,27.2
1845-06-02 20:00:00,NA,24.4
1845-06-02 23:00:00,NA,21.7
1845-06-03,NA,NA
1845-06-03 11:00:00,NA,23.9
1845-06-03 14:00:00,NA,25.6
1845-06-03 16:00:00,NA,26.1
1845-06-03 18:00:00,NA,25.6
1845-06-03 23:00:00,NA,18.9
1845-06-04,NA,NA
1845-06-04 12:00:00,NA,26.1
1845-06-04 14:00:00,NA,26.1
1845-06-04 22:00:00,NA,20.6
1845-06-05,NA,NA
1845-06-05 09:00:00,NA,21.7
1845-06-05 12:00:00,NA,24.4
1845-06-05 23:00:00,NA,13.9
1845-06-06,NA,NA
1845-06-06 22:00:00,NA,15
1845-06-07,NA,NA
1845-06-07 10:00:00,NA,21.7
1845-06-07 14:00:00,NA,27.8
1845-06-07 16:00:00,NA,28.3
1845-06-07 18:00:00,NA,26.1
1845-06-07 21:00:00,NA,23.3
1845-06-07 22:00:00,NA,23.3
1845-06-08,NA,NA
1845-06-08 10:00:00,NA,28.9
1845-06-08 17:00:00,NA,25
1845-06-08 22:00:00,NA,22.8
1845-06-09,NA,NA
1845-06-09 19:00:00,NA,23.3
1845-06-09 23:00:00,NA,22.2
1845-06-10,NA,NA
1845-06-10 18:00:00,NA,22.2
1845-06-10 23:00:00,NA,21.1
1845-06-11,NA,NA
1845-06-11 09:00:00,NA,23.3
1845-06-11 14:00:00,NA,23.9
1845-06-11 23:00:00,NA,20
1845-06-12,NA,NA
1845-06-12 15:00:00,NA,24.4
1845-06-12 23:00:00,NA,20
1845-06-13,NA,NA
1845-06-13 23:00:00,NA,18.9
1845-06-14,NA,NA
1845-06-14 07:00:00,NA,13.9
1845-06-14 18:00:00,NA,20
1845-06-14 23:00:00,NA,15
1845-06-15,NA,NA
1845-06-15 15:00:00,NA,19.4
1845-06-15 22:00:00,NA,17.2
1845-06-16,NA,NA
1845-06-16 15:00:00,NA,15.6
1845-06-16 23:00:00,NA,12.8
1845-06-17,NA,NA
1845-06-17 10:00:00,NA,18.3
1845-06-17 23:00:00,NA,13.9
1845-06-18,NA,NA
1845-06-18 10:00:00,NA,6.1
1845-06-18 22:00:00,NA,16.7
1845-06-19,NA,NA
1845-06-19 20:00:00,NA,18.9
1845-06-19 23:00:00,NA,18.3
1845-06-20,NA,NA
1845-06-20 10:00:00,NA,20.6
1845-06-20 13:00:00,NA,21.7
1845-06-20 23:00:00,NA,20.6
1845-06-21,NA,NA
1845-06-21 09:00:00,NA,21.1
1845-06-21 14:00:00,NA,23.3
1845-06-21 20:00:00,NA,19.4
1845-06-21 23:00:00,NA,13.9
1845-06-22,NA,NA
1845-06-22 11:00:00,NA,19.4
1845-06-22 22:00:00,NA,20.6
1845-06-23,NA,NA
1845-06-23 07:00:00,NA,19.4
1845-06-23 10:00:00,NA,22.8
1845-06-23 12:00:00,NA,25
1845-06-23 19:00:00,NA,23.9
1845-06-23 22:00:00,NA,20.6
1845-06-24,NA,NA
1845-06-24 11:00:00,NA,27.2
1845-06-24 12:00:00,NA,29.4
1845-06-24 15:00:00,NA,28.9
1845-06-24 22:00:00,NA,20.6
1845-06-25,NA,NA
1845-06-25 10:00:00,NA,26.1
1845-06-25 12:00:00,NA,26.1
1845-06-25 13:00:00,NA,26.1
