"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"FortPeelRiver","67.43","-135",NA,"America/Inuvik","7","71052","2201601"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","cv","dd","hd","pr","ptb","pte","sd","ta","w"
1863-02-17 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,-37.78,NA
1863-02-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-02-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-17 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,-37.78,NA
1863-02-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-18 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,-43.89,NA
1863-02-18 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-18 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,-33.33,NA
1863-02-18 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-18 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,-37.78,NA
1863-02-18 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-19 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-02-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,-32.78,NA
1863-02-19 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-19 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-02-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,-28.33,NA
1863-02-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-19 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,-30,NA
1863-02-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-20 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-02-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,-32.78,NA
1863-02-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-20 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-02-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,-28.89,NA
1863-02-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-20 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-02-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,-31.11,NA
1863-02-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,0
1863-02-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,-32.78,NA
1863-02-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-21 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA
1863-02-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,-23.89,NA
1863-02-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,0
1863-02-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA
1863-02-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,0
1863-02-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,-31.11,NA
1863-02-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,0
1863-02-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,-28.89,NA
1863-02-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,0
1863-02-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,-27.78,NA
1863-02-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-23 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA
1863-02-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-23 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,-19.44,NA
1863-02-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,0
1863-02-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA
1863-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-24 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,-25,NA
1863-02-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-24 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,-19.44,NA
1863-02-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-02-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-24 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA
1863-02-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-25 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,-28.89,NA
1863-02-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-25 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,-19.44,NA
1863-02-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-25 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,-25.56,NA
1863-02-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-26 07:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA
1863-02-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,-31.67,NA
1863-02-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-26 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1863-02-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,-20.56,NA
1863-02-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-26 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-02-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA
1863-02-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-27 07:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA
1863-02-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA
1863-02-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-27 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-02-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,-17.22,NA
1863-02-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-27 21:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA
1863-02-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,-22.22,NA
1863-02-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-28,NA,NA,NA,NA,"5 pm",NA,NA,NA,NA
1863-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-28 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-02-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,-22.22,NA
1863-02-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-02-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-28 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-02-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,-17.78,NA
1863-02-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-02-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-28 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-02-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-02-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,-22.22,NA
1863-02-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-01,NA,NA,NA,NA,"empty",NA,NA,NA,NA
1863-03-01,NA,NA,NA,NA,NA,"9 am",NA,NA,NA
1863-03-01,NA,NA,NA,25.4,NA,NA,NA,NA,NA
1863-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01,NA,NA,NA,3.81,NA,NA,38.1,NA,NA
1863-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,-23.89,NA
1863-03-01 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,-22.22,NA
1863-03-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-03-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA
1863-03-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-02,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1863-03-02,NA,NA,NA,0,NA,NA,0,NA,NA
1863-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,-32.78,NA
1863-03-02 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-03-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,-22.78,NA
1863-03-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-03-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,-28.89,NA
1863-03-02 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-03,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1863-03-03,NA,NA,NA,0,NA,NA,0,NA,NA
1863-03-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-03-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,-22.22,NA
1863-03-03 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,-16.67,NA
1863-03-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA
1863-03-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA
1863-03-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-04,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1863-03-04,NA,NA,NA,0,NA,NA,0,NA,NA
1863-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-03-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA
1863-03-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,2
1863-03-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-03-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,-18.33,NA
1863-03-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-03-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,-21.67,NA
1863-03-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-05,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1863-03-05,NA,NA,NA,0,NA,NA,0,NA,NA
1863-03-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 07:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA
1863-03-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA
1863-03-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA
1863-03-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,-15.56,NA
1863-03-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 21:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA
1863-03-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,-21.11,NA
1863-03-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-06,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1863-03-06,NA,NA,NA,0,NA,NA,0,NA,NA
1863-03-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1863-03-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,-22.22,NA
1863-03-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1863-03-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,-14.44,NA
1863-03-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1863-03-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,-15.56,NA
1863-03-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-07,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1863-03-07,NA,NA,NA,0,NA,NA,0,NA,NA
1863-03-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-03-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA
1863-03-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-03-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,-21.11,NA
1863-03-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 21:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA
1863-03-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,-25.56,NA
1863-03-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-08,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1863-03-08,NA,NA,NA,0,NA,NA,0,NA,NA
1863-03-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,NA
1863-03-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,-23.33,NA
1863-03-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,1
1863-03-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,0
1863-03-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA
1863-03-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1863-03-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1863-03-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-09,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1863-03-09,NA,NA,NA,0,NA,NA,0,NA,NA
1863-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 07:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1863-03-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,-6.67,NA
1863-03-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 14:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1863-03-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1863-03-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,5
1863-03-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 21:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA
1863-03-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,-7.78,NA
1863-03-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11
1863-03-10,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1863-03-10,NA,NA,NA,0,NA,NA,0,NA,NA
1863-03-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-10 07:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA
1863-03-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1863-03-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,-20.56,NA
