"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HalifaxDY","44.65","-63.58","2","America/Halifax","4","71328","8202220"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","p","ta","w","ww"
1861-02-17 12:00:00,NA,180,NA,NA,NA,NA
1861-02-17 14:00:00,-1.11,NA,NA,NA,NA,NA
1861-02-17 14:00:00,NA,NA,1007.79,NA,NA,NA
1861-02-17 14:00:00,NA,NA,NA,0,NA,NA
1861-02-17 14:00:00,NA,NA,NA,NA,5,NA
1861-02-17 14:00:00,NA,NA,NA,NA,NA,NA
1861-02-17 21:00:00,-0.56,NA,NA,NA,NA,NA
1861-02-17 21:00:00,NA,225,NA,NA,NA,NA
1861-02-17 21:00:00,NA,NA,1000.68,NA,NA,NA
1861-02-17 21:00:00,NA,NA,NA,0.56,NA,NA
1861-02-17 21:00:00,NA,NA,NA,NA,2,NA
1861-02-17 21:00:00,NA,NA,NA,NA,NA,NA
1861-02-18,NA,NA,NA,NA,NA,NA
1861-02-18 07:00:00,-1.11,NA,NA,NA,NA,NA
1861-02-18 07:00:00,NA,225,NA,NA,NA,NA
1861-02-18 07:00:00,NA,NA,1001.36,NA,NA,NA
1861-02-18 07:00:00,NA,NA,NA,0,NA,NA
1861-02-18 07:00:00,NA,NA,NA,NA,2,NA
1861-02-18 07:00:00,NA,NA,NA,NA,NA,NA
1861-02-18 12:00:00,NA,225,NA,NA,NA,NA
1861-02-18 14:00:00,0,NA,NA,NA,NA,NA
1861-02-18 14:00:00,NA,NA,1001.36,NA,NA,NA
1861-02-18 14:00:00,NA,NA,NA,1.11,NA,NA
1861-02-18 14:00:00,NA,NA,NA,NA,2,NA
1861-02-18 14:00:00,NA,NA,NA,NA,NA,",SN NA"
1861-02-18 21:00:00,0,NA,NA,NA,NA,NA
1861-02-18 21:00:00,NA,225,NA,NA,NA,NA
1861-02-18 21:00:00,NA,NA,1002.37,NA,NA,NA
1861-02-18 21:00:00,NA,NA,NA,1.11,NA,NA
1861-02-18 21:00:00,NA,NA,NA,NA,5,NA
1861-02-18 21:00:00,NA,NA,NA,NA,NA,NA
1861-02-19,NA,NA,NA,NA,NA,NA
1861-02-19 07:00:00,-3.33,NA,NA,NA,NA,NA
1861-02-19 07:00:00,NA,315,NA,NA,NA,NA
1861-02-19 07:00:00,NA,NA,1012.53,NA,NA,NA
1861-02-19 07:00:00,NA,NA,NA,-2.22,NA,NA
1861-02-19 07:00:00,NA,NA,NA,NA,2,NA
1861-02-19 07:00:00,NA,NA,NA,NA,NA,NA
1861-02-19 12:00:00,NA,315,NA,NA,NA,NA
1861-02-19 14:00:00,-2.22,NA,NA,NA,NA,NA
1861-02-19 14:00:00,NA,NA,1013.21,NA,NA,NA
1861-02-19 14:00:00,NA,NA,NA,-1.11,NA,NA
1861-02-19 14:00:00,NA,NA,NA,NA,2,NA
1861-02-19 14:00:00,NA,NA,NA,NA,NA,NA
1861-02-19 21:00:00,-2.22,NA,NA,NA,NA,NA
1861-02-19 21:00:00,NA,315,NA,NA,NA,NA
1861-02-19 21:00:00,NA,NA,1014.9,NA,NA,NA
1861-02-19 21:00:00,NA,NA,NA,-1.11,NA,NA
1861-02-19 21:00:00,NA,NA,NA,NA,2,NA
1861-02-19 21:00:00,NA,NA,NA,NA,NA,NA
1861-02-20,NA,NA,NA,NA,NA,NA
1861-02-20 07:00:00,-4.44,NA,NA,NA,NA,NA
1861-02-20 07:00:00,NA,45,NA,NA,NA,NA
1861-02-20 07:00:00,NA,NA,1021,NA,NA,NA
1861-02-20 07:00:00,NA,NA,NA,-3.33,NA,NA
1861-02-20 07:00:00,NA,NA,NA,NA,2,NA
1861-02-20 07:00:00,NA,NA,NA,NA,NA,NA
1861-02-20 12:00:00,NA,135,NA,NA,NA,NA
1861-02-20 14:00:00,-2.22,NA,NA,NA,NA,NA
1861-02-20 14:00:00,NA,NA,1019.3,NA,NA,NA
1861-02-20 14:00:00,NA,NA,NA,-1.11,NA,NA
1861-02-20 14:00:00,NA,NA,NA,NA,2,NA
1861-02-20 14:00:00,NA,NA,NA,NA,NA,NA
1861-02-20 21:00:00,-2.22,NA,NA,NA,NA,NA
1861-02-20 21:00:00,NA,135,NA,NA,NA,NA
1861-02-20 21:00:00,NA,NA,1014.22,NA,NA,NA
1861-02-20 21:00:00,NA,NA,NA,0,NA,NA
1861-02-20 21:00:00,NA,NA,NA,NA,2,NA
1861-02-20 21:00:00,NA,NA,NA,NA,NA,NA
1861-02-21,NA,NA,NA,NA,NA,NA
1861-02-21 07:00:00,0.56,NA,NA,NA,NA,NA
1861-02-21 07:00:00,NA,225,NA,NA,NA,NA
1861-02-21 07:00:00,NA,NA,997.97,NA,NA,NA
1861-02-21 07:00:00,NA,NA,NA,1.67,NA,NA
1861-02-21 07:00:00,NA,NA,NA,NA,5,NA
1861-02-21 07:00:00,NA,NA,NA,NA,NA,NA
1861-02-21 12:00:00,NA,225,NA,NA,NA,NA
1861-02-21 14:00:00,2.78,NA,NA,NA,NA,NA
1861-02-21 14:00:00,NA,NA,997.97,NA,NA,NA
1861-02-21 14:00:00,NA,NA,NA,3.89,NA,NA
1861-02-21 14:00:00,NA,NA,NA,NA,5,NA
1861-02-21 14:00:00,NA,NA,NA,NA,NA,NA
1861-02-21 21:00:00,2.78,NA,NA,NA,NA,NA
1861-02-21 21:00:00,NA,225,NA,NA,NA,NA
1861-02-21 21:00:00,NA,NA,997.97,NA,NA,NA
1861-02-21 21:00:00,NA,NA,NA,3.89,NA,NA
1861-02-21 21:00:00,NA,NA,NA,NA,5,NA
1861-02-21 21:00:00,NA,NA,NA,NA,NA,NA
1861-02-22,NA,NA,NA,NA,NA,NA
1861-02-22 07:00:00,-2.22,NA,NA,NA,NA,NA
1861-02-22 07:00:00,NA,337.5,NA,NA,NA,NA
1861-02-22 07:00:00,NA,NA,1002.37,NA,NA,NA
1861-02-22 07:00:00,NA,NA,NA,-1.11,NA,NA
1861-02-22 07:00:00,NA,NA,NA,NA,5,NA
1861-02-22 07:00:00,NA,NA,NA,NA,NA,",SN NA"
1861-02-22 12:00:00,NA,315,NA,NA,NA,NA
1861-02-22 14:00:00,-2.78,NA,NA,NA,NA,NA
1861-02-22 14:00:00,NA,NA,1002.37,NA,NA,NA
1861-02-22 14:00:00,NA,NA,NA,-1.67,NA,NA
1861-02-22 14:00:00,NA,NA,NA,NA,5,NA
1861-02-22 14:00:00,NA,NA,NA,NA,NA,NA
1861-02-22 21:00:00,-3.33,NA,NA,NA,NA,NA
1861-02-22 21:00:00,NA,315,NA,NA,NA,NA
1861-02-22 21:00:00,NA,NA,1003.05,NA,NA,NA
1861-02-22 21:00:00,NA,NA,NA,-2.22,NA,NA
1861-02-22 21:00:00,NA,NA,NA,NA,5,NA
1861-02-22 21:00:00,NA,NA,NA,NA,NA,NA
1861-02-23,NA,NA,NA,NA,NA,NA
1861-02-23 07:00:00,-6.67,NA,NA,NA,NA,NA
1861-02-23 07:00:00,NA,337.5,NA,NA,NA,NA
1861-02-23 07:00:00,NA,NA,1012.53,NA,NA,NA
1861-02-23 07:00:00,NA,NA,NA,-5.56,NA,NA
1861-02-23 07:00:00,NA,NA,NA,NA,5,NA
1861-02-23 07:00:00,NA,NA,NA,NA,NA,NA
1861-02-23 12:00:00,NA,337.5,NA,NA,NA,NA
1861-02-23 14:00:00,-5,NA,NA,NA,NA,NA
1861-02-23 14:00:00,NA,NA,1013.88,NA,NA,NA
1861-02-23 14:00:00,NA,NA,NA,-3.89,NA,NA
1861-02-23 14:00:00,NA,NA,NA,NA,2,NA
1861-02-23 14:00:00,NA,NA,NA,NA,NA,NA
1861-02-23 21:00:00,-3.33,NA,NA,NA,NA,NA
1861-02-23 21:00:00,NA,337.5,NA,NA,NA,NA
1861-02-23 21:00:00,NA,NA,1013.88,NA,NA,NA
1861-02-23 21:00:00,NA,NA,NA,-2.22,NA,NA
1861-02-23 21:00:00,NA,NA,NA,NA,2,NA
1861-02-23 21:00:00,NA,NA,NA,NA,NA,NA
1861-02-24,NA,NA,NA,NA,NA,NA
1861-02-24 07:00:00,1.67,NA,NA,NA,NA,NA
1861-02-24 07:00:00,NA,225,NA,NA,NA,NA
1861-02-24 07:00:00,NA,NA,997.63,NA,NA,NA
1861-02-24 07:00:00,NA,NA,NA,2.78,NA,NA
1861-02-24 07:00:00,NA,NA,NA,NA,2,NA
1861-02-24 07:00:00,NA,NA,NA,NA,NA,",RA NA"
1861-02-24 12:00:00,NA,225,NA,NA,NA,NA
1861-02-24 14:00:00,3.33,NA,NA,NA,NA,NA
1861-02-24 14:00:00,NA,NA,996.28,NA,NA,NA
1861-02-24 14:00:00,NA,NA,NA,4.44,NA,NA
1861-02-24 14:00:00,NA,NA,NA,NA,2,NA
1861-02-24 14:00:00,NA,NA,NA,NA,NA,",RA NA"
1861-02-24 21:00:00,3.89,NA,NA,NA,NA,NA
1861-02-24 21:00:00,NA,247.5,NA,NA,NA,NA
1861-02-24 21:00:00,NA,NA,994.24,NA,NA,NA
1861-02-24 21:00:00,NA,NA,NA,5,NA,NA
1861-02-24 21:00:00,NA,NA,NA,NA,5,NA
1861-02-24 21:00:00,NA,NA,NA,NA,NA,",SN NA"
1861-02-25,NA,NA,NA,NA,NA,NA
1861-02-25 07:00:00,-6.67,NA,NA,NA,NA,NA
1861-02-25 07:00:00,NA,315,NA,NA,NA,NA
1861-02-25 07:00:00,NA,NA,1021.67,NA,NA,NA
1861-02-25 07:00:00,NA,NA,NA,-5.56,NA,NA
1861-02-25 07:00:00,NA,NA,NA,NA,5,NA
1861-02-25 07:00:00,NA,NA,NA,NA,NA,NA
1861-02-25 12:00:00,NA,315,NA,NA,NA,NA
1861-02-25 14:00:00,-3.33,NA,NA,NA,NA,NA
1861-02-25 14:00:00,NA,NA,1022.69,NA,NA,NA
1861-02-25 14:00:00,NA,NA,NA,-1.67,NA,NA
1861-02-25 14:00:00,NA,NA,NA,NA,2,NA
1861-02-25 14:00:00,NA,NA,NA,NA,NA,NA
1861-02-25 21:00:00,-3.33,NA,NA,NA,NA,NA
1861-02-25 21:00:00,NA,315,NA,NA,NA,NA
1861-02-25 21:00:00,NA,NA,1022.69,NA,NA,NA
1861-02-25 21:00:00,NA,NA,NA,-1.67,NA,NA
1861-02-25 21:00:00,NA,NA,NA,NA,2,NA
1861-02-25 21:00:00,NA,NA,NA,NA,NA,NA
1861-02-26,NA,NA,NA,NA,NA,NA
1861-02-26 07:00:00,-1.67,NA,NA,NA,NA,NA
1861-02-26 07:00:00,NA,225,NA,NA,NA,NA
1861-02-26 07:00:00,NA,NA,1022.69,NA,NA,NA
1861-02-26 07:00:00,NA,NA,NA,-0.56,NA,NA
1861-02-26 07:00:00,NA,NA,NA,NA,2,NA
1861-02-26 07:00:00,NA,NA,NA,NA,NA,NA
1861-02-26 12:00:00,NA,225,NA,NA,NA,NA
1861-02-26 14:00:00,-0.56,NA,NA,NA,NA,NA
1861-02-26 14:00:00,NA,NA,1019.3,NA,NA,NA
1861-02-26 14:00:00,NA,NA,NA,1.11,NA,NA
1861-02-26 14:00:00,NA,NA,NA,NA,5,NA
1861-02-26 14:00:00,NA,NA,NA,NA,NA,NA
1861-02-26 21:00:00,0.56,NA,NA,NA,NA,NA
1861-02-26 21:00:00,NA,225,NA,NA,NA,NA
1861-02-26 21:00:00,NA,NA,1019.3,NA,NA,NA
1861-02-26 21:00:00,NA,NA,NA,2.22,NA,NA
1861-02-26 21:00:00,NA,NA,NA,NA,5,NA
1861-02-26 21:00:00,NA,NA,NA,NA,NA,NA
1861-02-27,NA,NA,NA,NA,NA,NA
1861-02-27 07:00:00,0,NA,NA,NA,NA,NA
1861-02-27 07:00:00,NA,292.5,NA,NA,NA,NA
1861-02-27 07:00:00,NA,NA,1029.46,NA,NA,NA
1861-02-27 07:00:00,NA,NA,NA,1.11,NA,NA
1861-02-27 07:00:00,NA,NA,NA,NA,2,NA
1861-02-27 07:00:00,NA,NA,NA,NA,NA,NA
1861-02-27 12:00:00,NA,292.5,NA,NA,NA,NA
1861-02-27 14:00:00,2.78,NA,NA,NA,NA,NA
1861-02-27 14:00:00,NA,NA,1030.14,NA,NA,NA
1861-02-27 14:00:00,NA,NA,NA,3.89,NA,NA
1861-02-27 14:00:00,NA,NA,NA,NA,2,NA
1861-02-27 14:00:00,NA,NA,NA,NA,NA,NA
1861-02-27 21:00:00,4.44,NA,NA,NA,NA,NA
1861-02-27 21:00:00,NA,270,NA,NA,NA,NA
1861-02-27 21:00:00,NA,NA,1031.83,NA,NA,NA
1861-02-27 21:00:00,NA,NA,NA,5.56,NA,NA
1861-02-27 21:00:00,NA,NA,NA,NA,2,NA
1861-02-27 21:00:00,NA,NA,NA,NA,NA,",SKC NA"
1861-02-28,NA,NA,NA,NA,NA,NA
1861-02-28 07:00:00,2.22,NA,NA,NA,NA,NA
1861-02-28 07:00:00,NA,270,NA,NA,NA,NA
1861-02-28 07:00:00,NA,NA,1017.27,NA,NA,NA
1861-02-28 07:00:00,NA,NA,NA,3.33,NA,NA
1861-02-28 07:00:00,NA,NA,NA,NA,2,NA
1861-02-28 07:00:00,NA,NA,NA,NA,NA,",SKC NA"
1861-02-28 12:00:00,NA,270,NA,NA,NA,NA
1861-02-28 14:00:00,3.89,NA,NA,NA,NA,NA
1861-02-28 14:00:00,NA,NA,1015.92,NA,NA,NA
1861-02-28 14:00:00,NA,NA,NA,5,NA,NA
1861-02-28 14:00:00,NA,NA,NA,NA,2,NA
1861-02-28 14:00:00,NA,NA,NA,NA,NA,",SKC NA"
1861-02-28 21:00:00,5,NA,NA,NA,NA,NA
1861-02-28 21:00:00,NA,225,NA,NA,NA,NA
1861-02-28 21:00:00,NA,NA,1014.56,NA,NA,NA
1861-02-28 21:00:00,NA,NA,NA,6.11,NA,NA
1861-02-28 21:00:00,NA,NA,NA,NA,2,NA
1861-02-28 21:00:00,NA,NA,NA,NA,NA,NA
1861-03-01,NA,NA,NA,NA,NA,NA
1861-03-01 07:00:00,1.11,NA,NA,NA,NA,NA
1861-03-01 07:00:00,NA,225,NA,NA,NA,NA
1861-03-01 07:00:00,NA,NA,1014.56,NA,NA,NA
1861-03-01 07:00:00,NA,NA,NA,2.22,NA,NA
1861-03-01 07:00:00,NA,NA,NA,NA,2,NA
1861-03-01 07:00:00,NA,NA,NA,NA,NA,",BR NA"
1861-03-01 12:00:00,NA,225,NA,NA,NA,NA
1861-03-01 14:00:00,1.11,NA,NA,NA,NA,NA
1861-03-01 14:00:00,NA,NA,1012.53,NA,NA,NA
1861-03-01 14:00:00,NA,NA,NA,2.22,NA,NA
1861-03-01 14:00:00,NA,NA,NA,NA,2,NA
1861-03-01 14:00:00,NA,NA,NA,NA,NA,",BKN NA"
1861-03-01 21:00:00,1.11,NA,NA,NA,NA,NA
1861-03-01 21:00:00,NA,225,NA,NA,NA,NA
1861-03-01 21:00:00,NA,NA,1011.51,NA,NA,NA
1861-03-01 21:00:00,NA,NA,NA,2.22,NA,NA
1861-03-01 21:00:00,NA,NA,NA,NA,2,NA
1861-03-01 21:00:00,NA,NA,NA,NA,NA,NA
1861-03-02,NA,NA,NA,NA,NA,NA
1861-03-02 07:00:00,-1.67,NA,NA,NA,NA,NA
1861-03-02 07:00:00,NA,225,NA,NA,NA,NA
1861-03-02 07:00:00,NA,NA,1017.95,NA,NA,NA
1861-03-02 07:00:00,NA,NA,NA,-0.56,NA,NA
1861-03-02 07:00:00,NA,NA,NA,NA,2,NA
1861-03-02 07:00:00,NA,NA,NA,NA,NA,NA
1861-03-02 12:00:00,NA,270,NA,NA,NA,NA
1861-03-02 14:00:00,2.22,NA,NA,NA,NA,NA
1861-03-02 14:00:00,NA,NA,1016.93,NA,NA,NA
1861-03-02 14:00:00,NA,NA,NA,3.33,NA,NA
1861-03-02 14:00:00,NA,NA,NA,NA,2,NA
1861-03-02 14:00:00,NA,NA,NA,NA,NA,NA
1861-03-02 21:00:00,2.22,NA,NA,NA,NA,NA
1861-03-02 21:00:00,NA,270,NA,NA,NA,NA
1861-03-02 21:00:00,NA,NA,1016.93,NA,NA,NA
1861-03-02 21:00:00,NA,NA,NA,3.33,NA,NA
1861-03-02 21:00:00,NA,NA,NA,NA,2,NA
1861-03-02 21:00:00,NA,NA,NA,NA,NA,NA
1861-03-03,NA,NA,NA,NA,NA,NA
1861-03-03 07:00:00,0,NA,NA,NA,NA,NA
1861-03-03 07:00:00,NA,225,NA,NA,NA,NA
1861-03-03 07:00:00,NA,NA,1009.82,NA,NA,NA
1861-03-03 07:00:00,NA,NA,NA,1.67,NA,NA
1861-03-03 07:00:00,NA,NA,NA,NA,2,NA
1861-03-03 07:00:00,NA,NA,NA,NA,NA,",SN NA"
1861-03-03 12:00:00,NA,225,NA,NA,NA,NA
1861-03-03 14:00:00,0.56,NA,NA,NA,NA,NA
1861-03-03 14:00:00,NA,NA,1007.11,NA,NA,NA
1861-03-03 14:00:00,NA,NA,NA,1.67,NA,NA
1861-03-03 14:00:00,NA,NA,NA,NA,2,NA
1861-03-03 14:00:00,NA,NA,NA,NA,NA,",RA NA"
1861-03-03 21:00:00,1.67,NA,NA,NA,NA,NA
1861-03-03 21:00:00,NA,225,NA,NA,NA,NA
1861-03-03 21:00:00,NA,NA,1003.05,NA,NA,NA
1861-03-03 21:00:00,NA,NA,NA,2.78,NA,NA
1861-03-03 21:00:00,NA,NA,NA,NA,2,NA
1861-03-03 21:00:00,NA,NA,NA,NA,NA,",RA NA"
1861-03-04,NA,NA,NA,NA,NA,NA
1861-03-04 07:00:00,1.67,NA,NA,NA,NA,NA
1861-03-04 07:00:00,NA,225,NA,NA,NA,NA
1861-03-04 07:00:00,NA,NA,996.95,NA,NA,NA
1861-03-04 07:00:00,NA,NA,NA,2.78,NA,NA
1861-03-04 07:00:00,NA,NA,NA,NA,2,NA
1861-03-04 07:00:00,NA,NA,NA,NA,NA,",RA NA"
1861-03-04 12:00:00,NA,315,NA,NA,NA,NA
1861-03-04 14:00:00,3.89,NA,NA,NA,NA,NA
1861-03-04 14:00:00,NA,NA,998.98,NA,NA,NA
1861-03-04 14:00:00,NA,NA,NA,5,NA,NA
1861-03-04 14:00:00,NA,NA,NA,NA,2,NA
1861-03-04 14:00:00,NA,NA,NA,NA,NA,NA
1861-03-04 21:00:00,5.56,NA,NA,NA,NA,NA
1861-03-04 21:00:00,NA,315,NA,NA,NA,NA
1861-03-04 21:00:00,NA,NA,1002.37,NA,NA,NA
1861-03-04 21:00:00,NA,NA,NA,6.67,NA,NA
1861-03-04 21:00:00,NA,NA,NA,NA,2,NA
1861-03-04 21:00:00,NA,NA,NA,NA,NA,NA
1861-03-05,NA,NA,NA,NA,NA,NA
1861-03-05 07:00:00,2.22,NA,NA,NA,NA,NA
1861-03-05 07:00:00,NA,270,NA,NA,NA,NA
1861-03-05 07:00:00,NA,NA,1006.77,NA,NA,NA
1861-03-05 07:00:00,NA,NA,NA,3.89,NA,NA
1861-03-05 07:00:00,NA,NA,NA,NA,5,NA
1861-03-05 07:00:00,NA,NA,NA,NA,NA,NA
1861-03-05 12:00:00,NA,270,NA,NA,NA,NA
1861-03-05 14:00:00,3.33,NA,NA,NA,NA,NA
1861-03-05 14:00:00,NA,NA,1007.11,NA,NA,NA
1861-03-05 14:00:00,NA,NA,NA,5,NA,NA
1861-03-05 14:00:00,NA,NA,NA,NA,2,NA
1861-03-05 14:00:00,NA,NA,NA,NA,NA,NA
1861-03-05 21:00:00,3.89,NA,NA,NA,NA,NA
1861-03-05 21:00:00,NA,270,NA,NA,NA,NA
1861-03-05 21:00:00,NA,NA,1007.11,NA,NA,NA
1861-03-05 21:00:00,NA,NA,NA,5,NA,NA
1861-03-05 21:00:00,NA,NA,NA,NA,2,NA
1861-03-05 21:00:00,NA,NA,NA,NA,NA,NA
1861-03-06,NA,NA,NA,NA,NA,NA
1861-03-06 07:00:00,-2.22,NA,NA,NA,NA,NA
1861-03-06 07:00:00,NA,315,NA,NA,NA,NA
1861-03-06 07:00:00,NA,NA,1013.55,NA,NA,NA
1861-03-06 07:00:00,NA,NA,NA,-1.11,NA,NA
1861-03-06 07:00:00,NA,NA,NA,NA,5,NA
1861-03-06 07:00:00,NA,NA,NA,NA,NA,NA
1861-03-06 12:00:00,NA,315,NA,NA,NA,NA
1861-03-06 14:00:00,-1.11,NA,NA,NA,NA,NA
1861-03-06 14:00:00,NA,NA,1013.21,NA,NA,NA
1861-03-06 14:00:00,NA,NA,NA,0,NA,NA
1861-03-06 14:00:00,NA,NA,NA,NA,2,NA
1861-03-06 14:00:00,NA,NA,NA,NA,NA,NA
1861-03-06 21:00:00,-1.11,NA,NA,NA,NA,NA
1861-03-06 21:00:00,NA,315,NA,NA,NA,NA
1861-03-06 21:00:00,NA,NA,1013.21,NA,NA,NA
1861-03-06 21:00:00,NA,NA,NA,0,NA,NA
1861-03-06 21:00:00,NA,NA,NA,NA,2,NA
1861-03-06 21:00:00,NA,NA,NA,NA,NA,NA
1861-03-07,NA,NA,NA,NA,NA,NA
1861-03-07 07:00:00,-2.22,NA,NA,NA,NA,NA
1861-03-07 07:00:00,NA,315,NA,NA,NA,NA
1861-03-07 07:00:00,NA,NA,1005.08,NA,NA,NA
1861-03-07 07:00:00,NA,NA,NA,-0.56,NA,NA
1861-03-07 07:00:00,NA,NA,NA,NA,2,NA
1861-03-07 07:00:00,NA,NA,NA,NA,NA,NA
1861-03-07 12:00:00,NA,0,NA,NA,NA,NA
1861-03-07 14:00:00,-1.11,NA,NA,NA,NA,NA
1861-03-07 14:00:00,NA,NA,1005.76,NA,NA,NA
1861-03-07 14:00:00,NA,NA,NA,0,NA,NA
1861-03-07 14:00:00,NA,NA,NA,NA,5,NA
1861-03-07 14:00:00,NA,NA,NA,NA,NA,NA
1861-03-07 21:00:00,-1.11,NA,NA,NA,NA,NA
1861-03-07 21:00:00,NA,0,NA,NA,NA,NA
1861-03-07 21:00:00,NA,NA,1007.11,NA,NA,NA
1861-03-07 21:00:00,NA,NA,NA,0,NA,NA
1861-03-07 21:00:00,NA,NA,NA,NA,5,NA
1861-03-07 21:00:00,NA,NA,NA,NA,NA,NA
1861-03-08,NA,NA,NA,NA,NA,NA
1861-03-08 07:00:00,-6.67,NA,NA,NA,NA,NA
1861-03-08 07:00:00,NA,337.5,NA,NA,NA,NA
1861-03-08 07:00:00,NA,NA,1031.83,NA,NA,NA
1861-03-08 07:00:00,NA,NA,NA,-5.56,NA,NA
1861-03-08 07:00:00,NA,NA,NA,NA,5,NA
1861-03-08 07:00:00,NA,NA,NA,NA,NA,NA
1861-03-08 12:00:00,NA,337.5,NA,NA,NA,NA
1861-03-08 14:00:00,-4.44,NA,NA,NA,NA,NA
1861-03-08 14:00:00,NA,NA,1032.85,NA,NA,NA
1861-03-08 14:00:00,NA,NA,NA,-3.33,NA,NA
1861-03-08 14:00:00,NA,NA,NA,NA,2,NA
1861-03-08 14:00:00,NA,NA,NA,NA,NA,NA
1861-03-08 21:00:00,-4.44,NA,NA,NA,NA,NA
1861-03-08 21:00:00,NA,337.5,NA,NA,NA,NA
1861-03-08 21:00:00,NA,NA,1032.85,NA,NA,NA
1861-03-08 21:00:00,NA,NA,NA,-2.78,NA,NA
1861-03-08 21:00:00,NA,NA,NA,NA,2,NA
1861-03-08 21:00:00,NA,NA,NA,NA,NA,NA
1861-03-09,NA,NA,NA,NA,NA,NA
1861-03-09 07:00:00,-3.33,NA,NA,NA,NA,NA
1861-03-09 07:00:00,NA,225,NA,NA,NA,NA
1861-03-09 07:00:00,NA,NA,1029.46,NA,NA,NA
1861-03-09 07:00:00,NA,NA,NA,-1.67,NA,NA
1861-03-09 07:00:00,NA,NA,NA,NA,5,NA
1861-03-09 07:00:00,NA,NA,NA,NA,NA,",BKN NA"
1861-03-09 12:00:00,NA,180,NA,NA,NA,NA
1861-03-09 14:00:00,-3.33,NA,NA,NA,NA,NA
1861-03-09 14:00:00,NA,NA,1025.4,NA,NA,NA
1861-03-09 14:00:00,NA,NA,NA,-2.22,NA,NA
1861-03-09 14:00:00,NA,NA,NA,NA,5,NA
1861-03-09 14:00:00,NA,NA,NA,NA,NA,NA
1861-03-09 21:00:00,-3.33,NA,NA,NA,NA,NA
1861-03-09 21:00:00,NA,180,NA,NA,NA,NA
1861-03-09 21:00:00,NA,NA,1024.04,NA,NA,NA
1861-03-09 21:00:00,NA,NA,NA,-2.22,NA,NA
1861-03-09 21:00:00,NA,NA,NA,NA,5,NA
1861-03-09 21:00:00,NA,NA,NA,NA,NA,NA
1861-03-10,NA,NA,NA,NA,NA,NA
1861-03-10 07:00:00,1.67,NA,NA,NA,NA,NA
1861-03-10 07:00:00,NA,225,NA,NA,NA,NA
1861-03-10 07:00:00,NA,NA,1015.24,NA,NA,NA
1861-03-10 07:00:00,NA,NA,NA,2.78,NA,NA
1861-03-10 07:00:00,NA,NA,NA,NA,5,NA
1861-03-10 07:00:00,NA,NA,NA,NA,NA,NA
1861-03-10 12:00:00,NA,225,NA,NA,NA,NA
1861-03-10 14:00:00,5,NA,NA,NA,NA,NA
1861-03-10 14:00:00,NA,NA,1013.55,NA,NA,NA
1861-03-10 14:00:00,NA,NA,NA,6.67,NA,NA
1861-03-10 14:00:00,NA,NA,NA,NA,5,NA
1861-03-10 14:00:00,NA,NA,NA,NA,NA,NA
1861-03-10 21:00:00,5.56,NA,NA,NA,NA,NA
1861-03-10 21:00:00,NA,270,NA,NA,NA,NA
1861-03-10 21:00:00,NA,NA,1013.55,NA,NA,NA
1861-03-10 21:00:00,NA,NA,NA,6.67,NA,NA
1861-03-10 21:00:00,NA,NA,NA,NA,5,NA
1861-03-10 21:00:00,NA,NA,NA,NA,NA,NA
1861-03-11,NA,NA,NA,NA,NA,NA
1861-03-11 07:00:00,0,NA,NA,NA,NA,NA
1861-03-11 07:00:00,NA,315,NA,NA,NA,NA
1861-03-11 07:00:00,NA,NA,1017.27,NA,NA,NA
1861-03-11 07:00:00,NA,NA,NA,1.11,NA,NA
1861-03-11 07:00:00,NA,NA,NA,NA,5,NA
1861-03-11 07:00:00,NA,NA,NA,NA,NA,NA
1861-03-11 12:00:00,NA,0,NA,NA,NA,NA
1861-03-11 14:00:00,0,NA,NA,NA,NA,NA
1861-03-11 14:00:00,NA,NA,1017.27,NA,NA,NA
1861-03-11 14:00:00,NA,NA,NA,1.67,NA,NA
1861-03-11 14:00:00,NA,NA,NA,NA,2,NA
1861-03-11 14:00:00,NA,NA,NA,NA,NA,",SN NA"
1861-03-11 21:00:00,0,NA,NA,NA,NA,NA
1861-03-11 21:00:00,NA,0,NA,NA,NA,NA
1861-03-11 21:00:00,NA,NA,1017.27,NA,NA,NA
1861-03-11 21:00:00,NA,NA,NA,1.67,NA,NA
1861-03-11 21:00:00,NA,NA,NA,NA,2,NA
1861-03-11 21:00:00,NA,NA,NA,NA,NA,",SN NA"
1861-03-12,NA,NA,NA,NA,NA,NA
1861-03-12 07:00:00,-2.22,NA,NA,NA,NA,NA
1861-03-12 07:00:00,NA,225,NA,NA,NA,NA
1861-03-12 07:00:00,NA,NA,1019.3,NA,NA,NA
