"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Montreal","45.5","-73.6","17.4","America/Montreal","5","71612","7025280"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","atb","cd","cv","dd","e","hd","p","pr","ptb","pte","rh","sd","ta","ta_mean","tb","tdb","w"
1861-11-09 07:00:00,9.44,180,1,180,5.93,NA,1009.48,NA,NA,NA,82,NA,2.78,NA,1.11,2.22,1
1861-11-09 14:00:00,13.33,292.5,2,292.5,7.01,NA,1012.46,NA,NA,NA,84,NA,5.44,NA,3.33,4.44,2
1861-11-09 21:00:00,13.89,NA,2,292.5,5.55,"292.5",1017.27,NA,NA,NA,70,NA,4,NA,1.67,3.89,2
1861-11-10,NA,NA,NA,NA,NA,NA,NA,0.76,"empty","empty",NA,0,NA,2.06,NA,NA,NA
1861-11-10 07:00:00,8.33,0,1,0,4.3,NA,1020.32,NA,NA,NA,72,NA,-0.61,NA,-1.67,-0.56,1
1861-11-10 14:00:00,13.33,45,2,45,5.82,NA,1022.62,NA,NA,NA,69,NA,4.72,NA,2.22,4.44,2
1861-11-10 21:00:00,15,NA,2,90,5.01,"90",1022.15,NA,NA,NA,72,NA,2.06,NA,0,1.67,2
1861-11-11,NA,NA,NA,NA,NA,NA,NA,4.32,"8am | 10am","10am | 9pm",NA,0,NA,6.28,NA,NA,NA
1861-11-11 07:00:00,10,180,3,180,6.1,NA,1008.13,NA,NA,NA,70,NA,5.11,NA,2.78,5,5
1861-11-11 14:00:00,14.44,202.5,2,202.5,9.72,NA,1003.45,NA,NA,NA,93,NA,8.17,NA,7.22,7.78,2
1861-11-11 21:00:00,15.56,NA,4,270,7.28,"270",1010.5,NA,NA,NA,84,NA,5.56,NA,3.89,5,11
1861-11-12,NA,NA,NA,NA,NA,NA,NA,13.72,"empty","empty",NA,0,NA,3.09,NA,NA,NA
1861-11-12 07:00:00,11.11,292.5,2,292.5,5.59,NA,1021.33,NA,NA,NA,75,NA,3.22,NA,1.11,2.78,2
1861-11-12 14:00:00,11.11,315,2,315,5.32,NA,1023.71,NA,NA,NA,68,NA,4.17,NA,1.11,3.33,2
1861-11-12 21:00:00,16.11,NA,2,0,5.01,"0",1026.41,NA,NA,NA,72,NA,1.89,NA,0,1.67,2
1861-11-13,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,1.78,NA,NA,NA
1861-11-13 07:00:00,9.44,0,2,0,4.3,NA,1022.08,NA,NA,NA,72,NA,0.28,NA,-1.67,-0.56,2
1861-11-13 14:00:00,13.33,292.5,3,292.5,5.01,NA,1015.92,NA,NA,NA,72,NA,2.06,NA,0,1.67,5
1861-11-13 21:00:00,17.78,NA,2,292.5,6.16,"292.5",1015.58,NA,NA,NA,83,NA,3,NA,1.67,2.78,2
1861-11-14,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,1.89,NA,NA,NA
1861-11-14 07:00:00,12.22,292.5,1,292.5,5.01,NA,1013.61,NA,NA,NA,72,NA,0.78,NA,0,0.56,1
1861-11-14 14:00:00,16.11,292.5,2,292.5,5.05,NA,1013.95,NA,NA,NA,68,NA,3.44,NA,0.56,2.78,2
1861-11-14 21:00:00,17.22,NA,2,292.5,5.28,"292.5",1012.53,NA,NA,NA,79,NA,1.44,NA,0,1.11,2
1861-11-15,NA,NA,NA,NA,NA,NA,NA,0,"7pm","4am",NA,0,NA,1.09,NA,NA,NA
1861-11-15 07:00:00,12.22,292.5,2,292.5,5.01,NA,1006.84,NA,NA,NA,85,NA,-0.22,NA,-1.11,-0.56,2
1861-11-15 14:00:00,12.22,292.5,2,292.5,5.01,NA,1002.85,NA,NA,NA,72,NA,2.22,NA,0,1.67,2
1861-11-15 21:00:00,17.22,NA,1,292.5,5.01,"292.5",1002.71,NA,NA,NA,72,NA,1.28,NA,0,0.56,1
1861-11-16,NA,NA,NA,NA,NA,NA,NA,2.79,"8am | 10am | 11:45am","10am | 11am | 2pm",NA,38.1,NA,3.33,NA,NA,NA
1861-11-16 07:00:00,15.56,292.5,1,292.5,5.01,NA,1002.71,NA,NA,NA,85,NA,-0.56,NA,-1.11,-0.56,1
1861-11-16 14:00:00,16.67,292.5,1,292.5,7.28,NA,1004.06,NA,NA,NA,84,NA,6.06,NA,3.89,5,1
1861-11-16 21:00:00,17.78,NA,3,315,6.13,"315",1007.59,NA,NA,NA,77,NA,4.61,NA,2.22,3.89,5
1861-11-17,NA,NA,NA,NA,NA,NA,NA,3.56,"empty","empty",NA,0.23,NA,2.78,NA,NA,NA
1861-11-17 07:00:00,12.22,0,1,0,5.35,NA,1009.14,NA,NA,NA,74,NA,2.44,NA,0.56,2.22,1
1861-11-17 14:00:00,16.11,NA,0,292.5,5.05,NA,1009.14,NA,NA,NA,63,NA,4.22,NA,1.11,3.89,1
1861-11-17 21:00:00,17.22,NA,1,0,5.01,"0",1010.7,NA,NA,NA,72,NA,1.67,NA,0,1.67,1
1861-11-18,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,1.92,NA,NA,NA
1861-11-18 07:00:00,12.78,292.5,1,292.5,4.64,NA,1012.53,NA,NA,NA,75,NA,0,NA,-1.11,0,1
1861-11-18 14:00:00,13.89,315,2,315,5.32,NA,1014.56,NA,NA,NA,68,NA,3.83,NA,1.11,3.33,2
1861-11-18 21:00:00,18.33,NA,0,337.5,5.01,NA,1020.86,NA,NA,NA,72,NA,1.94,NA,0,1.67,2
1861-11-19,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-0.02,NA,NA,NA
1861-11-19 07:00:00,14.44,22.5,1,22.5,3.86,NA,1027.09,NA,NA,NA,79,NA,-2.5,NA,-3.33,-2.78,1
1861-11-19 14:00:00,16.11,NA,0,22.5,5.28,NA,1028.72,NA,NA,NA,79,NA,1.67,NA,0,1.11,1
1861-11-19 21:00:00,16.67,NA,0,22.5,5.32,NA,1029.39,NA,NA,NA,87,NA,0.78,NA,-0.56,0,1
1861-11-20,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-0.47,NA,NA,NA
1861-11-20 07:00:00,8.89,NA,0,22.5,3.62,NA,1027.09,NA,NA,NA,76,NA,-3.17,NA,-3.89,-3.33,1
1861-11-20 14:00:00,13.33,NA,0,22.5,5.35,NA,1026.08,NA,NA,NA,74,NA,2.22,NA,0.56,2.22,5
1861-11-20 21:00:00,15,NA,2,22.5,5.01,"22.5",1021.67,NA,NA,NA,85,NA,-0.44,NA,-1.11,-0.56,5
1861-11-21,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-0.08,NA,NA,NA
1861-11-21 07:00:00,9.44,22.5,3,22.5,3.86,NA,1021.33,NA,NA,NA,79,NA,-2.56,NA,-3.33,-2.78,5
1861-11-21 14:00:00,12.78,22.5,2,22.5,5.28,NA,1023.03,NA,NA,NA,79,NA,1.22,NA,0,1.11,2
1861-11-21 21:00:00,15,NA,3,0,5.01,"0",1026.08,NA,NA,NA,72,NA,1.11,NA,0,0.56,2
1861-11-22,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,0.52,NA,NA,NA
1861-11-22 07:00:00,10.56,22.5,1,22.5,4.4,NA,1025.47,NA,NA,NA,82,NA,-1.39,NA,-2.22,-1.67,1
1861-11-22 14:00:00,18.89,NA,0,22.5,6.16,NA,1021.74,NA,NA,NA,83,NA,2.56,NA,1.67,2.78,1
1861-11-22 21:00:00,19.44,NA,0,22.5,5.32,NA,1017.61,NA,NA,NA,87,NA,0.39,NA,-0.56,0,1
1861-11-23,NA,NA,NA,NA,NA,NA,NA,0,"1pm | 10pm","10pm | 11am",NA,0,NA,0.64,NA,NA,NA
1861-11-23 07:00:00,12.78,22.5,1,22.5,4.4,NA,1009.21,NA,NA,NA,82,NA,-1.17,NA,-2.22,-1.67,1
1861-11-23 14:00:00,12.78,22.5,1,22.5,6.37,NA,1005.76,NA,NA,NA,96,NA,1.67,NA,0.89,1.11,1
1861-11-23 21:00:00,16.67,NA,1,22.5,6.77,"22.5",1005.01,NA,NA,NA,98,NA,1.44,NA,1.56,1.67,1
1861-11-24,NA,NA,NA,NA,NA,NA,NA,18.03,"empty","empty",NA,114.3,NA,2.94,NA,NA,NA
1861-11-24 07:00:00,12.78,22.5,1,22.5,6.2,NA,995.26,NA,NA,NA,97,NA,0.17,NA,0.44,0.56,1
1861-11-24 14:00:00,18.89,22.5,1,22.5,6.77,NA,997.29,NA,NA,NA,91,NA,4.33,NA,2.22,2.78,1
1861-11-24 21:00:00,21.11,NA,2,247.5,6.77,"247.5",1002.44,NA,NA,NA,91,NA,4.33,NA,2.22,2.78,2
1861-11-25,NA,NA,NA,NA,NA,NA,NA,0.23,"empty","empty",NA,0.23,NA,2.87,NA,NA,NA
1861-11-25 07:00:00,14.44,247.5,1,247.5,5.96,NA,1005.08,NA,NA,NA,89,NA,1.89,NA,0.56,1.11,1
1861-11-25 14:00:00,16.11,0,1,0,6.77,NA,1006.77,NA,NA,NA,91,NA,4.11,NA,1.67,2.78,1
1861-11-25 21:00:00,16.67,NA,1,0,6.23,"0",1009.21,NA,NA,NA,90,NA,2.61,NA,1.11,1.67,1
1861-11-26,NA,NA,NA,NA,NA,NA,NA,0.23,"7:30am","10am",NA,0.23,NA,2.28,NA,NA,NA
1861-11-26 07:00:00,12.78,315,2,315,5.28,NA,1011.85,NA,NA,NA,79,NA,1.67,NA,0,1.11,2
1861-11-26 14:00:00,16.11,292.5,2,292.5,6.16,NA,1015.85,NA,NA,NA,83,NA,4.17,NA,1.67,2.78,2
1861-11-26 21:00:00,19.44,NA,1,292.5,4.98,"292.5",1020.39,NA,NA,NA,78,NA,1,NA,-0.56,0.56,1
1861-11-27,NA,NA,NA,NA,NA,NA,NA,0,"11pm","5am",NA,0,NA,-0.87,NA,NA,NA
1861-11-27 07:00:00,15,90,1,90,4.74,NA,1021,NA,NA,NA,83,NA,-1.28,NA,-1.67,-1.11,1
1861-11-27 14:00:00,16.67,90,1,90,5.01,NA,1018.63,NA,NA,NA,85,NA,-0.44,NA,-1.11,-0.56,1
1861-11-27 21:00:00,15.56,NA,1,90,4.74,"90",1015.58,NA,NA,NA,83,NA,-0.89,NA,-1.67,-1.11,1
1861-11-28,NA,NA,NA,NA,NA,NA,NA,3.81,"empty","empty",NA,33.02,NA,-0.11,NA,NA,NA
1861-11-28 07:00:00,15,247.5,1,247.5,4.4,NA,1016.19,NA,NA,NA,82,NA,-1.67,NA,-2.22,-1.67,1
1861-11-28 14:00:00,15.56,247.5,2,247.5,5.28,NA,1017.61,NA,NA,NA,79,NA,1.89,NA,0,1.11,2
1861-11-28 21:00:00,15.56,NA,2,247.5,5.01,"247.5",1018.96,NA,NA,NA,85,NA,-0.56,NA,-1.11,-0.56,2
1861-11-29,NA,NA,NA,NA,NA,NA,NA,4.32,"5:30am | 10am | 1pm","10am | 11am | 6pm",NA,50.8,NA,1.59,NA,NA,NA
1861-11-29 07:00:00,11.67,112.5,3,112.5,4.74,NA,1012.39,NA,NA,NA,83,NA,-0.83,NA,-1.67,-1.11,5
1861-11-29 14:00:00,15,180,2,180,6.64,NA,1003.73,NA,NA,NA,96,NA,2.56,NA,1.44,1.67,2
1861-11-29 21:00:00,17.78,NA,1,180,6.77,"180",1007.11,NA,NA,NA,91,NA,3.06,NA,2.22,2.78,1
1861-11-30,NA,NA,NA,NA,NA,NA,NA,1.52,"empty","empty",NA,0,NA,1.74,NA,NA,NA
1861-11-30 07:00:00,15.56,315,2,315,5.01,NA,1008.13,NA,NA,NA,72,NA,0.78,NA,0,0.56,2
1861-11-30 14:00:00,14.44,315,2,315,5.55,NA,1007.11,NA,NA,NA,80,NA,2.94,NA,0.56,1.67,2
1861-11-30 21:00:00,17.78,NA,2,315,5.96,"315",1009.41,NA,NA,NA,89,NA,1.5,NA,0.56,1.11,2
1861-12-01,NA,NA,NA,NA,NA,NA,NA,0,"noon","11pm",NA,0,NA,-2.43,NA,NA,NA
1861-12-01 07:00:00,11.67,112.5,1,112.5,3.62,NA,1015.92,NA,NA,NA,76,NA,-2.94,NA,-3.89,-3.33,1
1861-12-01 14:00:00,13.89,45,2,45,5.18,NA,1012.6,NA,NA,NA,100,NA,-2.22,NA,-2.22,-2.22,2
1861-12-01 21:00:00,15,NA,3,45,5.18,"45",1005.76,NA,NA,NA,100,NA,-2.11,NA,-2.22,-2.22,5
1861-12-02,NA,NA,NA,NA,NA,NA,NA,8.89,"empty","empty",NA,93.98,NA,-3.72,NA,NA,NA
1861-12-02 07:00:00,15.56,270,3,270,3.18,NA,1007.72,NA,NA,NA,73,NA,-4,NA,-5,-4.44,5
1861-12-02 14:00:00,16.11,270,3,270,3.83,NA,1009.48,NA,NA,NA,80,NA,-2.33,NA,-3.67,-3.33,5
1861-12-02 21:00:00,17.78,NA,3,270,3.18,"270",1014.43,NA,NA,NA,77,NA,-4.83,NA,-5.44,-5,5
1861-12-03,NA,NA,NA,NA,NA,NA,NA,0.23,"8:30am","9:30am",NA,0.23,NA,-8.89,NA,NA,NA
1861-12-03 07:00:00,10,292.5,4,292.5,1.86,NA,1016.93,NA,NA,NA,66,NA,-9.72,NA,-10.56,-10,11
1861-12-03 14:00:00,16.11,NA,0,270,1.93,NA,1020.73,NA,NA,NA,58,NA,-7.5,NA,-8.56,-7.78,5
1861-12-03 21:00:00,16.67,NA,0,270,1.93,NA,1023.1,NA,NA,NA,67,NA,-9.44,NA,-10,-9.44,5
1861-12-04,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-7.41,NA,NA,NA
1861-12-04 07:00:00,10.56,NA,0,270,1.93,NA,1022.96,NA,NA,NA,88,NA,-12.56,NA,-13.33,-12.78,5
1861-12-04 14:00:00,14.44,157.5,2,157.5,1.96,NA,1022.01,NA,NA,NA,70,NA,-6.11,NA,-6.67,-6.11,2
1861-12-04 21:00:00,15.56,NA,2,157.5,3.39,"157.5",1018.29,NA,NA,NA,74,NA,-3.56,NA,-4.44,-3.89,2
1861-12-05,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-0.02,NA,NA,NA
1861-12-05 07:00:00,15,270,2,270,3.86,NA,1021,NA,NA,NA,79,NA,-2.61,NA,-3.33,-2.78,2
1861-12-05 14:00:00,13.89,270,3,270,6.23,NA,1024.92,NA,NA,NA,90,NA,1.78,NA,1.11,1.67,5
1861-12-05 21:00:00,13.89,NA,1,270,6.06,"270",1024.79,NA,NA,NA,95,NA,0.78,NA,0.33,0.56,1
1861-12-06,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,1.92,NA,NA,NA
1861-12-06 07:00:00,16.67,22.5,3,22.5,5.96,NA,1035.9,NA,NA,NA,89,NA,1.11,NA,0.56,1.11,5
1861-12-06 14:00:00,15,22.5,1,22.5,5.66,NA,1032.78,NA,NA,NA,89,NA,0.83,NA,0,0.56,1
1861-12-06 21:00:00,21.11,NA,1,22.5,7.04,"22.5",1029.46,NA,NA,NA,91,NA,3.83,NA,2.78,3.33,1
1861-12-07,NA,NA,NA,NA,NA,NA,NA,1.78,"1am | 8:35pm","6am | 8:30am",NA,0,NA,5.87,NA,NA,NA
1861-12-07 07:00:00,16.11,202.5,4,202.5,7.04,NA,1025.13,NA,NA,NA,91,NA,3.78,NA,2.78,3.33,11
1861-12-07 14:00:00,19.44,270,4,202.5,8.57,NA,1020.66,NA,NA,NA,85,NA,8.56,NA,6.11,7.22,5
1861-12-07 21:00:00,15.56,NA,3,202.5,7.28,"270",1016.19,NA,NA,NA,84,NA,5.28,NA,3.89,5,2
1861-12-08,NA,NA,NA,NA,NA,NA,NA,16,"empty","empty",NA,0,NA,6.92,NA,NA,NA
1861-12-08 07:00:00,16.67,247.5,4,247.5,10.13,NA,1012.53,NA,NA,NA,100,NA,7.33,NA,7.22,7.22,11
1861-12-08 14:00:00,19.44,NA,NA,270,10.13,NA,1013.28,NA,NA,NA,100,NA,7.78,NA,7.22,7.22,2
1861-12-08 21:00:00,20,NA,1,315,8.7,"315",1015.85,NA,NA,NA,100,NA,5.56,NA,5,5,1
1861-12-09,NA,NA,NA,NA,NA,NA,NA,0,"9pm","2am",NA,0,NA,3.67,NA,NA,NA
1861-12-09 07:00:00,14.44,45,1,45,5.93,NA,1017.81,NA,NA,NA,82,NA,2.33,NA,1.11,2.22,1
1861-12-09 14:00:00,17.78,0,1,0,7.01,NA,1017.61,NA,NA,NA,84,NA,5,NA,3.33,4.44,1
1861-12-09 21:00:00,18.33,NA,1,112.5,6.43,"112.5",1017.07,NA,NA,NA,85,NA,3.67,NA,2.22,3.33,1
1861-12-10,NA,NA,NA,NA,NA,NA,NA,1.78,"empty","empty",NA,0,NA,6.13,NA,NA,NA
1861-12-10 07:00:00,17.78,22.5,1,22.5,6.64,NA,1015.58,NA,NA,NA,96,NA,2,NA,1.44,1.67,1
1861-12-10 14:00:00,19.44,157.5,3,157.5,8.26,NA,1010.84,NA,NA,NA,84,NA,6.94,NA,5.56,6.67,5
1861-12-10 21:00:00,20.56,NA,4,202.5,9.65,"202.5",1007.45,NA,NA,NA,86,NA,9.44,NA,7.78,8.89,11
1861-12-11,NA,NA,NA,NA,NA,NA,NA,14.48,"1am","6am",NA,0,NA,-2.93,NA,NA,NA
1861-12-11 07:00:00,20,292.5,3,292.5,6.43,NA,1010.84,NA,NA,NA,83,NA,3.61,NA,2.22,3.33,5
1861-12-11 14:00:00,27.78,292.5,3,292.5,3.18,NA,1025.67,NA,NA,NA,73,NA,-3.78,NA,-5,-4.44,5
1861-12-11 21:00:00,18.89,NA,0,292.5,2.37,NA,1034.88,NA,NA,NA,79,NA,-8.61,NA,-9.22,-8.89,5
1861-12-12,NA,NA,NA,NA,NA,NA,NA,0,"noon","1:30pm",NA,0,NA,-5.65,NA,NA,NA
1861-12-12 07:00:00,15.56,202.5,4,202.5,2.2,NA,1036.24,NA,NA,NA,73,NA,-8.5,NA,-9.33,-8.89,11
1861-12-12 14:00:00,15,202.5,3,202.5,4.06,NA,1036.57,NA,NA,NA,89,NA,-3.33,NA,-4.11,-3.89,5
1861-12-12 21:00:00,17.22,NA,0,202.5,2.98,NA,1036.84,NA,NA,NA,72,NA,-5.11,NA,-5.56,-5,5
1861-12-13,NA,NA,NA,NA,NA,NA,NA,0.23,"empty","empty",NA,0.23,NA,0.94,NA,NA,NA
1861-12-13 07:00:00,13.33,180,2,180,4.74,NA,1030.88,NA,NA,NA,83,NA,-1.33,NA,-1.67,-1.11,2
1861-12-13 14:00:00,19.44,225,4,225,6.16,NA,1028.78,NA,NA,NA,83,NA,3.67,NA,1.67,2.78,11
1861-12-13 21:00:00,15,NA,0,225,5.66,NA,1026.35,NA,NA,NA,89,NA,0.5,NA,0,0.56,1
1861-12-14,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,4.44,NA,NA,NA
1861-12-14 07:00:00,13.33,202.5,2,202.5,4.74,NA,1019.98,NA,NA,NA,83,NA,-1.33,NA,-1.67,-1.11,2
1861-12-14 14:00:00,15,247.5,5,247.5,7.96,NA,1010.5,NA,NA,NA,67,NA,11.44,NA,6.67,9.44,16
1861-12-14 21:00:00,16.67,NA,0,247.5,6.43,NA,1010.3,NA,NA,NA,83,NA,3.22,NA,2.22,3.33,11
1861-12-15,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-3.82,NA,NA,NA
1861-12-15 07:00:00,13.33,NA,0,292.5,2.64,NA,1026.75,NA,NA,NA,70,NA,-5.44,NA,-6.67,-6.11,11
1861-12-15 14:00:00,15.56,292.5,4,292.5,3.62,NA,1026.82,NA,NA,NA,76,NA,-3.22,NA,-3.89,-3.33,11
1861-12-15 21:00:00,17.22,NA,2,247.5,4.13,"247.5",1024.11,NA,NA,NA,80,NA,-2.78,NA,-2.78,-2.22,2
1861-12-16,NA,NA,NA,NA,NA,NA,NA,0.23,"1am","4am",NA,0.23,NA,0.07,NA,NA,NA
1861-12-16 07:00:00,12.78,202.5,2,202.5,4.13,NA,1009.89,NA,NA,NA,80,NA,-1.89,NA,-2.78,-2.22,2
1861-12-16 14:00:00,20,247.5,3,247.5,5.93,NA,1001.9,NA,NA,NA,82,NA,3.22,NA,1.11,2.22,5
1861-12-16 21:00:00,16.67,NA,2,0,3.93,"0",1013.55,NA,NA,NA,69,NA,-1.11,NA,-2.22,-1.11,2
1861-12-17,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-6.83,NA,NA,NA
1861-12-17 07:00:00,21.67,22.5,1,22.5,1.93,NA,1030.48,NA,NA,NA,67,NA,-9.17,NA,-10,-9.44,1
1861-12-17 14:00:00,21.11,157.5,2,157.5,2.61,NA,1028.04,NA,NA,NA,66,NA,-5.39,NA,-6.22,-5.56,2
1861-12-17 21:00:00,16.11,NA,2,112.5,3.22,"225",1017,NA,NA,NA,82,NA,-5.94,NA,-5.89,-5.56,1
1861-12-18,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-1.63,NA,NA,NA
1861-12-18 07:00:00,13.89,292.5,5,292.5,5.32,NA,1009.41,NA,NA,NA,87,NA,-0.17,NA,-0.56,0,16
1861-12-18 14:00:00,29.44,NA,0,292.5,4.81,NA,1019.78,NA,NA,NA,66,NA,3.61,NA,0,2.22,5
1861-12-18 21:00:00,18.89,NA,0,0,1.69,NA,1027.77,NA,NA,NA,67,NA,-8.33,NA,-9.44,-8.89,2
1861-12-19,NA,NA,NA,NA,NA,NA,NA,0,"1pm | 5:30pm","1:45pm | 1am",NA,0,NA,-4.83,NA,NA,NA
1861-12-19 07:00:00,13.33,112.5,4,112.5,2.27,NA,1023.64,NA,NA,NA,78,NA,-9.33,NA,-9.78,-9.44,11
1861-12-19 14:00:00,21.67,112.5,2,112.5,3.86,NA,1012.19,NA,NA,NA,88,NA,-4.17,NA,-4.67,-4.44,2
1861-12-19 21:00:00,19.44,NA,1,0,5.25,"0",1008.47,NA,NA,NA,93,NA,-1,NA,-1.33,-1.11,1
1861-12-20,NA,NA,NA,NA,NA,NA,NA,5.08,"empty","empty",NA,0.23,NA,-10,NA,NA,NA
1861-12-20 07:00:00,13.89,0,3,0,3.28,NA,1011.24,NA,NA,NA,87,NA,-5.94,NA,-6.33,-6.11,5
1861-12-20 14:00:00,18.89,315,4,315,2.17,NA,1017,NA,NA,NA,78,NA,-9,NA,-10.33,-10,11
1861-12-20 21:00:00,18.33,NA,0,292.5,1.49,NA,1027.77,NA,NA,NA,86,NA,-15.06,NA,-15.83,-15.56,1
1861-12-21,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-15.69,NA,NA,NA
1861-12-21 07:00:00,10.56,NA,0,270,0.71,NA,1030.82,NA,NA,NA,62,NA,-20.83,NA,-21.67,-21.11,5
1861-12-21 14:00:00,17.22,270,2,270,1.39,NA,1032.37,NA,NA,NA,74,NA,-15,NA,-15.56,-15,2
1861-12-21 21:00:00,15,NA,0,270,1.63,NA,1029.12,NA,NA,NA,67,NA,-11.22,NA,-12.22,-11.67,11
1861-12-22,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-3.06,NA,NA,NA
1861-12-22 07:00:00,10,247.5,3,247.5,2.47,NA,1029.46,NA,NA,NA,68,NA,-6.39,NA,-7.22,-6.67,5
1861-12-22 14:00:00,11.67,247.5,2,247.5,4.13,NA,1029.46,NA,NA,NA,80,NA,-1.67,NA,-2.78,-2.22,2
1861-12-22 21:00:00,20.56,NA,1,247.5,3.62,"247.5",1027.43,NA,NA,NA,76,NA,-2.78,NA,-3.89,-3.33,1
1861-12-23,NA,NA,NA,NA,NA,NA,NA,11.43,"1am","3pm",NA,133.35,NA,-5.09,NA,NA,NA
1861-12-23 07:00:00,10.56,22.5,3,22.5,3.56,NA,1015.92,NA,NA,NA,93,NA,-6.11,NA,-7,-6.67,5
1861-12-23 14:00:00,14.44,22.5,3,22.5,3.89,NA,1003.73,NA,NA,NA,94,NA,-4.61,NA,-5.11,-5,5
1861-12-23 21:00:00,16.67,NA,5,22.5,3.89,"22.5",998.65,NA,NA,NA,94,NA,-4.56,NA,-5.11,-5,16
1861-12-24,NA,NA,NA,NA,NA,NA,NA,5.33,"empty","empty",NA,50.8,NA,-9.48,NA,NA,NA
1861-12-24 07:00:00,15,315,2,315,2.13,NA,1006.43,NA,NA,NA,68,NA,-6.78,NA,-8.89,-8.33,2
1861-12-24 14:00:00,27.78,NA,0,315,2.24,NA,1012.8,NA,NA,NA,68,NA,-7.67,NA,-8.33,-7.78,1
1861-12-24 21:00:00,18.33,NA,0,315,1.63,NA,1016.86,NA,NA,NA,77,NA,-12.89,NA,-13.89,-13.33,1
1861-12-25,NA,NA,NA,NA,NA,NA,NA,0,"empty","empty",NA,0,NA,-15.89,NA,NA,NA
1861-12-25 07:00:00,8.33,270,4,270,0.85,NA,1022.01,NA,NA,NA,66,NA,-20.83,NA,-20,-19.44,11
1861-12-25 14:00:00,22.22,NA,0,247.5,1.63,NA,1028.92,NA,NA,NA,77,NA,-13.22,NA,-13.89,-13.33,2
1861-12-25 21:00:00,13.89,NA,0,247.5,1.39,NA,1029.73,NA,NA,NA,74,NA,-14.72,NA,-15.56,-15,2
1861-12-26,NA,NA,NA,NA,NA,NA,NA,0,"6:35pm | 7:15pm | 10:30pm","6:55pm | 8pm | 3am",NA,0,NA,-9.39,NA,NA,NA
1861-12-26 07:00:00,10.56,NA,0,45,1.22,NA,1032.17,NA,NA,NA,72,NA,-15.83,NA,-16.67,-16.11,1
1861-12-26 14:00:00,15,45,2,45,2.03,NA,1024.99,NA,NA,NA,80,NA,-10.67,NA,-11.67,-11.11,2
1861-12-26 21:00:00,12.22,NA,4,247.5,4.94,"247.5",1014.16,NA,NA,NA,95,NA,-1.67,NA,-2.33,-2.22,11
1861-12-27,NA,NA,NA,NA,NA,NA,NA,6.86,"1:30pm","2pm",NA,0.23,NA,-3.41,NA,NA,NA
1861-12-27 07:00:00,12.78,247.5,5,292.5,5.93,NA,1004.74,NA,NA,NA,82,NA,2.11,NA,1.11,2.22,16
