"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"FortPeelRiver","67.43","-135",NA,"America/Inuvik","7","71052","2201601"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","cv","dd","hd","pr","ptb","pte","sd","ta","w"
1864-06-28 14:00:00,NA,315,NA,NA,NA,NA,NA,23.89,1
1864-06-28 21:00:00,NA,315,NA,NA,NA,NA,NA,16.67,2
1864-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-29 07:00:00,NA,225,NA,NA,NA,NA,NA,20,1
1864-06-29 14:00:00,NA,225,NA,NA,NA,NA,NA,30.56,11
1864-06-29 21:00:00,NA,315,NA,NA,NA,NA,NA,6.11,11
1864-06-30 07:00:00,NA,0,NA,NA,NA,NA,NA,9.44,1
1864-06-30 14:00:00,NA,0,NA,NA,NA,NA,NA,14.44,2
1864-06-30 21:00:00,NA,0,NA,NA,NA,NA,NA,13.33,2
1864-07-01,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-01 07:00:00,NA,270,NA,NA,NA,NA,NA,19.44,1
1864-07-01 14:00:00,NA,NA,NA,NA,NA,NA,NA,23.33,0
1864-07-01 21:00:00,NA,NA,NA,NA,NA,NA,NA,17.22,0
1864-07-02,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-02 07:00:00,NA,270,NA,NA,NA,NA,NA,20,1
1864-07-02 14:00:00,NA,270,NA,NA,NA,NA,NA,24.44,2
1864-07-02 21:00:00,NA,270,NA,NA,NA,NA,NA,17.78,2
1864-07-03,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-03 07:00:00,NA,270,NA,NA,NA,NA,NA,23.33,1
1864-07-03 14:00:00,NA,NA,NA,NA,NA,NA,NA,28.89,0
1864-07-03 21:00:00,NA,270,NA,NA,NA,NA,NA,20,5
1864-07-04,NA,NA,NA,0,"6 pm","empty",0,NA,NA
1864-07-04 07:00:00,NA,270,NA,NA,NA,NA,NA,23.33,1
1864-07-04 14:00:00,NA,270,NA,NA,NA,NA,NA,31.11,2
1864-07-04 21:00:00,NA,270,NA,NA,NA,NA,NA,20.56,5
1864-07-05,NA,NA,NA,25.4,"empty","3 pm",0,NA,NA
1864-07-05 07:00:00,NA,0,NA,NA,NA,NA,NA,20,1
1864-07-05 14:00:00,NA,0,NA,NA,NA,NA,NA,22.22,2
1864-07-05 21:00:00,NA,0,NA,NA,NA,NA,NA,13.89,1
1864-07-06,NA,NA,NA,0,"7 pm",NA,0,NA,NA
1864-07-06 07:00:00,NA,0,NA,NA,NA,NA,NA,8.89,1
1864-07-06 14:00:00,NA,0,NA,NA,NA,NA,NA,12.22,2
1864-07-06 21:00:00,NA,0,NA,NA,NA,NA,NA,8.33,2
1864-07-07,NA,NA,NA,0,"1 am","empty",0,NA,NA
1864-07-07 07:00:00,NA,0,NA,NA,NA,NA,NA,7.78,2
1864-07-07 14:00:00,NA,0,NA,NA,NA,NA,NA,11.67,2
1864-07-07 21:00:00,NA,0,NA,NA,NA,NA,NA,7.22,1
1864-07-08,NA,NA,NA,50.8,"empty","8 am",0,NA,NA
1864-07-08 07:00:00,NA,0,NA,NA,NA,NA,NA,6.11,1
1864-07-08 14:00:00,NA,0,NA,NA,NA,NA,NA,9.44,1
1864-07-08 21:00:00,NA,0,NA,NA,NA,NA,NA,6.67,1
1864-07-09,NA,NA,NA,0,"8 am","empty",0,NA,NA
1864-07-09 07:00:00,NA,0,NA,NA,NA,NA,NA,3.89,2
1864-07-09 14:00:00,NA,0,NA,NA,NA,NA,NA,9.44,2
1864-07-09 21:00:00,NA,0,NA,NA,NA,NA,NA,7.22,2
1864-07-10,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-10 07:00:00,NA,0,NA,NA,NA,NA,NA,6.67,5
1864-07-10 14:00:00,NA,0,NA,NA,NA,NA,NA,9.44,5
1864-07-10 21:00:00,NA,0,NA,NA,NA,NA,NA,7.22,5
1864-07-11,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-11 07:00:00,NA,0,NA,NA,NA,NA,NA,5,1
1864-07-11 14:00:00,NA,0,NA,NA,NA,NA,NA,11.67,2
1864-07-11 21:00:00,NA,0,NA,NA,NA,NA,NA,7.78,1
1864-07-12,NA,NA,NA,101.6,"empty","4 am",0,NA,NA
1864-07-12 07:00:00,NA,0,NA,NA,NA,NA,NA,9.44,2
1864-07-12 14:00:00,NA,90,NA,NA,NA,NA,NA,16.67,1
1864-07-12 21:00:00,NA,0,NA,NA,NA,NA,NA,11.67,1
1864-07-13,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-13 07:00:00,NA,0,NA,NA,NA,NA,NA,13.33,1
1864-07-13 14:00:00,NA,0,NA,NA,NA,NA,NA,20,1
1864-07-13 21:00:00,NA,0,NA,NA,NA,NA,NA,15.56,1
1864-07-14,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-14 07:00:00,NA,0,NA,NA,NA,NA,NA,17.78,1
1864-07-14 14:00:00,NA,0,NA,NA,NA,NA,NA,22.22,1
1864-07-14 21:00:00,NA,0,NA,NA,NA,NA,NA,15.56,1
1864-07-15,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-15 07:00:00,NA,0,NA,NA,NA,NA,NA,9.44,5
1864-07-15 14:00:00,NA,0,NA,NA,NA,NA,NA,14.44,2
1864-07-15 21:00:00,NA,0,NA,NA,NA,NA,NA,4.44,2
1864-07-16,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-16 07:00:00,NA,0,NA,NA,NA,NA,NA,8.89,2
1864-07-16 14:00:00,NA,270,NA,NA,NA,NA,NA,15.56,2
1864-07-16 21:00:00,NA,0,NA,NA,NA,NA,NA,12.78,2
1864-07-17,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-17 07:00:00,NA,270,NA,NA,NA,NA,NA,17.22,1
1864-07-17 14:00:00,NA,270,NA,NA,NA,NA,NA,20,1
1864-07-17 21:00:00,NA,270,NA,NA,NA,NA,NA,16.11,1
1864-07-18,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-18 07:00:00,NA,270,NA,NA,NA,NA,NA,15,1
1864-07-18 14:00:00,NA,90,NA,NA,NA,NA,NA,20,2
1864-07-18 21:00:00,NA,270,NA,NA,NA,NA,NA,13.89,1
1864-07-19,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-19 07:00:00,NA,90,NA,NA,NA,NA,NA,19.44,2
1864-07-19 14:00:00,NA,0,NA,NA,NA,NA,NA,25,2
1864-07-19 21:00:00,NA,45,NA,NA,NA,NA,NA,15.56,1
1864-07-20,NA,NA,NA,0,"10 am","empty",0,NA,NA
1864-07-20 07:00:00,NA,0,NA,NA,NA,NA,NA,8.89,1
1864-07-20 14:00:00,NA,0,NA,NA,NA,NA,NA,12.22,1
1864-07-20 21:00:00,NA,45,NA,NA,NA,NA,NA,9.44,1
1864-07-21,NA,NA,NA,50.8,"empty","4 am",0,NA,NA
1864-07-21 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,1
1864-07-21 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,1
1864-07-21 21:00:00,NA,270,NA,NA,NA,NA,NA,NA,1
1864-07-22,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-22 07:00:00,NA,270,NA,NA,NA,NA,NA,NA,1
1864-07-22 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-22 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-23,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-23 07:00:00,NA,135,NA,NA,NA,NA,NA,NA,2
1864-07-23 14:00:00,NA,135,NA,NA,NA,NA,NA,NA,1
1864-07-23 21:00:00,NA,135,NA,NA,NA,NA,NA,NA,5
1864-07-24,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-24 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-24 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-24 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-25,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-25 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-25 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-25 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-26,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-26 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-26 14:00:00,NA,45,NA,NA,NA,NA,NA,NA,1
1864-07-26 21:00:00,NA,45,NA,NA,NA,NA,NA,NA,1
1864-07-27,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-27 07:00:00,NA,0,NA,NA,NA,NA,NA,NA,1
1864-07-27 14:00:00,NA,0,NA,NA,NA,NA,NA,NA,2
1864-07-27 21:00:00,NA,0,NA,NA,NA,NA,NA,NA,2
1864-07-28,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-28 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,2
1864-07-28 14:00:00,NA,270,NA,NA,NA,NA,NA,NA,5
1864-07-28 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-29,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-29 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-29 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-29 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-30,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-30 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-30 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-30 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-31,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-07-31 07:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-31 14:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-07-31 21:00:00,NA,90,NA,NA,NA,NA,NA,NA,1
1864-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-09-10 07:00:00,NA,90,NA,NA,NA,NA,NA,7.78,2
1864-09-10 14:00:00,NA,90,NA,NA,NA,NA,NA,13.33,2
1864-09-10 21:00:00,NA,90,NA,NA,NA,NA,NA,8.89,2
1864-09-11 07:00:00,NA,315,NA,NA,NA,NA,NA,8.33,2
1864-09-11 14:00:00,NA,315,NA,NA,NA,NA,NA,9.44,2
1864-09-11 21:00:00,NA,315,NA,NA,NA,NA,NA,7.78,2
1864-09-12,NA,NA,NA,0,"11pm","empty",0,NA,NA
1864-09-12 07:00:00,NA,315,NA,NA,NA,NA,NA,6.11,2
1864-09-12 14:00:00,NA,315,NA,NA,NA,NA,NA,8.89,2
1864-09-12 21:00:00,NA,315,NA,NA,NA,NA,NA,5,2
1864-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-09-13 07:00:00,NA,0,NA,NA,NA,NA,NA,3.33,2
1864-09-13 14:00:00,NA,0,NA,NA,NA,NA,NA,7.22,2
1864-09-13 21:00:00,NA,0,NA,NA,NA,NA,NA,2.22,5
1864-09-14,NA,NA,NA,76.2,"empty","4pm",0,NA,NA
1864-09-14 07:00:00,NA,0,NA,NA,NA,NA,NA,2.22,1
1864-09-14 14:00:00,NA,0,NA,NA,NA,NA,NA,6.67,1
1864-09-14 21:00:00,NA,0,NA,NA,NA,NA,NA,-1.11,1
1864-09-15,NA,NA,NA,0,"3am","empty",0,NA,NA
1864-09-15 07:00:00,NA,315,NA,NA,NA,NA,NA,-1.11,5
1864-09-15 14:00:00,NA,315,NA,NA,NA,NA,NA,1.11,5
1864-09-15 21:00:00,NA,0,NA,NA,NA,NA,NA,0,5
1864-09-16,NA,NA,NA,25.4,"empty","5pm",0,NA,NA
1864-09-16 07:00:00,NA,315,NA,NA,NA,NA,NA,-2.22,1
1864-09-16 14:00:00,NA,270,NA,NA,NA,NA,NA,3.33,1
1864-09-16 21:00:00,NA,90,NA,NA,NA,NA,NA,2.78,1
1864-09-17 07:00:00,NA,180,NA,NA,NA,NA,NA,1.11,1
1864-09-17 14:00:00,NA,180,NA,NA,NA,NA,NA,4.44,1
1864-09-17 21:00:00,NA,180,NA,NA,NA,NA,NA,4.44,1
1864-09-18 07:00:00,NA,180,NA,NA,NA,NA,NA,4.44,1
1864-09-18 14:00:00,NA,180,NA,NA,NA,NA,NA,7.78,1
1864-09-18 21:00:00,NA,180,NA,NA,NA,NA,NA,4.44,1
1864-09-19 07:00:00,NA,180,NA,NA,NA,NA,NA,1.67,1
1864-09-19 14:00:00,NA,180,NA,NA,NA,NA,NA,3.33,1
1864-09-19 21:00:00,NA,180,NA,NA,NA,NA,NA,2.22,1
1864-09-20 07:00:00,NA,180,NA,NA,NA,NA,NA,2.22,1
1864-09-20 14:00:00,NA,180,NA,NA,NA,NA,NA,4.44,1
1864-09-20 21:00:00,NA,180,NA,NA,NA,NA,NA,2.22,1
1864-09-21,NA,NA,NA,0,"10am","empty",0,NA,NA
1864-09-21 07:00:00,NA,0,NA,NA,NA,NA,NA,1.11,1
1864-09-21 14:00:00,NA,0,NA,NA,NA,NA,NA,2.22,1
1864-09-21 21:00:00,NA,0,NA,NA,NA,NA,NA,0.56,1
1864-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-09-22 07:00:00,NA,0,NA,NA,NA,NA,NA,1.67,1
1864-09-22 14:00:00,NA,0,NA,NA,NA,NA,NA,1.67,1
1864-09-22 21:00:00,NA,0,NA,NA,NA,NA,NA,0.56,1
1864-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-09-23 07:00:00,NA,0,NA,NA,NA,NA,NA,1.11,1
1864-09-23 14:00:00,NA,0,NA,NA,NA,NA,NA,1.67,1
1864-09-23 21:00:00,NA,0,NA,NA,NA,NA,NA,-1.11,1
1864-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-09-24 07:00:00,NA,0,NA,NA,NA,NA,NA,-1.11,2
1864-09-24 14:00:00,NA,0,NA,NA,NA,NA,NA,1.11,2
1864-09-24 21:00:00,NA,0,NA,NA,NA,NA,NA,-1.67,2
1864-09-25,NA,NA,NA,152.4,"empty","2pm",0,NA,NA
1864-09-25 07:00:00,NA,45,NA,NA,NA,NA,NA,-1.67,1
1864-09-25 14:00:00,NA,90,NA,NA,NA,NA,NA,2.78,1
1864-09-25 21:00:00,NA,90,NA,NA,NA,NA,NA,-1.67,1
1864-09-26 07:00:00,NA,45,NA,NA,NA,NA,NA,-1.67,1
1864-09-26 14:00:00,NA,135,NA,NA,NA,NA,NA,2.22,1
1864-09-26 21:00:00,NA,135,NA,NA,NA,NA,NA,-1.11,1
1864-09-27,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-09-27 07:00:00,NA,135,NA,NA,NA,NA,NA,-3.89,1
1864-09-27 14:00:00,NA,135,NA,NA,NA,NA,NA,2.78,1
1864-09-27 21:00:00,NA,135,NA,NA,NA,NA,NA,-1.67,1
1864-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-09-28 07:00:00,NA,0,NA,NA,NA,NA,NA,-4.44,1
1864-09-28 14:00:00,NA,0,NA,NA,NA,NA,NA,2.22,1
1864-09-28 21:00:00,NA,0,NA,NA,NA,NA,NA,-2.22,1
1864-09-29 07:00:00,NA,0,NA,NA,NA,NA,NA,-3.89,1
1864-09-29 14:00:00,NA,0,NA,NA,NA,NA,NA,0.56,1
1864-09-29 21:00:00,NA,0,NA,NA,NA,NA,NA,-4.44,1
1864-09-30 07:00:00,NA,0,NA,NA,NA,NA,NA,-7.22,1
1864-09-30 14:00:00,NA,0,NA,NA,NA,NA,NA,-5,2
1864-09-30 21:00:00,NA,0,NA,NA,NA,NA,NA,-6.67,5
1864-10-01,NA,NA,NA,NA,"4 am","3 pm",NA,NA,NA
1864-10-01 07:00:00,NA,0,NA,NA,NA,NA,NA,-9.44,5
1864-10-01 14:00:00,NA,0,NA,NA,NA,NA,NA,-6.67,5
1864-10-01 21:00:00,NA,315,NA,NA,NA,NA,NA,-7.78,2
1864-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-10-02 07:00:00,NA,225,NA,NA,NA,NA,NA,-8.89,5
1864-10-02 14:00:00,NA,225,NA,NA,NA,NA,NA,-5.56,2
1864-10-02 21:00:00,NA,225,NA,NA,NA,NA,NA,-8.33,2
1864-10-03,NA,NA,NA,NA,"6 am",NA,NA,NA,NA
1864-10-03 07:00:00,NA,0,NA,NA,NA,NA,NA,-6.67,1
1864-10-03 14:00:00,NA,0,NA,NA,NA,NA,NA,-5,1
1864-10-03 21:00:00,NA,45,NA,NA,NA,NA,NA,-6.67,2
1864-10-04,NA,NA,NA,25.4,NA,"10 am",NA,NA,NA
1864-10-04 07:00:00,NA,0,NA,NA,NA,NA,NA,-13.33,1
1864-10-04 14:00:00,NA,0,NA,NA,NA,NA,NA,-10,2
1864-10-04 21:00:00,NA,315,NA,NA,NA,NA,NA,-12.22,1
1864-10-05 07:00:00,NA,225,NA,NA,NA,NA,NA,-12.22,2
1864-10-05 14:00:00,NA,225,NA,NA,NA,NA,NA,-10,2
1864-10-05 21:00:00,NA,225,NA,NA,NA,NA,NA,-13.33,1
1864-10-06 07:00:00,NA,270,NA,NA,NA,NA,NA,-10,1
1864-10-06 14:00:00,NA,270,NA,NA,NA,NA,NA,-6.67,1
1864-10-06 21:00:00,NA,0,NA,NA,NA,NA,NA,-10.56,2
1864-10-07 07:00:00,NA,0,NA,NA,NA,NA,NA,-10.56,1
1864-10-07 14:00:00,NA,0,NA,NA,NA,NA,NA,-5.56,2
1864-10-07 21:00:00,NA,0,NA,NA,NA,NA,NA,-9.44,2
1864-10-08,NA,NA,NA,NA,"5 pm",NA,NA,NA,NA
1864-10-08 07:00:00,NA,0,NA,NA,NA,NA,NA,-10,1
1864-10-08 14:00:00,NA,0,NA,NA,NA,NA,NA,-8.89,2
1864-10-08 21:00:00,NA,0,NA,NA,NA,NA,NA,-10.56,2
1864-10-09,NA,NA,NA,25.4,NA,"6 am",NA,NA,NA
1864-10-09 07:00:00,NA,0,NA,NA,NA,NA,NA,-10.56,1
1864-10-09 14:00:00,NA,0,NA,NA,NA,NA,NA,-7.78,1
1864-10-09 21:00:00,NA,0,NA,NA,NA,NA,NA,-10,1
1864-10-10,NA,NA,NA,NA,"8 am","10 pm",NA,NA,NA
1864-10-10 07:00:00,NA,0,NA,NA,NA,NA,NA,-10,1
1864-10-10 14:00:00,NA,0,NA,NA,NA,NA,NA,-8.33,1
1864-10-10 21:00:00,NA,0,NA,NA,NA,NA,NA,-10,1
1864-10-11,NA,NA,NA,NA,"7 am",NA,NA,NA,NA
1864-10-11 07:00:00,NA,0,NA,NA,NA,NA,NA,-9.44,1
1864-10-11 14:00:00,NA,0,NA,NA,NA,NA,NA,-7.22,1
1864-10-11 21:00:00,NA,0,NA,NA,NA,NA,NA,-8.33,1
1864-10-12 07:00:00,NA,0,NA,NA,NA,NA,NA,-6.67,1
1864-10-12 14:00:00,NA,0,NA,NA,NA,NA,NA,-3.33,2
1864-10-12 21:00:00,NA,0,NA,NA,NA,NA,NA,-7.22,2
1864-10-13,NA,NA,NA,50.8,"empty","3 am",NA,NA,NA
1864-10-13 07:00:00,NA,180,NA,NA,NA,NA,NA,-9.44,1
1864-10-13 14:00:00,NA,180,NA,NA,NA,NA,NA,-5.56,1
1864-10-13 21:00:00,NA,180,NA,NA,NA,NA,NA,-9.44,1
1864-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-10-14 07:00:00,NA,0,NA,NA,NA,NA,NA,-11.11,1
1864-10-14 14:00:00,NA,0,NA,NA,NA,NA,NA,-9.44,1
1864-10-14 21:00:00,NA,0,NA,NA,NA,NA,NA,-11.11,1
1864-10-15 07:00:00,NA,0,NA,NA,NA,NA,NA,-12.78,1
1864-10-15 14:00:00,NA,0,NA,NA,NA,NA,NA,-11.11,1
1864-10-15 21:00:00,NA,0,NA,NA,NA,NA,NA,-12.78,1
1864-10-16,NA,NA,NA,76.2,"5 am","11 pm",NA,NA,NA
1864-10-16 07:00:00,NA,0,NA,NA,NA,NA,NA,-10,2
1864-10-16 14:00:00,NA,0,NA,NA,NA,NA,NA,-8.89,2
1864-10-16 21:00:00,NA,0,NA,NA,NA,NA,NA,-11.11,1
1864-10-17 07:00:00,NA,0,NA,NA,NA,NA,NA,-9.44,1
1864-10-17 14:00:00,NA,0,NA,NA,NA,NA,NA,-12.78,1
1864-10-17 21:00:00,NA,0,NA,NA,NA,NA,NA,-13.89,1
1864-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-10-18 07:00:00,NA,0,NA,NA,NA,NA,NA,-15,1
1864-10-18 14:00:00,NA,0,NA,NA,NA,NA,NA,-17.22,2
1864-10-18 21:00:00,NA,0,NA,NA,NA,NA,NA,-16.11,2
1864-10-19,NA,NA,NA,25.4,"5 am","4 pm",NA,NA,NA
1864-10-19 07:00:00,NA,0,NA,NA,NA,NA,NA,-15,5
1864-10-19 14:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,5
1864-10-19 21:00:00,NA,0,NA,NA,NA,NA,NA,-15,2
1864-10-20 07:00:00,NA,0,NA,NA,NA,NA,NA,-13.33,5
1864-10-20 14:00:00,NA,0,NA,NA,NA,NA,NA,-14.44,2
1864-10-20 21:00:00,NA,0,NA,NA,NA,NA,NA,-15.56,2
1864-10-21 07:00:00,NA,0,NA,NA,NA,NA,NA,-12.78,2
1864-10-21 14:00:00,NA,0,NA,NA,NA,NA,NA,-13.89,2
1864-10-21 21:00:00,NA,0,NA,NA,NA,NA,NA,-15.56,2
1864-10-22,NA,NA,NA,NA,"2 am",NA,NA,NA,NA
1864-10-22 07:00:00,NA,0,NA,NA,NA,NA,NA,-15,2
1864-10-22 14:00:00,NA,0,NA,NA,NA,NA,NA,-16.11,2
1864-10-22 21:00:00,NA,0,NA,NA,NA,NA,NA,-18.89,2
1864-10-23,NA,NA,NA,76.2,NA,"8 am",0,NA,NA
1864-10-23 07:00:00,NA,0,NA,NA,NA,NA,NA,-16.11,1
1864-10-23 14:00:00,NA,0,NA,NA,NA,NA,NA,-17.22,1
1864-10-23 21:00:00,NA,0,NA,NA,NA,NA,NA,-20.56,1
1864-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-10-24 07:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,1
1864-10-24 14:00:00,NA,0,NA,NA,NA,NA,NA,-15.56,1
1864-10-24 21:00:00,NA,0,NA,NA,NA,NA,NA,-26.11,1
1864-10-25 07:00:00,NA,45,NA,NA,NA,NA,NA,-18.89,1
1864-10-25 14:00:00,NA,45,NA,NA,NA,NA,NA,-22.22,1
1864-10-25 21:00:00,NA,0,NA,NA,NA,NA,NA,-20.56,1
1864-10-26 07:00:00,NA,0,NA,NA,NA,NA,NA,-20,2
1864-10-26 14:00:00,NA,0,NA,NA,NA,NA,NA,-20,2
1864-10-26 21:00:00,NA,0,NA,NA,NA,NA,NA,-19.44,2
1864-10-27,NA,NA,NA,25.4,"4 am","5 pm",NA,NA,NA
1864-10-27 07:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,1
1864-10-27 14:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,2
1864-10-27 21:00:00,NA,0,NA,NA,NA,NA,NA,-22.22,2
1864-10-28 07:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,1
1864-10-28 14:00:00,NA,0,NA,NA,NA,NA,NA,-18.33,1
1864-10-28 21:00:00,NA,0,NA,NA,NA,NA,NA,-22.22,1
1864-10-29 07:00:00,NA,0,NA,NA,NA,NA,NA,-15,1
1864-10-29 14:00:00,NA,180,NA,NA,NA,NA,NA,-16.67,1
1864-10-29 21:00:00,NA,180,NA,NA,NA,NA,NA,-16.67,1
1864-10-30 07:00:00,NA,90,NA,NA,NA,NA,NA,-15.56,1
1864-10-30 14:00:00,NA,90,NA,NA,NA,NA,NA,-18.89,1
1864-10-30 21:00:00,NA,90,NA,NA,NA,NA,NA,-20,1
1864-10-31 07:00:00,NA,90,NA,NA,NA,NA,NA,-16.67,1
1864-10-31 14:00:00,NA,90,NA,NA,NA,NA,NA,-16.11,1
1864-10-31 21:00:00,NA,90,NA,NA,NA,NA,NA,-20.56,1
1864-11-01,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-01 07:00:00,NA,180,NA,NA,NA,NA,NA,-12.22,1
1864-11-01 14:00:00,NA,180,NA,NA,NA,NA,NA,0.56,20
1864-11-01 21:00:00,NA,225,NA,NA,NA,NA,NA,-1.67,NA
1864-11-02,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-02 07:00:00,NA,0,NA,NA,NA,NA,NA,-9.44,1
1864-11-02 14:00:00,NA,0,NA,NA,NA,NA,NA,-10,1
1864-11-02 21:00:00,NA,0,NA,NA,NA,NA,NA,-18.89,NA
1864-11-03,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-03 07:00:00,NA,0,NA,NA,NA,NA,NA,-18.89,1
1864-11-03 14:00:00,NA,0,NA,NA,NA,NA,NA,-15.56,1
1864-11-03 21:00:00,NA,0,NA,NA,NA,NA,NA,-20,1
1864-11-04,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-04 07:00:00,NA,0,NA,NA,NA,NA,NA,-19.44,1
1864-11-04 14:00:00,NA,0,NA,NA,NA,NA,NA,-15,1
1864-11-04 21:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,1
1864-11-05,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-05 07:00:00,NA,0,NA,NA,NA,NA,NA,-15,1
1864-11-05 14:00:00,NA,0,NA,NA,NA,NA,NA,-13.33,1
1864-11-05 21:00:00,NA,0,NA,NA,NA,NA,NA,-14.44,1
1864-11-06,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-06 07:00:00,NA,0,NA,NA,NA,NA,NA,-18.89,1
1864-11-06 14:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,1
1864-11-06 21:00:00,NA,45,NA,NA,NA,NA,NA,-18.33,2
1864-11-07,NA,NA,NA,0,"empty","empty",0,NA,NA
1864-11-07 07:00:00,NA,45,NA,NA,NA,NA,NA,-22.22,1
1864-11-07 14:00:00,NA,45,NA,NA,NA,NA,NA,-16.67,2
1864-11-07 21:00:00,NA,45,NA,NA,NA,NA,NA,-16.67,2
1864-11-08,NA,NA,NA,0,"7am","empty",0,NA,NA
1864-11-08 07:00:00,NA,0,NA,NA,NA,NA,NA,-19.44,2
1864-11-08 14:00:00,NA,0,NA,NA,NA,NA,NA,-15,2
1864-11-08 21:00:00,NA,0,NA,NA,NA,NA,NA,-16.67,2
