"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"AlbionMines","45.57","-62.65","35.6","America/Halifax","4","71415","8205400"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"eee","evaporation","atmospheric material",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"rr","precipitation","atmospheric material",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cd","cv","dd","e","eee","p","pr","ptb","pte","rh","rr","ta","ta_mean","tb","tdb","w","ww"
1851-10-23,NA,NA,NA,NA,NA,NA,NA,NA,"empty","9 am | 6 pm",NA,0,NA,6.94,NA,NA,NA,",sh,"
1851-10-23 06:00:00,14.44,NA,NA,NA,NA,NA,1002.71,NA,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA
1851-10-23 09:00:00,13.89,NA,NA,NA,NA,NA,1002.37,NA,NA,NA,NA,NA,8.89,NA,NA,NA,NA,NA
1851-10-23 15:00:00,13.89,NA,NA,NA,NA,NA,1002.03,NA,NA,NA,NA,NA,10.56,NA,NA,NA,NA,NA
1851-10-23 21:00:00,13.89,NA,NA,NA,NA,NA,1003.73,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1851-10-24,NA,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,NA,NA,2.64,NA,NA,NA,NA
1851-10-24 06:00:00,12.22,NA,NA,NA,NA,NA,1005.76,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1851-10-24 09:00:00,12.22,NA,NA,NA,NA,NA,1005.76,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA
1851-10-24 15:00:00,12.78,NA,NA,NA,NA,NA,1006.1,NA,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1851-10-24 21:00:00,12.22,NA,NA,NA,NA,NA,1005.08,NA,NA,NA,NA,NA,3.89,NA,NA,NA,NA,NA
1851-10-25,NA,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,0,NA,6.53,NA,NA,NA,NA
1851-10-25 06:00:00,11.11,NA,NA,NA,NA,NA,1005.76,NA,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1851-10-25 09:00:00,11.11,NA,NA,NA,NA,NA,1006.43,NA,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA
1851-10-25 15:00:00,12.78,NA,NA,NA,NA,NA,1003.39,NA,NA,NA,NA,NA,12.22,NA,NA,NA,NA,NA
1851-10-25 21:00:00,14.44,NA,NA,NA,NA,NA,1004.4,NA,NA,NA,NA,NA,10.56,NA,NA,NA,NA,NA
1851-10-26,NA,NA,NA,NA,NA,NA,NA,NA,"7 pm","6 am",NA,0,NA,16.11,NA,NA,NA,NA
1851-10-26 06:00:00,13.33,NA,NA,NA,NA,NA,1002.03,NA,NA,NA,NA,NA,13.33,NA,NA,NA,NA,NA
1851-10-26 09:00:00,15,NA,NA,NA,NA,NA,1002.37,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
1851-10-26 15:00:00,17.78,NA,NA,NA,NA,NA,1002.37,NA,NA,NA,NA,NA,19.44,NA,NA,NA,NA,NA
1851-10-26 21:00:00,17.78,NA,NA,NA,NA,NA,1002.03,NA,NA,NA,NA,NA,15.56,NA,NA,NA,NA,NA
1851-10-27,NA,NA,NA,NA,NA,NA,NA,NA,"empty","4 pm",NA,0.05,NA,15.28,NA,NA,NA,NA
1851-10-27 06:00:00,18.33,NA,NA,NA,NA,NA,993.91,NA,NA,NA,NA,NA,17.78,NA,NA,NA,NA,NA
1851-10-27 09:00:00,18.89,NA,NA,NA,NA,NA,988.83,NA,NA,NA,NA,NA,17.78,NA,NA,NA,NA,NA
1851-10-27 15:00:00,20,NA,NA,NA,NA,NA,1015.24,NA,NA,NA,NA,NA,18.33,NA,NA,NA,NA,NA
1851-10-27 21:00:00,18.89,NA,NA,NA,NA,NA,987.47,NA,NA,NA,NA,NA,7.22,NA,NA,NA,NA,NA
1851-10-28,NA,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,40.64,NA,1.11,NA,NA,NA,NA
1851-10-28 06:00:00,14.44,NA,NA,NA,NA,NA,1011.85,NA,NA,NA,NA,NA,-1.11,NA,NA,NA,NA,NA
1851-10-28 09:00:00,11.11,NA,NA,NA,NA,NA,1013.88,NA,NA,NA,NA,NA,3.89,NA,NA,NA,NA,NA
1851-10-28 15:00:00,10.56,NA,NA,NA,NA,NA,1017.27,NA,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA
1851-10-28 21:00:00,12.78,NA,NA,NA,NA,NA,1025.4,NA,NA,NA,NA,NA,-2.78,NA,NA,NA,NA,NA
1851-10-29,NA,NA,NA,NA,NA,NA,NA,NA,"11 am","3 pm",NA,0,NA,3.75,NA,NA,NA,NA
1851-10-29 06:00:00,10,NA,NA,NA,NA,NA,1028.45,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1851-10-29 09:00:00,10,NA,NA,NA,NA,NA,1029.8,NA,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA
1851-10-29 15:00:00,10.56,NA,NA,NA,NA,NA,1029.46,NA,NA,NA,NA,NA,7.78,NA,NA,NA,NA,NA
1851-10-29 21:00:00,11.67,NA,NA,NA,NA,NA,1029.12,NA,NA,NA,NA,NA,7.22,NA,NA,NA,NA,NA
1851-10-30,NA,NA,NA,NA,NA,NA,NA,NA,"empty","empty",NA,1.19,NA,9.17,NA,NA,NA,NA
1851-10-30 06:00:00,11.11,NA,NA,NA,NA,NA,1027.43,NA,NA,NA,NA,NA,6.11,NA,NA,NA,NA,NA
1851-10-30 09:00:00,11.11,NA,NA,NA,NA,NA,1026.75,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
1851-10-30 15:00:00,14.44,NA,NA,NA,NA,NA,1024.72,NA,NA,NA,NA,NA,13.89,NA,NA,NA,NA,NA
1851-10-30 21:00:00,13.89,NA,NA,NA,NA,NA,1021,NA,NA,NA,NA,NA,6.67,NA,NA,NA,NA,NA
1851-10-31,NA,NA,NA,NA,NA,NA,NA,NA,"4 pm","12 pm",NA,0,NA,10.69,NA,NA,NA,NA
1851-10-31 06:00:00,13.89,NA,NA,NA,NA,NA,1012.53,NA,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1851-10-31 09:00:00,12.78,NA,NA,NA,NA,NA,1011.18,NA,NA,NA,NA,NA,11.11,NA,NA,NA,NA,NA
1851-10-31 15:00:00,14.44,NA,NA,NA,NA,NA,1004.06,NA,NA,NA,NA,NA,12.78,NA,NA,NA,NA,NA
1851-10-31 21:00:00,16.11,NA,NA,NA,NA,NA,996.28,NA,NA,NA,NA,NA,13.33,NA,NA,NA,NA,NA
1851-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.89,NA,NA,NA,NA,NA,NA
1851-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.94,NA,NA,NA,",sn,"
1851-12-01 06:00:00,15,NA,NA,NA,NA,NA,974.94,NA,NA,NA,NA,NA,-3.89,NA,NA,NA,NA,NA
1851-12-01 09:00:00,16.67,NA,NA,NA,NA,NA,974.26,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1851-12-01 15:00:00,17.22,NA,NA,NA,NA,NA,974.26,NA,NA,NA,NA,NA,-0.56,NA,NA,NA,NA,NA
1851-12-01 21:00:00,18.33,NA,NA,NA,NA,NA,975.62,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1851-12-02,NA,NA,NA,NA,NA,NA,NA,NA,"empty","10am",NA,NA,NA,-0.83,NA,NA,NA,",sn,"
1851-12-02 06:00:00,13.89,NA,NA,NA,NA,NA,981.38,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1851-12-02 09:00:00,15,NA,NA,NA,NA,NA,983.41,NA,NA,NA,NA,NA,-0.56,NA,NA,NA,NA,NA
1851-12-02 15:00:00,16.67,NA,NA,NA,NA,NA,983.75,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1851-12-02 21:00:00,18.89,NA,NA,NA,NA,NA,987.13,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1851-12-03,NA,NA,NA,NA,NA,NA,NA,NA,"10pm","empty",NA,12.29,NA,0,NA,NA,NA,NA
1851-12-03 06:00:00,15.56,NA,NA,NA,NA,NA,989.84,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA
1851-12-03 09:00:00,17.22,NA,NA,NA,NA,NA,991.87,NA,NA,NA,NA,NA,-0.56,NA,NA,NA,NA,NA
1851-12-03 15:00:00,16.67,NA,NA,NA,NA,NA,1009.48,NA,NA,NA,NA,NA,4.44,NA,NA,NA,NA,NA
1851-12-03 21:00:00,17.22,NA,NA,NA,NA,NA,995.94,NA,NA,NA,NA,NA,-0.56,NA,NA,NA,NA,NA
1851-12-04,NA,NA,NA,NA,NA,NA,NA,NA,"empty","10am",NA,0,NA,-0.56,NA,NA,NA,",sn,"
1851-12-04 06:00:00,14.44,NA,NA,NA,NA,NA,995.6,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1851-12-04 09:00:00,16.11,NA,NA,NA,NA,NA,995.94,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1851-12-04 15:00:00,17.78,NA,NA,NA,NA,NA,997.63,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1851-12-04 21:00:00,18.33,NA,NA,NA,NA,NA,1003.05,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1851-12-05,NA,NA,NA,NA,NA,NA,NA,NA,"1am","9am",NA,0.13,NA,-0.97,NA,NA,NA,",sn,"
1851-12-05 06:00:00,16.11,NA,NA,NA,NA,NA,1007.79,NA,NA,NA,NA,NA,-3.33,NA,NA,NA,NA,NA
1851-12-05 09:00:00,17.78,NA,NA,NA,NA,NA,1010.16,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1851-12-05 15:00:00,20.56,NA,NA,NA,NA,NA,1011.18,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA
1851-12-05 21:00:00,18.33,NA,NA,NA,NA,NA,1014.9,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1851-12-06,NA,NA,NA,NA,NA,NA,NA,NA,"1pm","3pm",NA,0.51,NA,-3.33,NA,NA,NA,",sn,"
1851-12-06 06:00:00,13.89,NA,NA,NA,NA,NA,1017.27,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1851-12-06 09:00:00,15.56,NA,NA,NA,NA,NA,1018.96,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1851-12-06 15:00:00,16.67,NA,NA,NA,NA,NA,1018.96,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1851-12-06 21:00:00,15.56,NA,NA,NA,NA,NA,1020.66,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
1851-12-07,NA,NA,NA,NA,NA,NA,NA,NA,"am","3pm",NA,0.64,NA,-6.94,NA,NA,NA,",sn,"
1851-12-07 06:00:00,12.22,NA,NA,NA,NA,NA,1021.67,NA,NA,NA,NA,NA,-10,NA,NA,NA,NA,NA
1851-12-07 09:00:00,13.89,NA,NA,NA,NA,NA,1022.35,NA,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA
1851-12-07 15:00:00,14.44,NA,NA,NA,NA,NA,1021.67,NA,NA,NA,NA,NA,-2.78,NA,NA,NA,NA,NA
1851-12-07 21:00:00,12.78,NA,NA,NA,NA,NA,1021.33,NA,NA,NA,NA,NA,-8.33,NA,NA,NA,NA,NA
1851-12-08,NA,NA,NA,NA,NA,NA,NA,NA,"1pm",NA,NA,1.22,NA,-7.36,NA,NA,NA,",sn,"
1851-12-08 06:00:00,11.67,NA,NA,NA,NA,NA,1020.32,NA,NA,NA,NA,NA,-17.78,NA,NA,NA,NA,NA
1851-12-08 09:00:00,12.78,NA,NA,NA,NA,NA,1015.92,NA,NA,NA,NA,NA,-11.11,NA,NA,NA,NA,NA
1851-12-08 15:00:00,13.89,NA,NA,NA,NA,NA,1006.43,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1851-12-08 21:00:00,16.67,NA,NA,NA,NA,NA,985.78,NA,NA,NA,NA,NA,1.11,NA,NA,NA,NA,NA
1851-12-09,NA,NA,NA,NA,NA,NA,NA,NA,"empty","3am",NA,NA,NA,-4.03,NA,NA,NA,NA
1851-12-09 06:00:00,13.89,NA,NA,NA,NA,NA,982.39,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
1851-12-09 09:00:00,16.11,NA,NA,NA,NA,NA,986.46,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1851-12-09 15:00:00,16.67,NA,NA,NA,NA,NA,986.12,NA,NA,NA,NA,NA,-5,NA,NA,NA,NA,NA
1851-12-09 21:00:00,15.56,NA,NA,NA,NA,NA,991.2,NA,NA,NA,NA,NA,-9.44,NA,NA,NA,NA,NA
1851-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94,NA,-10,NA,NA,NA,NA
1851-12-10 06:00:00,10,NA,NA,NA,NA,NA,994.92,NA,NA,NA,NA,NA,-13.33,NA,NA,NA,NA,NA
1851-12-10 09:00:00,11.11,NA,NA,NA,NA,NA,996.95,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA,NA
1851-12-10 15:00:00,12.22,NA,NA,NA,NA,NA,992.89,NA,NA,NA,NA,NA,-8.33,NA,NA,NA,NA,NA
1851-12-10 21:00:00,13.33,NA,NA,NA,NA,NA,1009.14,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA
1851-12-11,NA,NA,NA,NA,NA,NA,NA,NA,"3am","9am",NA,NA,NA,-10.28,NA,NA,NA,",sn,"
1851-12-11 06:00:00,10,NA,NA,NA,NA,NA,981.38,NA,NA,NA,NA,NA,-8.33,NA,NA,NA,NA,NA
1851-12-11 09:00:00,12.22,NA,NA,NA,NA,NA,983.41,NA,NA,NA,NA,NA,-8.33,NA,NA,NA,NA,NA
1851-12-11 15:00:00,12.78,NA,NA,NA,NA,NA,985.1,NA,NA,NA,NA,NA,-9.44,NA,NA,NA,NA,NA
1851-12-11 21:00:00,12.78,NA,NA,NA,NA,NA,991.53,NA,NA,NA,NA,NA,-15,NA,NA,NA,NA,NA
1851-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,NA,-10,NA,NA,NA,NA
1851-12-12 06:00:00,6.67,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,-16.11,NA,NA,NA,NA,NA
1851-12-12 09:00:00,10.56,NA,NA,NA,NA,NA,1002.37,NA,NA,NA,NA,NA,-10.56,NA,NA,NA,NA,NA
1851-12-12 15:00:00,12.78,NA,NA,NA,NA,NA,1005.42,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1851-12-12 21:00:00,12.22,NA,NA,NA,NA,NA,1008.81,NA,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA
1851-12-13,NA,NA,NA,NA,NA,NA,NA,NA,"9am","12pm",NA,NA,NA,-0.56,NA,NA,NA,",sn,"
1851-12-13 06:00:00,12.22,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,-2.78,NA,NA,NA,NA,NA
1851-12-13 09:00:00,13.89,NA,NA,NA,NA,NA,1002.37,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1851-12-13 15:00:00,12.78,NA,NA,NA,NA,NA,992.21,NA,NA,NA,NA,NA,3.33,NA,NA,NA,NA,NA
1851-12-13 21:00:00,15.56,NA,NA,NA,NA,NA,988.49,NA,NA,NA,NA,NA,-0.56,NA,NA,NA,NA,NA
1851-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68,NA,-13.19,NA,NA,NA,NA
1851-12-14 06:00:00,10,NA,NA,NA,NA,NA,995.26,NA,NA,NA,NA,NA,-13.33,NA,NA,NA,NA,NA
1851-12-14 09:00:00,12.78,NA,NA,NA,NA,NA,998.31,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA,NA
1851-12-14 15:00:00,13.33,NA,NA,NA,NA,NA,1001.02,NA,NA,NA,NA,NA,-11.67,NA,NA,NA,NA,NA
1851-12-14 21:00:00,11.67,NA,NA,NA,NA,NA,1010.5,NA,NA,NA,NA,NA,-15.56,NA,NA,NA,NA,NA
1851-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.53,NA,NA,NA,NA
1851-12-15 06:00:00,6.11,NA,NA,NA,NA,NA,1014.22,NA,NA,NA,NA,NA,-16.67,NA,NA,NA,NA,NA
1851-12-15 09:00:00,8.33,NA,NA,NA,NA,NA,1016.59,NA,NA,NA,NA,NA,-13.89,NA,NA,NA,NA,NA
1851-12-15 15:00:00,12.22,NA,NA,NA,NA,NA,1013.55,NA,NA,NA,NA,NA,-6.67,NA,NA,NA,NA,NA
1851-12-15 21:00:00,16.11,NA,NA,NA,NA,NA,1009.48,NA,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA
1851-12-16,NA,NA,NA,NA,NA,NA,NA,NA,"9am","12am",NA,NA,NA,2.08,NA,NA,NA,",ra,"
1851-12-16 06:00:00,13.33,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,2.22,NA,NA,NA,NA,NA
1851-12-16 09:00:00,15,NA,NA,NA,NA,NA,995.26,NA,NA,NA,NA,NA,2.22,NA,NA,NA,NA,NA
1851-12-16 15:00:00,16.11,NA,NA,NA,NA,NA,986.46,NA,NA,NA,NA,NA,5.56,NA,NA,NA,NA,NA
1851-12-16 21:00:00,20.56,NA,NA,NA,NA,NA,1001.02,NA,NA,NA,NA,NA,-1.67,NA,NA,NA,NA,NA
1851-12-17,NA,NA,NA,NA,NA,NA,NA,NA,"2pm","5pm",NA,4.22,NA,-8.06,NA,NA,NA,",sn,"
1851-12-17 06:00:00,16.11,NA,NA,NA,NA,NA,1004.74,NA,NA,NA,NA,NA,-8.89,NA,NA,NA,NA,NA
1851-12-17 09:00:00,18.33,NA,NA,NA,NA,NA,1004.74,NA,NA,NA,NA,NA,-6.11,NA,NA,NA,NA,NA
1851-12-17 15:00:00,18.89,NA,NA,NA,NA,NA,998.31,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
1851-12-17 21:00:00,17.78,NA,NA,NA,NA,NA,999.32,NA,NA,NA,NA,NA,-12.78,NA,NA,NA,NA,NA
1851-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78,NA,-12.92,NA,NA,NA,",frst,"
1851-12-18 06:00:00,10.56,NA,NA,NA,NA,NA,995.94,NA,NA,NA,NA,NA,-17.78,NA,NA,NA,NA,NA
1851-12-18 09:00:00,11.11,NA,NA,NA,NA,NA,997.63,NA,NA,NA,NA,NA,-13.89,NA,NA,NA,NA,NA
1851-12-18 15:00:00,13.89,NA,NA,NA,NA,NA,990.18,NA,NA,NA,NA,NA,-7.22,NA,NA,NA,NA,NA
1851-12-18 21:00:00,13.33,NA,NA,NA,NA,NA,991.53,NA,NA,NA,NA,NA,-12.78,NA,NA,NA,NA,NA
1851-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA
1851-12-19 06:00:00,6.11,NA,NA,NA,NA,NA,994.58,NA,NA,NA,NA,NA,-15,NA,NA,NA,NA,NA
1851-12-19 09:00:00,7.78,NA,NA,NA,NA,NA,996.95,NA,NA,NA,NA,NA,-11.67,NA,NA,NA,NA,NA
1851-12-19 15:00:00,10.56,NA,NA,NA,NA,NA,997.63,NA,NA,NA,NA,NA,-10,NA,NA,NA,NA,NA
1851-12-19 21:00:00,12.78,NA,NA,NA,NA,NA,1003.39,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA,NA
1851-12-20,NA,NA,NA,NA,NA,NA,NA,NA,"2pm","6pm",NA,NA,NA,-4.72,NA,NA,NA,",sn,"
1851-12-20 06:00:00,8.89,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,-15,NA,NA,NA,NA,NA
1851-12-20 09:00:00,10,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,-3.89,NA,NA,NA,NA,NA
1851-12-20 15:00:00,13.33,NA,NA,NA,NA,NA,992.55,NA,NA,NA,NA,NA,2.22,NA,NA,NA,NA,NA
1851-12-20 21:00:00,15.56,NA,NA,NA,NA,NA,988.49,NA,NA,NA,NA,NA,-2.22,NA,NA,NA,NA,NA
1851-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,NA,-10.83,NA,NA,NA,NA
1851-12-21 06:00:00,11.67,NA,NA,NA,NA,NA,996.28,NA,NA,NA,NA,NA,-10.56,NA,NA,NA,NA,NA
1851-12-21 09:00:00,12.78,NA,NA,NA,NA,NA,1001.02,NA,NA,NA,NA,NA,-10,NA,NA,NA,NA,NA
1851-12-21 15:00:00,14.44,NA,NA,NA,NA,NA,1000.34,NA,NA,NA,NA,NA,-9.44,NA,NA,NA,NA,NA
1851-12-21 21:00:00,12.22,NA,NA,NA,NA,NA,1006.1,NA,NA,NA,NA,NA,-13.33,NA,NA,NA,NA,NA
1851-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.67,NA,NA,NA,NA
1851-12-22 06:00:00,7.22,NA,NA,NA,NA,NA,1013.88,NA,NA,NA,NA,NA,-18.89,NA,NA,NA,NA,NA
1851-12-22 09:00:00,9.44,NA,NA,NA,NA,NA,1016.26,NA,NA,NA,NA,NA,-16.67,NA,NA,NA,NA,NA
1851-12-22 15:00:00,8.89,NA,NA,NA,NA,NA,1016.93,NA,NA,NA,NA,NA,-12.78,NA,NA,NA,NA,NA
1851-12-22 21:00:00,8.89,NA,NA,NA,NA,NA,1018.29,NA,NA,NA,NA,NA,-18.33,NA,NA,NA,NA,NA
1851-12-23,NA,NA,NA,NA,NA,NA,NA,NA,"12am","8pm",NA,NA,NA,-13.89,NA,NA,NA,",sn,"
1851-12-23 06:00:00,7.22,NA,NA,NA,NA,NA,1012.87,NA,NA,NA,NA,NA,-19.44,NA,NA,NA,NA,NA
1851-12-23 09:00:00,9.44,NA,NA,NA,NA,NA,1013.21,NA,NA,NA,NA,NA,-13.89,NA,NA,NA,NA,NA
1851-12-23 15:00:00,10,NA,NA,NA,NA,NA,1009.14,NA,NA,NA,NA,NA,-10,NA,NA,NA,NA,NA
1851-12-23 21:00:00,9.44,NA,NA,NA,NA,NA,1006.1,NA,NA,NA,NA,NA,-12.22,NA,NA,NA,NA,NA
1851-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54,NA,-12.22,NA,NA,NA,",sn,"
1851-12-24 06:00:00,7.22,NA,NA,NA,NA,NA,1011.18,NA,NA,NA,NA,NA,-15,NA,NA,NA,NA,NA
1851-12-24 09:00:00,9.44,NA,NA,NA,NA,NA,1014.56,NA,NA,NA,NA,NA,-11.11,NA,NA,NA,NA,NA
1851-12-24 15:00:00,8.33,NA,NA,NA,NA,NA,1012.87,NA,NA,NA,NA,NA,-9.44,NA,NA,NA,NA,NA
1851-12-24 21:00:00,11.11,NA,NA,NA,NA,NA,1009.14,NA,NA,NA,NA,NA,-13.33,NA,NA,NA,NA,NA
1851-12-25,NA,NA,NA,NA,NA,NA,NA,NA,"am","2pm",NA,NA,NA,-11.94,NA,NA,NA,",sn,"
1851-12-25 06:00:00,8.89,NA,NA,NA,NA,NA,987.47,NA,NA,NA,NA,NA,-17.22,NA,NA,NA,NA,NA
1851-12-25 09:00:00,12.22,NA,NA,NA,NA,NA,987.81,NA,NA,NA,NA,NA,-2.78,NA,NA,NA,NA,NA
1851-12-25 15:00:00,14.44,NA,NA,NA,NA,NA,991.87,NA,NA,NA,NA,NA,-7.78,NA,NA,NA,NA,NA
1851-12-25 21:00:00,8.33,NA,NA,NA,NA,NA,1004.06,NA,NA,NA,NA,NA,-20,NA,NA,NA,NA,NA
1851-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,NA,-20.83,NA,NA,NA,NA
1851-12-26 06:00:00,7.22,NA,NA,NA,NA,NA,1009.82,NA,NA,NA,NA,NA,-23.89,NA,NA,NA,NA,NA
1851-12-26 09:00:00,7.78,NA,NA,NA,NA,NA,1015.24,NA,NA,NA,NA,NA,-21.67,NA,NA,NA,NA,NA
1851-12-26 15:00:00,8.33,NA,NA,NA,NA,NA,1015.58,NA,NA,NA,NA,NA,-16.11,NA,NA,NA,NA,NA
1851-12-26 21:00:00,9.44,NA,NA,NA,NA,NA,1020.66,NA,NA,NA,NA,NA,-21.67,NA,NA,NA,NA,NA
1851-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.56,NA,NA,NA,NA
1851-12-27 06:00:00,3.89,NA,NA,NA,NA,NA,1025.74,NA,NA,NA,NA,NA,-23.89,NA,NA,NA,NA,NA
1851-12-27 09:00:00,6.67,NA,NA,NA,NA,NA,1027.43,NA,NA,NA,NA,NA,-19.44,NA,NA,NA,NA,NA
1851-12-27 15:00:00,6.67,NA,NA,NA,NA,NA,1028.78,NA,NA,NA,NA,NA,-16.67,NA,NA,NA,NA,NA
1851-12-27 21:00:00,10,NA,NA,NA,NA,NA,1032.51,NA,NA,NA,NA,NA,-22.22,NA,NA,NA,NA,NA
1851-12-28,NA,NA,NA,NA,NA,NA,NA,NA,"4pm","empty",NA,NA,NA,-11.39,NA,NA,NA,",sn,"
1851-12-28 06:00:00,2.78,NA,NA,NA,NA,NA,1032.17,NA,NA,NA,NA,NA,-23.89,NA,NA,NA,NA,NA
1851-12-28 09:00:00,5.56,NA,NA,NA,NA,NA,1032.17,NA,NA,NA,NA,NA,-14.44,NA,NA,NA,NA,NA
1851-12-28 15:00:00,7.22,NA,NA,NA,NA,NA,1027.77,NA,NA,NA,NA,NA,-4.44,NA,NA,NA,NA,NA
