"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"NewWestminster","49.2","-122.9","10","America/Vancouver","8","71892","1108395"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"td","hydroclimatic variable","atmospheric material",NA,"C","sub-daily","instrumental","calculated","computational method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Txs","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","e","p","pr","rh","ta_mean","tb","td","tdb","Tn","Tx","Txs","w","ww"
1865-06-11 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,11.67,NA,NA,NA,NA,0,",sh"
1865-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61,16.83,NA,NA,NA
1865-06-12 07:00:00,NA,NA,9.75,NA,NA,71.6,NA,9.17,NA,11.11,NA,NA,31.94,NA,NA
1865-06-12 09:00:00,11.22,135,NA,1017.1,0.51,NA,NA,NA,6.67,NA,NA,NA,NA,8.84,NA
1865-06-12 14:00:00,13.44,NA,10.36,1017.81,NA,65.8,NA,10.56,NA,13.89,NA,NA,NA,NA,NA
1865-06-12 15:00:00,NA,270,NA,NA,NA,NA,NA,NA,7.56,NA,NA,NA,NA,8.84,",skc"
1865-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.78,16.83,NA,NA,NA
1865-06-13 07:00:00,NA,NA,11.31,NA,NA,72.7,NA,11.06,NA,13.5,NA,NA,26.83,NA,NA
1865-06-13 09:00:00,13.89,180,NA,1023.5,0,NA,NA,NA,8.89,NA,NA,NA,NA,17.67,",skc"
1865-06-13 14:00:00,16.67,NA,10.73,1023.23,NA,57.3,NA,11.61,NA,16.61,NA,NA,NA,NA,NA
1865-06-13 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,8.11,NA,NA,NA,NA,15.3,",skc"
1865-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.61,16.39,NA,NA,NA
1865-06-14 07:00:00,NA,NA,10.87,NA,NA,84.9,NA,9.56,NA,10.72,NA,NA,27.5,NA,NA
1865-06-14 09:00:00,10.44,NA,NA,1015,2.54,NA,NA,NA,8.28,NA,NA,NA,NA,0,NA
1865-06-14 14:00:00,10.56,NA,11.72,1011.48,NA,83.2,NA,10.22,NA,11.06,NA,NA,NA,NA,NA
1865-06-14 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,9.39,NA,NA,NA,NA,12.5,",ra"
1865-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61,11.39,NA,NA,NA
1865-06-15 07:00:00,NA,NA,10.97,NA,NA,92.3,NA,9.5,NA,10.06,NA,NA,21.56,NA,NA
1865-06-15 09:00:00,9.39,90,NA,1004.81,15.75,NA,NA,NA,8.89,NA,NA,NA,NA,15.3,",ra"
1865-06-15 14:00:00,12.67,NA,11.92,1006.33,NA,78.6,NA,11.39,NA,13.33,NA,NA,NA,NA,NA
1865-06-15 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,9.67,NA,NA,NA,NA,0,",skc"
1865-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33,14.72,NA,NA,NA
1865-06-16 07:00:00,NA,NA,11.58,NA,NA,96.3,NA,9.5,NA,9.78,NA,NA,27.33,NA,NA
1865-06-16 09:00:00,14.72,180,NA,1016.32,6.1,NA,NA,NA,9.22,NA,NA,NA,NA,8.84,",ra"
1865-06-16 14:00:00,14.06,NA,11.21,1016.56,NA,68.4,NA,11.44,NA,14.5,NA,NA,NA,NA,NA
1865-06-16 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,8.72,NA,NA,NA,NA,8.84,",ovc"
1865-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61,14,NA,NA,NA
1865-06-17 07:00:00,NA,NA,9.79,NA,NA,72.1,NA,9.17,NA,11.61,NA,NA,26.56,NA,NA
1865-06-17 09:00:00,11.11,180,NA,1022.93,0.25,NA,NA,NA,6.72,NA,NA,NA,NA,8.84,NA
1865-06-17 14:00:00,15.72,NA,10.57,1023.64,NA,59.2,NA,11.39,NA,15.83,NA,NA,NA,NA,NA
1865-06-17 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,7.83,NA,NA,NA,NA,8.84,",skc"
1865-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.44,15.56,NA,NA,NA
1865-06-18 07:00:00,NA,NA,10.29,NA,NA,68.9,NA,10.22,NA,13,NA,NA,29.61,NA,NA
1865-06-18 09:00:00,12,NA,NA,1024.59,0,NA,NA,NA,7.44,NA,NA,NA,NA,0,NA
1865-06-18 14:00:00,17.78,NA,13.58,1024.31,NA,65,NA,14.11,NA,18.33,NA,NA,NA,NA,NA
1865-06-18 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,11.61,NA,NA,NA,NA,12.5,",skc"
1865-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83,18.89,NA,NA,NA
1865-06-19 07:00:00,NA,NA,15.2,NA,NA,68.2,NA,15.56,NA,19.33,NA,NA,31.83,NA,NA
1865-06-19 09:00:00,18.78,180,NA,1021.06,0,NA,NA,NA,13.33,NA,NA,NA,NA,8.84,",skc"
1865-06-19 14:00:00,23,NA,17.91,1019.24,NA,63.8,NA,18.33,NA,23.22,NA,NA,NA,NA,NA
1865-06-19 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,15.89,NA,NA,NA,NA,8.84,",skc"
1865-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,23.33,NA,NA,NA
1865-06-20 07:00:00,NA,NA,18.29,NA,NA,77.6,NA,17,NA,20.28,NA,NA,36.94,NA,NA
1865-06-20 09:00:00,20,225,NA,1013.14,0,NA,NA,NA,16.22,NA,NA,NA,NA,8.84,",skc"
1865-06-20 14:00:00,16.11,NA,16.93,1012.12,NA,91.6,NA,15.56,NA,16.39,NA,NA,NA,NA,NA
1865-06-20 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,12.5,",skc"
1865-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.17,20.83,NA,NA,NA
1865-06-21 07:00:00,NA,NA,11.31,NA,NA,83.9,NA,10.17,NA,11.5,NA,NA,31.78,NA,NA
1865-06-21 09:00:00,11.11,180,NA,1018.9,11.68,NA,NA,NA,8.83,NA,NA,NA,NA,12.5,",sh"
1865-06-21 14:00:00,14.78,NA,11.51,1020.45,NA,67.2,NA,11.78,NA,15.17,NA,NA,NA,NA,NA
1865-06-21 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,9.11,NA,NA,NA,NA,0,",skc"
1865-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33,18.61,NA,NA,NA
1865-06-22 07:00:00,NA,NA,11.62,NA,NA,83.3,NA,10.83,NA,12.22,NA,NA,35.56,NA,NA
1865-06-22 09:00:00,11.89,NA,NA,1025.03,0.51,NA,NA,NA,9.44,NA,NA,NA,NA,0,",skc"
1865-06-22 14:00:00,15.56,NA,10.87,1024.69,NA,60.5,NA,11.67,NA,15.94,NA,NA,NA,NA,NA
1865-06-22 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,8.28,NA,NA,NA,NA,0,",skc"
1865-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78,18.44,NA,NA,NA
1865-06-23 07:00:00,NA,NA,13.27,NA,NA,70.9,NA,13.44,NA,16.61,NA,NA,36.39,NA,NA
1865-06-23 09:00:00,16.39,135,NA,1024.42,1.02,NA,NA,NA,11.28,NA,NA,NA,NA,12.5,",skc"
1865-06-23 14:00:00,19.72,NA,15.07,1023.5,NA,63.9,NA,15.56,NA,20.28,NA,NA,NA,NA,NA
1865-06-23 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,13.22,NA,NA,NA,NA,8.84,",skc"
1865-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.33,20.28,NA,NA,NA
1865-06-24 07:00:00,NA,NA,14.09,NA,NA,72.6,NA,14.44,NA,16.94,NA,NA,30.56,NA,NA
1865-06-24 09:00:00,16.39,180,NA,1022.28,0,NA,NA,NA,12.72,NA,NA,NA,NA,8.84,",skc"
1865-06-24 14:00:00,16.94,NA,15.31,1021.98,NA,72.7,NA,15.11,NA,18.11,NA,NA,NA,NA,NA
1865-06-24 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,13.44,NA,NA,NA,NA,0,NA
1865-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.17,18.67,NA,NA,NA
1865-06-25 07:00:00,NA,NA,12.43,NA,NA,64.4,NA,14.67,NA,17.11,NA,NA,36.33,NA,NA
1865-06-25 09:00:00,16.5,NA,NA,1021.98,0,NA,NA,NA,13,NA,NA,NA,NA,0,",skc"
1865-06-25 14:00:00,20.56,NA,16.02,1020.73,NA,65.7,NA,16.39,NA,20.83,NA,NA,NA,NA,NA
1865-06-25 15:00:00,NA,270,NA,NA,NA,NA,NA,NA,14.17,NA,NA,NA,NA,15.3,",skc"
1865-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.11,20.83,NA,NA,NA
1865-06-26 07:00:00,NA,NA,15.31,NA,NA,75.1,NA,15.17,NA,18.06,NA,NA,37.5,NA,NA
1865-06-26 09:00:00,17.5,NA,NA,1020.01,0,NA,NA,NA,13.44,NA,NA,NA,NA,0,",skc"
1865-06-26 14:00:00,20.56,NA,15.61,1017.64,NA,63,NA,16.22,NA,21.11,NA,NA,NA,NA,NA
1865-06-26 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,13.78,NA,NA,NA,NA,12.5,",skc"
1865-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22,21.11,NA,NA,NA
1865-06-27 07:00:00,NA,NA,15.51,NA,NA,89.1,NA,14.44,NA,15.44,NA,NA,33.89,NA,NA
1865-06-27 09:00:00,14.94,NA,NA,1019.34,0,NA,NA,NA,13.67,NA,NA,NA,NA,0,",ovc"
1865-06-27 14:00:00,18.83,NA,14.9,1020.89,NA,68.4,NA,15.28,NA,19,NA,NA,NA,NA,NA
1865-06-27 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,13.06,NA,NA,NA,NA,12.5,",skc"
1865-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,18.89,NA,NA,NA
1865-06-28 07:00:00,NA,NA,14.12,NA,NA,69.5,NA,14.56,NA,17.89,NA,NA,35.78,NA,NA
1865-06-28 09:00:00,18.33,180,NA,1021.61,0,NA,NA,NA,12.22,NA,NA,NA,NA,12.5,",skc"
1865-06-28 14:00:00,21.22,NA,17.3,1021.23,NA,69.2,NA,16.94,NA,21.44,NA,NA,NA,NA,NA
1865-06-28 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,15.56,NA,NA,NA,NA,12.5,",skc"
1865-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.72,20.78,NA,NA,NA
1865-06-29 07:00:00,NA,NA,15.58,NA,NA,72.3,NA,15.61,NA,18.83,NA,NA,39.17,NA,NA
1865-06-29 09:00:00,18.61,NA,NA,1022.25,0,NA,NA,NA,13.72,NA,NA,NA,NA,0,",skc"
1865-06-29 14:00:00,21.28,NA,14.39,1022.45,NA,57,NA,15.61,NA,18.83,NA,NA,NA,NA,NA
1865-06-29 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,8.84,",skc"
1865-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56,21.11,NA,NA,NA
1865-06-30 07:00:00,NA,NA,15.98,NA,NA,65.8,NA,16.67,NA,21.11,NA,NA,39.33,NA,NA
1865-06-30 09:00:00,20.5,NA,NA,1022.32,0,NA,NA,NA,14.44,NA,NA,NA,NA,0,",skc"
1865-06-30 14:00:00,25,NA,13.99,1020.32,NA,44.3,NA,16.39,NA,25.11,NA,NA,NA,NA,NA
1865-06-30 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,15.3,",skc"
1865-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.56,25,NA,NA,NA
1865-07-01 07:00:00,NA,NA,15.37,NA,NA,69.4,NA,15.67,NA,19.28,NA,NA,39.17,NA,NA
1865-07-01 09:00:00,19.11,180,NA,1020.01,0,NA,NA,NA,13.5,NA,NA,NA,NA,12.5,",skc"
1865-07-01 14:00:00,20.33,NA,16.8,1019.57,NA,70.1,NA,16.78,NA,20.56,NA,NA,NA,NA,NA
1865-07-01 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,14.89,NA,NA,NA,NA,15.3,",skc"
1865-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06,21.11,NA,NA,NA
1865-07-02 07:00:00,NA,NA,13.27,NA,NA,66.2,NA,13.89,NA,17.5,NA,NA,40.44,NA,NA
1865-07-02 09:00:00,17.33,180,NA,1021.91,0,NA,NA,NA,11.28,NA,NA,NA,NA,8.84,",skc"
1865-07-02 14:00:00,19.39,NA,11.82,1021.23,NA,52.6,NA,13.22,NA,19.5,NA,NA,NA,NA,NA
1865-07-02 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,15.3,",skc"
1865-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44,20.56,NA,NA,NA
1865-07-03 07:00:00,NA,NA,11.65,NA,NA,67.6,NA,11.94,NA,15.28,NA,NA,39.17,NA,NA
1865-07-03 09:00:00,14.33,NA,NA,1018.39,0,NA,NA,NA,9.28,NA,NA,NA,NA,0,",skc"
1865-07-03 14:00:00,18.06,NA,12.39,1019.1,NA,59.7,NA,13.22,NA,18.22,NA,NA,NA,NA,NA
1865-07-03 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,10.22,NA,NA,NA,NA,12.5,",skc"
1865-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.39,17.78,NA,NA,NA
1865-07-04 07:00:00,NA,NA,12.87,NA,NA,62.9,NA,13.61,NA,17.17,NA,NA,40,NA,NA
1865-07-04 09:00:00,17.44,NA,NA,1018.42,0,NA,NA,NA,10.78,NA,NA,NA,NA,0,",skc"
1865-07-04 14:00:00,16.94,NA,13.99,1019.4,NA,69.3,NA,14.39,NA,17.78,NA,NA,NA,NA,NA
1865-07-04 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,12.06,NA,NA,NA,NA,0,",missing"
1865-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.28,21.67,NA,NA,NA
1865-07-05 07:00:00,NA,NA,14.83,NA,NA,69.7,NA,15,NA,18.61,NA,NA,42.22,NA,NA
1865-07-05 09:00:00,18.44,180,NA,1018.69,0,NA,NA,NA,12.94,NA,NA,NA,NA,15.3,",skc"
1865-07-05 14:00:00,21.94,NA,15.2,1018.32,NA,59.2,NA,16.11,NA,22.11,NA,NA,NA,NA,NA
1865-07-05 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,13.33,NA,NA,NA,NA,15.3,",skc"
1865-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.22,21.67,NA,NA,NA
1865-07-06 07:00:00,NA,NA,14.36,NA,NA,65.2,NA,14.94,NA,19.17,NA,NA,36.11,NA,NA
1865-07-06 09:00:00,19.39,225,NA,1017.17,0,NA,NA,NA,12.44,NA,NA,NA,NA,15.3,",skc"
1865-07-06 14:00:00,22.22,NA,16.05,1019.37,NA,57.7,NA,17.11,NA,23,NA,NA,NA,NA,NA
1865-07-06 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,14.17,NA,NA,NA,NA,12.5,",skc"
1865-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.89,22.28,NA,NA,NA
1865-07-07 07:00:00,NA,NA,16.49,NA,NA,78.9,NA,16,NA,18.33,NA,NA,35.28,NA,NA
1865-07-07 09:00:00,18.22,180,NA,1018.08,0,NA,NA,NA,14.61,NA,NA,NA,NA,8.84,",skc"
1865-07-07 14:00:00,18.33,NA,16.22,1018.08,NA,75.6,NA,16,NA,18.78,NA,NA,NA,NA,NA
1865-07-07 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,14.33,NA,NA,NA,NA,8.84,NA
1865-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.28,19.44,NA,NA,NA
1865-07-08 07:00:00,NA,NA,14.39,NA,NA,72.5,NA,14,NA,17.5,NA,NA,35.11,NA,NA
1865-07-08 09:00:00,16.61,180,NA,1020.79,0,NA,NA,NA,12.5,NA,NA,NA,NA,8.84,",skc"
1865-07-08 14:00:00,17.5,NA,13.34,1021.06,NA,65.9,NA,14,NA,17.83,NA,NA,NA,NA,NA
1865-07-08 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,11.33,NA,NA,NA,NA,12.5,NA
1865-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.06,20,NA,NA,NA
1865-07-09 07:00:00,NA,NA,15.54,NA,NA,76.5,NA,15.39,NA,17.89,NA,NA,35.89,NA,NA
1865-07-09 09:00:00,17.67,NA,NA,1019.37,0,NA,NA,NA,13.67,NA,NA,NA,NA,0,NA
1865-07-09 14:00:00,18.83,NA,17,1018.32,NA,77.8,NA,16.56,NA,19.06,NA,NA,NA,NA,NA
1865-07-09 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,15.06,NA,NA,NA,NA,15.3,NA
1865-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.61,20.56,NA,NA,NA
1865-07-10 07:00:00,NA,NA,16.73,NA,NA,90.5,NA,15.44,NA,16.39,NA,NA,31.39,NA,NA
1865-07-10 09:00:00,15.67,NA,NA,1015.68,7.87,NA,NA,NA,14.83,NA,NA,NA,NA,0,NA
1865-07-10 14:00:00,17.78,NA,15.81,1016.49,NA,77.3,NA,15.61,NA,18,NA,NA,NA,NA,NA
1865-07-10 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,13.94,NA,NA,NA,NA,0,",skc"
1865-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.06,18.89,NA,NA,NA
1865-07-11 07:00:00,NA,NA,16.69,NA,NA,82.7,NA,16,NA,17.78,NA,NA,33.33,NA,NA
1865-07-11 09:00:00,18.17,NA,NA,1017.88,2.29,NA,NA,NA,14.78,NA,NA,NA,NA,0,NA
1865-07-11 14:00:00,21.06,NA,17.1,1020.73,NA,71.3,NA,16.94,NA,20.56,NA,NA,NA,NA,NA
1865-07-11 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,15.17,NA,NA,NA,NA,12.5,",skc"
1865-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.06,21.67,NA,NA,NA
1865-07-12 07:00:00,NA,NA,19.64,NA,NA,73.5,NA,19,NA,22.33,NA,NA,34.89,NA,NA
1865-07-12 09:00:00,22.22,180,NA,1012.6,0,NA,NA,NA,17.33,NA,NA,NA,NA,12.5,",skc"
1865-07-12 14:00:00,23.61,NA,16.63,1013.61,NA,50.8,NA,18.39,NA,25.72,NA,NA,NA,NA,NA
1865-07-12 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,14.72,NA,NA,NA,NA,8.84,",skc"
1865-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.28,23.22,NA,NA,NA
1865-07-13 07:00:00,NA,NA,17.1,NA,NA,69.2,NA,17.11,NA,21.06,NA,NA,35.11,NA,NA
1865-07-13 09:00:00,21,135,NA,1018.83,0,NA,NA,NA,15.17,NA,NA,NA,NA,15.3,",skc"
1865-07-13 14:00:00,25.67,NA,19.03,1016.49,NA,59.3,NA,19.67,NA,25.39,NA,NA,NA,NA,NA
1865-07-13 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,16.83,NA,NA,NA,NA,15.3,",skc"
1865-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.22,25.17,NA,NA,NA
1865-07-14 07:00:00,NA,NA,18.49,NA,NA,79,NA,17.78,NA,20.17,NA,NA,35.78,NA,NA
1865-07-14 09:00:00,20,135,NA,1015.41,0,NA,NA,NA,16.39,NA,NA,NA,NA,15.3,",skc"
1865-07-14 14:00:00,22.67,NA,22.86,1015.82,NA,83.2,NA,20.78,NA,22.78,NA,NA,NA,NA,NA
1865-07-14 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,19.78,NA,NA,NA,NA,15.3,",skc"
1865-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,23.33,NA,NA,NA
1865-07-15 07:00:00,NA,NA,18.96,NA,NA,66.4,NA,19,NA,23.44,NA,NA,36.56,NA,NA
1865-07-15 09:00:00,23.33,180,NA,1011.14,0,NA,NA,NA,16.78,NA,NA,NA,NA,8.84,",skc"
1865-07-15 14:00:00,26.39,NA,20.76,1008.64,NA,59,NA,21.11,NA,26.94,NA,NA,NA,NA,NA
1865-07-15 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,18.22,NA,NA,NA,NA,12.5,",skc"
1865-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.56,26.78,NA,NA,NA
1865-07-16 07:00:00,NA,NA,16.69,NA,NA,96.5,NA,15,NA,15.33,NA,NA,39.72,NA,NA
1865-07-16 09:00:00,14.44,NA,NA,1008.47,15.75,NA,NA,NA,14.78,NA,NA,NA,NA,0,",ra"
1865-07-16 14:00:00,13.89,NA,15.92,1009.48,NA,96.1,NA,14.33,NA,14.67,NA,NA,NA,NA,NA
1865-07-16 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,14.06,NA,NA,NA,NA,12.5,",ra"
1865-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.33,15.56,NA,NA,NA
1865-07-17 07:00:00,NA,NA,15.04,NA,NA,90.4,NA,13.83,NA,14.72,NA,NA,18.33,NA,NA
1865-07-17 09:00:00,14.11,NA,NA,1014.26,10.41,NA,NA,NA,13.17,NA,NA,NA,NA,0,NA
1865-07-17 14:00:00,17.11,NA,14.29,1021.88,NA,73.9,NA,14.33,NA,17.11,NA,NA,NA,NA,NA
1865-07-17 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,12.39,NA,NA,NA,NA,12.5,",skc"
1865-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89,16.89,NA,NA,NA
1865-07-18 07:00:00,NA,NA,13.38,NA,NA,76.3,NA,13.22,NA,15.56,NA,NA,31,NA,NA
1865-07-18 09:00:00,15.44,135,NA,1026.01,0,NA,NA,NA,11.39,NA,NA,NA,NA,8.84,",skc"
1865-07-18 14:00:00,19.61,NA,13.95,1026.08,NA,60.2,NA,15,NA,20,NA,NA,NA,NA,NA
1865-07-18 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,12.5,",skc"
1865-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06,16.89,NA,NA,NA
1865-07-19 07:00:00,NA,NA,15.65,NA,NA,74.6,NA,15.5,NA,18.39,NA,NA,32.78,NA,NA
1865-07-19 09:00:00,18.28,225,NA,1024.01,0,NA,NA,NA,13.78,NA,NA,NA,NA,12.5,",skc"
1865-07-19 14:00:00,22.44,NA,16.56,1025.7,NA,60.5,NA,17.33,NA,22.72,NA,NA,NA,NA,NA
1865-07-19 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,14.67,NA,NA,NA,NA,12.5,",skc"
1865-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.89,21.89,NA,NA,NA
1865-07-20 07:00:00,NA,NA,18.29,NA,NA,68.9,NA,18.22,NA,22.22,NA,NA,33.61,NA,NA
1865-07-20 09:00:00,21.56,135,NA,1020.73,0,NA,NA,NA,16.22,NA,NA,NA,NA,8.84,",skc"
1865-07-20 14:00:00,27.5,NA,18.56,1017.95,NA,50.2,NA,20.22,NA,27.78,NA,NA,NA,NA,NA
1865-07-20 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,16.44,NA,NA,NA,NA,12.5,",skc"
1865-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.44,26.67,NA,NA,NA
1865-07-21 07:00:00,NA,NA,20.15,NA,NA,66.1,NA,20,NA,24.5,NA,NA,37.44,NA,NA
1865-07-21 09:00:00,24.67,135,NA,1018.69,0,NA,NA,NA,17.78,NA,NA,NA,NA,8.84,",skc"
1865-07-21 14:00:00,28.61,NA,19.47,1018.49,NA,49.5,NA,21.11,NA,28.83,NA,NA,NA,NA,NA
1865-07-21 15:00:00,NA,225,NA,NA,NA,NA,NA,NA,17.28,NA,NA,NA,NA,12.5,",skc"
1865-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.83,27.89,NA,NA,NA
1865-07-22 07:00:00,NA,NA,20.59,NA,NA,71.1,NA,19.94,NA,23.67,NA,NA,38.22,NA,NA
1865-07-22 09:00:00,23.06,225,NA,1017.91,0,NA,NA,NA,18.11,NA,NA,NA,NA,8.84,",skc"
1865-07-22 14:00:00,28.44,NA,20.69,1016.32,NA,53.1,NA,21.67,NA,28.67,NA,NA,NA,NA,NA
1865-07-22 15:00:00,NA,180,NA,NA,NA,NA,NA,NA,18.17,NA,NA,NA,NA,12.5,",skc"
1865-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89,26.94,NA,NA,NA
1865-07-23 07:00:00,NA,NA,10.6,NA,NA,65.6,NA,13.39,NA,14.28,NA,NA,37.06,NA,NA
1865-07-23 09:00:00,13.72,180,NA,1019.81,1.02,NA,NA,NA,7.89,NA,NA,NA,NA,8.84,",ra"
1865-07-23 14:00:00,16.06,NA,15.48,1019.81,NA,81.8,NA,14.89,NA,16.78,NA,NA,NA,NA,NA
1865-07-23 15:00:00,NA,135,NA,NA,NA,NA,NA,NA,13.61,NA,NA,NA,NA,8.84,",skc"
1865-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.28,17.5,NA,NA,NA
1865-07-24 07:00:00,NA,NA,13.48,NA,NA,79.8,NA,13.06,NA,15,NA,NA,30.17,NA,NA
1865-07-24 09:00:00,14.44,45,NA,1022.66,0,NA,NA,NA,11.5,NA,NA,NA,NA,8.84,",skc"
1865-07-24 14:00:00,18.61,NA,13.07,1023.37,NA,48.9,NA,13.89,NA,18.61,NA,NA,NA,NA,NA
