"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HarbourGrace","47.53","-52.57","6","America/Goose_Bay","3.5","71250",NA
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cd","cv","dd","hd","p","pr","ptb","pte","sd","ta","ta_mean","w","ww"
1875-09-05 21:00:00,16.67,NA,NA,135,NA,1017.27,NA,NA,NA,NA,11.11,NA,2,",ra"
1875-09-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.06,NA,NA
1875-09-06 07:00:00,15.56,NA,NA,45,NA,1008.13,NA,NA,NA,NA,13.61,NA,1,",hz"
1875-09-06 14:00:00,20,NA,NA,225,NA,1008.13,NA,NA,NA,NA,18.33,NA,1,",hz"
1875-09-06 21:00:00,18.33,NA,NA,225,NA,1010.84,NA,NA,NA,NA,14.17,NA,1,NA
1875-09-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.78,NA,NA
1875-09-07 07:00:00,17.78,225,1,225,NA,1011.85,NA,NA,NA,NA,16.11,NA,1,NA
1875-09-07 14:00:00,22.78,225,2,225,NA,1009.14,NA,NA,NA,NA,20.56,NA,2,NA
1875-09-07 21:00:00,20,NA,NA,NA,NA,1011.18,NA,NA,NA,NA,17.22,NA,0,",hz"
1875-09-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.39,NA,NA
1875-09-08 07:00:00,17.78,NA,NA,225,NA,1010.5,NA,NA,NA,NA,15.83,NA,1,",hz"
1875-09-08 14:00:00,22.78,225,2,225,NA,1010.84,NA,NA,NA,NA,19.72,NA,5,NA
1875-09-08 21:00:00,17.78,NA,NA,270,NA,1014.22,NA,NA,NA,NA,15,NA,2,NA
1875-09-09,NA,NA,NA,NA,NA,NA,0.76,"12:00 pm","night",NA,NA,12.89,NA,NA
1875-09-09 07:00:00,16.67,270,1,270,NA,1015.24,NA,NA,NA,NA,14.44,NA,1,NA
1875-09-09 14:00:00,17.78,NA,NA,45,NA,1013.88,NA,NA,NA,NA,15,NA,1,NA
1875-09-09 21:00:00,15.56,NA,NA,45,NA,1015.92,NA,NA,NA,NA,11.11,NA,5,",hz"
1875-09-10,NA,NA,NA,NA,NA,NA,7.37,"10:00 pm","night",NA,NA,14.72,NA,"empty"
1875-09-10 07:00:00,15,225,1,225,NA,1015.24,NA,NA,NA,NA,11.11,NA,1,NA
1875-09-10 14:00:00,15.56,225,1,225,NA,1007.11,NA,NA,NA,NA,15,NA,5,NA
1875-09-10 21:00:00,17.78,NA,5,225,"225",998.98,NA,NA,NA,NA,16.39,NA,20,NA
1875-09-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.83,NA,NA
1875-09-11 07:00:00,16.11,NA,NA,270,NA,1003.73,NA,NA,NA,NA,12.78,NA,5,",hz"
1875-09-11 14:00:00,17.78,270,2,270,NA,1007.11,NA,NA,NA,NA,13.89,NA,11,NA
1875-09-11 21:00:00,12.78,NA,1,315,"315",1015.58,NA,NA,NA,NA,8.33,NA,2,NA
1875-09-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA
1875-09-12 07:00:00,12.22,0,2,0,NA,1026.41,NA,NA,NA,NA,7.22,NA,5,NA
1875-09-12 14:00:00,13.89,0,2,0,NA,1029.46,NA,NA,NA,NA,10.56,NA,2,NA
1875-09-12 21:00:00,11.11,NA,NA,NA,NA,1032.85,NA,NA,NA,NA,6.11,NA,0,NA
1875-09-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.17,NA,"halo"
1875-09-13 07:00:00,11.67,225,1,225,NA,1033.53,NA,NA,NA,NA,9.17,NA,5,NA
1875-09-13 14:00:00,17.22,NA,NA,225,NA,1032.17,NA,NA,NA,NA,15,NA,11,NA
1875-09-13 21:00:00,15,NA,NA,225,NA,1030.82,NA,NA,NA,NA,12.22,NA,2,",hz"
1875-09-14,NA,NA,NA,NA,NA,NA,6.6,"10:30 am","3:00 pm",NA,NA,11.67,NA,"r"
1875-09-14 07:00:00,13.89,NA,NA,NA,NA,1027.77,NA,NA,NA,NA,12.22,NA,0,",hz"
1875-09-14 14:00:00,16.11,NA,NA,NA,NA,1024.04,NA,NA,NA,NA,14.44,NA,0,",ra"
1875-09-14 21:00:00,13.89,NA,NA,NA,NA,1024.04,NA,NA,NA,NA,10,NA,0,NA
1875-09-15,NA,NA,NA,NA,NA,NA,1.78,"night",NA,NA,NA,12.5,NA,NA
1875-09-15 07:00:00,13.33,NA,NA,270,NA,1023.37,NA,NA,NA,NA,11.67,NA,1,",hz"
1875-09-15 14:00:00,17.22,135,1,135,NA,1023.71,NA,NA,NA,NA,15.56,NA,1,NA
1875-09-15 21:00:00,16.11,NA,1,225,"180",1023.71,NA,NA,NA,NA,11.39,NA,1,NA
1875-09-16,NA,NA,NA,NA,NA,NA,8.89,"8:00 am","night",NA,NA,12.89,NA,NA
1875-09-16 07:00:00,13.33,NA,NA,135,NA,1019.3,NA,NA,NA,NA,11.11,NA,1,",fg"
1875-09-16 14:00:00,16.67,NA,NA,135,NA,1016.59,NA,NA,NA,NA,15.56,NA,1,",fg"
1875-09-16 21:00:00,15.56,NA,NA,45,NA,1016.26,NA,NA,NA,NA,12.5,NA,5,",fg"
1875-09-17,NA,NA,NA,NA,NA,NA,21.59,"8:00 am","8:00 pm",NA,NA,12.22,NA,"r"
1875-09-17 07:00:00,15.56,NA,NA,45,NA,1011.18,NA,NA,NA,NA,12.78,NA,5,",ra"
1875-09-17 14:00:00,15.56,NA,NA,45,NA,1009.14,NA,NA,NA,NA,12.78,NA,5,",ra"
1875-09-17 21:00:00,19.44,NA,NA,45,NA,1008.47,NA,NA,NA,NA,11.67,NA,11,",ra"
1875-09-18,NA,NA,NA,NA,NA,NA,0.25,"continuous light shower",NA,NA,NA,12.28,NA,"light rain shower"
1875-09-18 07:00:00,15.56,NA,NA,135,NA,1003.39,NA,NA,NA,NA,11.39,NA,5,",ra"
1875-09-18 14:00:00,15,NA,NA,90,NA,996.95,NA,NA,NA,NA,12.78,NA,1,",ra"
1875-09-18 21:00:00,15,NA,NA,90,NA,993.91,NA,NA,NA,NA,12.5,NA,1,",hz"
1875-09-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.39,NA,NA
1875-09-19 07:00:00,13.89,NA,NA,270,NA,991.2,NA,NA,NA,NA,10.56,NA,2,",ra"
1875-09-19 14:00:00,16.11,270,2,270,NA,992.89,NA,NA,NA,NA,12.22,NA,5,NA
1875-09-19 21:00:00,13.89,NA,NA,315,NA,997.97,NA,NA,NA,NA,9.44,NA,2,",hz"
1875-09-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.72,NA,NA
1875-09-20 07:00:00,12.22,45,2,45,NA,1002.03,NA,NA,NA,NA,8.89,NA,2,NA
1875-09-20 14:00:00,13.89,NA,NA,45,NA,1004.74,NA,NA,NA,NA,13.33,NA,5,",hz"
1875-09-20 21:00:00,12.22,NA,NA,NA,NA,1009.48,NA,NA,NA,NA,8.33,NA,0,",hz"
1875-09-21,NA,NA,NA,NA,NA,NA,5.08,NA,NA,NA,NA,9.83,NA,"rain shower"
1875-09-21 07:00:00,11.67,225,1,180,NA,1012.53,NA,NA,NA,NA,8.33,NA,1,NA
1875-09-21 14:00:00,13.33,NA,NA,90,NA,1011.85,NA,NA,NA,NA,12.22,NA,1,",hz"
1875-09-21 21:00:00,14.44,NA,NA,225,NA,1015.58,NA,NA,NA,NA,9.44,NA,1,NA
1875-09-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.67,NA,NA
1875-09-22 07:00:00,13.89,225,1,225,NA,1017.27,NA,NA,NA,NA,10,NA,1,NA
1875-09-22 14:00:00,16.11,270,1,180,NA,1017.61,NA,NA,NA,NA,14.44,NA,1,NA
1875-09-22 21:00:00,14.44,NA,NA,NA,NA,1017.61,NA,NA,NA,NA,11.11,NA,0,NA
1875-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.94,NA,NA
1875-09-23 07:00:00,12.22,NA,NA,225,NA,1017.27,NA,NA,NA,NA,10,NA,1,",fg"
1875-09-23 14:00:00,17.78,270,2,270,NA,1017.27,NA,NA,NA,NA,14.44,NA,5,NA
1875-09-23 21:00:00,17.78,NA,NA,270,NA,1016.93,NA,NA,NA,NA,11.67,NA,2,NA
1875-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.61,NA,NA
1875-09-24 07:00:00,12.78,225,1,225,NA,1016.93,NA,NA,NA,NA,8.06,NA,1,NA
1875-09-24 14:00:00,13.89,270,2,225,NA,1015.92,NA,NA,NA,NA,13.33,NA,5,NA
1875-09-24 21:00:00,13.89,NA,NA,225,NA,1016.26,NA,NA,NA,NA,10.56,NA,1,NA
1875-09-25,NA,NA,NA,NA,NA,NA,3.05,"3:15 pm","night",NA,NA,13.39,NA,NA
1875-09-25 07:00:00,13.89,NA,NA,225,NA,1017.61,NA,NA,NA,NA,11.67,NA,5,NA
1875-09-25 14:00:00,19.44,NA,NA,225,NA,1018.29,NA,NA,NA,NA,16.39,NA,11,NA
1875-09-25 21:00:00,17.78,NA,NA,225,NA,1019.3,NA,NA,NA,NA,12.78,NA,5,NA
1875-09-26,NA,NA,NA,NA,NA,NA,3.81,"8:00 am","empty",NA,NA,13.06,NA,"rain shower"
1875-09-26 07:00:00,16.11,NA,NA,225,NA,1016.93,NA,NA,NA,NA,12.78,NA,5,NA
1875-09-26 14:00:00,18.89,NA,NA,180,NA,1010.84,NA,NA,NA,NA,16.11,NA,1,",fg"
1875-09-26 21:00:00,15.56,NA,NA,45,NA,1006.43,NA,NA,NA,NA,11.67,NA,1,",ra"
1875-09-27,NA,NA,NA,NA,NA,NA,5.84,"8:15 am","night",NA,NA,10.28,NA,NA
1875-09-27 07:00:00,14.44,NA,NA,135,NA,994.92,NA,NA,NA,NA,12.5,NA,2,",fg"
1875-09-27 14:00:00,15,225,6,225,NA,987.13,NA,NA,NA,NA,10.83,NA,27,NA
1875-09-27 21:00:00,11.67,NA,NA,225,NA,995.6,NA,NA,NA,NA,8.89,NA,20,NA
1875-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.17,NA,NA
1875-09-28 07:00:00,11.11,NA,NA,225,NA,1004.74,NA,NA,NA,NA,10,NA,11,",ra"
1875-09-28 14:00:00,11.67,NA,NA,225,NA,1003.39,NA,NA,NA,NA,10.56,NA,2,",hz"
1875-09-28 21:00:00,10.56,NA,NA,270,NA,1008.13,NA,NA,NA,NA,6.11,NA,2,NA
1875-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.94,NA,NA
1875-09-29 07:00:00,8.33,315,3,315,NA,1012.19,NA,NA,NA,NA,5,NA,5,NA
1875-09-29 14:00:00,13.89,315,3,315,NA,1013.88,NA,NA,NA,NA,8.89,NA,11,NA
1875-09-29 21:00:00,8.33,NA,NA,315,NA,1017.27,NA,NA,NA,NA,5,NA,5,NA
1875-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.22,NA,NA
1875-09-30 07:00:00,10.56,NA,NA,225,NA,1020.32,NA,NA,NA,NA,5,NA,5,NA
1875-09-30 14:00:00,12.78,270,2,225,NA,1020.66,NA,NA,NA,NA,10,NA,5,NA
1875-09-30 21:00:00,8.33,NA,NA,270,NA,1020.66,NA,NA,NA,NA,5,NA,2,NA
1875-10-01,NA,NA,NA,NA,NA,NA,0.25,"6:00 pm","night",NA,NA,14,NA,NA
1875-10-01 07:00:00,11.67,NA,NA,180,NA,1012.19,NA,NA,NA,NA,10.56,NA,5,",hz"
1875-10-01 14:00:00,20,NA,NA,180,NA,1008.47,NA,NA,NA,NA,17.22,NA,1,NA
1875-10-01 21:00:00,16.67,NA,NA,225,NA,1013.88,NA,NA,NA,NA,14.17,NA,2,",hz"
1875-10-02,NA,NA,NA,NA,NA,NA,0.51,"8:00 am",NA,NA,NA,14.17,NA,"r"
1875-10-02 07:00:00,15.56,NA,NA,225,NA,1009.14,NA,NA,NA,NA,14.44,NA,2,",fg"
1875-10-02 14:00:00,15.56,NA,NA,225,NA,999.32,NA,NA,NA,NA,17.22,NA,16,",ra"
1875-10-02 21:00:00,16.11,NA,NA,225,NA,1001.69,NA,NA,NA,NA,12.5,NA,16,",hz"
1875-10-03,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,5.78,NA,"misty rain"
1875-10-03 07:00:00,12.22,NA,NA,315,NA,1009.82,NA,NA,NA,NA,8.61,NA,11,",hz"
1875-10-03 14:00:00,13.33,315,3,315,NA,1015.92,NA,NA,NA,NA,7.78,NA,11,NA
1875-10-03 21:00:00,10,NA,NA,315,NA,1024.04,NA,NA,NA,NA,3.33,NA,1,NA
1875-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33,NA,NA
1875-10-04 07:00:00,8.33,NA,NA,225,NA,1028.78,NA,NA,NA,NA,3.33,NA,1,NA
1875-10-04 14:00:00,10.56,NA,NA,225,NA,1025.06,NA,NA,NA,NA,9.44,NA,11,NA
1875-10-04 21:00:00,12.78,NA,NA,225,NA,1022.35,NA,NA,NA,NA,10.28,NA,11,NA
1875-10-05,NA,NA,NA,NA,NA,NA,5.33,"7:45 am","empty",NA,NA,12.44,NA,"rain showers"
1875-10-05 07:00:00,12.78,NA,NA,225,NA,1023.03,NA,NA,NA,NA,11.67,NA,2,",ra"
1875-10-05 14:00:00,13.89,NA,NA,225,NA,1023.71,NA,NA,NA,NA,13.06,NA,2,",hz"
1875-10-05 21:00:00,14.17,NA,NA,225,NA,1023.71,NA,NA,NA,NA,12.5,NA,2,",ra"
1875-10-06,NA,NA,NA,NA,NA,NA,0.23,"8:00 am",NA,NA,NA,6.5,NA,"r"
1875-10-06 07:00:00,14.44,NA,NA,225,NA,1021,NA,NA,NA,NA,13.61,NA,1,",ra"
1875-10-06 14:00:00,13.33,NA,NA,45,NA,1026.75,NA,NA,NA,NA,5.83,NA,5,",hz"
1875-10-06 21:00:00,12.78,NA,NA,45,NA,1037.25,NA,NA,NA,NA,3.33,NA,5,NA
1875-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.83,NA,NA
1875-10-07 07:00:00,10,NA,NA,90,NA,1040.98,NA,NA,NA,NA,4.44,NA,5,NA
1875-10-07 14:00:00,12.22,135,1,135,NA,1041.31,NA,NA,NA,NA,6.67,NA,2,NA
1875-10-07 21:00:00,9.44,NA,NA,135,NA,1037.59,NA,NA,NA,NA,6.11,NA,5,NA
1875-10-08,NA,NA,NA,NA,NA,NA,12.7,"12:00 pm","night",NA,NA,14.44,NA,"r"
1875-10-08 07:00:00,10,NA,NA,135,NA,1021.33,NA,NA,NA,NA,10,NA,2,",hz"
1875-10-08 14:00:00,16.11,NA,NA,225,NA,1012.53,NA,NA,NA,NA,16.67,NA,5,",hz"
1875-10-08 21:00:00,16.67,NA,NA,225,NA,1013.88,NA,NA,NA,NA,15.56,NA,2,",ra"
1875-10-09,NA,NA,NA,NA,NA,NA,10.16,"8:00 am","12:00 pm",NA,NA,9.17,NA,"r"
1875-10-09 07:00:00,13.89,NA,NA,NA,NA,1018.63,NA,NA,NA,NA,10,NA,0,",ra"
1875-10-09 14:00:00,14.44,NA,NA,270,NA,1021,NA,NA,NA,NA,12.22,NA,1,",hz"
1875-10-09 21:00:00,11.11,NA,NA,45,NA,1028.78,NA,NA,NA,NA,7.22,NA,1,",hz"
1875-10-10,NA,NA,NA,NA,NA,NA,4.06,"6:00 pm","night",NA,NA,7.33,NA,NA
1875-10-10 07:00:00,10,NA,NA,135,NA,1034.2,NA,NA,NA,NA,6.67,NA,2,",hz"
1875-10-10 14:00:00,10,NA,NA,135,NA,1031.49,NA,NA,NA,NA,7.22,NA,5,",hz"
1875-10-10 21:00:00,10.56,NA,NA,45,NA,1025.4,NA,NA,NA,NA,7.78,NA,5,",hz"
1875-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.89,NA,NA
1875-10-11 07:00:00,16.67,225,3,225,NA,1010.5,NA,NA,NA,NA,16.11,NA,20,NA
1875-10-11 14:00:00,19.44,NA,NA,225,NA,1015.92,NA,NA,NA,NA,15.56,NA,5,NA
1875-10-11 21:00:00,15,NA,NA,225,NA,1019.64,NA,NA,NA,NA,11.94,NA,1,",hz"
1875-10-12,NA,NA,NA,NA,NA,NA,8.13,"4:00 pm","night",NA,NA,12.78,NA,"r"
1875-10-12 07:00:00,12.78,NA,NA,NA,NA,1019.64,NA,NA,NA,NA,11.39,NA,0,NA
1875-10-12 14:00:00,12.22,NA,NA,225,NA,1017.27,NA,NA,NA,NA,16.67,NA,1,",fg"
1875-10-12 21:00:00,14.44,NA,NA,135,NA,1012.19,NA,NA,NA,NA,11.67,NA,1,",ra"
1875-10-13,NA,NA,NA,NA,NA,NA,0.76,"12:00 pm","2:00 pm",NA,NA,8.67,NA,"r"
1875-10-13 07:00:00,16.11,NA,NA,225,NA,1005.08,NA,NA,NA,NA,13.61,NA,2,",hz"
1875-10-13 14:00:00,14.44,NA,NA,270,NA,1010.16,NA,NA,NA,NA,10.56,NA,11,",ra"
1875-10-13 21:00:00,11.67,NA,3,315,"315",1020.32,NA,NA,NA,NA,5.28,NA,5,NA
1875-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA
1875-10-14 07:00:00,8.89,NA,NA,225,NA,1026.08,NA,NA,NA,NA,4.44,NA,2,NA
1875-10-14 14:00:00,14.44,315,1,315,NA,1027.43,NA,NA,NA,NA,8.33,NA,1,NA
1875-10-14 21:00:00,10,NA,NA,225,NA,1029.8,NA,NA,NA,NA,6.67,NA,1,NA
1875-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11,NA,NA
1875-10-15 07:00:00,7.78,NA,NA,NA,NA,1030.14,NA,NA,NA,NA,3.33,NA,0,NA
1875-10-15 14:00:00,13.89,225,1,225,NA,1029.46,NA,NA,NA,NA,9.44,NA,1,NA
1875-10-15 21:00:00,10,NA,NA,270,NA,1029.46,NA,NA,NA,NA,5.83,NA,1,NA
1875-10-16,NA,NA,NA,NA,NA,NA,0.25,"night",NA,NA,NA,12.22,NA,NA
1875-10-16 07:00:00,9.44,NA,NA,135,NA,1024.04,NA,NA,NA,NA,8.33,NA,1,",fg"
1875-10-16 14:00:00,12.78,NA,NA,180,NA,1019.3,NA,NA,NA,NA,12.22,NA,2,",hz"
1875-10-16 21:00:00,14.44,NA,NA,225,NA,1018.29,NA,NA,NA,NA,14.17,NA,5,",hz"
1875-10-17,NA,NA,NA,NA,NA,NA,11.43,"1:30 pm","night",NA,NA,13.72,NA,"r"
1875-10-17 07:00:00,15,270,1,225,NA,1017.61,NA,NA,NA,NA,13.33,NA,1,NA
1875-10-17 14:00:00,17.22,NA,NA,180,NA,1016.59,NA,NA,NA,NA,16.11,NA,1,",ra"
1875-10-17 21:00:00,16.67,NA,NA,225,NA,1011.18,NA,NA,NA,NA,12.78,NA,5,",ra"
1875-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.67,NA,NA
1875-10-18 07:00:00,11.67,225,3,225,NA,1011.51,NA,NA,NA,NA,9.17,NA,16,NA
1875-10-18 14:00:00,15.56,NA,NA,225,NA,1011.51,NA,NA,NA,NA,11.11,NA,16,NA
1875-10-18 21:00:00,11.11,NA,NA,270,NA,1016.59,NA,NA,NA,NA,7.22,NA,11,NA
1875-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.89,NA,NA
1875-10-19 07:00:00,10,NA,NA,225,NA,1019.64,NA,NA,NA,NA,6.11,NA,1,NA
1875-10-19 14:00:00,12.78,NA,NA,225,NA,1015.58,NA,NA,NA,NA,11.11,NA,2,NA
1875-10-19 21:00:00,11.67,NA,NA,225,NA,1016.59,NA,NA,NA,NA,7.22,NA,1,",hz"
1875-10-20,NA,NA,NA,NA,NA,NA,2.54,"8:00 am",NA,NA,NA,3.33,NA,NA
1875-10-20 07:00:00,8.33,225,1,225,NA,1019.3,NA,NA,NA,NA,3.89,NA,1,NA
1875-10-20 14:00:00,10,NA,NA,180,NA,1014.9,NA,NA,NA,NA,3.89,NA,1,",fg"
1875-10-20 21:00:00,13.89,NA,NA,NA,NA,1009.82,NA,NA,NA,NA,2.78,NA,0,NA
1875-10-21,NA,NA,NA,NA,NA,NA,10.16,"8:00 am","night",NA,NA,4.83,NA,"r"
1875-10-21 07:00:00,8.33,NA,NA,90,NA,994.24,NA,NA,NA,NA,4.44,NA,1,",ra"
1875-10-21 14:00:00,9.44,NA,NA,90,NA,988.83,NA,NA,NA,NA,7.22,NA,2,NA
1875-10-21 21:00:00,8.89,NA,NA,NA,NA,990.86,NA,NA,NA,NA,3.89,NA,0,",ra"
1875-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA
1875-10-22 07:00:00,6.67,225,2,315,NA,997.29,NA,NA,NA,NA,0.83,NA,5,NA
1875-10-22 14:00:00,6.67,315,2,315,NA,996.95,NA,NA,NA,NA,0,NA,5,NA
1875-10-22 21:00:00,5.56,NA,NA,315,NA,997.29,NA,NA,NA,NA,0,NA,5,",hz"
1875-10-23,NA,NA,NA,NA,NA,NA,4.06,"12:00 pm","night",NA,NA,2.5,NA,"s & r"
1875-10-23 07:00:00,2.78,NA,NA,315,NA,988.15,NA,NA,NA,NA,0,NA,11,",sn"
1875-10-23 14:00:00,5.56,NA,NA,315,NA,987.47,NA,NA,NA,NA,3.33,NA,11,",ra"
1875-10-23 21:00:00,5,NA,NA,315,NA,995.6,NA,NA,NA,NA,3.33,NA,11,",ra"
1875-10-24,NA,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,4,NA,"light snow"
1875-10-24 07:00:00,5.56,315,3,315,NA,1005.76,NA,NA,NA,NA,3.33,NA,11,NA
1875-10-24 14:00:00,9.44,315,2,315,NA,1008.47,NA,NA,NA,NA,6.11,NA,5,NA
1875-10-24 21:00:00,6.11,NA,NA,NA,NA,1012.87,NA,NA,NA,NA,3.33,NA,0,NA
1875-10-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83,NA,NA
1875-10-25 07:00:00,5,NA,NA,NA,NA,1011.51,NA,NA,NA,NA,1.11,NA,0,NA
1875-10-25 14:00:00,8.89,NA,NA,225,NA,1007.45,NA,NA,NA,NA,7.22,NA,1,NA
1875-10-25 21:00:00,8.33,NA,NA,135,NA,1006.1,NA,NA,NA,NA,5.56,NA,1,",fg"
1875-10-26,NA,NA,NA,NA,NA,NA,2.54,"night",NA,NA,NA,3.33,NA,"r"
1875-10-26 07:00:00,7.22,NA,NA,135,NA,1000.34,NA,NA,NA,NA,5,NA,1,",fg"
1875-10-26 14:00:00,7.78,NA,NA,135,NA,998.31,NA,NA,NA,NA,4.44,NA,1,",ra"
1875-10-26 21:00:00,6.11,NA,NA,45,NA,999.66,NA,NA,NA,NA,2.22,NA,11,",ra"
1875-10-27,NA,NA,NA,NA,NA,NA,0.23,"7:00 am",NA,NA,NA,2.5,NA,"snow & rain"
1875-10-27 07:00:00,5.56,NA,NA,45,NA,1015.24,NA,NA,NA,NA,1.67,NA,11,",sn"
1875-10-27 14:00:00,7.22,NA,NA,45,NA,1015.24,NA,NA,NA,NA,2.78,NA,5,",ra"
1875-10-27 21:00:00,6.67,NA,NA,135,NA,1015.92,NA,NA,NA,NA,2.78,NA,5,",hz"
1875-10-28,NA,NA,NA,NA,NA,NA,NA,"2:30 pm",NA,NA,NA,4.83,NA,"rain"
1875-10-28 07:00:00,6.11,NA,NA,135,NA,1010.5,NA,NA,NA,NA,3.89,NA,1,",hz"
1875-10-28 14:00:00,6.67,NA,NA,135,NA,1005.76,NA,NA,NA,NA,5.56,NA,2,",fg"
1875-10-28 21:00:00,7.78,NA,NA,90,NA,1005.08,NA,NA,NA,NA,5,NA,5,",ra"
1875-10-29,NA,NA,NA,NA,NA,NA,57.15,NA,"8:00 pm",NA,NA,4.5,NA,"r"
1875-10-29 07:00:00,7.22,NA,NA,45,NA,1000,NA,NA,NA,NA,4.17,NA,11,",ra"
1875-10-29 14:00:00,8.33,NA,NA,45,NA,996.95,NA,NA,NA,NA,3.89,NA,11,",ra"
1875-10-29 21:00:00,7.78,NA,NA,45,NA,994.92,NA,NA,NA,NA,5,NA,11,NA
1875-10-30,NA,NA,NA,NA,NA,NA,4.83,"10:00 am","night",NA,NA,4.83,NA,"r"
1875-10-30 07:00:00,7.22,NA,NA,90,NA,1000.34,NA,NA,NA,NA,4.44,NA,5,",hz"
1875-10-30 14:00:00,8.33,NA,NA,45,NA,1002.03,NA,NA,NA,NA,5,NA,11,",fg"
1875-10-30 21:00:00,8.33,NA,NA,45,NA,1007.11,NA,NA,NA,NA,5,NA,11,",fg"
1875-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78,NA,NA
1875-10-31 07:00:00,7.78,NA,NA,45,NA,1013.21,NA,NA,NA,NA,4.44,NA,5,",hz"
1875-10-31 14:00:00,8.33,NA,NA,45,NA,1013.55,NA,NA,NA,NA,5.83,NA,5,NA
1875-10-31 21:00:00,8.33,NA,NA,45,NA,1014.22,NA,NA,NA,NA,4.44,NA,5,NA
1875-11-01,NA,NA,NA,NA,NA,NA,5.33,"8 am","night",0,NA,4.44,NA,"rain"
1875-11-01 07:00:00,7.78,NA,NA,45,NA,1010.5,NA,NA,NA,NA,4.44,NA,1,",ra"
1875-11-01 14:00:00,8.33,NA,NA,45,NA,1006.43,NA,NA,NA,NA,4.44,NA,5,",fg"
1875-11-01 21:00:00,7.78,NA,NA,45,NA,1001.36,NA,NA,NA,NA,4.44,NA,11,",ra"
1875-11-02,NA,NA,NA,NA,NA,NA,14.22,"8 am","night",0,NA,3.06,NA,"rain"
1875-11-02 07:00:00,7.78,NA,NA,45,NA,990.18,NA,NA,NA,NA,4.44,NA,20,",ra"
1875-11-02 14:00:00,7.22,NA,NA,45,NA,986.46,NA,NA,NA,NA,3.33,NA,20,",ra"
1875-11-02 21:00:00,6.67,NA,NA,45,NA,987.47,NA,NA,NA,NA,2.22,NA,20,",ra"
1875-11-03,NA,NA,NA,NA,NA,NA,0,"10 am","night",0.51,NA,0.78,NA,"snow"
