"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"HalifaxCH","44.65","-63.6","53","America/Halifax","4","71327","8202220"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_range","air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"tb","humidity","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"tdb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Txs","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","dd","p","pr","ta","ta_range","tb","tdb","Tn","Tx","Txs","w","ww"
1864-05-16 21:00:00,NA,NA,NA,NA,NA,NA,13.33,15.22,NA,NA,NA,NA,NA
1864-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1864-05-17 06:00:00,NA,NA,1007.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-17 09:00:00,NA,NA,NA,NA,12.06,NA,11.56,12.06,NA,NA,NA,NA,NA
1864-05-17 12:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1864-05-17 14:00:00,NA,NA,NA,NA,NA,NA,15,17,NA,NA,NA,NA,NA
1864-05-17 15:00:00,NA,NA,1002.37,NA,17,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-17 21:00:00,NA,NA,NA,NA,NA,NA,13.89,15.56,NA,NA,NA,NA,NA
1864-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-18 06:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-18 09:00:00,NA,NA,NA,NA,14.22,NA,12.33,14.22,NA,NA,NA,NA,NA
1864-05-18 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-05-18 14:00:00,NA,NA,NA,NA,NA,NA,12.44,19.44,NA,NA,NA,NA,NA
1864-05-18 15:00:00,NA,NA,998.98,NA,19.44,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-18 21:00:00,NA,NA,NA,NA,NA,NA,12.67,18.11,NA,NA,NA,NA,NA
1864-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-19 06:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-19 09:00:00,NA,NA,NA,NA,7.78,NA,6,7.78,NA,NA,NA,NA,NA
1864-05-19 12:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-05-19 14:00:00,NA,NA,NA,NA,NA,NA,6.78,10.11,NA,NA,NA,NA,NA
1864-05-19 15:00:00,NA,NA,998.98,NA,10.11,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-19 21:00:00,NA,NA,NA,NA,NA,NA,6.22,9.56,NA,NA,NA,NA,NA
1864-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-20 06:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-20 09:00:00,NA,NA,NA,NA,9.33,NA,8.56,9.33,NA,NA,NA,NA,NA
1864-05-20 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-05-20 14:00:00,NA,NA,NA,NA,NA,NA,10.22,16.89,NA,NA,NA,NA,NA
1864-05-20 15:00:00,NA,NA,995.6,NA,16.89,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-20 21:00:00,NA,NA,NA,NA,NA,NA,8.89,14.44,NA,NA,NA,NA,NA
1864-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",sh"
1864-05-21 06:00:00,NA,NA,997.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-21 09:00:00,NA,NA,NA,NA,8.33,NA,7.33,8.33,NA,NA,NA,NA,NA
1864-05-21 12:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-21 14:00:00,NA,NA,NA,NA,NA,NA,11.22,12.89,NA,NA,NA,NA,NA
1864-05-21 15:00:00,NA,NA,998.65,NA,12.89,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-21 21:00:00,NA,NA,NA,NA,NA,NA,10,11.22,NA,NA,NA,NA,NA
1864-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-05-22 06:00:00,NA,NA,992.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-22 09:00:00,NA,NA,NA,NA,5.33,NA,5.33,5.33,NA,NA,NA,NA,NA
1864-05-22 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-22 14:00:00,NA,NA,NA,NA,NA,NA,5,6.78,NA,NA,NA,NA,NA
1864-05-22 15:00:00,NA,NA,991.2,NA,6.78,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-22 21:00:00,NA,NA,NA,NA,NA,NA,3.44,5.89,NA,NA,NA,NA,NA
1864-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-23 06:00:00,NA,NA,993.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-23 09:00:00,NA,NA,NA,NA,7.06,NA,4.17,7.06,NA,NA,NA,NA,NA
1864-05-23 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-05-23 14:00:00,NA,NA,NA,NA,NA,NA,10,18.33,NA,NA,NA,NA,NA
1864-05-23 15:00:00,NA,NA,998.31,NA,18.56,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-23 21:00:00,NA,NA,NA,NA,NA,NA,10.44,17.33,NA,NA,NA,NA,NA
1864-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-24 06:00:00,NA,NA,1001.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-24 09:00:00,NA,NA,NA,NA,7.78,NA,7.22,7.78,NA,NA,NA,NA,NA
1864-05-24 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-05-24 14:00:00,NA,NA,NA,NA,NA,NA,9.22,14,NA,NA,NA,NA,NA
1864-05-24 15:00:00,NA,NA,1004.06,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-24 21:00:00,NA,NA,NA,NA,NA,NA,8.44,12.56,NA,NA,NA,NA,NA
1864-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-05-25 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-25 09:00:00,NA,NA,NA,NA,4.67,NA,3.11,4.67,NA,NA,NA,NA,NA
1864-05-25 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-25 14:00:00,NA,NA,NA,NA,NA,NA,8.33,9.67,NA,NA,NA,NA,NA
1864-05-25 15:00:00,NA,NA,1005.76,NA,9.67,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-25 21:00:00,NA,NA,NA,NA,NA,NA,8,9.33,NA,NA,NA,NA,NA
1864-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-05-26 06:00:00,NA,NA,1006.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-26 09:00:00,NA,NA,NA,NA,9.22,NA,8.78,9.22,NA,NA,NA,NA,NA
1864-05-26 12:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-26 14:00:00,NA,NA,NA,NA,NA,NA,10,11.22,NA,NA,NA,NA,NA
1864-05-26 15:00:00,NA,NA,1004.4,NA,11.22,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-26 21:00:00,NA,NA,NA,NA,NA,NA,9.44,10.67,NA,NA,NA,NA,NA
1864-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-05-27 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-27 09:00:00,NA,NA,NA,NA,12.11,NA,11.67,12.11,NA,NA,NA,NA,NA
1864-05-27 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-27 14:00:00,NA,NA,NA,NA,NA,NA,11.56,12.11,NA,NA,NA,NA,NA
1864-05-27 15:00:00,NA,NA,995.6,NA,12.11,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-27 21:00:00,NA,NA,NA,NA,NA,NA,11.78,12.44,NA,NA,NA,NA,NA
1864-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-28 06:00:00,NA,NA,994.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-28 09:00:00,NA,NA,NA,NA,10.67,NA,10.44,10.67,NA,NA,NA,NA,NA
1864-05-28 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-05-28 14:00:00,NA,NA,NA,NA,NA,NA,14.67,17.89,NA,NA,NA,NA,NA
1864-05-28 15:00:00,NA,NA,993.91,NA,17.89,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-28 21:00:00,NA,NA,NA,NA,NA,NA,13.67,17.56,NA,NA,NA,NA,NA
1864-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-05-29 06:00:00,NA,NA,995.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-29 09:00:00,NA,NA,NA,NA,12.22,NA,12.44,12.78,NA,NA,NA,NA,NA
1864-05-29 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-05-29 14:00:00,NA,NA,NA,NA,NA,NA,12,13.89,NA,NA,NA,NA,NA
1864-05-29 15:00:00,NA,NA,996.95,NA,13.89,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-29 21:00:00,NA,NA,NA,NA,NA,NA,13.33,14.44,NA,NA,NA,NA,NA
1864-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-05-30 06:00:00,NA,NA,995.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-30 09:00:00,NA,NA,NA,NA,10.56,NA,9.78,10.56,NA,NA,NA,NA,NA
1864-05-30 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-05-30 14:00:00,NA,NA,NA,NA,NA,NA,10.22,11.67,NA,NA,NA,NA,NA
1864-05-30 15:00:00,NA,NA,996.61,NA,11.67,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-30 21:00:00,NA,NA,NA,NA,NA,NA,8.44,9.33,NA,NA,NA,NA,NA
1864-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-05-31 06:00:00,NA,NA,997.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-31 09:00:00,NA,NA,NA,NA,9.33,NA,8.89,9.33,NA,NA,NA,NA,NA
1864-05-31 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-05-31 14:00:00,NA,NA,NA,NA,NA,NA,12.78,15.56,NA,NA,NA,NA,NA
1864-05-31 15:00:00,NA,NA,997.29,NA,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1864-05-31 21:00:00,NA,NA,NA,NA,NA,NA,9.56,11.22,NA,NA,NA,NA,NA
1864-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-06-01 06:00:00,NA,NA,997.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-01 09:00:00,NA,NA,NA,NA,16,NA,14.11,16,NA,NA,NA,NA,NA
1864-06-01 12:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",hz"
1864-06-01 14:00:00,NA,NA,NA,NA,NA,NA,17,21.33,NA,NA,NA,NA,NA
1864-06-01 15:00:00,NA,NA,997.29,NA,21.33,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-01 21:00:00,NA,NA,NA,NA,NA,NA,17.28,20.22,NA,NA,NA,NA,NA
1864-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-06-02 06:00:00,NA,NA,997.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-02 09:00:00,NA,NA,NA,NA,13.11,NA,11.11,13.11,NA,NA,NA,NA,NA
1864-06-02 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",hz"
1864-06-02 14:00:00,NA,NA,NA,NA,NA,NA,12.11,15,NA,NA,NA,NA,NA
1864-06-02 15:00:00,NA,NA,998.98,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-02 21:00:00,NA,NA,NA,NA,NA,NA,12,14.44,NA,NA,NA,NA,NA
1864-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-03 06:00:00,NA,NA,998.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-03 09:00:00,NA,NA,NA,NA,13,NA,10.78,13,NA,NA,NA,NA,NA
1864-06-03 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-03 14:00:00,NA,NA,NA,NA,NA,NA,11.78,16.33,NA,NA,NA,NA,NA
1864-06-03 15:00:00,NA,NA,998.98,NA,16.22,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-03 21:00:00,NA,NA,NA,NA,NA,NA,14.44,18.33,NA,NA,NA,NA,NA
1864-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-04 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-04 09:00:00,NA,NA,NA,NA,12.78,NA,10.22,12.78,NA,NA,NA,NA,NA
1864-06-04 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-04 14:00:00,NA,NA,NA,NA,NA,NA,11.78,16.33,NA,NA,NA,NA,NA
1864-06-04 15:00:00,NA,NA,1004.06,NA,16.33,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-04 21:00:00,NA,NA,NA,NA,NA,NA,11.56,16,NA,NA,NA,NA,NA
1864-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-05 06:00:00,NA,NA,1006.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-05 09:00:00,NA,NA,NA,NA,11.89,NA,9.44,11.89,NA,NA,NA,NA,NA
1864-06-05 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-05 14:00:00,NA,NA,NA,NA,NA,NA,10.89,17,NA,NA,NA,NA,NA
1864-06-05 15:00:00,NA,NA,1006.77,NA,17,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-05 21:00:00,NA,NA,NA,NA,NA,NA,10.44,16.22,NA,NA,NA,NA,NA
1864-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-06 06:00:00,NA,NA,1005.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-06 09:00:00,NA,NA,NA,NA,13.33,NA,12.89,13.33,NA,NA,NA,NA,NA
1864-06-06 12:00:00,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1864-06-06 14:00:00,NA,NA,NA,NA,NA,NA,14.89,15.89,NA,NA,NA,NA,NA
1864-06-06 15:00:00,NA,NA,1000.68,NA,15.89,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-06 21:00:00,NA,NA,NA,NA,NA,NA,14.78,15.78,NA,NA,NA,NA,NA
1864-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-07 06:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-07 09:00:00,NA,NA,NA,NA,13.67,NA,12.33,13.67,NA,NA,NA,NA,NA
1864-06-07 12:00:00,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-07 14:00:00,NA,NA,NA,NA,NA,NA,10,16.67,NA,NA,NA,NA,NA
1864-06-07 15:00:00,NA,NA,998.98,NA,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-07 21:00:00,NA,NA,NA,NA,NA,NA,9.67,18.89,NA,NA,NA,NA,NA
1864-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-08 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-08 09:00:00,NA,NA,NA,NA,8.22,NA,4.78,8.22,NA,NA,NA,NA,NA
1864-06-08 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-08 14:00:00,NA,NA,NA,NA,NA,NA,9.33,14.44,NA,NA,NA,NA,NA
1864-06-08 15:00:00,NA,NA,1004.06,NA,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-08 21:00:00,NA,NA,NA,NA,NA,NA,9.33,15.11,NA,NA,NA,NA,NA
1864-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-06-09 06:00:00,NA,NA,993.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-09 09:00:00,NA,NA,NA,NA,11.11,NA,9.22,11.44,NA,NA,NA,NA,NA
1864-06-09 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1864-06-09 14:00:00,NA,NA,NA,NA,NA,NA,11.89,12.22,NA,NA,NA,NA,NA
1864-06-09 15:00:00,NA,NA,983.75,NA,12.22,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-09 21:00:00,NA,NA,NA,NA,NA,NA,11.22,11.67,NA,NA,NA,NA,NA
1864-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-06-10 06:00:00,NA,NA,982.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-10 09:00:00,NA,NA,NA,NA,12.33,NA,11.89,12.33,NA,NA,NA,NA,NA
1864-06-10 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",fg"
1864-06-10 14:00:00,NA,NA,NA,NA,NA,NA,10.11,11.67,NA,NA,NA,NA,NA
1864-06-10 15:00:00,NA,NA,982.05,NA,11.67,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-10 21:00:00,NA,NA,NA,NA,NA,NA,9.22,12.33,NA,NA,NA,NA,NA
1864-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-06-11 06:00:00,NA,NA,992.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-11 09:00:00,NA,NA,NA,NA,8.56,NA,6.67,8.56,NA,NA,NA,NA,NA
1864-06-11 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-11 14:00:00,NA,NA,NA,NA,NA,NA,10.22,14.44,NA,NA,NA,NA,NA
1864-06-11 15:00:00,NA,NA,993.91,NA,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-11 21:00:00,NA,NA,NA,NA,NA,NA,10,15,NA,NA,NA,NA,NA
1864-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-12 06:00:00,NA,NA,999.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-12 09:00:00,NA,NA,NA,NA,12.44,NA,11.67,12.44,NA,NA,NA,NA,NA
1864-06-12 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-12 14:00:00,NA,NA,NA,NA,NA,NA,10.56,15.56,NA,NA,NA,NA,NA
1864-06-12 15:00:00,NA,NA,1001.02,NA,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-12 21:00:00,NA,NA,NA,NA,NA,NA,9.44,13.33,NA,NA,NA,NA,NA
1864-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-13 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-13 09:00:00,NA,NA,NA,NA,8.89,NA,8,8.89,NA,NA,NA,NA,NA
1864-06-13 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-13 14:00:00,NA,NA,NA,NA,NA,NA,12.11,14.44,NA,NA,NA,NA,NA
1864-06-13 15:00:00,NA,NA,1002.37,NA,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-13 21:00:00,NA,NA,NA,NA,NA,NA,11.67,14,NA,NA,NA,NA,NA
1864-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-14 06:00:00,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-14 09:00:00,NA,NA,NA,NA,13.33,NA,10.11,13.33,NA,NA,NA,NA,NA
1864-06-14 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-14 14:00:00,NA,NA,NA,NA,NA,NA,16.89,26.67,NA,NA,NA,NA,NA
1864-06-14 15:00:00,NA,NA,1001.69,NA,26.67,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-14 21:00:00,NA,NA,NA,NA,NA,NA,17.78,25.56,NA,NA,NA,NA,NA
1864-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-15 06:00:00,NA,NA,1000.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-15 09:00:00,NA,NA,NA,NA,20.22,NA,16.67,20.22,NA,NA,NA,NA,NA
1864-06-15 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-15 14:00:00,NA,NA,NA,NA,NA,NA,19.44,31.11,NA,NA,NA,NA,NA
1864-06-15 15:00:00,NA,NA,1000.68,NA,31.11,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-15 21:00:00,NA,NA,NA,NA,NA,NA,21.33,30.56,NA,NA,NA,NA,NA
1864-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-16 06:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-16 09:00:00,NA,NA,NA,NA,17.78,NA,14.11,17.78,NA,NA,NA,NA,NA
1864-06-16 12:00:00,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-16 14:00:00,NA,NA,NA,NA,NA,NA,16.78,22.22,NA,NA,NA,NA,NA
1864-06-16 15:00:00,NA,NA,998.98,NA,22.22,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-16 21:00:00,NA,NA,NA,NA,NA,NA,16.44,21.67,NA,NA,NA,NA,NA
1864-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-17 06:00:00,NA,NA,998.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-17 09:00:00,NA,NA,NA,NA,14.44,NA,11.33,14.44,NA,NA,NA,NA,NA
1864-06-17 12:00:00,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",hz"
1864-06-17 14:00:00,NA,NA,NA,NA,NA,NA,13.56,20,NA,NA,NA,NA,NA
1864-06-17 15:00:00,NA,NA,1000.68,NA,21.44,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-17 21:00:00,NA,NA,NA,NA,NA,NA,13.33,18.33,NA,NA,NA,NA,NA
1864-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-18 06:00:00,NA,NA,1003.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-18 09:00:00,NA,NA,NA,NA,13.89,NA,11.67,13.89,NA,NA,NA,NA,NA
1864-06-18 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-18 14:00:00,NA,NA,NA,NA,NA,NA,14.89,20,NA,NA,NA,NA,NA
1864-06-18 15:00:00,NA,NA,1000.68,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-18 21:00:00,NA,NA,NA,NA,NA,NA,16.56,21.11,NA,NA,NA,NA,NA
1864-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-19 06:00:00,NA,NA,1004.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-19 09:00:00,NA,NA,NA,NA,15.56,NA,14.22,15.56,NA,NA,NA,NA,NA
1864-06-19 12:00:00,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-19 14:00:00,NA,NA,NA,NA,NA,NA,17.22,25,NA,NA,NA,NA,NA
1864-06-19 15:00:00,NA,NA,1004.06,NA,25,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-19 21:00:00,NA,NA,NA,NA,NA,NA,15.33,21.33,NA,NA,NA,NA,NA
1864-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",ra"
1864-06-20 06:00:00,NA,NA,1004.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-20 09:00:00,NA,NA,NA,NA,14.22,NA,11.33,14.22,NA,NA,NA,NA,NA
1864-06-20 12:00:00,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-20 14:00:00,NA,NA,NA,NA,NA,NA,12.78,14.89,NA,NA,NA,NA,NA
1864-06-20 15:00:00,NA,NA,1009.14,NA,14.89,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-20 21:00:00,NA,NA,NA,NA,NA,NA,12.67,13.78,NA,NA,NA,NA,NA
1864-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-21 06:00:00,NA,NA,1010.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-06-21 09:00:00,NA,NA,NA,NA,11.22,NA,9.67,11.22,NA,NA,NA,NA,NA
1864-06-21 12:00:00,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",skc"
1864-06-21 14:00:00,NA,NA,NA,NA,NA,NA,11.56,15.78,NA,NA,NA,NA,NA
