"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Winowhupa","53.16","-62.75","112","America/Goose_Bay","4",NA,NA
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cv","dd","p","ptb","pte","ta","w","ww"
1866-04-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-03 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-03 21:00:00,NA,NA,NA,1006.43,NA,NA,NA,NA,NA
1866-04-03 21:00:00,NA,NA,NA,NA,NA,NA,-13.89,NA,NA
1866-04-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-03 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-04,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1866-04-04,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1866-04-04,NA,NA,NA,NA,NA,NA,NA,NA,"AU NA"
1866-04-04 07:00:00,10,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-04 07:00:00,NA,NA,NA,1009.48,NA,NA,NA,NA,NA
1866-04-04 07:00:00,NA,NA,NA,NA,NA,NA,-15,NA,NA
1866-04-04 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-04 14:00:00,21.11,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-04 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-04 14:00:00,NA,NA,NA,1006.43,NA,NA,NA,NA,NA
1866-04-04 14:00:00,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1866-04-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-04-04 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-04 21:00:00,20,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-04 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-04 21:00:00,NA,NA,NA,1009.14,NA,NA,NA,NA,NA
1866-04-04 21:00:00,NA,NA,NA,NA,NA,NA,-16.67,NA,NA
1866-04-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-04 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-05,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1866-04-05,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1866-04-05,NA,NA,NA,NA,NA,NA,NA,NA,"HALO NA"
1866-04-05,NA,NA,NA,NA,NA,NA,NA,NA,"AU NA"
1866-04-05 07:00:00,12.22,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-05 07:00:00,NA,NA,NA,1010.84,NA,NA,NA,NA,NA
1866-04-05 07:00:00,NA,NA,NA,NA,NA,NA,-20.56,NA,NA
1866-04-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-04-05 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-05 14:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-05 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-04-05 14:00:00,NA,NA,NA,1006.43,NA,NA,NA,NA,NA
1866-04-05 14:00:00,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1866-04-05 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-05 21:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-05 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-05 21:00:00,NA,NA,NA,1004.4,NA,NA,NA,NA,NA
1866-04-05 21:00:00,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1866-04-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-05 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-06,NA,NA,NA,NA,"3 am",NA,NA,NA,NA
1866-04-06,NA,NA,NA,NA,NA,"6pm",NA,NA,NA
1866-04-06,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow storm"
1866-04-06,NA,NA,NA,NA,NA,NA,NA,NA,"SN NA"
1866-04-06 07:00:00,14.44,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-06 07:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA
1866-04-06 07:00:00,NA,NA,NA,992.89,NA,NA,NA,NA,NA
1866-04-06 07:00:00,NA,NA,NA,NA,NA,NA,-8.33,NA,NA
1866-04-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1866-04-06 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1866-04-06 14:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-06 14:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA
1866-04-06 14:00:00,NA,NA,NA,984.42,NA,NA,NA,NA,NA
1866-04-06 14:00:00,NA,NA,NA,NA,NA,NA,4.44,NA,NA
1866-04-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1866-04-06 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1866-04-06 21:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-06 21:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-04-06 21:00:00,NA,NA,NA,985.44,NA,NA,NA,NA,NA
1866-04-06 21:00:00,NA,NA,NA,NA,NA,NA,-3.33,NA,NA
1866-04-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-07,NA,NA,NA,NA,"empty","empty",NA,NA,"NA empty"
1866-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-07 07:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-07 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-07 07:00:00,NA,NA,NA,987.81,NA,NA,NA,NA,NA
1866-04-07 07:00:00,NA,NA,NA,NA,NA,NA,-6.11,NA,NA
1866-04-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-04-07 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-07 14:00:00,21.11,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-07 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-07 14:00:00,NA,NA,NA,988.49,NA,NA,NA,NA,NA
1866-04-07 14:00:00,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1866-04-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-07 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-07 21:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-07 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-07 21:00:00,NA,NA,NA,992.21,NA,NA,NA,NA,NA
1866-04-07 21:00:00,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1866-04-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-07 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-08,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1866-04-08,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1866-04-08,NA,NA,NA,NA,NA,NA,NA,NA,"AU NA"
1866-04-08 07:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-08 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-08 07:00:00,NA,NA,NA,996.28,NA,NA,NA,NA,NA
1866-04-08 07:00:00,NA,NA,NA,NA,NA,NA,-4.44,NA,NA
1866-04-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-08 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-08 14:00:00,21.11,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-08 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-08 14:00:00,NA,NA,NA,996.28,NA,NA,NA,NA,NA
1866-04-08 14:00:00,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1866-04-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-08 21:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-08 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-08 21:00:00,NA,NA,NA,987.47,NA,NA,NA,NA,NA
1866-04-08 21:00:00,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1866-04-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-08 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-09,NA,NA,NA,NA,"10 am",NA,NA,NA,NA
1866-04-09,NA,NA,NA,NA,NA,"6 pm",NA,NA,NA
1866-04-09,NA,NA,NA,NA,NA,NA,NA,NA,"NA snow storm"
1866-04-09 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-09 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-09 07:00:00,NA,NA,NA,997.97,NA,NA,NA,NA,NA
1866-04-09 07:00:00,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1866-04-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1866-04-09 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-09 14:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-09 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-09 14:00:00,NA,NA,NA,1000.34,NA,NA,NA,NA,NA
1866-04-09 14:00:00,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1866-04-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,5,NA
1866-04-09 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1866-04-09 21:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-09 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-09 21:00:00,NA,NA,NA,1004.4,NA,NA,NA,NA,NA
1866-04-09 21:00:00,NA,NA,NA,NA,NA,NA,-10.56,NA,NA
1866-04-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-04-09 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-10,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1866-04-10,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1866-04-10,NA,NA,NA,NA,NA,NA,NA,NA,"AU NA"
1866-04-10 07:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-10 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-10 07:00:00,NA,NA,NA,1008.47,NA,NA,NA,NA,NA
1866-04-10 07:00:00,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1866-04-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-10 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-10 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-10 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-10 14:00:00,NA,NA,NA,1009.82,NA,NA,NA,NA,NA
1866-04-10 14:00:00,NA,NA,NA,NA,NA,NA,-1.11,NA,NA
1866-04-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-10 21:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-10 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-10 21:00:00,NA,NA,NA,1011.51,NA,NA,NA,NA,NA
1866-04-10 21:00:00,NA,NA,NA,NA,NA,NA,-19.44,NA,NA
1866-04-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-11,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1866-04-11,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1866-04-11 07:00:00,5.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-11 07:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA
1866-04-11 07:00:00,NA,NA,NA,1013.21,NA,NA,NA,NA,NA
1866-04-11 07:00:00,NA,NA,NA,NA,NA,NA,-23.33,NA,NA
1866-04-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-11 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-11 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-11 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-04-11 14:00:00,NA,NA,NA,1005.42,NA,NA,NA,NA,NA
1866-04-11 14:00:00,NA,NA,NA,NA,NA,NA,1.67,NA,NA
1866-04-11 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-11 21:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-11 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-11 21:00:00,NA,NA,NA,1004.4,NA,NA,NA,NA,NA
1866-04-11 21:00:00,NA,NA,NA,NA,NA,NA,-10,NA,NA
1866-04-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-11 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-12,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1866-04-12,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1866-04-12 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-12 07:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA
1866-04-12 07:00:00,NA,NA,NA,1005.76,NA,NA,NA,NA,NA
1866-04-12 07:00:00,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1866-04-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-12 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-12 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-04-12 14:00:00,NA,NA,NA,1003.05,NA,NA,NA,NA,NA
1866-04-12 14:00:00,NA,NA,NA,NA,NA,NA,10.56,NA,NA
1866-04-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-12 21:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-12 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-12 21:00:00,NA,NA,NA,1003.39,NA,NA,NA,NA,NA
1866-04-12 21:00:00,NA,NA,NA,NA,NA,NA,-10.56,NA,NA
1866-04-12 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-13,NA,NA,NA,NA,"6 pm",NA,NA,NA,NA
1866-04-13,NA,NA,NA,NA,NA,"empty",NA,NA,NA
1866-04-13,NA,NA,NA,NA,NA,NA,NA,NA,"NA little snow"
1866-04-13,NA,NA,NA,NA,NA,NA,NA,NA,"SKC NA"
1866-04-13 07:00:00,13.33,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-13 07:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA
1866-04-13 07:00:00,NA,NA,NA,998.31,NA,NA,NA,NA,NA
1866-04-13 07:00:00,NA,NA,NA,NA,NA,NA,-3.89,NA,NA
1866-04-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-04-13 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-13 14:00:00,21.11,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-13 14:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA
1866-04-13 14:00:00,NA,NA,NA,988.15,NA,NA,NA,NA,NA
1866-04-13 14:00:00,NA,NA,NA,NA,NA,NA,10,NA,NA
1866-04-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,2,NA
1866-04-13 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-13 21:00:00,20,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-13 21:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA
1866-04-13 21:00:00,NA,NA,NA,988.83,NA,NA,NA,NA,NA
1866-04-13 21:00:00,NA,NA,NA,NA,NA,NA,1.67,NA,NA
1866-04-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-13 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SN NA"
1866-04-14,NA,NA,NA,NA,"empty",NA,NA,NA,NA
1866-04-14,NA,NA,NA,NA,NA,"empty",NA,NA,NA
1866-04-14,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1866-04-14,NA,NA,NA,NA,NA,NA,NA,NA,"AU NA"
1866-04-14 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-14 07:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-14 07:00:00,NA,NA,NA,1005.08,NA,NA,NA,NA,NA
1866-04-14 07:00:00,NA,NA,NA,NA,NA,NA,-9.44,NA,NA
1866-04-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,5,NA
1866-04-14 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-14 14:00:00,21.11,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-14 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-14 14:00:00,NA,NA,NA,1005.08,NA,NA,NA,NA,NA
1866-04-14 14:00:00,NA,NA,NA,NA,NA,NA,-2.78,NA,NA
1866-04-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-04-14 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-14 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-14 21:00:00,NA,NA,NA,1006.43,NA,NA,NA,NA,NA
1866-04-14 21:00:00,NA,NA,NA,NA,NA,NA,-16.67,NA,NA
1866-04-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-14 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-15,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1866-04-15,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1866-04-15,NA,NA,NA,NA,NA,NA,NA,NA,"HALO NA"
1866-04-15 07:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-15 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-04-15 07:00:00,NA,NA,NA,1007.79,NA,NA,NA,NA,NA
1866-04-15 07:00:00,NA,NA,NA,NA,NA,NA,-15.56,NA,NA
1866-04-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-15 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-15 14:00:00,20,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-15 14:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA
1866-04-15 14:00:00,NA,NA,NA,1002.37,NA,NA,NA,NA,NA
1866-04-15 14:00:00,NA,NA,NA,NA,NA,NA,6.11,NA,NA
1866-04-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-15 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",BKN NA"
1866-04-15 21:00:00,17.78,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-15 21:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA
1866-04-15 21:00:00,NA,NA,NA,1004.4,NA,NA,NA,NA,NA
1866-04-15 21:00:00,NA,NA,NA,NA,NA,NA,-8.33,NA,NA
1866-04-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-16,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1866-04-16,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1866-04-16,NA,NA,NA,NA,NA,NA,NA,NA,"AU NA"
1866-04-16 07:00:00,16.67,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-16 07:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA
1866-04-16 07:00:00,NA,NA,NA,1009.14,NA,NA,NA,NA,NA
1866-04-16 07:00:00,NA,NA,NA,NA,NA,NA,-16.11,NA,NA
1866-04-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-16 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-16 14:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-16 14:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA
1866-04-16 14:00:00,NA,NA,NA,1007.79,NA,NA,NA,NA,NA
1866-04-16 14:00:00,NA,NA,NA,NA,NA,NA,4.44,NA,NA
1866-04-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-16 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-16 21:00:00,18.89,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-16 21:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA
1866-04-16 21:00:00,NA,NA,NA,1010.5,NA,NA,NA,NA,NA
1866-04-16 21:00:00,NA,NA,NA,NA,NA,NA,-8.33,NA,NA
1866-04-16 21:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-17,NA,NA,NA,NA,"empty","empty",NA,NA,NA
1866-04-17,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1866-04-17 07:00:00,20,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-17 07:00:00,NA,NA,135,NA,NA,NA,NA,NA,NA
1866-04-17 07:00:00,NA,NA,NA,1013.21,NA,NA,NA,NA,NA
1866-04-17 07:00:00,NA,NA,NA,NA,NA,NA,-6.67,NA,NA
1866-04-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,0,NA
1866-04-17 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-17 14:00:00,21.11,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,",SKC NA"
1866-04-17 14:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA
1866-04-17 14:00:00,NA,NA,NA,1003.73,NA,NA,NA,NA,NA
1866-04-17 14:00:00,NA,NA,NA,NA,NA,NA,10,NA,NA
1866-04-17 14:00:00,NA,NA,NA,NA,NA,NA,NA,1,NA
1866-04-17 21:00:00,15.56,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-17 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
1866-04-17 21:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA
1866-04-17 21:00:00,NA,NA,NA,996.28,NA,NA,NA,NA,NA
