"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Michipocoton","47.8","-85.08","201","America/Thunder_Bay","5","71738","6059D09 "
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"atb","temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"cv","wind speed","atmospheric material",NA,"okta","sub-daily","historical","original_observation","field method","n",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"hd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"p","surface pressure","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ww","weather","atmospheric material",NA,"synop","sub-daily","historical","original_observation","field method","c",NA
"ObservationDate","atb","cv","dd","hd","p","pr","ptb","pte","sd","ta","ta_mean","w","ww"
1864-04-19 14:00:00,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 14:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 14:00:00,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1864-04-19 21:00:00,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1864-04-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-19 21:00:00,NA,NA,NA,NA,992.21,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1864-04-20 07:00:00,8.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 07:00:00,NA,NA,NA,NA,997.63,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1864-04-20 14:00:00,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 14:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 14:00:00,NA,NA,NA,NA,994.24,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1864-04-20 21:00:00,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1864-04-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-20 21:00:00,NA,NA,NA,NA,992.55,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1864-04-21 07:00:00,8.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 07:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 07:00:00,NA,NA,NA,NA,991.87,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1864-04-21 14:00:00,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 14:00:00,NA,NA,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 14:00:00,NA,NA,NA,NA,990.86,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA
1864-04-21 21:00:00,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1864-04-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-21 21:00:00,NA,NA,NA,NA,990.86,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22,NA,NA,NA,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA
1864-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1864-04-22 07:00:00,11.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 07:00:00,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 07:00:00,NA,NA,NA,NA,987.47,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA
1864-04-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1864-04-22 14:00:00,14.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 14:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 14:00:00,NA,NA,NA,NA,989.5,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1864-04-22 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",RA NA"
1864-04-22 21:00:00,12.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 21:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 21:00:00,NA,NA,NA,NA,992.21,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1864-04-22 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,",FG NA"
1864-04-23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1864-04-23 07:00:00,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 07:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 07:00:00,NA,NA,NA,NA,995.94,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1864-04-23 14:00:00,12.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 14:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 14:00:00,NA,NA,NA,NA,995.94,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA
1864-04-23 21:00:00,10.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1864-04-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-23 21:00:00,NA,NA,NA,NA,996.95,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1864-04-24 07:00:00,8.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 07:00:00,NA,NA,NA,NA,997.29,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1864-04-24 14:00:00,12.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 14:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 14:00:00,NA,NA,NA,NA,994.24,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1864-04-24 21:00:00,11.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 21:00:00,NA,NA,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 21:00:00,NA,NA,NA,NA,992.21,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-24 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1864-04-25,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1864-04-25 07:00:00,9.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 07:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 07:00:00,NA,NA,NA,NA,990.18,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1864-04-25 14:00:00,12.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1864-04-25 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 14:00:00,NA,NA,NA,NA,990.18,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 21:00:00,11.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1864-04-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-25 21:00:00,NA,NA,NA,NA,989.84,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26,NA,NA,NA,NA,NA,1.27,NA,NA,NA,NA,NA,NA,NA
1864-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA rain"
1864-04-26 07:00:00,11.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 07:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 07:00:00,NA,NA,NA,NA,993.23,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1864-04-26 14:00:00,12.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 14:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 14:00:00,NA,NA,NA,NA,993.57,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
1864-04-26 21:00:00,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
1864-04-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-26 21:00:00,NA,NA,NA,NA,997.29,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1864-04-27 07:00:00,8.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 07:00:00,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 07:00:00,NA,NA,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA
1864-04-27 14:00:00,12.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 14:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 14:00:00,NA,NA,NA,NA,1002.37,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA
1864-04-27 21:00:00,11.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 21:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 21:00:00,NA,NA,NA,NA,1004.4,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-27 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1864-04-28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1864-04-28 07:00:00,8.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 07:00:00,NA,NA,NA,NA,1006.43,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1864-04-28 14:00:00,8.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 14:00:00,NA,NA,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 14:00:00,NA,NA,NA,NA,1005.08,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
1864-04-28 21:00:00,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 21:00:00,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 21:00:00,NA,NA,NA,NA,1004.4,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-28 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
1864-04-29,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1864-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA empty"
1864-04-29 07:00:00,7.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-29 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-29 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1864-04-29 07:00:00,NA,NA,NA,NA,1004.74,NA,NA,NA,NA,NA,NA,NA,NA
