"stationName","latitude","longitude","elevation","timeZone","UTCoffset","WMOID","MSCID"
"Niagara","43.15","-79.3","82","America/Toronto","5","71171","6136626"
"Short_Name","What","Material","Error","Units","Seasonality","Data_Type","Detail","Method","Data_Format","Additional_Information"
"au","phenomemon","atmospheric material",NA,"text","daily","historical","original_observation","field method","c",NA
"ch","cloud type","atmospheric material",NA,"cloudatlas","sub-daily","historical","original_observation","field method","c",NA
"dd","wind direction","atmospheric material",NA,"degrees","sub-daily","historical","original_observation","field method","n",NA
"e","specific humidity","atmospheric material",NA,"hPa","sub-daily","instrumental","original_observation","field method","n",NA
"e_mean","specific humidity","atmospheric material",NA,"hPa","daily","instrumental","mean","computational method","n",NA
"pr","precipitation","precipitation",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"ptb","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"pte","hour","precipitation",NA,"hh:mm","sub-daily","historical","original_observation","field method","n",NA
"rh","relative humidity","atmospheric material",NA,"%","sub-daily","instrumental","original_observation","field method","n",NA
"rh_mean","relative humidity","atmospheric material",NA,"%","daily","instrumental","mean","computational method","n",NA
"rr","precipitation","atmospheric material",NA,"mm","sub-daily","instrumental","original_observation","field method","n",NA
"sd","snowfall","precipitation",NA,"cm","sub-daily","instrumental","original_observation","field method","n",NA
"ta","air temperature","atmospheric material",NA,"C","sub-daily","instrumental","original_observation","field method","n",NA
"ta_mean","air temperature","atmospheric material",NA,"C","daily","instrumental","mean","computational method","n",NA
"ta_range","air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tn","minimum surface temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"Tx","maximum air temperature","atmospheric material",NA,"C","daily","instrumental","original_observation","field method","n",NA
"w","wind speed","atmospheric material",NA,"mps","sub-daily","instrumental","original_observation","field method","n",NA
"ObservationDate","au","ch","dd","e","e_mean","pr","ptb","pte","rh","rh_mean","rr","sd","ta","ta_mean","ta_range","Tn","Tx","w"
1861-05-06 07:00:00,NA,"Ch0",180,11.95,NA,NA,NA,NA,83,NA,NA,NA,12.67,NA,NA,NA,NA,1
1861-05-06 14:00:00,NA,"Ch6",90,10.46,NA,NA,NA,NA,92,NA,NA,NA,9.28,NA,NA,NA,NA,1
1861-05-06 21:00:00,NA,"Ch0",90,10.43,NA,NA,NA,NA,100,NA,NA,NA,7.56,NA,NA,NA,NA,1
1861-05-07,NA,NA,NA,NA,11.49,22.44,"2 pm","empty",NA,88,4.29,0,NA,11.76,-7.61,6.11,16.28,NA
1861-05-07 07:00:00,NA,"Ch6",NA,11.48,NA,NA,NA,NA,95,NA,NA,NA,10.61,NA,NA,NA,NA,2
1861-05-07 14:00:00,NA,"Ch6",180,12.43,NA,NA,NA,NA,76,NA,NA,NA,15.44,NA,NA,NA,NA,27
1861-05-07 21:00:00,NA,"Ch0",225,10.57,NA,NA,NA,NA,93,NA,NA,NA,9.22,NA,NA,NA,NA,2
1861-05-08,NA,NA,NA,NA,8.49,1.16,"3:45 pm","empty",NA,85.33,22.44,0,NA,7.57,-10.56,5.28,12.5,NA
1861-05-08 07:00:00,NA,"Cm8",NA,8.53,NA,NA,NA,NA,84,NA,NA,NA,7.56,NA,NA,NA,NA,1
1861-05-08 14:00:00,NA,"Cm8",270,8.2,NA,NA,NA,NA,84,NA,NA,NA,7.5,NA,NA,NA,NA,1
1861-05-08 21:00:00,NA,"Ch0",90,8.74,NA,NA,NA,NA,88,NA,NA,NA,7.67,NA,NA,NA,NA,0
1861-05-09,NA,NA,NA,NA,8.76,0,"empty,empty","empty,empty",NA,85.33,1.16,0,NA,7.63,-1.72,1,17.06,NA
1861-05-09 07:00:00,NA,"Ch0",90,8.47,NA,NA,NA,NA,89,NA,NA,NA,6.78,NA,NA,NA,NA,0
1861-05-09 14:00:00,NA,"Ch0",90,8.67,NA,NA,NA,NA,81,NA,NA,NA,8.78,NA,NA,NA,NA,0
1861-05-09 21:00:00,NA,"Ch0",180,9.14,NA,NA,NA,NA,95,NA,NA,NA,7.39,NA,NA,NA,NA,0
1861-05-10,NA,NA,NA,NA,10.79,0,"empty,empty","empty,empty",NA,86,0,0,NA,10.92,-6,3.72,15.5,NA
1861-05-10 07:00:00,NA,"Ch0",180,10.26,NA,NA,NA,NA,82,NA,NA,NA,11,NA,NA,NA,NA,0
1861-05-10 14:00:00,NA,"Cm8",135,11.95,NA,NA,NA,NA,76,NA,NA,NA,14.56,NA,NA,NA,NA,0
1861-05-10 21:00:00,NA,"Ch0",180,10.16,NA,NA,NA,NA,100,NA,NA,NA,7.22,NA,NA,NA,NA,0
1861-05-11,NA,NA,NA,NA,11.24,2.8,"2 pm","empty",NA,86.66,0,0,NA,11.22,-4.44,5.28,18.61,NA
1861-05-11 07:00:00,NA,"Cm8",NA,10.9,NA,NA,NA,NA,92,NA,NA,NA,9.44,NA,NA,NA,NA,1
1861-05-11 14:00:00,NA,"Cm8",270,11.75,NA,NA,NA,NA,80,NA,NA,NA,13.33,NA,NA,NA,NA,0
1861-05-11 21:00:00,NA,"Ch0",225,11.07,NA,NA,NA,NA,88,NA,NA,NA,10.89,NA,NA,NA,NA,0
1861-05-12,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,2.55,0,NA,NA,NA,NA,NA,NA
1861-05-12 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-05-12 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-05-12 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-05-13,NA,NA,NA,NA,10.61,1.16,"7 am","empty",NA,100,0,0,NA,8.2,-8.39,5.56,14.94,NA
1861-05-13 07:00:00,NA,"Ch0",90,10.94,NA,NA,NA,NA,100,NA,NA,NA,9.06,NA,NA,NA,NA,1
1861-05-13 14:00:00,NA,"Cm8",67.5,11.34,NA,NA,NA,NA,100,NA,NA,NA,8.89,NA,NA,NA,NA,1
1861-05-13 21:00:00,NA,"Ch0",225,9.55,NA,NA,NA,NA,100,NA,NA,NA,6.67,NA,NA,NA,NA,1
1861-05-14,NA,NA,NA,NA,11.09,4.79,"2 pm","empty",NA,82.66,1.16,0,NA,11.78,-10.06,6.33,14.06,NA
1861-05-14 07:00:00,NA,"Cm8",180,10.87,NA,NA,NA,NA,80,NA,NA,NA,11.89,NA,NA,NA,NA,0
1861-05-14 14:00:00,NA,"Ch6",247.5,11.28,NA,NA,NA,NA,79,NA,NA,NA,13.11,NA,NA,NA,NA,1
1861-05-14 21:00:00,NA,"Cm8",180,11.14,NA,NA,NA,NA,89,NA,NA,NA,10.33,NA,NA,NA,NA,1
1861-05-15,NA,NA,NA,NA,12.87,0,"empty,empty","empty,empty",NA,85.33,4.79,0,NA,13.72,-3.5,6,20.28,NA
1861-05-15 07:00:00,NA,"Ch0",180,11.82,NA,NA,NA,NA,86,NA,NA,NA,12.11,NA,NA,NA,NA,0
1861-05-15 14:00:00,NA,"Ch0",180,15,NA,NA,NA,NA,70,NA,NA,NA,19.61,NA,NA,NA,NA,2
1861-05-15 21:00:00,NA,"Ch0",180,11.78,NA,NA,NA,NA,100,NA,NA,NA,9.44,NA,NA,NA,NA,1
1861-05-16,NA,NA,NA,NA,9.41,6.1,"5 pm","empty",NA,92,0,0,NA,8.11,-13.5,6.28,10.56,NA
1861-05-16 07:00:00,NA,"Ch6",225,9.75,NA,NA,NA,NA,93,NA,NA,NA,8,NA,NA,NA,NA,5
1861-05-16 14:00:00,NA,"Ch6",225,9.89,NA,NA,NA,NA,89,NA,NA,NA,9.33,NA,NA,NA,NA,16
1861-05-16 21:00:00,NA,"Ch0",225,8.6,NA,NA,NA,NA,92,NA,NA,NA,7,NA,NA,NA,NA,1
1861-05-17,NA,NA,NA,NA,8.45,0,"empty,empty","empty,empty",NA,92,6.1,0,NA,6.35,-11.22,4.11,10.67,NA
1861-05-17 07:00:00,NA,"Ch6",270,8.26,NA,NA,NA,NA,91,NA,NA,NA,6.22,NA,NA,NA,NA,2
1861-05-17 14:00:00,NA,"Ch0",NA,9.41,NA,NA,NA,NA,93,NA,NA,NA,7.83,NA,NA,NA,NA,1
1861-05-17 21:00:00,NA,"Ch6",0,7.69,NA,NA,NA,NA,92,NA,NA,NA,5,NA,NA,NA,NA,1
1861-05-18,NA,NA,NA,NA,9.32,0,"empty,empty","empty,empty",NA,90.33,0,0,NA,8.07,-8.56,3.11,12.33,NA
1861-05-18 07:00:00,NA,"Ch6",270,8.09,NA,NA,NA,NA,93,NA,NA,NA,5.72,NA,NA,NA,NA,0
1861-05-18 14:00:00,NA,"Ch0",0,10.7,NA,NA,NA,NA,89,NA,NA,NA,10.44,NA,NA,NA,NA,0
1861-05-18 21:00:00,NA,"Ch0",180,9.18,NA,NA,NA,NA,89,NA,NA,NA,8.06,NA,NA,NA,NA,0
1861-05-19,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,0,0,NA,NA,NA,NA,NA,NA
1861-05-19 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-05-19 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-05-19 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-05-20,NA,NA,NA,NA,10.1,0,"empty,empty","empty,empty",NA,96.33,0,0,NA,8.02,-8.22,3.17,12.72,NA
1861-05-20 07:00:00,NA,"Cm8",67.5,9.31,NA,NA,NA,NA,98,NA,NA,NA,6.94,NA,NA,NA,NA,1
1861-05-20 14:00:00,NA,"Ch6",45,11.65,NA,NA,NA,NA,91,NA,NA,NA,11.06,NA,NA,NA,NA,1
1861-05-20 21:00:00,NA,"Ch0",NA,9.35,NA,NA,NA,NA,100,NA,NA,NA,6.06,NA,NA,NA,NA,0
1861-05-21,NA,NA,NA,NA,10.7,0,"empty,empty","empty,empty",NA,87,0,0,NA,10.94,-4.22,3.17,16.72,NA
1861-05-21 07:00:00,NA,"Ch6",67.5,11.01,NA,NA,NA,NA,88,NA,NA,NA,10.94,NA,NA,NA,NA,0
1861-05-21 14:00:00,NA,"Ch0",270,11.48,NA,NA,NA,NA,76,NA,NA,NA,14.22,NA,NA,NA,NA,1
1861-05-21 21:00:00,NA,"Ch0",270,9.62,NA,NA,NA,NA,97,NA,NA,NA,7.67,NA,NA,NA,NA,0
1861-05-22,NA,NA,NA,NA,10.25,0,"empty,empty","empty,empty",NA,82.66,0,0,NA,11.06,-1.94,3.11,18.94,NA
1861-05-22 07:00:00,NA,"Ch0",292.5,9.65,NA,NA,NA,NA,91,NA,NA,NA,8.67,NA,NA,NA,NA,1
1861-05-22 14:00:00,NA,"Ch0",0,10.8,NA,NA,NA,NA,68,NA,NA,NA,15.06,NA,NA,NA,NA,0
1861-05-22 21:00:00,NA,"Ch0",180,10.29,NA,NA,NA,NA,89,NA,NA,NA,9.44,NA,NA,NA,NA,0
1861-05-23,NA,NA,NA,NA,11.68,0,"empty,empty","empty,empty",NA,82.66,0,0,NA,12.85,-2.78,5.11,20.11,NA
1861-05-23 07:00:00,NA,"Ch6",180,12.6,NA,NA,NA,NA,91,NA,NA,NA,12.39,NA,NA,NA,NA,0
1861-05-23 14:00:00,NA,"Cm8",45,10.77,NA,NA,NA,NA,78,NA,NA,NA,12.39,NA,NA,NA,NA,1
1861-05-23 21:00:00,NA,"Ch0",180,11.68,NA,NA,NA,NA,79,NA,NA,NA,13.78,NA,NA,NA,NA,0
1861-05-24,NA,NA,NA,NA,16.06,0,"9 am","empty",NA,73.33,0,0,NA,19.41,1.39,5.11,24.28,NA
1861-05-24 07:00:00,NA,NA,180,11.92,NA,NA,NA,NA,61,NA,NA,NA,17.67,NA,NA,NA,NA,11
1861-05-24 14:00:00,NA,"Ch6",180,19.51,NA,NA,NA,NA,77,NA,NA,NA,21.78,NA,NA,NA,NA,11
1861-05-24 21:00:00,NA,"Ch0",180,16.76,NA,NA,NA,NA,82,NA,NA,NA,18.78,NA,NA,NA,NA,5
1861-05-25,NA,NA,NA,NA,13.86,0,"1 am","empty",NA,74,0,0,NA,17.57,-7.06,11.06,21.78,NA
1861-05-25 07:00:00,NA,"Ch0",225,15.81,NA,NA,NA,NA,93,NA,NA,NA,16,NA,NA,NA,NA,0
1861-05-25 14:00:00,NA,"Ch0",225,14.46,NA,NA,NA,NA,65,NA,NA,NA,20.56,NA,NA,NA,NA,11
1861-05-25 21:00:00,NA,"Ch0",180,11.31,NA,NA,NA,NA,64,NA,NA,NA,16,NA,NA,NA,NA,1
1861-05-26,NA,NA,NA,NA,NA,0,"6 pm","empty",NA,NA,0,0,NA,NA,NA,NA,NA,NA
1861-05-26 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-05-26 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-05-26 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-05-27,NA,NA,NA,NA,10.28,0,"empty,empty","empty,empty",NA,92.33,0,0,NA,9.5,-5.78,7.94,19.94,NA
1861-05-27 07:00:00,NA,"Ch0",270,11.38,NA,NA,NA,NA,93,NA,NA,NA,10.72,NA,NA,NA,NA,16
1861-05-27 14:00:00,NA,"Ch0",247.5,10.7,NA,NA,NA,NA,89,NA,NA,NA,11,NA,NA,NA,NA,16
1861-05-27 21:00:00,NA,"Ch0",247.5,8.77,NA,NA,NA,NA,95,NA,NA,NA,6.78,NA,NA,NA,NA,16
1861-05-28,NA,NA,NA,NA,10.34,0,"6:30 pm","empty",NA,87,0,0,NA,9.85,-7.33,5.67,16.11,NA
1861-05-28 07:00:00,NA,"Ch6",270,9.21,NA,NA,NA,NA,90,NA,NA,NA,8.11,NA,NA,NA,NA,11
1861-05-28 14:00:00,NA,"Ch0",247.5,11.89,NA,NA,NA,NA,75,NA,NA,NA,13.94,NA,NA,NA,NA,1
1861-05-28 21:00:00,NA,"Ch0",270,9.92,NA,NA,NA,NA,96,NA,NA,NA,7.5,NA,NA,NA,NA,2
1861-05-29,NA,NA,NA,NA,10.11,0,"empty,empty","empty,empty",NA,90,0,0,NA,9.24,-8.67,5.56,14.67,NA
1861-05-29 07:00:00,NA,"Ch6",270,9.82,NA,NA,NA,NA,94,NA,NA,NA,7.72,NA,NA,NA,NA,1
1861-05-29 14:00:00,NA,"Ch6",270,10.5,NA,NA,NA,NA,81,NA,NA,NA,10.89,NA,NA,NA,NA,0
1861-05-29 21:00:00,NA,"Ch0",45,10.02,NA,NA,NA,NA,91,NA,NA,NA,9.11,NA,NA,NA,NA,1
1861-05-30,NA,NA,NA,NA,11.35,0,"empty,empty","empty,empty",NA,82.33,0,0,NA,12.33,-0.17,2.61,20.22,NA
1861-05-30 07:00:00,NA,"Ch0",270,10.4,NA,NA,NA,NA,78,NA,NA,NA,11.39,NA,NA,NA,NA,1
1861-05-30 14:00:00,NA,"Ch0",225,11.82,NA,NA,NA,NA,69,NA,NA,NA,15.28,NA,NA,NA,NA,1
1861-05-30 21:00:00,NA,"Ch0",180,11.85,NA,NA,NA,NA,100,NA,NA,NA,10.33,NA,NA,NA,NA,0
1861-05-31,NA,NA,NA,NA,13.69,0,"empty,empty","empty,empty",NA,91,0,0,NA,13.87,-5.89,5.89,17.78,NA
1861-05-31 07:00:00,NA,"Ch0",180,14.7,NA,NA,NA,NA,93,NA,NA,NA,14.89,NA,NA,NA,NA,0
1861-05-31 14:00:00,NA,"Ch0",0,12.39,NA,NA,NA,NA,82,NA,NA,NA,14.17,NA,NA,NA,NA,1
1861-05-31 21:00:00,NA,"Ch0",180,13.99,NA,NA,NA,NA,98,NA,NA,NA,12.56,NA,NA,NA,NA,0
1861-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
1861-09-01,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,NA,0,NA,NA,NA,NA,NA,NA
1861-09-01 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-01 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-01 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-02,NA,NA,NA,NA,26.33,0,"empty,empty","empty,empty",NA,82.5,0,0,NA,25.5,-10.89,21.61,28.5,NA
1861-09-02 07:00:00,NA,"Ch6",180,29.09,NA,NA,NA,NA,79,NA,NA,NA,28.17,NA,NA,NA,NA,2
1861-09-02 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.83,NA,NA,NA,NA,NA
1861-09-02 21:00:00,NA,"Ch6",180,23.57,NA,NA,NA,NA,86,NA,NA,NA,22.83,NA,NA,NA,NA,5
1861-09-03,NA,NA,NA,NA,20.86,0,"10:30 pm","empty",NA,89,0,0,NA,21.31,-8.22,17.94,27.5,NA
1861-09-03 07:00:00,NA,NA,NA,21.03,NA,NA,NA,NA,93,NA,NA,NA,21,NA,NA,NA,NA,2
1861-09-03 14:00:00,NA,NA,247.5,24.38,NA,NA,NA,NA,87,NA,NA,NA,24.39,NA,NA,NA,NA,1
1861-09-03 21:00:00,NA,NA,270,17.17,NA,NA,NA,NA,87,NA,NA,NA,18.56,NA,NA,NA,NA,16
1861-09-04,NA,NA,NA,NA,15.63,0,"empty,empty","empty,empty",NA,89,0,0,NA,16.29,-10.72,13.72,20.78,NA
1861-09-04 07:00:00,NA,"Ch6",315,16.46,NA,NA,NA,NA,93,NA,NA,NA,16.72,NA,NA,NA,NA,1
1861-09-04 14:00:00,NA,NA,NA,17,NA,NA,NA,NA,85,NA,NA,NA,18.11,NA,NA,NA,NA,1
1861-09-04 21:00:00,NA,NA,270,13.44,NA,NA,NA,NA,89,NA,NA,NA,14.06,NA,NA,NA,NA,2
1861-09-05,NA,NA,NA,NA,14.31,0,"empty,empty","empty,empty",NA,69,0,0,NA,18.96,-5,11.78,24.56,NA
1861-09-05 07:00:00,NA,NA,270,14.16,NA,NA,NA,NA,67,NA,NA,NA,19.33,NA,NA,NA,NA,1
1861-09-05 14:00:00,NA,NA,90,14.73,NA,NA,NA,NA,62,NA,NA,NA,21.28,NA,NA,NA,NA,0
1861-09-05 21:00:00,NA,NA,270,14.05,NA,NA,NA,NA,78,NA,NA,NA,16.28,NA,NA,NA,NA,2
1861-09-06,NA,NA,NA,NA,16.8,0,"empty,empty","empty,empty",NA,NA,0,0,NA,21.56,NA,NA,NA,NA
1861-09-06 07:00:00,NA,NA,180,17,NA,NA,NA,NA,78,NA,NA,NA,19.89,NA,NA,NA,NA,2
1861-09-06 14:00:00,NA,NA,180,16.59,NA,NA,NA,NA,62,NA,NA,NA,23.22,NA,NA,NA,NA,2
1861-09-06 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-07,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,0,0,NA,NA,NA,NA,NA,NA
1861-09-07 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-07 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-07 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-08,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,0,0,NA,NA,NA,NA,NA,NA
1861-09-08 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-08 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-08 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-09,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,0,0,NA,NA,NA,NA,NA,NA
1861-09-09 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-09 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-09 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-10,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,NA,0,0,NA,NA,NA,NA,NA,NA
1861-09-10 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-10 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-10 21:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-11,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,96,0,0,NA,NA,-4.06,10.39,24.11,NA
1861-09-11 07:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-11 14:00:00,NA,"Ch0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-11 21:00:00,NA,"Ch0",270,18.52,NA,NA,NA,NA,NA,NA,NA,NA,16.78,NA,NA,NA,NA,1
1861-09-12,NA,NA,NA,NA,17.7,0,"empty,empty","empty,empty",NA,88.66,0,0,NA,17.28,-8.89,13.06,21.94,NA
1861-09-12 07:00:00,NA,"Ch6",270,18.46,NA,NA,NA,NA,95,NA,NA,NA,17.28,NA,NA,NA,NA,0
1861-09-12 14:00:00,NA,"Ch6",270,19.91,NA,NA,NA,NA,81,NA,NA,NA,21,NA,NA,NA,NA,2
1861-09-12 21:00:00,NA,NA,180,14.73,NA,NA,NA,NA,90,NA,NA,NA,13.56,NA,NA,NA,NA,0
1861-09-13,NA,NA,NA,NA,19.3,0,"empty,empty","empty,empty",NA,92.66,NA,0,NA,18.67,-2.33,10.22,25.67,NA
1861-09-13 07:00:00,NA,NA,247.5,17.91,NA,NA,NA,NA,96,NA,NA,NA,16.83,NA,NA,NA,NA,0
1861-09-13 14:00:00,NA,"Ch6",NA,22.28,NA,NA,NA,NA,82,NA,NA,NA,23.11,NA,NA,NA,NA,2
1861-09-13 21:00:00,NA,NA,180,17.71,NA,NA,NA,NA,100,NA,NA,NA,16.06,NA,NA,NA,NA,0
1861-09-14,NA,NA,NA,NA,21.89,2.47,"10:30 am","empty",NA,92.5,0,0,NA,20.64,-5.61,10.17,22.33,NA
1861-09-14 07:00:00,NA,"Cm8",180,19.67,NA,NA,NA,NA,93,NA,NA,NA,19.44,NA,NA,NA,NA,0
1861-09-14 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-14 21:00:00,NA,"Ch6",225,24.11,NA,NA,NA,NA,92,NA,NA,NA,21.83,NA,NA,NA,NA,1
1861-09-15,NA,NA,NA,NA,NA,5.12,"1 pm on 14th","empty",NA,92.5,2.47,0,NA,NA,NA,NA,NA,NA
1861-09-15 07:00:00,NA,NA,90,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,NA,1
1861-09-15 14:00:00,NA,NA,45,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,2
1861-09-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-16,NA,NA,NA,NA,16.41,0,"empty,empty","empty,empty",NA,99.6,5.12,0,NA,16.25,-5.17,12.89,25.5,NA
1861-09-16 07:00:00,NA,NA,67.5,15.98,NA,NA,NA,NA,100,NA,NA,NA,15.39,NA,NA,NA,NA,1
1861-09-16 14:00:00,NA,"Cm8",67.5,16.83,NA,NA,NA,NA,99,NA,NA,NA,17.11,NA,NA,NA,NA,2
1861-09-16 21:00:00,NA,"Ch6",90,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-17,NA,NA,NA,NA,15.38,0,"empty,empty","empty,empty",NA,NA,0,0,NA,14.14,-14.22,13.06,16.61,NA
1861-09-17 07:00:00,NA,"Ch0",NA,15.78,NA,NA,NA,NA,100,NA,NA,NA,14.39,NA,NA,NA,NA,0
1861-09-17 14:00:00,NA,"Ch0",0,15.71,NA,NA,NA,NA,93,NA,NA,NA,15.06,NA,NA,NA,NA,0
1861-09-17 21:00:00,NA,"Ch0",NA,14.66,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA
1861-09-18,NA,NA,NA,NA,NA,0,"empty,empty","empty,empty",NA,93.6,0,0,NA,NA,-4.44,9.5,22.83,NA
1861-09-18 07:00:00,NA,NA,180,15,NA,NA,NA,NA,96,NA,NA,NA,13.22,NA,NA,NA,NA,5
1861-09-18 14:00:00,NA,"Ch6",NA,18.25,NA,NA,NA,NA,92,NA,NA,NA,18.33,NA,NA,NA,NA,11
1861-09-18 21:00:00,NA,"Ch6",270,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,NA,0
1861-09-19,NA,NA,NA,NA,22.26,1.16,"6 am","empty",NA,100,0,0,NA,22.39,-9.28,19.28,27.78,NA
1861-09-19 07:00:00,NA,"Cm8",0,16.12,NA,NA,NA,NA,100,NA,NA,NA,21.17,NA,NA,NA,NA,1
1861-09-19 14:00:00,NA,"Cm8",45,29.63,NA,NA,NA,NA,100,NA,NA,NA,25.89,NA,NA,NA,NA,5
1861-09-19 21:00:00,NA,NA,90,21.03,NA,NA,NA,NA,100,NA,NA,NA,20.11,NA,NA,NA,NA,0
1861-09-20,NA,NA,NA,NA,20.71,24.91,"9:30 am","empty",NA,96.6,1.16,0,NA,18.41,-13.56,16.06,20.28,NA
1861-09-20 07:00:00,NA,"Ch0",0,18.93,NA,NA,NA,NA,100,NA,NA,NA,17.11,NA,NA,NA,NA,5
1861-09-20 14:00:00,NA,"Ch0",0,20.32,NA,NA,NA,NA,95,NA,NA,NA,18.33,NA,NA,NA,NA,2
1861-09-20 21:00:00,NA,"Ch0",0,22.89,NA,NA,NA,NA,95,NA,NA,NA,19.78,NA,NA,NA,NA,5
1861-09-21,NA,NA,NA,NA,13.84,0,"empty,empty","empty,empty",NA,NA,24.91,0,NA,12.42,-11,10.94,17.72,NA
1861-09-21 07:00:00,NA,"Ch0",NA,14.83,NA,NA,NA,NA,NA,NA,NA,NA,12.94,NA,NA,NA,NA,0
1861-09-21 14:00:00,NA,"Ch0",NA,12.87,NA,NA,NA,NA,NA,NA,NA,NA,11.56,NA,NA,NA,NA,0
1861-09-21 21:00:00,NA,"Ch0",NA,13.82,NA,NA,NA,NA,NA,NA,NA,NA,12.78,NA,NA,NA,NA,0
