Observation date,open_air_thermometer_7am,open_air_thermometer_2pm,open_air_thermometer_9pm,open_air_thermometer_mean,remarks_7am,remarks_2pm,remarks_9pm,daily_weather_remarks,type_precipitation,rain_and_melted_snow_hour_began,rain_and_melted_snow_hour_ended,rain_and_melted_snow_amount,depth_of_snow,cloud_amount_7am,kind_of_cloud_7am,cloud_velocity_7am,cloud_direction_7am,cloud_amount_2pm,kind_of_cloud_2pm,cloud_velocity_2pm,cloud_direction_2pm,cloud_amount_9pm,kind_cloud_9pm,cloud_velocity_9pm,course_higher_clouds_9pm,wind_direction_7am,wind_force_7am,wind_direction_2pm,wind_force_2pm,wind_direction_9pm,wind_force_9pm,transcriber_comments,barometer_7am,barometer_2pm,barometer_9pm,attached_thermometer_7am,attached_thermometer_2pm,attached_thermometer_9pm_0,barometer_corrected_7am,barometer_corrected_2pm,barometer_corrected_9pm,barometer_corrected_mean,dry_bulb_7am,dry_bulb_2pm,dry_bulb_9pm,wet_bulb_7am,wet_bulb_2pm,wet_bulb_9pm,force_of_vapor_7am,force_of_vapor_2pm,force_of_vapor_9pm,relative_humidity_7am,relative_humidity_2pm,relative_humidity_9pm,transcriber_comments,max_thermometer_obs,max_thermometer_cor,min_thermometer_obs,min_thermometer_cor,casual_phenomena,casual_phenomena_line_2,casual_phenomena_line_3,casual_phenomena_line_4,casual_phenomena_line_5,transcriber_comments
1860-10-28,35.5,38.5,32,35.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Cumulus,Empty,Empty,1,Cumulus,Retracted,Retracted,2,Cumulus,Empty,Empty,North-East,3,North-East,2,Retracted,0,NA,NA,NA,NA,NA,NA,30.458,30.473,30.546,30.486,36,38.5,31.5,31.5,33,28,0.154,0.154,0.135,0.66,0.614,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-10-29,26,52.5,49.5,42.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,Cumulo-stratus,Retracted,Retracted,5,Stratus,Empty,Empty,6,Stratus,Empty,Empty,Retracted,0,South-West,3,South-West,3,NA,NA,NA,NA,NA,NA,30.561,30.337,30.152,30.35,26,52,49.5,26,45,46,0.161,0.246,0.387,1,0.616,0.783,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-10-30,53,60,49,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,2,Cirrus,Empty,Empty,Retracted,Retracted,Retracted,Retracted,North-West,2,West,3,West,1,NA,NA,NA,NA,NA,NA,30.173,30.015,29.891,30.026,53,60,48,52,53,48,0.386,0.35,0.349,0.934,0.668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-10-31,40,60.5,49.5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Cirro-stratus,Empty,Empty,5,Cumulo-stratus,2,North,10,Stratus,Retracted,Retracted,Retracted,0,West,1,Retracted,0,NA,NA,NA,NA,NA,NA,30.171,30.033,30.087,30.097,40,60,49.5,40,57,49.5,0.264,0.441,0.373,1,0.843,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-01,53,68,56.75,59.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Cumulus,Retracted,Retracted,8,Cumulo-stratus,1,West,3,Stratus,Retracted,Retracted,Retracted,Retracted,West,1,Retracted,Retracted,NA,NA,NA,NA,NA,NA,30.132,29.978,29.885,29.998,54,67,57,54,62,56,0.428,0.306,0.447,1,0.767,0.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-02,55,53,40.5,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Empty,Empty,5,Cirro-cumulus,Empty,Empty,5,Stratus,Empty,Empty,North-East,2,North-East,2,Retracted,0,NA,NA,NA,NA,NA,NA,30.174,30.163,30.226,30.188,56,53,40,53,46,38.4,0.365,0.225,0.234,0.844,0.618,0.892,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-03,33,53,39.5,41.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Retracted,Retracted,1,Cumulus,Retracted,Retracted,0,Retracted,Retracted,Retracted,South-East,1,South-East,1,South-East,1,NA,NA,NA,NA,NA,NA,30.174,30.051,29.898,30.099,33,53,40,33,47.5,39,0.207,0.0282,0.245,1,0.685,0.926,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-04,46,63.5,59,56.16,NA,NA,NA,NA,Empty,5:00 PM,Nocte,0.25,Empty,3,Cirro-stratus,2,South,8,Stratus,2,South,10,Nimbus,Empty,Empty,East,1,South,3,South,4,NA,NA,NA,NA,NA,NA,29.927,29.664,29.391,29.661,46,63,59,46,56.5,59,0.326,0.399,0.506,1,0.691,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-05,50.5,53,41.25,48.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Cumulo-stratus,2,South,0,Retracted,Retracted,Retracted,0,Retracted,Retracted,Retracted,West,3,West,3,West,1,NA,NA,NA,NA,NA,NA,29.525,29.614,29.665,29.601,50,53,41,49,44,38,0.349,0.222,0.217,0.952,0.537,0.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-06,36,55.5,47.5,46.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cumulus,Retracted,Retracted,8,Cirro-stratus,1,South-West,8,Stratus,Retracted,Retracted,Retracted,0,North,1,Empty,Empty,NA,NA,NA,NA,NA,NA,29.875,29.616,29.644,29.712,36,55,48,35,40,44,0.21,0.331,0.261,0.915,0.749,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-07,45.25,51,48,48.08,NA,NA,NA,NA,Empty,5:00 PM,Empty,Empty,Empty,9,Cirro-stratus,0,Retracted,10,Stratus,1,North-East,10,Stratus,Retracted,Retracted,Retracted,0,North-East,2,East,1,NA,NA,NA,NA,NA,NA,29.728,29.549,29.576,29.618,45,50.5,48,42,49.5,47,0.253,0.355,0.324,0.802,0.833,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-08,44.5,45,46,45.16,NA,NA,NA,NA,Empty,Empty,3:00 PM,1.459,Empty,10,Nimbus,Retracted,Retracted,10,Nimbus,Retracted,Retracted,10,Stratus,Retracted,Retracted,North-East,2,North-East,4,North-East,5,NA,NA,NA,NA,NA,NA,29.501,29.186,29.289,29.325,45.5,45,46,45.5,45,44,0.315,0.315,0.282,1,1,0.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-09,43,46,43.5,44.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,North-West,2,North-West,1,North-East,1,NA,NA,NA,NA,NA,NA,29.624,29.396,29.526,29.515,43,46,43.5,41,44,41,0.252,0.282,0.246,0.859,0.864,0.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-10,43,49,58.25,50.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,0,Retracted,10,Stratus,Retracted,Retracted,10,Stratus,Empty,Empty,North-West,1,North-East,1,North-East,1,NA,NA,NA,NA,NA,NA,29.666,29.434,29.328,29.496,43,49,48.5,42,47,46,0.272,0.312,0.286,0.827,0.867,0.836,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-11,48.5,54,49,50.5,NA,NA,NA,NA,Empty,6:00 PM,Empty,0.373,Empty,10,Stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,10,Nimbus,Retracted,Retracted,North-East,2,North-East,2,East,2,NA,NA,NA,NA,NA,NA,29.333,29.144,29.113,29.198,48.5,54,49,47,52.5,49,0.317,0.386,0.361,0.898,0.905,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-12,47,51,45,47.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Retracted,Retracted,10,Cumulo-stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,East,2,North-East,2,North-East,3,NA,NA,NA,NA,NA,NA,29.164,29.081,29.095,29.113,47,50.5,45,47,48,49,0.337,0.32,0.272,1,0.842,0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-13,40.5,43.75,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,10,Nimbus,Empty,Empty,North,3,North,4,North-East,3,NA,NA,NA,NA,NA,NA,29.409,29.322,29.367,29.362,40.5,43.5,42,39,41,42,0.24,0.246,0.289,0.892,0.825,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-14,40.5,42,41,41.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Cumulo-stratus,Empty,Empty,10,Stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,North,4,North,4,North,2,NA,NA,NA,NA,NA,NA,29.602,29.527,29.556,29.562,40,41.5,41,38,41,38.5,0.227,0.268,0.226,0.858,0.969,0.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-15,38.5,42,37,39.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Retracted,Retracted,4,Cumulo-stratus,Retracted,Retracted,1,Cumulus,Retracted,Retracted,North-West,2,West,2,West,1,NA,NA,NA,NA,NA,NA,29.599,29.531,29.598,29.556,38.5,42,37,37,39,34,0.22,0.225,0.182,0.878,0.797,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-16,34,38.5,36,36.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cumulus,Retracted,Retracted,3,Cumulus,2,North-West,9,Stratus,Empty,Empty,North-West,1,North-West,2,North-West,2,NA,NA,NA,NA,NA,NA,29.77,29.71,29.666,29.715,34,38.5,35.5,31.5,33,30,0.17,0.154,0.138,0.795,0.614,0.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-17,28.5,35.5,31,31.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cumulus,Retracted,Retracted,Retracted,Retracted,Retracted,Retracted,Empty,Empty,Empty,Empty,North-West,2,West,2,West,2,NA,NA,NA,NA,NA,NA,29.889,29.706,29.564,29.72,28.3,35.5,31,26,30,29,0.111,0.138,0.213,0.629,0.606,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-18,28.5,42,37,35.83,NA,NA,NA,NA,Empty,5 1/2 pm,Empty,Empty,Empty,8,Cumulo-stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Nimbus,Retracted,Retracted,Retracted,Retracted,East,1,East,1,NA,NA,NA,NA,NA,NA,29.73,29.507,29.398,29.545,28.3,42,37,28.5,37,37,0.173,0.192,0.238,1,0.679,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-19,40,40.5,45,43.83,NA,NA,NA,NA,Empty,Empty,5 1/2 am,0.5,Empty,10,Stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,North-East,1,North-East,1,North-East,2,NA,NA,NA,NA,NA,NA,29.451,29.171,29.39,29.337,40,46.5,45,39.5,45,43,0.255,0.297,0.272,0.964,0.899,0.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-20,48.8,46,38,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Cumulo-stratus,Empty,Empty,6,Cumulo-stratus,Retracted,Retracted,2,Cumulus,Retracted,Retracted,South-West,3,South-West,3,West,2,NA,NA,NA,NA,NA,NA,29.337,29.157,29.251,29.248,48,46,38,46.5,42,35,0.313,0.243,0.189,0.882,0.745,0.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-21,35.25,43,35,37.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Cumulus,Retracted,Retracted,4,Cumulo-stratus,1,West,10,Stratus,Retracted,Retracted,West,1,West,1,West,1,NA,NA,NA,NA,NA,NA,29.469,29.212,29.507,29.396,35,43,35,34,39,32,0.203,0.216,0.17,0.916,0.736,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-22,31,35.5,29.5,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Cumulo-stratus,Retracted,Retracted,1,Cumulus,Retracted,Retracted,Retracted,Retracted,Retracted,Retracted,North-West,1,North-West,1,West,1,NA,NA,NA,NA,NA,NA,29.853,29.771,29.898,29.841,31,35,30,30,29.5,28,0.185,0.135,0.133,0.961,0.618,0.717,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-23,20,38.5,35,31.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Retracted,Retracted,Retracted,9,Stratus,1,South-West,10,Cumulo-stratus,Retracted,Retracted,North-West,1,North-East,1,North-East,1,NA,NA,NA,NA,NA,NA,30.229,30.035,30.081,30.115,20,38.5,35,20,34,34,0.129,0.169,0.203,1,0.671,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-24,41.5,47,55,47.89,NA,NA,NA,NA,Empty,5:00 PM,Nocte,0.343,Empty,10,Stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,10,Nimbus,Empty,Empty,South-East,2,South-East,3,South-East,2,NA,NA,NA,NA,NA,NA,29.888,29.452,29.226,29.555,41,57,55,40,56,55,0.253,0.448,0.442,0.928,0.946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-25,29.5,33,29,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Cumulus,Retracted,Retracted,1,Cumulus,Retracted,Retracted,8,Cumulo-stratus,Retracted,Retracted,West,3,West,4,West,2,NA,NA,NA,NA,NA,NA,29.646,29.232,29.865,29.731,29.5,33,29,26.5,28.5,26.5,0.116,0.131,0.116,0.645,0.641,0.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-26,23.5,30,25,26.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Cumulo-stratus,Retracted,Retracted,3,Cumulus,Retracted,Retracted,0,Retracted,Retracted,Retracted,West,2,West,2,West,2,NA,NA,NA,NA,NA,NA,30.2,30.169,30.195,30.188,23.5,30,25,22,28,29.5,0.098,0.134,0.11,0.682,0.718,0.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-27,28.5,40,45.25,37.91,NA,NA,NA,NA,Empty,4:00 PM,Nocte,0.67,Empty,10,Stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,10,Nimbus,Retracted,Retracted,Retracted,Retracted,South,3,South,4,NA,NA,NA,NA,NA,NA,30.401,30.054,29.701,30.052,28.5,40,45,26,37,45,0.111,0.21,0.315,0.632,0.793,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-28,38,36,31.5,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,10,Stratus,Retracted,Retracted,West,1,West,1,North,2,NA,NA,NA,NA,NA,NA,29.8,29.587,29.57,29.652,38,36,31.5,35,34,28.5,0.189,0.192,0.135,0.768,0.838,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-29,21.5,28,24,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Cumulo-stratus,Retracted,Retracted,Retracted,Retracted,Empty,Empty,0,Retracted,Empty,Empty,West,2,West,2,West,1,NA,NA,NA,NA,NA,NA,29.821,29.562,29.549,29.644,21.5,28,24,20,26,22.5,0.089,0.114,0.097,0.65,0.651,0.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-11-30,28.5,40,37,35.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Fog,Empty,Empty,8,Cumulo-stratus,Empty,Empty,10,Fog,Empty,Empty,South-West,1,South-West,1,South-West,2,NA,NA,NA,NA,NA,NA,29.71,29.522,29.448,29.56,28.5,40,37,26,35,35,0.112,0.178,0.199,0.639,0.676,0.839,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-01,33.5,Empty,39,36.2,NA,NA,NA,NA,Empty,Empty,Empty,0.65,Empty,10,Nimbus,Empty,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,East,2,East,1,East,1,NA,NA,NA,NA,NA,NA,29.326,Empty,29.563,29.445,33.5,Empty,60,33.5,Empty,29,0.207,Empty,0.245,1,Empty,0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-02,41,39.75,35,38.68,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,8,Cumulo-stratus,Empty,Empty,9,Stratus,2,West,10,Stratus,Empty,Empty,West,2,West,2,West,1,NA,NA,NA,NA,NA,NA,29.072,28.879,29.044,28.998,43,39.75,35,40.5,37,34,0.243,0.21,0.203,0.827,0.793,0.916,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-03,33,37.5,35.5,35.33,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,9,Stratus,Empty,Empty,10,Stratus,Empty,Empty,West,2,West,3,West,2,NA,NA,NA,NA,NA,NA,29.217,29.232,29.444,29.298,33,37,35.5,33,35,33,0.207,0.199,0.181,1,0.839,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-04,32,35,31,32.66,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Cumulo-stratus,Empty,Empty,5,Cumulus,Empty,Empty,10,Stratus,Empty,Empty,North-West,2,North-West,2,North-West,2,NA,NA,NA,NA,NA,NA,29.806,29.726,29.682,29.758,32,35,31,29.5,32,30,0.153,0.17,0.169,0.768,0.764,0.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-05,30,41,31.5,33.83,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Nimbus,Empty,Empty,8,Cumulo-stratus,Empty,Empty,10,Nimbus,Empty,Empty,East,3,East,1,West,7,NA,NA,NA,NA,NA,NA,29.417,29.068,29.196,29.227,30,40,31,30,33,30,0.186,0.227,0.171,1,0.858,0.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-06,25.25,26,24,25,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,9,Stratus,Empty,Empty,9,Stratus,Empty,Empty,10,Stratus,Empty,Empty,West,2,West,2,West,2,NA,NA,NA,NA,NA,NA,29.61,29.549,29.581,29.578,25,26,24,23.5,24.75,23,0.112,0.123,0.115,0.717,0.767,0.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-07,23,27.5,20,23.5,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Cumulo-stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,West,1,West,1,Empty,Empty,NA,NA,NA,NA,NA,NA,29.831,29.698,29.821,29.723,25,27.5,20,21.75,25,19,0.099,0.108,0.094,0.691,0.644,0.728,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-08,19.5,29,27,25.16,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,West,1,West,1,Empty,Empty,NA,NA,NA,NA,NA,NA,29.982,29.827,29.977,29.929,19.5,29,27,19,28,26,0.125,0.149,0.134,1,0.897,0.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-09,28,29,25,24,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,West,1,West,1,West,1,NA,NA,NA,NA,NA,NA,29.981,29.98,30.004,29.989,28,28.75,25,37,36.5,25,0.141,0.116,0.115,0.817,0.645,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-10,22,31,29,29.33,NA,NA,NA,NA,snow (see last cell),10:00 PM,Illegible,0.786,2.5,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,Empty,Empty,West,1,East,2,NA,NA,NA,NA,NA,NA,30.138,29.732,29.632,29.834,22,31,29,20.5,29,23,0.087,0.146,0.15,0.624,0.756,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-11,40.5,37,31,36.16,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,Empty,Empty,Empty,Empty,West,3,West,3,North-West,2,NA,NA,NA,NA,NA,NA,29.117,29.023,29.26,29.133,40,37,31,41,34,29.5,0.264,0.19,0.158,1,0.801,0.817,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-12,19.5,24,25,22.33,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,8,Cumulo-stratus,2,West,8,Cumulo-stratus,Empty,Empty,West,2,West,2,West,1,NA,NA,NA,NA,NA,NA,29.698,29.523,29.54,29.606,19.5,24,25,18,22.5,24,0.081,0.027,0.123,0.682,0.652,0.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-13,25,32.25,22.5,26.58,NA,NA,NA,NA,(snow - see last cell),1:00 PM,Empty,0.1,1,5,Cumulo-stratus,Empty,Empty,10,Nimbus,Empty,Empty,10,Stratus,Empty,Empty,West,1,West,2,South-West,2,NA,NA,NA,NA,NA,NA,29.61,29.466,29.367,29.481,25,32.5,22.5,24,30,21,0.123,0.157,0.092,0.791,0.713,0.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-14,12,15,9.5,12.17,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,5,Stratus,Empty,Empty,10,Stratus,Empty,Empty,West,3,West,3,West,3,NA,NA,NA,NA,NA,NA,29.685,29.653,29.962,29.777,12,15,9.5,11.5,14.5,9.5,0.082,0.082,Empty,0.857,0.856,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-15,8.75,12,12,10.92,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,2,Cumulus,Empty,Empty,3,Cumulo-stratus,Empty,Empty,West,3,West,2,West,2,NA,NA,NA,NA,NA,NA,30.315,30.246,30.196,30.252,8.75,12,12,8.75,11.25,11.5,Empty,0.075,0.082,Empty,0.782,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-16,5,18,18.5,13.84,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,West,1,West,1,West,1,NA,NA,NA,NA,NA,NA,30.369,30.39,30.122,30.26,5,18,18.5,5,17,18.5,Empty,0.018,0.12,Empty,0.728,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-17,21,28,17,22,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,2,Cumulus,Empty,Empty,3,Cirro-cumulus,Empty,Empty,2,Cumulus,Empty,Empty,West,1,West,1,West,2,NA,NA,NA,NA,NA,NA,30.15,30.099,30.153,30.132,21,28,17,20.5,25.5,16,0.114,0.105,0.034,0.859,0.604,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-18,5,10,5.5,6.89,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,5,Cumulo-stratus,Empty,Empty,9,Stratus,Empty,Empty,1,Cumulus,Empty,Empty,West,1,West,1,West,2,NA,NA,NA,NA,NA,NA,30.529,30.549,30.486,30.49,5,10,5.5,5,9.25,5,Empty,0.069,Empty,Empty,0.775,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-19,4.25,18,17.5,13.25,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,2,Stratus,Empty,Empty,0,Empty,Empty,Empty,10,Stratus,Empty,Empty,North-West,2,West,2,West,1,NA,NA,NA,NA,NA,NA,30.522,30.379,30.315,30.405,1,18,17.5,Empty,16.75,16.5,Empty,0.032,0.084,Empty,0.688,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-20,21,28.75,34.5,28.08,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Nimbus,Empty,Empty,South-West,1,South,2,South-East,4,NA,NA,NA,NA,NA,NA,30.213,29.987,29.485,29.828,21,28.75,34,10.5,26,33,0.081,0.11,0.195,0.607,0.617,0.913,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-21,36,37,36,36.34,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,10,Nimbus,Empty,Empty,10,Nimbus,Empty,Empty,East,1,East,1,East,1,NA,NA,NA,NA,NA,NA,29.324,29.352,29.508,29.395,36,37,36,35,36.25,35,0.21,0.218,0.21,0.915,0.914,0.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-22,35,36.5,33.5,34.25,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,East,2,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,29.916,Retracted,29.677,29.696,35,Empty,35.5,34,Empty,33.5,0.203,Empty,0.207,0.916,Empty,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-23,36,36,35.5,35.89,NA,NA,NA,NA,Empty,9 1/2 am,Empty,Empty,Empty,10,Stratus,Empty,Empty,10,Nimbus,Empty,Empty,10,Stratus,Empty,Empty,North-East,2,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,29.624,29.41,29.379,29.469,36,36,35.5,36,36,35.5,0.23,0.23,0.228,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-24,34,40,33.5,35.83,NA,NA,NA,NA,Empty,Empty,10:00 AM,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,10,Stratus,Empty,Empty,South-West,1,South-West,1,Empty,Empty,NA,NA,NA,NA,NA,NA,29.939,29.232,29.478,29.35,33.5,41,33.5,33,38,33,0.201,0.227,0.201,0.957,0.858,0.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-25,35,Empty,Empty,33,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,10,Stratus,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,North-West,1,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,29.569,Empty,Empty,Empty,35,Empty,Empty,33.5,Empty,Empty,0.194,Empty,Empty,0.846,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
1860-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
